,cintas_male,cintas_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6687067,-0.81450737,"('unsociable', 'sociable')",-0.18611671,-0.44101617,-0.4274117,-0.6277618,-0.2003501
1,-1.3261462,-1.3160355,"('unfriendly', 'friendly')",0.8599164,0.76720536,-0.2331149,-0.2744151,-0.0413002
2,0.9670213,0.98352814,"('unlikable', 'likable')",0.8581825,0.9142253,0.9126019,0.9488767,0.0362748
3,-0.45707017,-0.35179162,"('repellent', 'pleasant')",1.1142486,1.0375016,0.3285892,0.342855,0.0142658
4,-0.1811333,-0.107846335,"('disliked', 'liked')",-6.382374,-6.3011317,-3.2817535,-3.204489,0.0772645
5,-1.1497183,-1.1008543,"('distant', 'outgoing')",-0.87865716,-0.79523003,-1.0141877,-0.9480422,0.0661455
6,-1.6158056,-1.5364764,"('distant', 'open')",-1.0907302,-1.0084378,-1.3532679,-1.2724571,0.0808108
7,-0.26179498,-0.22599405,"('insensitive', 'sensitive')",0.008066592,-0.010685157,-0.1268642,-0.1183396,0.0085246
8,-1.0525709,-1.0428684,"('unaffectionate', 'affectionate')",0.1546786,0.18547443,-0.4489462,-0.428697,0.0202492
9,-1.244777,-1.216689,"('unaffectionate', 'caring')",0.676324,0.733635,-0.2842265,-0.241527,0.0426995
10,-0.6911626,-0.7549726,"('unsympathetic', 'sympathetic')",-0.7083636,-0.76918525,-0.6997631,-0.7620789,-0.0623158
11,0.56880325,0.5199527,"('unhelpful', 'helpful')",1.9302951,1.9671935,1.2495492,1.2435731,-0.0059761
12,-0.13233711,-0.016404439,"('unsupportive', 'supportive')",-2.2988281,-2.2881918,-1.2155826,-1.1522981,0.0632845
13,0.10438345,-0.06262327,"('impolite', 'polite')",-0.66219,-0.7452265,-0.2789033,-0.4039249,-0.1250216
14,0.7251634,0.66068673,"('antisocial', 'social')",0.261997,0.034861036,0.4935802,0.3477739,-0.1458063
15,0.23749231,0.1321095,"('boring', 'funny')",0.20980836,0.1853442,0.2236503,0.1587268,-0.0649235
16,-0.31809196,-0.26110825,"('unpopular', 'popular')",0.768252,0.67642516,0.22508,0.2076585,-0.0174215
17,-0.15624431,-0.06810681,"('nasty', 'nice')",-0.31478736,-0.25232995,-0.2355158,-0.1602184,0.0752974
18,0.26883098,0.38283738,"('disagreeable', 'welcoming')",-0.7062869,-0.7664931,-0.218728,-0.1918278,0.0269002
19,-1.2824537,-1.1948414,"('inhospitable', 'hospitable')",-1.0667343,-0.9050773,-1.1745939,-1.0499593,0.1246346
20,-0.046188176,0.032761797,"('rough', 'thoughtful')",0.8288523,0.8052581,0.3913321,0.41901,0.0276779
21,0.5460203,0.44003317,"('immoral', 'moral')",-0.08680582,-0.17069079,0.2296073,0.1346712,-0.0949361
22,0.044559717,0.060637526,"('untrustworthy', 'trustworthy')",-1.0128742,-1.0820689,-0.4841573,-0.5107157,-0.0265584
23,-0.13182183,-0.16341549,"('insincere', 'sincere')",5.5755477,5.449786,2.721863,2.6431854,-0.0786776
24,-0.34059286,-0.38767585,"('dishonest', 'honest')",0.4934596,0.53589964,0.0764334,0.0741119,-0.0023215
25,0.0767744,0.05402909,"('egoistic', 'altruistic')",1.1827843,1.1112089,0.6297793,0.582619,-0.0471603
26,0.011786547,-0.08333571,"('hardhearted', 'benevolent')",1.4229164,1.2362283,0.7173515,0.5764463,-0.1409052
27,-0.24136585,-0.10197739,"('hardhearted', 'softhearted')",0.65984213,0.63106865,0.2092381,0.2645456,0.0553075
28,-0.61625415,-0.6936778,"('disloyal', 'loyal')",0.9522582,0.84078485,0.168002,0.0735535,-0.0944485
29,-0.47068906,-0.45204905,"('unfair', 'fair')",-0.47912198,-0.55062157,-0.4749055,-0.5013353,-0.0264298
30,1.0408483,1.0011866,"('intolerant', 'tolerant')",1.2958428,1.2111198,1.1683455,1.1061532,-0.0621923
