,l3_male,l3_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7547094,-0.8692399,"('unsociable', 'sociable')",-0.30637607,-0.42996532,-0.5423216,-0.7122393,-0.534469,-0.6704815,-0.1360125
1,-1.937952,-1.8359776,"('unfriendly', 'friendly')",0.23193291,0.12638879,1.7873926,1.7464409,0.0271245,0.012284,-0.0148405
2,0.5393869,0.56824154,"('unlikable', 'likable')",0.24770066,0.29030612,0.83895296,0.8505128,0.5420135,0.5696868,0.0276733
3,0.28461483,0.46306375,"('repellent', 'pleasant')",0.43120295,0.55640805,0.16740787,0.20048398,0.2944086,0.4066519,0.1122433
4,-0.6697137,-0.7066773,"('disliked', 'liked')",-0.4804027,-0.51346236,-5.8517375,-6.0266504,-2.3339513,-2.4155966,-0.0816453
5,-1.1774547,-1.0058563,"('distant', 'outgoing')",-0.83934444,-0.6577473,-0.31860977,-0.15272132,-0.7784696,-0.6054416,0.173028
6,-1.2151357,-0.9440047,"('distant', 'open')",-1.144508,-0.98771596,0.21511817,0.39871597,-0.7148418,-0.5110016,0.2038402
7,0.38325456,0.4668399,"('insensitive', 'sensitive')",0.70937794,0.7578701,0.6190977,0.7024505,0.5705767,0.6423868,0.0718101
8,-0.9340034,-0.840333,"('unaffectionate', 'affectionate')",-0.2682741,-0.28752822,0.78287846,0.84796965,-0.1397997,-0.0932972,0.0465025
9,-0.9159078,-0.78316164,"('unaffectionate', 'caring')",-0.093468495,-0.111050256,1.3223337,1.4164255,0.1043191,0.1740712,0.0697521
10,-0.1674003,-0.073299766,"('unsympathetic', 'sympathetic')",-0.5720566,-0.5653494,-0.8499747,-0.8524665,-0.5298105,-0.4970386,0.0327719
11,0.27943513,0.2883656,"('unhelpful', 'helpful')",0.862308,0.8817741,1.8883076,1.9041739,1.0100169,1.0247712,0.0147543
12,0.30375364,0.5808773,"('unsupportive', 'supportive')",0.4536079,0.63346523,-1.7471542,-1.6498177,-0.3299309,-0.1451584,0.1847725
13,-0.124061264,-0.18842705,"('impolite', 'polite')",-0.29964128,-0.3098817,-0.41521004,-0.4998042,-0.2796375,-0.3327043,-0.0530668
14,1.0081509,0.97477543,"('antisocial', 'social')",0.90776014,0.93932563,-0.44860741,-0.56848365,0.4891012,0.4485392,-0.040562
15,0.25937542,0.07725556,"('boring', 'funny')",0.08729331,0.016947994,0.8288421,0.751989,0.391837,0.2820642,-0.1097728
16,-0.46464592,-0.48576236,"('unpopular', 'popular')",-0.24980961,-0.27035925,0.61979365,0.6284417,-0.031554,-0.04256,-0.011006
17,-0.21346647,-0.1308253,"('nasty', 'nice')",-0.7180672,-0.65085334,-0.2678708,-0.23693177,-0.3998015,-0.3395368,0.0602647
18,-0.096558176,0.038603522,"('disagreeable', 'welcoming')",0.3291626,0.41347766,-0.23351623,-0.21126682,-0.0003039,0.0802715,0.0805754
19,-1.2365175,-1.1420548,"('inhospitable', 'hospitable')",-1.0426952,-1.0161468,-0.044938903,0.118557766,-0.7747172,-0.6798813,0.0948359
20,0.27268025,0.27407938,"('rough', 'thoughtful')",1.0435889,1.0894327,0.67728776,0.6694325,0.664519,0.6776482,0.0131292
21,0.6730118,0.5623123,"('immoral', 'moral')",0.73045033,0.6851781,-0.6647688,-0.69514513,0.2462311,0.1841151,-0.062116
22,0.4312931,0.47518295,"('untrustworthy', 'trustworthy')",-0.0099944,-0.06719349,-0.71256983,-0.8120354,-0.0970904,-0.134682,-0.0375916
23,-0.06090912,-0.040774602,"('insincere', 'sincere')",0.007467473,-0.016097512,5.5782447,5.5850515,1.8416011,1.8427265,0.0011254
24,-0.27615964,-0.19128166,"('dishonest', 'honest')",-1.6327645,-1.6313689,0.59980696,0.5394602,-0.4363724,-0.4277301,0.0086423
25,-0.9305833,-0.9652774,"('egoistic', 'altruistic')",0.511961,0.49496293,1.7643834,1.7238729,0.448587,0.4178528,-0.0307342
26,-0.8664527,-0.89782256,"('hardhearted', 'benevolent')",0.7729387,0.7465628,1.640701,1.5281141,0.515729,0.4589514,-0.0567776
27,-0.46544817,-0.27425665,"('hardhearted', 'softhearted')",0.34615073,0.39710605,1.2450204,1.2729958,0.375241,0.4652817,0.0900407
28,-0.6036614,-0.7379016,"('disloyal', 'loyal')",0.22405095,0.070587896,1.173354,1.0348486,0.2645812,0.1225116,-0.1420696
29,0.056161717,0.041632935,"('unfair', 'fair')",-1.145951,-1.1305883,-0.58724475,-0.69456154,-0.5590113,-0.5945056,-0.0354943
