,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.98902637,-1.0327446,"('unsociable', 'sociable')",0.2675674,0.10189451,-0.15065785,-0.24850158,-0.2907056,-0.3931172,-0.1024116
1,-1.9968796,-1.9882798,"('unfriendly', 'friendly')",-0.18708846,-0.32697487,1.7612616,1.6578373,-0.1409022,-0.2191391,-0.0782369
2,-0.6958103,-0.65104675,"('unlikable', 'likable')",1.3311815,1.3812486,0.5688284,0.64803827,0.4013999,0.4594134,0.0580135
3,0.022987595,0.1438658,"('repellent', 'pleasant')",0.7441953,0.78389543,0.29141808,0.30727586,0.352867,0.411679,0.058812
4,-0.78882056,-0.85686874,"('disliked', 'liked')",-0.29488632,-0.3540787,-6.1910267,-6.293883,-2.4249112,-2.5016101,-0.0766989
5,-2.0235198,-1.9771155,"('distant', 'outgoing')",-0.93307996,-0.9062204,-0.2707511,-0.27315626,-1.0757836,-1.052164,0.0236196
6,-2.6240609,-2.5974038,"('distant', 'open')",-1.2263538,-1.2318678,0.5161626,0.47400486,-1.1114174,-1.1184222,-0.0070048
7,0.9555518,0.9900124,"('insensitive', 'sensitive')",0.84490466,0.8467489,0.8066814,0.7726188,0.869046,0.8697933,0.0007473
8,-1.6379508,-1.6739283,"('unaffectionate', 'affectionate')",-0.8548261,-0.91457087,0.83795786,0.72086746,-0.5516063,-0.6225439,-0.0709376
9,-1.2863562,-1.2679433,"('unaffectionate', 'caring')",-0.052995093,-0.13007247,1.150565,1.1039048,-0.0629288,-0.098037,-0.0351082
10,-0.24597926,-0.21592364,"('unsympathetic', 'sympathetic')",-0.016686764,-0.06790725,-0.185124,-0.20336144,-0.1492633,-0.1623974,-0.0131341
11,0.07565885,0.1429055,"('unhelpful', 'helpful')",-0.39446613,-0.3738647,1.4991465,1.5857879,0.3934464,0.4516096,0.0581632
12,-0.26575804,-0.16433977,"('unsupportive', 'supportive')",0.59150636,0.66274476,-1.5593306,-1.5768057,-0.4111941,-0.3594669,0.0517272
13,0.17550606,0.14409661,"('impolite', 'polite')",0.44344774,0.4096058,-0.27327797,-0.28737655,0.1152253,0.0887753,-0.02645
14,0.38479352,0.41080838,"('antisocial', 'social')",2.0025876,2.009681,-0.5217007,-0.54523903,0.6218935,0.6250834,0.0031899
15,0.25521484,0.19385815,"('boring', 'funny')",-0.9549344,-1.020466,0.4421687,0.40635854,-0.0858503,-0.1400831,-0.0542328
16,-0.85858583,-0.8887975,"('unpopular', 'popular')",-1.0542111,-0.9924957,0.2225437,0.25713742,-0.5634178,-0.5413853,0.0220325
17,-0.7427417,-0.6784027,"('nasty', 'nice')",-1.1975931,-1.1178793,-0.50553215,-0.4642754,-0.815289,-0.7535191,0.0617699
18,-0.70576096,-0.646037,"('disagreeable', 'welcoming')",-0.032650232,0.0037309453,-0.29393977,-0.34947366,-0.344117,-0.3305932,0.0135238
19,-1.8769144,-1.7750331,"('inhospitable', 'hospitable')",-1.0302327,-0.9897936,-0.14870937,-0.101715736,-1.0186187,-0.9555142,0.0631045
20,-0.046434764,0.049383886,"('rough', 'thoughtful')",0.5931909,0.7100532,1.3041623,1.2985592,0.6169728,0.6859988,0.069026
21,0.49549252,0.5040543,"('immoral', 'moral')",0.79992056,0.7640673,-0.61306435,-0.5786489,0.2274496,0.2298242,0.0023746
22,0.12576747,0.088598266,"('untrustworthy', 'trustworthy')",0.5732745,0.51116306,-0.6961435,-0.7771939,0.0009662,-0.0591442,-0.0601104
23,0.18317586,0.22726558,"('insincere', 'sincere')",-0.055618852,-0.15252031,5.34894,5.2865844,1.8254989,1.7871099,-0.038389
24,-0.45232806,-0.49848288,"('dishonest', 'honest')",-0.7891531,-0.89369833,0.3795267,0.28035682,-0.2873182,-0.3706081,-0.0832899
25,-0.49943388,-0.5016888,"('egoistic', 'altruistic')",0.60944736,0.5861214,1.6330864,1.5932536,0.5810333,0.5592287,-0.0218046
26,-0.6665284,-0.7231248,"('hardhearted', 'benevolent')",1.6935385,1.6522291,1.8150932,1.7636838,0.9473678,0.897596,-0.0497718
