,cephalon_male,cephalon_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.5590606,-1.7244242,"('unsociable', 'sociable')",-0.23219755,-0.36908877,-0.895629,-1.0467565,-0.1511275
1,-1.0057157,-1.4818127,"('unfriendly', 'friendly')",1.564731,1.313642,0.2795076,-0.0840853,-0.3635929
2,0.51268595,0.5135348,"('unlikable', 'likable')",0.51556367,0.57864636,0.5141248,0.5460906,0.0319658
3,-0.8183485,-0.7598376,"('repellent', 'pleasant')",0.39548913,0.45191506,-0.2114297,-0.1539613,0.0574684
4,0.019852333,-0.15376243,"('disliked', 'liked')",-6.0781493,-6.2021976,-3.0291486,-3.1779799,-0.1488313
5,-1.2313174,-1.3252525,"('distant', 'outgoing')",-0.2748527,-0.38230625,-0.753085,-0.8537794,-0.1006944
6,-1.1962826,-1.3159235,"('distant', 'open')",-0.026990224,-0.14337663,-0.6116364,-0.72965,-0.1180136
7,-1.0309758,-0.9627688,"('insensitive', 'sensitive')",0.5573886,0.5900892,-0.2367936,-0.1863398,0.0504538
8,-0.29614532,-0.52770674,"('unaffectionate', 'affectionate')",1.0761695,0.85966617,0.3900121,0.1659797,-0.2240324
9,-1.0664331,-1.2978956,"('unaffectionate', 'caring')",1.0471727,0.9152534,-0.0096302,-0.1913211,-0.1816909
10,-2.2773843,-2.3241103,"('unsympathetic', 'sympathetic')",-0.6217119,-0.6283556,-1.4495481,-1.476233,-0.0266849
11,-0.68936354,-0.62263,"('unhelpful', 'helpful')",1.2299914,1.397766,0.2703139,0.387568,0.1172541
12,-0.5040085,-0.4758114,"('unsupportive', 'supportive')",-1.5499661,-1.5421655,-1.0269873,-1.0089885,0.0179988
13,-2.0560775,-1.9791718,"('impolite', 'polite')",-0.7753752,-0.641183,-1.4157263,-1.3101773,0.105549
14,-0.4445265,-0.35735247,"('antisocial', 'social')",-0.16267852,-0.21209386,-0.3036025,-0.2847232,0.0188793
15,0.025273517,-0.0906161,"('boring', 'funny')",0.5807461,0.5154763,0.3030098,0.2124301,-0.0905797
16,-0.49960288,-0.48469496,"('unpopular', 'popular')",0.25465855,0.30466205,-0.1224722,-0.0900165,0.0324557
17,-0.3084574,-0.2233915,"('nasty', 'nice')",-0.37906063,-0.3577562,-0.343759,-0.2905738,0.0531852
18,-0.0217617,-0.0385738,"('disagreeable', 'welcoming')",-0.4649535,-0.5175431,-0.2433576,-0.2780584,-0.0347008
19,-1.6069564,-1.6587409,"('inhospitable', 'hospitable')",-0.112534635,-0.08080912,-0.8597455,-0.869775,-0.0100295
20,0.10116277,0.1482217,"('rough', 'thoughtful')",1.058077,0.9800016,0.5796199,0.5641116,-0.0155083
21,-0.5056594,-0.481525,"('immoral', 'moral')",-0.6654432,-0.52881515,-0.5855513,-0.5051701,0.0803812
22,-0.45967698,-0.4394056,"('untrustworthy', 'trustworthy')",-0.8221528,-0.8664828,-0.6409149,-0.6529442,-0.0120293
23,-0.6083299,-0.72063977,"('insincere', 'sincere')",5.1777883,5.1781373,2.2847292,2.2287488,-0.0559804
24,-1.0683173,-1.191302,"('dishonest', 'honest')",0.48445663,0.38877374,-0.2919303,-0.4012641,-0.1093338
25,-0.09534095,-0.15488541,"('egoistic', 'altruistic')",1.6373755,1.5555006,0.7710173,0.7003076,-0.0707097
26,0.054416444,-0.16775873,"('hardhearted', 'benevolent')",1.8622848,1.6642998,0.9583506,0.7482706,-0.21008
27,0.06018661,0.0793287,"('hardhearted', 'softhearted')",1.5600622,1.40347,0.8101244,0.7413993,-0.0687251
28,-0.48295003,-0.67687917,"('disloyal', 'loyal')",0.68318796,0.5240376,0.100119,-0.0764208,-0.1765398
29,-0.4416751,-0.44631532,"('unfair', 'fair')",-0.26684767,-0.51585037,-0.3542614,-0.4810829,-0.1268215
30,-0.7465831,-0.777911,"('intolerant', 'tolerant')",1.1305301,1.132453,0.1919735,0.177271,-0.0147025
31,-0.40360317,-0.49548432,"('evil', 'good')",-0.8048322,-1.021688,-0.6042177,-0.7585862,-0.1543685
32,-0.36650965,-0.44352728,"('unkind', 'kind')",0.6776737,0.53602886,0.155582,0.0462508,-0.1093312
33,0.08894932,0.0016766004,"('wrong', 'right')",-0.3067624,-0.41120178,-0.1089065,-0.2047626,-0.0958561
34,-0.4331657,-0.3053782,"('mean', 'honorable')",5.24153,5.5203986,2.4041822,2.6075101,0.2033279
35,0.9631053,0.86433905,"('corrupt', 'incorrupt')",-0.08813842,-0.35568434,0.4374835,0.2543274,-0.1831561
36,-0.42644578,-0.7027779,"('hostile', 'amicable')",0.2824719,-0.07405297,-0.0719869,-0.3884155,-0.3164286
37,-0.0775455,-0.10724843,"('fake', 'genuine')",0.53046584,0.51528466,0.2264602,0.2040181,-0.0224421
38,-0.8705397,-1.0014788,"('untruthful', 'truthful')",-0.6199445,-0.55405474,-0.7452421,-0.7777668,-0.0325247
39,0.47010195,0.6101554,"('exploitative', 'cooperative')",0.21831128,0.26364765,0.3442066,0.4369015,0.0926949
40,0.7618988,0.67856294,"('stingy', 'generous')",-0.9393157,-1.1035291,-0.0887084,-0.2124831,-0.1237747
