,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,-0.5009061,-0.579024,"('unsociable', 'sociable')",0.7204322,0.55129635,-0.18348625,-0.46017048,-0.8970668,-0.92066014,-0.2152567,-0.3521396,-0.1368829
1,1.0326337,0.9804703,"('unfriendly', 'friendly')",-0.522818,-0.5555192,0.71975935,0.57905185,2.8044605,2.7364352,1.0085089,0.9351095,-0.0733994
2,-0.69097817,-0.73107845,"('unlikable', 'likable')",1.074774,1.0114456,1.0865145,1.151297,0.29420206,0.3755347,0.4411281,0.4517998,0.0106717
3,-1.4411625,-1.3568623,"('repellent', 'pleasant')",0.18448947,0.2039943,-0.09854165,-0.0949305,0.7675911,0.9564875,-0.1469059,-0.0728278,0.0740781
4,-0.17548335,-0.20484325,"('disliked', 'liked')",-0.8394377,-0.7266065,0.96297187,1.0140413,-6.7917495,-6.845589,-1.7109246,-1.6907494,0.0201752
5,0.79232764,0.8155604,"('distant', 'outgoing')",-1.0179436,-0.8569966,0.72380626,0.7414979,1.0507103,0.9397829,0.3872252,0.4099612,0.022736
6,0.48056725,0.45871645,"('distant', 'open')",-1.7454326,-1.620167,0.2615775,0.2925568,1.6800997,1.6101983,0.169203,0.1853261,0.0161231
7,-0.50308955,-0.44235587,"('insensitive', 'sensitive')",1.0433604,1.0044371,-0.17679736,-0.20162266,0.536371,0.60529083,0.2249611,0.2414373,0.0164762
8,0.17364699,0.13539816,"('unaffectionate', 'affectionate')",-0.90142125,-0.81435704,-0.30767855,-0.33824742,1.9789855,1.9057555,0.2358832,0.2221373,-0.0137459
9,0.9642848,0.95311654,"('unaffectionate', 'caring')",0.39961237,0.4311011,0.021451171,-0.0029800609,1.866229,1.8795441,0.8128943,0.8151954,0.0023011
10,-0.9950296,-0.9995286,"('unsympathetic', 'sympathetic')",0.7780479,0.68534917,-0.8308275,-0.9559804,-0.95070714,-0.837877,-0.4996291,-0.5270092,-0.0273801
11,-0.79640055,-0.7317132,"('unhelpful', 'helpful')",1.2239735,1.2286803,0.5280161,0.5742931,0.42257297,0.50451756,0.3445405,0.3939444,0.0494039
12,0.34551957,0.3507418,"('unsupportive', 'supportive')",1.2298498,1.3496433,0.33199242,0.36126107,-1.7352684,-1.753983,0.0430233,0.0769158,0.0338925
13,-0.42868218,-0.43408787,"('impolite', 'polite')",1.2202921,1.0849853,0.022037365,-0.028767023,-0.77397245,-0.6914779,0.0099187,-0.0173369,-0.0272556
14,-0.6267903,-0.64645755,"('antisocial', 'social')",1.2973274,1.2208393,-0.3334867,-0.39581716,-1.0440098,-0.9803533,-0.1767398,-0.2004472,-0.0237074
15,-1.0467087,-1.0754747,"('boring', 'funny')",-0.97570926,-0.96685743,0.38003618,0.35238215,0.336242,0.21788828,-0.326535,-0.3680154,-0.0414804
16,-1.3567532,-1.388164,"('unpopular', 'popular')",-0.82575065,-0.86434567,-0.28704095,-0.30221665,1.3692262,1.3593749,-0.2750797,-0.2988378,-0.0237581
17,-1.2265155,-1.1975672,"('nasty', 'nice')",-0.6924067,-0.62648016,-0.55798423,-0.5340598,-1.1415247,-1.2163392,-0.9046078,-0.8936116,0.0109962
18,-1.7512243,-1.7809011,"('disagreeable', 'welcoming')",-0.7208118,-0.7018572,0.41753072,0.45064744,-0.32362536,-0.400628,-0.5945327,-0.6081848,-0.0136521
19,-1.691262,-1.711982,"('inhospitable', 'hospitable')",-1.479806,-1.4451727,0.28855172,0.29125512,0.6844447,0.59830856,-0.5495179,-0.5668977,-0.0173798
20,-0.69498503,-0.72138083,"('rough', 'thoughtful')",0.3104431,0.2764327,0.787746,0.77371794,0.38517183,0.29203814,0.197094,0.155202,-0.041892
21,-0.65539956,-0.6870062,"('immoral', 'moral')",0.8360397,0.6856778,-0.07905838,-0.1347619,-0.9438478,-0.8594998,-0.2105665,-0.2488975,-0.038331
22,-1.742007,-1.7680675,"('untrustworthy', 'trustworthy')",0.5325143,0.48896396,0.25758752,0.24152015,-1.3353004,-1.2558949,-0.5718014,-0.5733696,-0.0015682
23,-0.37934676,-0.37502444,"('insincere', 'sincere')",1.213836,1.1339736,-0.06027478,-0.12729369,5.46917,5.461319,1.5608461,1.5232437,-0.0376024
24,0.27541357,0.23037624,"('dishonest', 'honest')",-0.19945197,-0.21424894,0.479469,0.44909093,0.8776832,0.80189776,0.3582785,0.316779,-0.0414995
25,0.90060663,0.89181185,"('egoistic', 'altruistic')",-0.45795637,-0.44189063,0.7541052,0.65909207,1.1841795,1.1176132,0.5952337,0.5566566,-0.0385771
26,1.5258766,1.4524527,"('hardhearted', 'benevolent')",1.0029385,0.9802798,1.5454468,1.5453731,1.3417103,1.3786056,1.3539932,1.3391778,-0.0148154
27,-0.26176104,-0.24130215,"('hardhearted', 'softhearted')",-0.20358126,-0.1294179,0.39678758,0.45872235,1.4086773,1.3432963,0.3350307,0.3578247,0.022794
28,0.61079466,0.5429351,"('disloyal', 'loyal')",-0.17724207,-0.2767951,-0.22201881,-0.39342514,0.47199467,0.43414888,0.1708821,0.0767159,-0.0941662
29,-1.0777541,-1.075483,"('unfair', 'fair')",-0.5853953,-0.59913176,-0.35254237,-0.38253903,-0.44789624,-0.6015395,-0.615897,-0.6646733,-0.0487763
30,-0.44804394,-0.4188243,"('intolerant', 'tolerant')",1.8776715,1.8246914,1.4258384,1.3380233,-0.036031142,-0.109072335,0.7048587,0.6587045,-0.0461542
31,-1.2807524,-1.2815772,"('evil', 'good')",-2.5288215,-2.4305093,0.010270529,-0.035623714,0.15390502,0.027882408,-0.9113496,-0.929957,-0.0186074
32,-0.41071737,-0.4488523,"('unkind', 'kind')",1.5463791,1.4901514,0.78324205,0.7260421,1.2595184,1.2271316,0.7946056,0.7486182,-0.0459874
33,1.9692551,1.9075089,"('wrong', 'right')",0.37583518,0.3429442,0.6174636,0.57304054,0.6370846,0.5002422,0.8999096,0.8309339,-0.0689757
34,-0.63367134,-0.59604925,"('mean', 'honorable')",-0.054970834,0.05084672,1.5785959,1.6791961,5.6053452,5.784007,1.6238247,1.7295002,0.1056755
