,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.26642725,-0.5063513,"('unsociable', 'sociable')",1.3126378,1.2057867,-0.300216,-0.50298536,0.2486649,0.0654834,-0.1831815
1,-0.891533,-0.7651603,"('unfriendly', 'friendly')",1.3307775,1.2877353,1.3616227,1.281121,0.6002891,0.601232,0.0009429
2,1.6274971,1.696317,"('unlikable', 'likable')",2.0085135,2.1034644,1.0821187,1.2282078,1.5727097,1.6759965,0.1032868
3,-0.4878582,-0.42518795,"('repellent', 'pleasant')",0.19012551,0.23645999,0.2966067,0.29628125,-0.0003753,0.0358511,0.0362264
4,0.20478822,0.24957989,"('disliked', 'liked')",-0.13657978,-0.17134376,-4.997389,-5.009129,-1.6430602,-1.643631,-0.0005708
5,-0.56572855,-0.38917422,"('distant', 'outgoing')",0.013541251,0.13640009,-0.48587793,-0.32260925,-0.3460217,-0.1917945,0.1542272
6,-0.7729658,-0.50735337,"('distant', 'open')",-0.6995593,-0.51725805,0.09736241,0.25909606,-0.4583876,-0.2551718,0.2032158
7,0.19738697,0.13531154,"('insensitive', 'sensitive')",0.93698496,0.96363914,0.110403895,0.13482943,0.4149253,0.41126,-0.0036653
8,-0.23640162,-0.15318982,"('unaffectionate', 'affectionate')",0.60973835,0.55583894,0.063160054,0.096105374,0.1454989,0.1662515,0.0207526
9,0.30090946,0.28345755,"('unaffectionate', 'caring')",1.8225166,1.7677294,0.84476215,0.86686087,0.989396,0.9726826,-0.0167134
10,-0.3066884,-0.39418206,"('unsympathetic', 'sympathetic')",0.4039624,0.37076172,-0.07646506,-0.16000023,0.0069363,-0.0611402,-0.0680765
11,0.6485548,0.4756894,"('unhelpful', 'helpful')",1.2146491,1.1815192,2.4883435,2.5718322,1.4505157,1.4096802,-0.0408355
12,0.5431033,0.65790147,"('unsupportive', 'supportive')",1.6140819,1.7208105,-1.9123414,-1.7744795,0.0816146,0.2014108,0.1197962
13,0.22734106,0.0667047,"('impolite', 'polite')",1.1693506,1.2119585,-0.24822557,-0.27637097,0.382822,0.3340974,-0.0487246
14,0.3307306,0.21259469,"('antisocial', 'social')",2.202396,2.165573,-0.43527362,-0.5334364,0.6992843,0.6149104,-0.0843739
15,0.5294125,0.35765934,"('boring', 'funny')",0.72314584,0.68388706,0.7959845,0.7500709,0.6828477,0.5972058,-0.0856419
16,-0.65880144,-0.6137692,"('unpopular', 'popular')",-0.79907244,-0.7456486,0.39392298,0.43473178,-0.3546503,-0.3082287,0.0464216
17,0.079455264,0.1493767,"('nasty', 'nice')",-0.19593073,-0.062574744,-0.12832853,-0.09806849,-0.0816013,-0.0037555,0.0778458
18,0.07633524,0.2695885,"('disagreeable', 'welcoming')",-0.53972566,-0.45723256,-0.60307103,-0.5004972,-0.3554871,-0.2293804,0.1261067
19,-0.5287401,-0.44727966,"('inhospitable', 'hospitable')",-0.59611195,-0.5691652,-0.38749263,-0.22195534,-0.5041149,-0.4128001,0.0913148
20,-0.5071263,-0.4224174,"('rough', 'thoughtful')",-0.70024014,-0.6290191,0.5764075,0.6252878,-0.2103197,-0.1420496,0.0682701
21,-0.11412731,-0.2507531,"('immoral', 'moral')",1.05233,0.9797193,-0.61085546,-0.6696313,0.1091158,0.0197783,-0.0893375
22,-0.6533504,-0.63505,"('untrustworthy', 'trustworthy')",-0.070204176,-0.106751345,-0.91316354,-0.89270186,-0.5455727,-0.5448344,0.0007383
23,0.5346484,0.41195846,"('insincere', 'sincere')",1.7555517,1.7189537,5.132654,5.0403833,2.4742848,2.3904319,-0.0838529
24,0.1792825,0.14321873,"('dishonest', 'honest')",0.64508885,0.6178915,0.8081803,0.8233811,0.5441839,0.5281638,-0.0160201
25,-0.5741748,-0.5598569,"('egoistic', 'altruistic')",0.024261966,0.044467323,1.2718158,1.156487,0.2406343,0.2136991,-0.0269352
26,0.72246647,0.80438185,"('hardhearted', 'benevolent')",1.8275248,1.860618,1.6568666,1.5747159,1.4022859,1.4132385,0.0109526
27,-0.2211624,-0.09363096,"('hardhearted', 'softhearted')",0.31734905,0.46005955,0.64017075,0.69439024,0.2454525,0.3536063,0.1081538
28,-0.061863676,-0.30426627,"('disloyal', 'loyal')",0.51289177,0.31067425,1.1282318,0.94467103,0.52642,0.3170263,-0.2093937
29,-0.6559855,-0.6894286,"('unfair', 'fair')",-0.44656563,-0.41649705,-0.88805896,-0.9682805,-0.6635367,-0.691402,-0.0278653
30,1.2157394,1.1467602,"('intolerant', 'tolerant')",1.9119401,1.8783481,1.282184,1.2659919,1.4699545,1.4303668,-0.0395877
31,-1.011355,-0.6401146,"('evil', 'good')",-0.97568977,-0.8571075,-1.6348917,-1.5706587,-1.2073122,-1.022627,0.1846852
