,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,female-male
0,0.19610232,-0.039905593,"('unsociable', 'sociable')",0.43945432,0.32553634,-0.05186271,-0.14895299,1.65949,1.3035625,0.14174962,0.16854556,0.4769867,0.3217572,-0.1552295
1,-1.754483,-1.9403229,"('unfriendly', 'friendly')",-0.30760127,-0.38723108,0.39409092,0.39127356,-0.49106362,-0.8633179,2.0088732,1.781806,-0.0300367,-0.2035585,-0.1735218
2,-0.012095198,0.14481097,"('unlikable', 'likable')",0.6064254,0.6513457,1.1062863,1.2854384,0.72309846,0.91454214,0.84055626,1.0457041,0.6528543,0.8083683,0.155514
3,-0.2949719,-0.32448813,"('repellent', 'pleasant')",-0.54527164,-0.4965003,-0.25132072,-0.34040946,0.69861007,0.2148251,0.2600749,0.3971048,-0.0265759,-0.1098936,-0.0833177
4,-0.14156236,-0.21091281,"('disliked', 'liked')",-0.21478304,-0.30148026,0.95880646,0.89868236,0.30430615,0.33097363,-6.8773246,-6.7855268,-1.1941114,-1.2136528,-0.0195414
5,-0.6746495,-0.66855866,"('distant', 'outgoing')",0.5192372,0.56718284,1.0024921,1.0952173,-0.59601283,-0.2831323,0.21560052,0.16717017,0.0933335,0.1755759,0.0822424
6,-1.3007,-1.2629791,"('distant', 'open')",0.1415376,0.23804954,1.086884,1.1168618,-0.9129515,-0.73557985,0.42760885,0.32674026,-0.1115242,-0.0633815,0.0481427
7,0.44359428,0.36977834,"('insensitive', 'sensitive')",1.168736,1.1542643,-0.049714223,-0.12850836,0.1666781,-0.3079364,0.5017461,0.50870085,0.446208,0.3192597,-0.1269483
8,-0.39077666,-0.41445607,"('unaffectionate', 'affectionate')",0.45558614,0.47369432,0.13374472,0.13400416,-0.27435136,-0.2807906,1.3827409,1.2045566,0.2613887,0.2234017,-0.037987
9,-0.6947009,-0.72995687,"('unaffectionate', 'caring')",0.8642882,0.81859016,0.14116447,0.06363734,0.0005346909,-0.19539909,1.5519814,1.3771776,0.3726536,0.2668098,-0.1058438
10,0.42579436,0.29857403,"('unsympathetic', 'sympathetic')",0.603327,0.6330077,-0.7544754,-0.90042865,0.85641503,0.062283807,0.10546238,0.17210303,0.2473047,0.053108,-0.1941967
11,-0.08549531,-0.08714725,"('unhelpful', 'helpful')",0.2019821,0.13839094,-0.4592552,-0.46224868,0.4468077,0.25587267,1.7767879,1.8587126,0.3761654,0.3407161,-0.0354493
12,0.3426437,0.2997899,"('unsupportive', 'supportive')",1.1176734,1.1916568,0.45032132,0.5201117,0.8693872,0.6441201,-1.9234129,-1.8775123,0.1713226,0.1556333,-0.0156893
13,0.21735072,0.14473581,"('impolite', 'polite')",0.10675156,0.03821212,-0.9032213,-0.8188132,1.0530102,0.99500984,-0.1412405,-0.006855145,0.0665301,0.0704579,0.0039278
14,0.6312604,0.62116206,"('antisocial', 'social')",0.8973497,0.95418936,0.42819124,0.6332052,1.3262818,1.0001233,-0.021565072,0.030122928,0.6523036,0.6477606,-0.004543
