,twenty_male,twenty_female,tuple,first_male,first_female,century_male,century_female,fox_male,fox_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23115811,-0.45941883,"('unsociable', 'sociable')",-3.4670358,-3.499696,-1.7898006,-1.8583033,0.42301095,0.29195747,-0.25902614,-0.4026618,-1.0648019,-1.1856245,-0.1208226
1,-0.90313226,-1.2165377,"('unfriendly', 'friendly')",-1.5523334,-1.7615842,-0.10428843,-0.56110764,1.4107974,1.1042444,1.9078737,1.5323707,0.1517834,-0.1805229,-0.3323063
2,0.19978733,0.22668542,"('unlikable', 'likable')",0.883096,0.8791367,0.34786308,0.28378385,0.7367226,0.79278165,0.49878156,0.54456216,0.5332501,0.5453899,0.0121398
3,0.44164935,0.5089403,"('repellent', 'pleasant')",-1.4328928,-1.3025113,-1.8192102,-1.5716952,-0.39207268,-0.22276038,6.8645924e-05,0.10115298,-0.6404915,-0.4973748,0.1431167
4,-1.4836106,-1.4224343,"('disliked', 'liked')",0.9469895,0.96548074,0.122240126,0.08695549,-1.1851135,-1.1820687,-6.532549,-6.681323,-1.6264088,-1.646678,-0.0202692
5,-1.0702133,-1.0737127,"('distant', 'outgoing')",0.58456784,0.5137844,0.69903255,0.53611875,-0.13387935,-0.22079076,-0.09487087,-0.13405181,-0.0030726,-0.0757304,-0.0726578
6,-1.1853632,-1.1973273,"('distant', 'open')",1.8310645,1.7483882,0.7730655,0.6528911,-0.11651562,-0.17362711,0.49590585,0.35765254,0.3596314,0.2775955,-0.0820359
7,1.0573664,0.964248,"('insensitive', 'sensitive')",-1.4299014,-1.3901924,-0.98091924,-0.89419764,0.06372964,0.1831125,0.8267833,0.8435635,-0.0925883,-0.0586932,0.0338951
8,-1.4849355,-1.6529219,"('unaffectionate', 'affectionate')",-0.54237616,-0.710335,0.51828194,0.2787262,0.45604122,0.28207535,0.6127479,0.38357967,-0.0880481,-0.2837751,-0.195727
9,-0.22045144,-0.49903855,"('unaffectionate', 'caring')",-1.0866066,-1.234734,0.40674728,0.20206903,1.1553676,1.0172349,1.2017379,1.0395175,0.2913589,0.1050098,-0.1863491
10,-0.43102658,-0.5294511,"('unsympathetic', 'sympathetic')",-3.3332841,-3.2570798,-2.6018627,-2.467541,-0.4555065,-0.424907,0.018302064,-0.055500057,-1.3606756,-1.3468959,0.0137797
11,0.69632894,0.635809,"('unhelpful', 'helpful')",-2.034166,-2.0764847,-0.8312494,-0.6881849,0.3649147,0.48378375,1.7769424,1.8306435,-0.0054459,0.0371133,0.0425592
12,-0.33076945,-0.37141776,"('unsupportive', 'supportive')",-1.4733673,-1.4977105,-0.61616725,-0.5250812,0.27310398,0.3811832,-1.7153338,-1.7330445,-0.7725068,-0.7492142,0.0232926
13,1.0375965,0.94834936,"('impolite', 'polite')",-2.1961327,-2.1027703,-1.9035305,-1.7905866,-0.32566506,-0.3511774,-0.13423258,-0.042322375,-0.7043928,-0.6677015,0.0366913
14,-0.10852975,-0.10770956,"('antisocial', 'social')",-2.9245305,-2.833096,-1.4802357,-1.3587168,0.81414706,0.84490275,-0.59548414,-0.4511059,-0.8589267,-0.7811451,0.0777816
15,0.6183434,0.534758,"('boring', 'funny')",1.6553532,1.554142,2.4611216,2.3002722,2.0537117,1.9393965,0.892273,0.89394057,1.5361607,1.4445019,-0.0916588
16,-1.6485263,-1.5705223,"('unpopular', 'popular')",0.0367172,-0.00026474893,-0.4986288,-0.7172614,-0.84567475,-0.8432681,0.18418065,0.22345264,-0.5543864,-0.5815728,-0.0271864
17,-0.20355827,-0.11332167,"('nasty', 'nice')",-1.7976587,-1.7078955,-0.44024134,-0.23320433,-0.7739115,-0.67245066,-0.520311,-0.44160852,-0.7471361,-0.6336961,0.11344
18,-1.4354835,-1.5212843,"('disagreeable', 'welcoming')",0.6576152,0.5655061,-0.6210953,-0.7212989,-0.3762103,-0.52154374,-0.6394981,-0.7302594,-0.4829344,-0.585776,-0.1028416
19,-1.0065172,-0.9923909,"('inhospitable', 'hospitable')",0.7416831,0.6326771,1.3033134,1.2744766,-0.6495475,-0.67634755,-0.02548049,-0.09768754,0.0726903,0.0281456,-0.0445447
20,0.99993587,1.0007873,"('rough', 'thoughtful')",-0.11230631,-0.17097996,0.11243832,0.27418682,0.1600481,0.24268472,1.4537741,1.4426079,0.522778,0.5578573,0.0350793
21,0.78478026,0.7505221,"('immoral', 'moral')",-0.42202988,-0.33907902,-1.2366195,-1.1903727,0.64044213,0.74773425,-0.8388086,-0.74169236,-0.2144471,-0.1545776,0.0598695
22,0.4586697,0.45523435,"('untrustworthy', 'trustworthy')",-0.459189,-0.30658418,-1.4078307,-1.1682528,0.32624197,0.52879393,-0.9739434,-0.9062123,-0.4112103,-0.2794042,0.1318061
23,0.8419956,0.67711353,"('insincere', 'sincere')",-2.0658329,-2.0664668,-1.1006031,-1.0644556,0.7639237,0.7700366,5.6032896,5.611195,0.8085546,0.7854846,-0.02307
24,-0.02127982,-0.18584067,"('dishonest', 'honest')",-2.8379755,-2.8447256,-1.0536749,-1.0922896,0.07560962,0.17201105,0.71205103,0.6628206,-0.6250539,-0.6576048,-0.0325509
25,-0.32202384,-0.418006,"('egoistic', 'altruistic')",0.6502424,0.5617632,0.8751903,0.75057656,1.0334668,0.89669573,1.3319997,1.1809353,0.7137751,0.594393,-0.1193821
26,-0.45071834,-0.6067147,"('hardhearted', 'benevolent')",-0.85315144,-1.0376954,0.6797216,0.6035417,1.4150167,1.2232319,1.4910182,1.251701,0.4563773,0.2868129,-0.1695644
27,0.63676673,0.65659875,"('hardhearted', 'softhearted')",-0.42957526,-0.4394092,-0.61319363,-0.54068017,-0.6856237,-0.6738491,1.5574555,1.405465,0.0931659,0.0816251,-0.0115408
28,-1.0744957,-1.3187939,"('disloyal', 'loyal')",-1.4661034,-1.5478275,-0.86178476,-1.080064,0.30698198,0.07437362,0.60652524,0.39018038,-0.4977753,-0.6964263,-0.198651
29,-0.33954608,-0.4361679,"('unfair', 'fair')",0.3071319,0.3104836,0.44512957,0.5121622,-0.07231286,-0.025978632,-0.4718669,-0.5759186,-0.0262929,-0.0430839,-0.016791
30,0.57868296,0.483818,"('intolerant', 'tolerant')",-2.3067122,-2.328306,-0.8874298,-0.74549097,0.066130854,0.12434463,1.3199415,1.2629044,-0.2458773,-0.240546,0.0053313
31,-1.8561217,-1.9456677,"('evil', 'good')",1.5935111,1.4018301,0.5084585,0.36195242,-0.9312136,-1.0148747,-1.2291937,-1.3968552,-0.3829119,-0.518723,-0.1358111
32,0.2796292,0.09373571,"('unkind', 'kind')",-0.92196393,-0.985162,-0.603765,-0.7145488,0.4734503,0.41046187,0.8747597,0.73152065,0.0204221,-0.0927985,-0.1132206
33,0.09639509,-0.0015884452,"('wrong', 'right')",2.344931,2.2244964,0.61792487,0.40294322,0.8072624,0.6775423,-0.48772478,-0.5370453,0.6757577,0.5532696,-0.1224881
34,-0.1928301,-0.058156043,"('mean', 'honorable')",-0.36279392,-0.3312285,0.23413827,0.5206716,0.89986986,1.051911,5.9307957,6.0875707,1.3018359,1.4541537,0.1523178
35,-0.5064354,-0.4367571,"('corrupt', 'incorrupt')",3.3629735,3.271253,2.3822408,2.2831542,-0.91437817,-1.0276276,-0.37123853,-0.54759544,0.7906325,0.7084854,-0.0821471
36,-1.2348717,-1.3501855,"('hostile', 'amicable')",1.4940748,1.2809558,1.1967486,1.0185472,-0.08624472,-0.25921544,0.058466446,-0.20361648,0.2856347,0.0972971,-0.1883376
