,sempra_male,sempra_female,tuple,energy_male,energy_female,average_male,average_female,female-male
0,-0.6870082,-0.782312,"('unsociable', 'sociable')",0.05508419,-0.026008612,-0.315962,-0.4041603,-0.0881983
1,-1.2233061,-1.287223,"('unfriendly', 'friendly')",1.7384166,1.6443555,0.2575552,0.1785663,-0.0789889
2,1.0067803,1.0589671,"('unlikable', 'likable')",0.9096611,0.9856926,0.9582207,1.0223298,0.0641091
3,-0.39797607,-0.2543833,"('repellent', 'pleasant')",0.19151534,0.26121038,-0.1032304,0.0034135,0.1066439
4,0.23460434,0.18074717,"('disliked', 'liked')",-6.8164625,-6.9541717,-3.2909291,-3.3867123,-0.0957832
5,-0.8212287,-0.84273356,"('distant', 'outgoing')",0.13388553,0.15989302,-0.3436716,-0.3414203,0.0022513
6,-1.1164578,-1.0855422,"('distant', 'open')",-0.026649226,-0.044186156,-0.5715535,-0.5648642,0.0066893
7,-0.5430166,-0.5215347,"('insensitive', 'sensitive')",0.3977819,0.47880003,-0.0726174,-0.0213673,0.0512501
8,-1.2922226,-1.3442746,"('unaffectionate', 'affectionate')",1.0168588,0.92367715,-0.1376819,-0.2102987,-0.0726168
9,-1.0542927,-1.1113901,"('unaffectionate', 'caring')",1.834887,1.8000221,0.3902972,0.344316,-0.0459812
10,-1.0868144,-1.0472443,"('unsympathetic', 'sympathetic')",-0.48661643,-0.436441,-0.7867154,-0.7418426,0.0448728
11,-0.14908472,-0.102399245,"('unhelpful', 'helpful')",2.064919,2.1662815,0.9579172,1.0319411,0.0740239
12,-1.0105382,-0.93005806,"('unsupportive', 'supportive')",-1.486272,-1.5242864,-1.2484051,-1.2271723,0.0212328
13,-0.23387083,-0.28226852,"('impolite', 'polite')",-0.13153926,-0.09279044,-0.182705,-0.1875295,-0.0048245
14,-0.11703588,-0.09981108,"('antisocial', 'social')",0.20169058,0.2133025,0.0423274,0.0567457,0.0144183
15,0.66974896,0.55371916,"('boring', 'funny')",0.14396779,0.058149565,0.4068584,0.3059344,-0.100924
16,-0.11117847,-0.095982395,"('unpopular', 'popular')",0.70928425,0.69242644,0.2990529,0.298222,-0.0008309
17,0.009114284,0.04774628,"('nasty', 'nice')",-0.27239665,-0.2426857,-0.1316412,-0.0974697,0.0341715
18,-0.3406378,-0.27427948,"('disagreeable', 'welcoming')",-0.44834763,-0.5012294,-0.3944927,-0.3877544,0.0067383
19,-0.804887,-0.7630104,"('inhospitable', 'hospitable')",-0.4699589,-0.4230083,-0.6374229,-0.5930094,0.0444135
20,-0.35284773,-0.28399858,"('rough', 'thoughtful')",0.3228898,0.37168506,-0.014979,0.0438432,0.0588222
21,-0.27461392,-0.26100093,"('immoral', 'moral')",-0.304903,-0.20959319,-0.2897584,-0.2352971,0.0544613
22,0.24515986,0.29644167,"('untrustworthy', 'trustworthy')",-1.2276511,-1.238935,-0.4912456,-0.4712467,0.0199989
23,-0.35453904,-0.34293935,"('insincere', 'sincere')",6.5280437,6.6445146,3.0867524,3.1507876,0.0640352
24,-0.10109331,-0.13988362,"('dishonest', 'honest')",1.0376844,1.0917677,0.4682956,0.475942,0.0076464
25,0.04830016,-0.025580723,"('egoistic', 'altruistic')",1.2220105,1.1717305,0.6351553,0.5730749,-0.0620804
26,0.04553239,0.011249986,"('hardhearted', 'benevolent')",1.3067205,1.1894655,0.6761264,0.6003578,-0.0757686
27,-0.36772826,-0.36773756,"('hardhearted', 'softhearted')",0.7610153,0.74560183,0.1966435,0.1889321,-0.0077114
28,-0.736563,-0.7989661,"('disloyal', 'loyal')",1.0936973,1.059326,0.1785671,0.13018,-0.0483871
29,-0.756673,-0.8231435,"('unfair', 'fair')",-0.7036611,-0.82678527,-0.730167,-0.8249644,-0.0947974
30,0.76763105,0.76458716,"('intolerant', 'tolerant')",1.3399997,1.3834172,1.0538154,1.0740023,0.0201869
31,-1.0288672,-0.97815084,"('evil', 'good')",-1.2888137,-1.4283342,-1.1588404,-1.2032425,-0.0444021
32,0.2895106,0.23056857,"('unkind', 'kind')",1.0370891,0.99832785,0.6632999,0.6144482,-0.0488517
33,-0.10054155,-0.17901355,"('wrong', 'right')",0.5026521,0.41033596,0.2010553,0.1156612,-0.0853941
34,-0.22799546,-0.1249951,"('mean', 'honorable')",5.4029827,5.586534,2.5874937,2.7307694,0.1432757
35,0.28691953,0.14934894,"('corrupt', 'incorrupt')",-0.68362564,-0.7984946,-0.1983531,-0.3245728,-0.1262197
36,-0.97893244,-1.0593382,"('hostile', 'amicable')",-0.40550557,-0.6516099,-0.692219,-0.8554741,-0.1632551
37,-0.017573906,-0.069427505,"('fake', 'genuine')",0.02263166,-0.008925866,0.0025289,-0.0391767,-0.0417056
38,-0.36630243,-0.3328334,"('untruthful', 'truthful')",0.65107363,0.6857061,0.1423856,0.1764363,0.0340507
39,0.79576284,0.81311554,"('exploitative', 'cooperative')",-0.20817548,-0.122578435,0.2937937,0.3452685,0.0514748
40,-0.36157197,-0.44163582,"('stingy', 'generous')",-2.1666691,-2.3022964,-1.2641206,-1.3719661,-0.1078455
41,0.004771352,0.017976776,"('unforgiving', 'forgiving')",0.09480628,-0.029816963,0.0497888,-0.0059201,-0.0557089
42,0.78008294,0.89378905,"('unreliable', 'reliable')",-3.4698474,-3.4197764,-1.3448822,-1.2629937,0.0818885
43,-0.5432944,-0.45473504,"('irresponsible', 'responsible')",0.67498004,0.7554505,0.0658428,0.1503577,0.0845149
44,0.8045814,0.7680306,"('prejudiced', 'unprejudiced')",-1.3145418,-1.2941841,-0.2549802,-0.2630768,-0.0080966
45,-0.8157068,-0.68289906,"('incompetent', 'competent')",0.01471407,0.046789713,-0.4004964,-0.3180547,0.0824417
46,-0.7020008,-0.6346156,"('uncompetitive', 'competitive')",-1.0167228,-0.9233114,-0.8593618,-0.7789635,0.0803983
