,ciena_male,ciena_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5257118,-0.42553058,"('unsociable', 'sociable')",-0.098975986,-0.22853749,-0.3123439,-0.327034,-0.0146901
1,-1.0191349,-1.1527389,"('unfriendly', 'friendly')",1.0659207,0.87750494,0.0233929,-0.137617,-0.1610099
2,1.5574623,1.5825177,"('unlikable', 'likable')",0.7600049,0.73278797,1.1587336,1.1576529,-0.0010807
3,-0.29771504,-0.091223374,"('repellent', 'pleasant')",1.2902509,1.3801342,0.4962679,0.6444554,0.1481875
4,-0.04038083,-0.13280576,"('disliked', 'liked')",-7.1641235,-7.2509375,-3.6022522,-3.6918716,-0.0896194
5,-0.77359307,-0.9194804,"('distant', 'outgoing')",-0.73602325,-0.769501,-0.7548082,-0.8444906,-0.0896824
6,-0.83216435,-0.9511465,"('distant', 'open')",-0.6683321,-0.71024936,-0.7502482,-0.8306979,-0.0804497
7,-0.6387194,-0.39867678,"('insensitive', 'sensitive')",0.3945221,0.42706758,-0.1220986,0.0141954,0.136294
8,-0.41534823,-0.625766,"('unaffectionate', 'affectionate')",0.5864422,0.4624967,0.085547,-0.0816346,-0.1671816
9,-0.54262054,-0.6491839,"('unaffectionate', 'caring')",0.8448085,0.7845947,0.151094,0.0677054,-0.0833886
10,-1.1671385,-0.9775391,"('unsympathetic', 'sympathetic')",-0.42222944,-0.47205186,-0.7946839,-0.7247955,0.0698884
11,-0.39306965,-0.31120524,"('unhelpful', 'helpful')",1.2714754,1.3607677,0.4392029,0.5247812,0.0855783
12,-0.26534402,-0.17707579,"('unsupportive', 'supportive')",-2.1144633,-2.1632674,-1.1899037,-1.1701716,0.0197321
13,-0.785867,-0.6754694,"('impolite', 'polite')",-0.7902689,-0.71081334,-0.7880679,-0.6931413,0.0949266
14,0.48761111,0.70694685,"('antisocial', 'social')",0.5295348,0.45553738,0.5085729,0.5812421,0.0726692
15,0.59209526,0.3604719,"('boring', 'funny')",0.16134803,0.15293844,0.3767217,0.2567052,-0.1200165
16,-0.09078497,-0.1408308,"('unpopular', 'popular')",0.07925323,0.07742627,-0.0057659,-0.0317023,-0.0259364
17,-0.32881722,-0.19916667,"('nasty', 'nice')",-0.5258223,-0.5430784,-0.4273198,-0.3711225,0.0561973
18,0.046189576,0.11956896,"('disagreeable', 'welcoming')",-0.53762,-0.59300387,-0.2457152,-0.2367175,0.0089977
19,-1.0274353,-1.1910132,"('inhospitable', 'hospitable')",-0.85322887,-0.8367467,-0.9403321,-1.01388,-0.0735479
20,0.27631703,0.35796157,"('rough', 'thoughtful')",0.7791612,0.73674595,0.5277391,0.5473537,0.0196146
21,0.040056594,0.1881058,"('immoral', 'moral')",-0.042849086,0.03240572,-0.0013962,0.1102558,0.111652
22,-0.0001492016,0.1333149,"('untrustworthy', 'trustworthy')",-0.6600125,-0.759724,-0.3300808,-0.3132046,0.0168762
23,-0.8075072,-0.683086,"('insincere', 'sincere')",5.6404533,5.6395345,2.4164732,2.4782243,0.0617511
24,-0.37355667,-0.35019287,"('dishonest', 'honest')",0.5451629,0.51337993,0.0858031,0.0815935,-0.0042096
25,0.14237666,0.022863686,"('egoistic', 'altruistic')",1.4036725,1.3263892,0.7730246,0.6746265,-0.0983981
26,0.87232566,0.63246644,"('hardhearted', 'benevolent')",1.686514,1.49818,1.2794199,1.0653232,-0.2140967
27,-0.15347885,-0.1271751,"('hardhearted', 'softhearted')",1.3063765,1.2416718,0.5764488,0.5572484,-0.0192004
28,-0.40501067,-0.48341492,"('disloyal', 'loyal')",0.88862336,0.7565998,0.2418063,0.1365924,-0.1052139
29,-0.053293794,-0.07878508,"('unfair', 'fair')",-0.14807183,-0.31156206,-0.1006828,-0.1951736,-0.0944908
30,0.23073837,0.38973588,"('intolerant', 'tolerant')",0.99321777,0.9735578,0.6119781,0.6816468,0.0696687
31,-0.7851901,-0.8265402,"('evil', 'good')",-0.91651314,-1.0396856,-0.8508517,-0.9331129,-0.0822612
32,0.11353958,0.059704013,"('unkind', 'kind')",0.61873126,0.41176158,0.3661354,0.2357328,-0.1304026
33,0.28493258,0.14316273,"('wrong', 'right')",-0.6733174,-0.786096,-0.1941924,-0.3214666,-0.1272742
34,-0.19245484,-0.0397221,"('mean', 'honorable')",5.1932855,5.4285936,2.5004153,2.6944358,0.1940205
35,-0.6422276,-0.9247716,"('corrupt', 'incorrupt')",-0.5608615,-0.6239459,-0.6015446,-0.7743587,-0.1728141
36,-0.27464604,-0.53520507,"('hostile', 'amicable')",-0.38820302,-0.54076594,-0.3314245,-0.5379855,-0.206561
37,-0.19801213,-0.18217176,"('fake', 'genuine')",0.053791635,0.04133273,-0.0721103,-0.0704195,0.0016908
38,-0.76059705,-0.70260775,"('untruthful', 'truthful')",-0.48627207,-0.42625535,-0.6234345,-0.5644315,0.059003
39,0.862822,0.9877874,"('exploitative', 'cooperative')",0.3317692,0.33316097,0.5972956,0.6604742,0.0631786
40,0.3063218,0.4048608,"('stingy', 'generous')",-1.7716876,-1.9097505,-0.7326829,-0.7524449,-0.019762
41,-0.2516325,-0.11660883,"('unforgiving', 'forgiving')",0.114207596,-0.020802133,-0.0687125,-0.0687055,7e-06
42,0.6077766,0.7865945,"('unreliable', 'reliable')",-3.4504116,-3.4670527,-1.4213175,-1.340229,0.0810885
43,-0.31115544,-0.13517557,"('irresponsible', 'responsible')",0.41475815,0.4011213,0.0518014,0.1329729,0.0811715
44,0.1082068,0.07245494,"('prejudiced', 'unprejudiced')",-1.5734155,-1.6413552,-0.7326044,-0.7844501,-0.0518457
45,-0.72723675,-0.48332867,"('incompetent', 'competent')",-0.005872363,-0.0456946,-0.3665546,-0.2645116,0.102043
46,-0.5372887,-0.37785217,"('uncompetitive', 'competitive')",-0.92183334,-0.8647956,-0.729561,-0.6213239,0.1082371
47,-0.26163626,-0.11749583,"('stupid', 'smart')",5.1851287,5.268245,2.4617462,2.5753746,0.1136284
48,0.012981126,0.1561398,"('unintelligent', 'intelligent')",0.72100824,0.7410627,0.3669947,0.4486012,0.0816065
