,thermo_male,thermo_female,tuple,fisher_male,fisher_female,scientific_male,scientific_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7320035,-0.84877807,"('unsociable', 'sociable')",0.6281241,0.5122228,1.0455202,0.8871453,-0.26577163,-0.48088664,0.1689673,0.0174259,-0.1515414
1,-1.8301351,-2.0050745,"('unfriendly', 'friendly')",0.18188651,0.19207369,-0.07328733,-0.2191513,1.7553645,1.4652109,0.0084572,-0.1417353,-0.1501925
2,0.72501916,0.7377568,"('unlikable', 'likable')",1.1211848,1.1760575,0.5397796,0.56133705,0.43941197,0.5270152,0.7063489,0.7505416,0.0441927
3,-1.16223,-1.0932275,"('repellent', 'pleasant')",-1.2502521,-1.0991632,-0.45888168,-0.45343968,-0.058424905,0.086160526,-0.7324472,-0.6399175,0.0925297
4,-0.41802934,-0.4482914,"('disliked', 'liked')",-0.590332,-0.64126575,-0.23251958,-0.2844677,-5.2939024,-5.402386,-1.6336958,-1.6941028,-0.060407
5,-1.4109117,-1.3929437,"('distant', 'outgoing')",-0.87223834,-0.85043776,-0.97507656,-0.91031885,-0.23560634,-0.21659619,-0.8734582,-0.8425741,0.0308841
6,-1.5297316,-1.502532,"('distant', 'open')",-1.365699,-1.2852681,-1.424324,-1.3400633,0.000998918,-0.019957345,-1.0796889,-1.0369552,0.0427337
7,-1.0013254,-0.98012835,"('insensitive', 'sensitive')",0.52100533,0.63156897,0.08502971,0.15735146,0.6251132,0.63228416,0.0574557,0.1102691,0.0528134
8,-1.7380748,-1.8314409,"('unaffectionate', 'affectionate')",0.020722635,0.06419441,-0.41407478,-0.49166295,0.21053839,0.086150385,-0.4802221,-0.5431898,-0.0629677
9,-1.6785856,-1.7715174,"('unaffectionate', 'caring')",0.58836734,0.65521073,0.17779063,0.1429953,0.9654559,0.8799307,0.0132571,-0.0233452,-0.0366023
10,-1.4600983,-1.4811378,"('unsympathetic', 'sympathetic')",-0.01735413,0.037170243,-0.38180205,-0.38652694,0.12573494,0.0022963695,-0.4333799,-0.4570495,-0.0236696
11,-0.27629673,-0.2815961,"('unhelpful', 'helpful')",-0.34807065,-0.26465374,0.63633966,0.6879963,2.0291123,2.037834,0.5102712,0.5448951,0.0346239
12,-0.99735606,-0.9657854,"('unsupportive', 'supportive')",0.93410766,1.0436431,0.34360138,0.41853535,-1.5162534,-1.5029124,-0.3089751,-0.2516298,0.0573453
13,0.4956959,0.49250084,"('impolite', 'polite')",0.7981278,0.7596264,0.866581,0.805972,0.33400476,0.30840352,0.6236024,0.5916257,-0.0319767
14,0.2825164,0.30696157,"('antisocial', 'social')",0.559873,0.6140214,1.4302397,1.4440467,-0.41339695,-0.36463737,0.464808,0.5000981,0.0352901
15,0.2322936,0.13586825,"('boring', 'funny')",-0.16712573,-0.29149267,0.25907433,0.24973992,0.57134295,0.5386379,0.2238963,0.1581883,-0.065708
16,-0.29176635,-0.337628,"('unpopular', 'popular')",-0.46517116,-0.47018555,0.19074494,0.19309074,0.5211625,0.5405874,-0.0112575,-0.0185338,-0.0072763
17,0.0258396,0.0457985,"('nasty', 'nice')",0.065987535,0.1346432,-0.3667021,-0.37510753,-0.3796047,-0.24640766,-0.1636199,-0.1102684,0.0533515
18,-0.5632326,-0.49787128,"('disagreeable', 'welcoming')",0.56656986,0.6297647,-0.07825505,-0.065019384,-0.31001672,-0.30523285,-0.0962336,-0.0595897,0.0366439
19,-1.8697703,-1.8278654,"('inhospitable', 'hospitable')",-0.18056072,-0.17850819,-0.68179727,-0.7285927,-0.10906811,-0.14423396,-0.7102991,-0.7198001,-0.009501
20,-0.30789813,-0.35671228,"('rough', 'thoughtful')",0.6120537,0.67376804,2.1264298,2.1341453,1.1695035,1.1982416,0.9000222,0.9123607,0.0123385
21,-0.03899561,-0.06356894,"('immoral', 'moral')",-0.3593138,-0.38483304,1.1408482,1.1068265,-0.7200943,-0.7078514,0.0056111,-0.0123567,-0.0179678
22,-0.04517559,-0.008278888,"('untrustworthy', 'trustworthy')",-0.21983308,-0.1877693,0.6557211,0.60277337,-0.9538798,-0.9411626,-0.1407918,-0.1336094,0.0071824
23,-0.9583867,-0.9947139,"('insincere', 'sincere')",0.8386285,0.9011667,0.14424372,0.12254273,5.04008,4.9680777,1.2661414,1.2492683,-0.0168731
24,-0.5143286,-0.5589282,"('dishonest', 'honest')",0.068509325,0.15936224,-0.22522348,-0.22503728,0.6490821,0.54491603,-0.0054902,-0.0199218,-0.0144316
25,-0.36460432,-0.39291328,"('egoistic', 'altruistic')",0.59492534,0.66886246,0.2644111,0.2877897,0.9871019,0.99630564,0.3704585,0.3900111,0.0195526
26,-0.31939906,-0.50248027,"('hardhearted', 'benevolent')",1.5145094,1.4659097,1.0455213,0.9578151,1.4133146,1.2211863,0.9134865,0.7856077,-0.1278788
27,-0.5864452,-0.527056,"('hardhearted', 'softhearted')",-1.0120583,-0.8441993,-1.1645212,-1.0756624,1.364946,1.3251355,-0.3495197,-0.2804455,0.0690742
28,-1.0627785,-1.2213451,"('disloyal', 'loyal')",-0.031139161,0.0018620086,0.58468467,0.48980775,0.6872392,0.46974483,0.0445016,-0.0649826,-0.1094842
29,-0.20947427,-0.232289,"('unfair', 'fair')",0.2394654,0.21613993,-0.038749907,-0.05298077,-0.5939115,-0.7192485,-0.1506676,-0.1970946,-0.046427
30,0.30762282,0.2944776,"('intolerant', 'tolerant')",0.5694876,0.55254835,0.85488206,0.7440094,1.6384476,1.5461348,0.84261,0.7842926,-0.0583174
31,-0.97978103,-1.0187205,"('evil', 'good')",-1.4626501,-1.4416224,-1.3572763,-1.4151218,-1.3601668,-1.4762667,-1.2899685,-1.3379328,-0.0479643
