,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
0,0.27310058,0.12277206,"('unsociable', 'sociable')",1.558648,1.5669423,0.5206749,0.3579529,0.84317446,0.64841217,0.7988995,0.6740199,-0.1248796
1,-0.2528031,-0.35501605,"('unfriendly', 'friendly')",-0.024079898,-0.24980272,0.4911633,0.3986073,1.3204767,1.1868463,0.3836893,0.2451587,-0.1385306
2,0.8103668,0.97771186,"('unlikable', 'likable')",0.5728982,0.6403642,1.6853698,1.8618188,1.05473,1.2453104,1.0308412,1.1813014,0.1504602
3,-0.6045802,-0.5425617,"('repellent', 'pleasant')",0.57705504,0.7143523,-0.4635837,-0.40356842,0.66417456,0.6048821,0.0432664,0.0932761,0.0500097
4,-0.095247686,-0.1301391,"('disliked', 'liked')",-0.7980956,-0.89866674,0.70582926,0.63904756,-6.46089,-6.35471,-1.6621009,-1.6861171,-0.0240162
5,-0.46788472,-0.40929002,"('distant', 'outgoing')",-0.97936654,-1.1179398,-1.208097,-1.1311488,-0.95410484,-0.83590466,-0.9023633,-0.8735708,0.0287925
6,-0.5789626,-0.5295816,"('distant', 'open')",-1.3682773,-1.5381497,-0.74773693,-0.70716834,-0.5953726,-0.5159775,-0.8225874,-0.8227193,-0.0001319
7,0.61838245,0.55220497,"('insensitive', 'sensitive')",0.54428434,0.64675766,-0.06915211,-0.0439173,0.49384344,0.5003283,0.3968395,0.4138434,0.0170039
8,-0.04157818,-0.0383313,"('unaffectionate', 'affectionate')",-0.8024479,-0.95817095,0.54730266,0.6083914,0.44284308,0.3871914,0.0365299,-0.0002299,-0.0367598
9,-0.040306695,-0.10604097,"('unaffectionate', 'caring')",0.477181,0.36944067,0.7588238,0.7347362,0.7934452,0.7849599,0.4972858,0.445774,-0.0515118
10,0.16422582,0.16008377,"('unsympathetic', 'sympathetic')",1.0006489,1.1537795,-0.25089088,-0.27201432,0.207417,0.12433854,0.2803502,0.2915469,0.0111967
11,0.65638316,0.66805273,"('unhelpful', 'helpful')",1.3658599,1.4195781,0.025770918,0.025790669,2.121049,2.0978806,1.0422657,1.0528255,0.0105598
12,0.15563138,0.23561198,"('unsupportive', 'supportive')",0.6473181,0.76193136,0.21076426,0.34791714,-1.9122021,-1.8486596,-0.2246221,-0.1257998,0.0988223
13,1.2210532,1.2237147,"('impolite', 'polite')",1.3039377,1.4569925,-0.12738825,-0.12345424,0.16465414,0.14886026,0.6405642,0.6765283,0.0359641
14,0.8259333,0.80596715,"('antisocial', 'social')",2.0952256,2.1978617,2.3226426,2.1715264,0.5234478,0.380131,1.4418123,1.3888714,-0.0529409
15,1.8642026,1.7794019,"('boring', 'funny')",2.1967938,2.1290011,0.72223437,0.7539765,0.4560875,0.5348174,1.3098296,1.2992991,-0.0105305
16,-1.6259878,-1.6626635,"('unpopular', 'popular')",-1.5939434,-1.6270895,-1.3752565,-1.2615575,-0.04408952,-0.059290983,-1.1598192,-1.1526504,0.0071688
17,-0.22951354,-0.20995992,"('nasty', 'nice')",-0.3829489,-0.28649142,-0.6983139,-0.68686044,-0.12018948,-0.077629656,-0.3577414,-0.3152354,0.042506
18,-0.14618859,-0.042373784,"('disagreeable', 'welcoming')",-0.6664473,-0.6496453,0.14046136,0.29010358,-1.0947678,-1.0912727,-0.4417356,-0.3732971,0.0684385
19,-0.3427486,-0.26407215,"('inhospitable', 'hospitable')",-0.84468615,-0.83203864,-1.4123693,-1.2447141,-0.8932967,-0.80199474,-0.8732752,-0.785705,0.0875702
20,-0.67067593,-0.6539165,"('rough', 'thoughtful')",-0.26992437,-0.21287037,-0.18468201,-0.15265508,0.1251577,0.13767074,-0.2500311,-0.2204428,0.0295883
21,-0.2127444,-0.1815984,"('immoral', 'moral')",1.7880067,2.0539622,-0.33801875,-0.28989905,-0.4540336,-0.4572017,0.1958025,0.2813157,0.0855132
22,0.8503422,0.9036553,"('untrustworthy', 'trustworthy')",1.2450509,1.3482567,0.15558372,0.26282224,-0.24731961,-0.2656703,0.5009143,0.562266,0.0613517
23,0.60036093,0.63672024,"('insincere', 'sincere')",1.646389,1.7689557,-0.14832821,-0.15333292,5.825158,5.6221385,1.9808949,1.9686203,-0.0122746
24,1.2298846,1.2377871,"('dishonest', 'honest')",1.0136873,1.0657927,-0.2739114,-0.22724691,1.1264614,1.0725398,0.7740304,0.7872182,0.0131878
25,-0.23400235,-0.35878605,"('egoistic', 'altruistic')",-0.17654619,-0.3428967,0.6266833,0.60370624,1.1427321,1.1610687,0.3397167,0.2657731,-0.0739436
26,0.9699202,0.8844209,"('hardhearted', 'benevolent')",0.62140304,0.43980923,2.8642027,2.794025,1.7197248,1.6976701,1.5438126,1.4539813,-0.0898313
27,-0.6003867,-0.5697261,"('hardhearted', 'softhearted')",0.13513216,0.05558294,-0.487024,-0.45757374,0.7068432,0.5990931,-0.0613588,-0.093156,-0.0317972
28,-0.44180506,-0.5748896,"('disloyal', 'loyal')",-0.08094265,-0.12002984,-0.13504267,-0.23358956,0.8356046,0.6740392,0.0444536,-0.0636175,-0.1080711
29,-0.9452423,-1.0446819,"('unfair', 'fair')",-0.52087754,-0.559328,-1.2479978,-1.2140645,-1.23707,-1.2559291,-0.9877969,-1.0185008,-0.0307039
30,1.1611941,1.1699138,"('intolerant', 'tolerant')",1.6335871,1.7168651,0.7760562,0.79226434,0.8428051,0.89669,1.1034106,1.1439333,0.0405227
31,-1.8111042,-1.7767103,"('evil', 'good')",-1.9814919,-2.088228,-1.1270372,-1.0731826,-1.088993,-1.1057137,-1.5021566,-1.5109587,-0.0088021
32,-0.61473984,-0.6018174,"('unkind', 'kind')",0.54912114,0.5691806,0.6179272,0.536315,1.0593439,0.8958863,0.4029131,0.3498911,-0.053022
33,0.286881,0.26013654,"('wrong', 'right')",0.30558932,0.29968312,0.39274055,0.41953844,-0.755836,-0.6893006,0.0573437,0.0725144,0.0151707
34,-0.6195191,-0.4679248,"('mean', 'honorable')",0.031775676,0.18780139,-0.64853805,-0.47528028,5.076164,5.040516,0.9599706,1.0712781,0.1113075
35,-0.84323984,-0.9347104,"('corrupt', 'incorrupt')",-1.8066838,-1.9947644,-1.4056734,-1.3704551,-1.0227199,-0.9833936,-1.2695792,-1.3208309,-0.0512517
