,hca_male,hca_female,tuple,healthcare_male,healthcare_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6470116,-0.7224204,"('unsociable', 'sociable')",0.5557997,0.46165913,-0.43720207,-0.5563994,-0.176138,-0.2723869,-0.0962489
1,-1.6542289,-1.6262773,"('unfriendly', 'friendly')",0.70405746,0.64722914,1.8179005,1.7456946,0.289243,0.2555488,-0.0336942
2,1.4039037,1.4751163,"('unlikable', 'likable')",1.3662257,1.4122235,0.89975125,1.0063024,1.2232935,1.2978806,0.0745871
3,0.07109595,0.26963693,"('repellent', 'pleasant')",-1.163752,-0.9360815,0.057906725,0.111323476,-0.3449164,-0.1850404,0.159876
4,0.0670738,0.058683816,"('disliked', 'liked')",0.5766296,0.5565831,-5.992915,-6.054425,-1.7830706,-1.8130527,-0.0299821
5,-0.86653215,-0.8439166,"('distant', 'outgoing')",0.3718744,0.42158166,-0.08602759,-0.036228746,-0.1935618,-0.1528546,0.0407072
6,-0.9216969,-0.8023265,"('distant', 'open')",0.30284822,0.37742472,0.5831307,0.60560477,-0.011906,0.0602343,0.0721403
7,0.24038698,0.35297376,"('insensitive', 'sensitive')",0.4719691,0.56028193,0.5117407,0.5479767,0.4080323,0.4870775,0.0790452
8,-1.0137626,-0.95493317,"('unaffectionate', 'affectionate')",-0.108488515,-0.15633866,0.6426428,0.61043936,-0.1598695,-0.1669442,-0.0070747
9,-0.8114564,-0.7600703,"('unaffectionate', 'caring')",1.3446583,1.318511,1.2054551,1.2158266,0.5795523,0.5914224,0.0118701
10,-0.42988724,-0.2440921,"('unsympathetic', 'sympathetic')",0.05865759,0.19592369,-0.39069206,-0.40092725,-0.2539739,-0.1496986,0.1042753
11,0.016224671,0.098809645,"('unhelpful', 'helpful')",0.3270243,0.3515319,1.4103502,1.4885114,0.5845331,0.6462843,0.0617512
12,1.0337205,1.2942594,"('unsupportive', 'supportive')",2.0854595,2.259523,-1.5976456,-1.553012,0.5071781,0.6669235,0.1597454
13,0.1645009,0.10630175,"('impolite', 'polite')",0.6576613,0.65863967,-0.30394897,-0.33753312,0.1727378,0.1424694,-0.0302684
