,cyclamen_male,cyclamen_female,tuple,average_male,average_female,female-male
0,-0.40714344,-0.53550357,"('unsociable', 'sociable')",-0.4071434,-0.5355036,-0.1283602
1,-0.40336534,-0.5724821,"('unfriendly', 'friendly')",-0.4033653,-0.5724821,-0.1691168
2,0.7067508,0.64635885,"('unlikable', 'likable')",0.7067508,0.6463588,-0.060392
3,-0.19990444,-0.05758728,"('repellent', 'pleasant')",-0.1999044,-0.0575873,0.1423171
4,-2.4197993,-2.3854704,"('disliked', 'liked')",-2.4197993,-2.3854704,0.0343289
5,-1.0598211,-1.0470321,"('distant', 'outgoing')",-1.0598211,-1.0470321,0.012789
6,-1.1427277,-1.1323063,"('distant', 'open')",-1.1427277,-1.1323063,0.0104214
7,-0.6697688,-0.62103206,"('insensitive', 'sensitive')",-0.6697688,-0.6210321,0.0487367
8,-0.5181852,-0.6158898,"('unaffectionate', 'affectionate')",-0.5181852,-0.6158898,-0.0977046
9,-0.8879711,-1.0111091,"('unaffectionate', 'caring')",-0.8879711,-1.0111091,-0.123138
10,-1.3714217,-1.3714491,"('unsympathetic', 'sympathetic')",-1.3714217,-1.3714491,-2.74e-05
11,-0.07200949,-0.07001887,"('unhelpful', 'helpful')",-0.0720095,-0.0700189,0.0019906
12,-1.3920668,-1.3269355,"('unsupportive', 'supportive')",-1.3920668,-1.3269355,0.0651313
13,-0.99804026,-1.0596746,"('impolite', 'polite')",-0.9980403,-1.0596746,-0.0616343
14,0.3356049,0.32544982,"('antisocial', 'social')",0.3356049,0.3254498,-0.0101551
15,0.15415777,0.040004984,"('boring', 'funny')",0.1541578,0.040005,-0.1141528
16,-0.13523611,-0.10664917,"('unpopular', 'popular')",-0.1352361,-0.1066492,0.0285869
17,-0.33200985,-0.2963454,"('nasty', 'nice')",-0.3320099,-0.2963454,0.0356645
18,0.05911208,0.04165304,"('disagreeable', 'welcoming')",0.0591121,0.041653,-0.0174591
19,-1.5597489,-1.5407839,"('inhospitable', 'hospitable')",-1.5597489,-1.5407839,0.018965
20,0.2731691,0.28750736,"('rough', 'thoughtful')",0.2731691,0.2875074,0.0143383
21,-0.052748628,-0.040322717,"('immoral', 'moral')",-0.0527486,-0.0403227,0.0124259
22,-0.18735099,-0.22814634,"('untrustworthy', 'trustworthy')",-0.187351,-0.2281463,-0.0407953
23,1.0537428,0.9832415,"('insincere', 'sincere')",1.0537428,0.9832415,-0.0705013
24,-0.3842892,-0.49384364,"('dishonest', 'honest')",-0.3842892,-0.4938436,-0.1095544
25,-0.06650567,-0.15710698,"('egoistic', 'altruistic')",-0.0665057,-0.157107,-0.0906013
26,0.7600352,0.56735045,"('hardhearted', 'benevolent')",0.7600352,0.5673504,-0.1926848
27,0.3445484,0.29934704,"('hardhearted', 'softhearted')",0.3445484,0.299347,-0.0452014
28,-0.4242271,-0.56274974,"('disloyal', 'loyal')",-0.4242271,-0.5627497,-0.1385226
29,-0.43830794,-0.46961504,"('unfair', 'fair')",-0.4383079,-0.469615,-0.0313071
30,0.4123485,0.30387813,"('intolerant', 'tolerant')",0.4123485,0.3038781,-0.1084704
31,-0.4969954,-0.4093728,"('evil', 'good')",-0.4969954,-0.4093728,0.0876226
32,0.1580858,-0.009307176,"('unkind', 'kind')",0.1580858,-0.0093072,-0.167393
33,-0.13804491,-0.2545184,"('wrong', 'right')",-0.1380449,-0.2545184,-0.1164735
34,1.5064486,1.6500275,"('mean', 'honorable')",1.5064486,1.6500275,0.1435789
35,-0.21749532,-0.32429695,"('corrupt', 'incorrupt')",-0.2174953,-0.324297,-0.1068017
36,-0.5053145,-0.6034923,"('hostile', 'amicable')",-0.5053145,-0.6034923,-0.0981778
37,-0.27559483,-0.30775136,"('fake', 'genuine')",-0.2755948,-0.3077514,-0.0321566
38,-0.6292713,-0.6528642,"('untruthful', 'truthful')",-0.6292713,-0.6528642,-0.0235929
39,1.0759901,1.0594155,"('exploitative', 'cooperative')",1.0759901,1.0594155,-0.0165746
40,-0.340939,-0.42640942,"('stingy', 'generous')",-0.340939,-0.4264094,-0.0854704
41,0.06657343,0.034915235,"('unforgiving', 'forgiving')",0.0665734,0.0349152,-0.0316582
42,-0.9329978,-0.9104624,"('unreliable', 'reliable')",-0.9329978,-0.9104624,0.0225354
43,-0.38056722,-0.3617627,"('irresponsible', 'responsible')",-0.3805672,-0.3617627,0.0188045
44,0.33336097,0.3675213,"('prejudiced', 'unprejudiced')",0.333361,0.3675213,0.0341603
45,-0.64509696,-0.6123142,"('incompetent', 'competent')",-0.645097,-0.6123142,0.0327828
46,-0.51673234,-0.44021288,"('uncompetitive', 'competitive')",-0.5167323,-0.4402129,0.0765194
47,1.7182319,1.7187614,"('stupid', 'smart')",1.7182319,1.7187614,0.0005295
48,-0.016439267,-0.033127785,"('unintelligent', 'intelligent')",-0.0164393,-0.0331278,-0.0166885
49,-0.34228748,-0.14439893,"('unable', 'able')",-0.3422875,-0.1443989,0.1978886
50,0.149258,0.12837689,"('clumsy', 'skillful')",0.149258,0.1283769,-0.0208811
51,-0.63938636,-0.7540269,"('uneducated', 'educated')",-0.6393864,-0.7540269,-0.1146405
52,-0.11952131,-0.29923666,"('irrational', 'rational')",-0.1195213,-0.2992367,-0.1797154
53,-1.3739945,-1.4208078,"('uncreative', 'creative')",-1.3739945,-1.4208078,-0.0468133
54,-0.5689839,-0.60433364,"('incapable', 'capable')",-0.5689839,-0.6043336,-0.0353497
55,0.2820581,0.32208315,"('incompetent', 'clever')",0.2820581,0.3220831,0.040025
56,-0.43215507,-0.4491124,"('impractical', 'practical')",-0.4321551,-0.4491124,-0.0169573
57,-1.7699366,-1.7323703,"('unimaginative', 'imaginative')",-1.7699366,-1.7323703,0.0375663
58,0.76957774,0.77634406,"('undiscriminating', 'discriminating')",0.7695777,0.7763441,0.0067664
59,0.06854741,0.010015963,"('foolish', 'wise')",0.0685474,0.010016,-0.0585314
60,0.24426849,0.32248032,"('inefficient', 'efficient')",0.2442685,0.3224803,0.0782118
61,-0.19556186,-0.30689982,"('illogical', 'logical')",-0.1955619,-0.3068998,-0.1113379
62,-0.015362361,0.07070272,"('incompetent', 'brilliant')",-0.0153624,0.0707027,0.0860651
63,-0.4887519,-0.43833625,"('unperceptive', 'insightful')",-0.4887519,-0.4383363,0.0504156
64,-2.2376492,-2.2490146,"('shy', 'confident')",-2.2376492,-2.2490146,-0.0113654
65,0.33970025,0.26785153,"('insecure', 'secure')",0.3397003,0.2678515,-0.0718488
66,-0.7783152,-0.8274714,"('inactive', 'active')",-0.7783152,-0.8274714,-0.0491562
67,-0.16188042,-0.14559941,"('doubtful', 'determined')",-0.1618804,-0.1455994,0.016281
68,0.24800785,0.24997863,"('dependent', 'independent')",0.2480078,0.2499786,0.0019708
69,0.037638355,-0.0018102229,"('lazy', 'industrious')",0.0376384,-0.0018102,-0.0394486
70,-0.5040412,-0.47235125,"('lethargic', 'energetic')",-0.5040412,-0.4723513,0.0316899
71,-0.46941173,-0.48997602,"('diffident', 'self-confident')",-0.4694117,-0.489976,-0.0205643
72,-0.10146338,-0.12591429,"('unambitious', 'ambitious')",-0.1014634,-0.1259143,-0.0244509
73,-0.20411806,-0.2667429,"('helpless', 'self-reliant')",-0.2041181,-0.2667429,-0.0626248
74,0.12927826,0.09768319,"('undedicated', 'dedicated')",0.1292783,0.0976832,-0.0315951
75,0.10630202,0.15212095,"('meek', 'impulsive')",0.106302,0.1521209,0.0458189
76,0.48863688,0.59359986,"('anxious', 'daring')",0.4886369,0.5935999,0.104963
77,-1.1529242,-1.0138562,"('unmotivated', 'motivated')",-1.1529242,-1.0138562,0.139068
78,-0.68654156,-0.5803194,"('nonresilient', 'resilient')",-0.6865416,-0.5803194,0.1062222
79,-0.8478474,-0.8437475,"('wavering', 'unwavering')",-0.8478474,-0.8437475,0.0040999
80,-0.20503911,-0.24882028,"('dominated', 'dominating')",-0.2050391,-0.2488203,-0.0437812
81,-0.20082419,-0.23936878,"('submissive', 'aggressive')",-0.2008242,-0.2393688,-0.0385446
82,1.5642476,1.5431046,"('poor', 'rich')",1.5642476,1.5431046,-0.021143
