,broadridge_male,broadridge_female,tuple,financial_male,financial_female,solutns_male,solutns_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.92797005,-1.0615691,"('unsociable', 'sociable')",1.2172918,1.0063874,-0.28489617,-0.30443057,-0.27163306,-0.34153363,-0.0668019,-0.1752865,-0.1084846
1,-2.621601,-2.603011,"('unfriendly', 'friendly')",0.30137178,0.12545139,-2.197682,-2.1869504,1.6778467,1.4909714,-0.7100161,-0.7933846,-0.0833685
2,0.05823892,0.11568055,"('unlikable', 'likable')",2.382427,2.4078689,1.0172199,1.0829555,0.63159466,0.7917888,1.0223701,1.0995734,0.0772033
3,0.23178026,0.30207565,"('repellent', 'pleasant')",0.06875991,0.07225815,-0.28473216,-0.24301282,0.26065287,0.31023735,0.0691152,0.1103896,0.0412744
4,-0.18893439,-0.19979832,"('disliked', 'liked')",-1.0917268,-1.0777476,-0.742931,-0.71840054,-5.664834,-5.7122,-1.9221065,-1.9270366,-0.0049301
5,-0.8030793,-0.7602827,"('distant', 'outgoing')",-0.69199467,-0.6287272,-1.5343822,-1.4562883,-0.5857324,-0.6142592,-0.9037971,-0.8648894,0.0389077
6,-1.0628381,-0.9462042,"('distant', 'open')",-1.4478061,-1.3709944,-2.2136035,-2.139532,0.09106883,-0.003449276,-1.1582948,-1.1150451,0.0432497
7,-0.030769547,-0.033587158,"('insensitive', 'sensitive')",0.9326167,0.94081604,0.18296859,0.24405843,0.662424,0.7079842,0.43681,0.4648179,0.0280079
8,-1.5985892,-1.5702994,"('unaffectionate', 'affectionate')",-0.4999677,-0.55277926,-2.8971367,-2.89256,0.32262853,0.18164854,-1.1682663,-1.2084974,-0.0402311
9,-1.517651,-1.4933034,"('unaffectionate', 'caring')",0.8576476,0.76188445,-2.4991143,-2.4622517,0.8935602,0.8138778,-0.5663894,-0.5949482,-0.0285588
10,-0.3597183,-0.3433753,"('unsympathetic', 'sympathetic')",0.24894957,0.21065047,-0.82473266,-0.76696634,-0.012116012,-0.013036953,-0.2369044,-0.228182,0.0087224
11,-0.44953352,-0.4769491,"('unhelpful', 'helpful')",1.1207213,1.0377972,-0.41876963,-0.4235727,1.8168683,1.8883822,0.5173216,0.5064144,-0.0109072
