,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,female-male
0,2.8513205,2.525025,"('unsociable', 'sociable')",1.5192922,1.3648698,-0.41002387,-0.39737207,1.3201962,1.1641742,-0.156022
1,-1.4907478,-1.5226072,"('unfriendly', 'friendly')",-0.5041853,-0.9228134,2.4094572,2.1677008,0.1381747,-0.0925733,-0.230748
2,0.00374116,-0.10502889,"('unlikable', 'likable')",0.43806708,0.48379257,0.37866887,0.49786556,0.2734924,0.2922097,0.0187173
3,0.6918532,0.6991485,"('repellent', 'pleasant')",1.0278822,0.9460412,-0.16127928,-0.09225542,0.5194854,0.5176448,-0.0018406
4,-2.5516064,-2.6563199,"('disliked', 'liked')",0.10501179,0.19477883,-4.16847,-3.878281,-2.2050215,-2.1132739,0.0917476
5,-3.6347115,-3.5035098,"('distant', 'outgoing')",-1.3250039,-1.3879374,0.5917496,0.49344003,-1.4559886,-1.4660023,-0.0100137
6,-4.1881638,-4.129142,"('distant', 'open')",-1.8362603,-1.9728966,0.79503375,0.64792174,-1.74313,-1.8180389,-0.0749089
7,4.325323,3.8888638,"('insensitive', 'sensitive')",1.0699598,1.0050023,0.6402638,0.6570571,2.0118488,1.8503078,-0.161541
8,-0.77765477,-0.6932087,"('unaffectionate', 'affectionate')",-0.36780745,-0.65202576,1.1357626,0.8504723,-0.0032332,-0.1649207,-0.1616875
9,0.6309995,0.66159713,"('unaffectionate', 'caring')",0.17217663,-0.1498189,1.6301397,1.3953346,0.8111053,0.6357043,-0.175401
10,5.072624,4.666276,"('unsympathetic', 'sympathetic')",1.6863302,1.4198352,-0.13817233,-0.079611845,2.2069275,2.0021664,-0.2047611
11,2.12026,2.0765738,"('unhelpful', 'helpful')",1.0042032,1.0506328,1.5201011,1.5066735,1.5481881,1.5446267,-0.0035614
12,2.7179673,2.5705605,"('unsupportive', 'supportive')",1.566787,1.7183486,-0.8154964,-0.62886864,1.1564193,1.2200135,0.0635942
13,3.2752857,3.0169022,"('impolite', 'polite')",1.2535799,1.3370924,-0.43126696,-0.3573205,1.3658663,1.3322246,-0.0336417
14,4.6188903,3.9896395,"('antisocial', 'social')",2.7162938,2.7102306,0.4503741,0.59937894,2.5951861,2.4330831,-0.162103
15,0.3325347,0.24026296,"('boring', 'funny')",-0.93071705,-0.92305505,0.08170453,0.07122166,-0.1721593,-0.2038568,-0.0316975
16,-3.002851,-2.8041222,"('unpopular', 'popular')",-1.7332575,-1.5504571,-0.1410974,-0.21766117,-1.6257354,-1.5240803,0.1016551
17,-0.73138106,-0.8664154,"('nasty', 'nice')",-0.3168236,-0.2699704,-0.8618138,-0.9240549,-0.6366728,-0.6868136,-0.0501408
18,-0.8740615,-0.6952205,"('disagreeable', 'welcoming')",-0.7607283,-0.5546115,-0.7358109,-0.7452339,-0.7902002,-0.6650219,0.1251783
19,-2.6497045,-2.4557283,"('inhospitable', 'hospitable')",-1.8292733,-1.8617415,-0.075175405,-0.1828529,-1.518051,-1.5001074,0.0179436
20,0.72725403,0.58686084,"('rough', 'thoughtful')",-0.39138728,-0.33806556,0.9276571,0.8544225,0.4211746,0.3677393,-0.0534353
21,2.779541,2.5503922,"('immoral', 'moral')",0.9741699,0.9865038,-1.3541212,-1.1978223,0.7998633,0.7796912,-0.0201721
22,2.6024518,2.327933,"('untrustworthy', 'trustworthy')",0.70486486,0.6942191,-0.40347072,-0.39397874,0.9679487,0.8760578,-0.0918909
23,2.9448016,2.978353,"('insincere', 'sincere')",0.77031547,0.6826579,4.740014,4.441598,2.8183772,2.7008696,-0.1175076
24,2.7297378,2.7147584,"('dishonest', 'honest')",0.11364813,-0.034439847,1.0983585,0.9779728,1.3139148,1.2194304,-0.0944844
25,-1.4038906,-1.4293115,"('egoistic', 'altruistic')",0.43848324,0.09650983,1.1811494,0.9839893,0.071914,-0.1162708,-0.1881848
26,1.8617197,1.5596076,"('hardhearted', 'benevolent')",1.9954848,1.7831012,3.0137825,2.903692,2.290329,2.0821336,-0.2081954
27,-0.63894784,-0.71000123,"('hardhearted', 'softhearted')",0.07700098,-0.06893152,0.5995943,0.31594434,0.0125491,-0.1543295,-0.1668786
28,1.6056676,1.6343561,"('disloyal', 'loyal')",0.2895462,0.15860236,1.2630146,1.1907706,1.0527428,0.9945764,-0.0581664
29,-1.7003349,-1.9275287,"('unfair', 'fair')",-1.5598611,-1.6606643,-0.3528638,-0.6763722,-1.2043533,-1.4215217,-0.2171684
30,2.9617076,2.9924963,"('intolerant', 'tolerant')",2.3986716,2.43325,0.48889035,0.63258934,1.9497565,2.0194451,0.0696886
31,-5.857492,-5.7281885,"('evil', 'good')",-1.2111423,-1.2887187,-0.11189691,-0.26941016,-2.3935103,-2.4287724,-0.0352621
32,1.9638011,1.7150259,"('unkind', 'kind')",1.0023814,0.68841577,1.0723486,0.9363289,1.3461771,1.1132569,-0.2329202
33,-0.7089563,-0.79072624,"('wrong', 'right')",-0.3559294,-0.33532134,0.37268555,0.16491085,-0.2307334,-0.3203789,-0.0896455
34,-0.7478227,-0.57502854,"('mean', 'honorable')",0.03387128,0.0651883,4.2877946,4.287652,1.1912811,1.2592706,0.0679895
35,-5.10386,-4.936525,"('corrupt', 'incorrupt')",-2.48858,-2.7299447,-0.30420744,-0.61208344,-2.6322157,-2.7595177,-0.127302
36,-5.618317,-5.4346147,"('hostile', 'amicable')",-2.2507606,-2.635638,0.9832063,0.68659955,-2.2952905,-2.4612176,-0.1659271
37,1.1702555,1.1174477,"('fake', 'genuine')",-0.16432032,-0.21799241,0.65132105,0.55445194,0.5524187,0.4846358,-0.0677829
38,-0.38791072,-0.32736424,"('untruthful', 'truthful')",-0.07494631,-0.15114628,0.7343339,0.749675,0.0904923,0.0903882,-0.0001041
39,2.6716015,2.6005316,"('exploitative', 'cooperative')",1.2446463,1.2536913,0.6366756,0.61107016,1.5176411,1.488431,-0.0292101
