,air_male,air_female,tuple,products_male,products_female,&_male,&_female,chemicals_male,chemicals_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3197649,-1.5361619,"('unsociable', 'sociable')",-0.63746953,-0.74648035,0.29906482,0.22396305,0.024587035,-0.19800004,-0.7869687,-0.9607427,-0.4841103,-0.6434844,-0.1593741
1,-0.1656713,-0.26811618,"('unfriendly', 'friendly')",-0.19974864,-0.31425142,0.02469536,0.019132346,0.30616528,0.123877324,2.1091344,2.0132127,0.414915,0.3147709,-0.1001441
2,-0.12236418,0.04632636,"('unlikable', 'likable')",-0.47317064,-0.41370338,1.102454,1.299826,0.22834422,0.28356618,0.5736627,0.6769795,0.2617852,0.3785989,0.1168137
3,-1.3930805,-1.3606033,"('repellent', 'pleasant')",-0.50764364,-0.44432044,-0.16578484,-0.03316744,-0.46840292,-0.42475727,0.066658445,0.11662728,-0.4936507,-0.4292443,0.0644064
4,-0.18944615,-0.32071224,"('disliked', 'liked')",0.39421847,0.3772121,-0.20480795,-0.23797292,-0.1669892,-0.21797767,-5.251059,-5.356634,-1.0836167,-1.151217,-0.0676003
5,-0.589765,-0.44058627,"('distant', 'outgoing')",0.18796116,0.168726,-0.23847896,-0.07765146,-0.5220744,-0.49960434,0.19731659,0.15975451,-0.1930081,-0.1378723,0.0551358
6,-0.27596998,-0.0844525,"('distant', 'open')",0.18586941,0.20278569,-0.0700655,0.10169296,-1.1441985,-1.0990537,0.77020043,0.7302975,-0.1068328,-0.029746,0.0770868
7,0.31793073,0.24568045,"('insensitive', 'sensitive')",-0.5126092,-0.4345343,1.0573363,1.039404,0.24802019,0.19080809,0.89532197,0.8882695,0.4012,0.3859255,-0.0152745
8,-0.20362952,-0.15173985,"('unaffectionate', 'affectionate')",-0.4680047,-0.41107288,-0.676559,-0.58235216,0.1520153,0.13396539,1.0310628,0.95465374,-0.033023,-0.0113092,0.0217138
9,0.11561728,0.10668422,"('unaffectionate', 'caring')",0.006783779,0.020586884,-0.4388587,-0.39390388,0.42224878,0.3829137,1.1131307,1.0602726,0.2437844,0.2353107,-0.0084737
10,-0.8890708,-0.9466844,"('unsympathetic', 'sympathetic')",-1.1637893,-1.1471407,-0.16730526,-0.23966989,-0.015971713,-0.15666658,-0.41405705,-0.4236143,-0.5300388,-0.5827551,-0.0527163
11,-0.055801295,0.054119788,"('unhelpful', 'helpful')",0.2362059,0.2461159,0.2939641,0.38867936,0.9821108,0.9998471,1.4823375,1.5672585,0.5877634,0.6512041,0.0634407
12,0.103542656,0.25184372,"('unsupportive', 'supportive')",0.20022614,0.25446373,0.2876494,0.4776824,0.7163529,0.6929531,-1.4312729,-1.475181,-0.0247004,0.0403524,0.0650528
13,0.0467494,0.016289536,"('impolite', 'polite')",-0.55948776,-0.5259591,0.05984837,0.08470506,0.39525744,0.3619323,-0.6359764,-0.62372273,-0.1387218,-0.137351,0.0013708
14,-0.6212312,-0.85554606,"('antisocial', 'social')",-0.4339385,-0.45401558,1.0706501,1.0195143,0.4841908,0.3493066,-0.84225434,-0.9040755,-0.0685166,-0.1689632,-0.1004466
15,1.0437764,0.9308975,"('boring', 'funny')",0.16203356,0.12017853,0.19976778,0.1401882,-0.48565573,-0.5020796,0.50367385,0.4167639,0.2847192,0.2211897,-0.0635295
16,-1.0811985,-1.1559261,"('unpopular', 'popular')",-0.37149903,-0.3925213,0.15296383,0.078006305,-0.8135923,-0.8226532,0.6262189,0.63922644,-0.2974214,-0.3307735,-0.0333521
17,0.15201111,0.22447333,"('nasty', 'nice')",0.50079924,0.5630889,0.065384045,0.12979648,-0.7383726,-0.6617661,-0.19634399,-0.1305154,-0.0433044,0.0250154,0.0683198
18,-0.4039504,-0.27573046,"('disagreeable', 'welcoming')",-1.288423,-1.1990248,0.57421917,0.87356293,-1.0635449,-1.0753027,-0.34941578,-0.37763146,-0.5062229,-0.4108253,0.0953976
19,-0.9431198,-0.83574903,"('inhospitable', 'hospitable')",-0.35108164,-0.36680937,-0.7682278,-0.6518415,-0.79324585,-0.7814787,0.5772185,0.6132407,-0.4556913,-0.4045276,0.0511637
20,-1.4300505,-1.3646591,"('rough', 'thoughtful')",-0.12664816,-0.03753628,0.019353572,0.1720129,-0.682444,-0.6484471,0.71743524,0.744317,-0.3004708,-0.2268625,0.0736083
21,-0.040164858,-0.18525325,"('immoral', 'moral')",-0.67764866,-0.6682398,-0.022873119,-0.06580205,-1.2030208,-1.2595451,-1.1683881,-1.094079,-0.6224191,-0.6545838,-0.0321647
22,-1.0097742,-1.1426004,"('untrustworthy', 'trustworthy')",-0.59044534,-0.5648354,0.83398545,0.9140936,-1.1868073,-1.2747579,-0.7944866,-0.8152488,-0.5495056,-0.5766697,-0.0271641
23,-0.27535263,-0.2591702,"('insincere', 'sincere')",-0.20735304,-0.24131972,-0.37377632,-0.27067652,0.00063211564,-0.058114104,4.804362,4.820583,0.7897024,0.7982605,0.0085581
24,0.38810587,0.42426997,"('dishonest', 'honest')",-1.2992625,-1.2094003,0.011638978,0.11498797,-0.6220241,-0.6231531,0.7795524,0.7500852,-0.1483979,-0.108642,0.0397559
25,0.36209917,0.3058735,"('egoistic', 'altruistic')",1.1159395,1.0720233,-0.055032134,-0.12185936,0.80594164,0.720967,1.7785991,1.7027775,0.8015095,0.7359564,-0.0655531
26,1.3951498,1.1376989,"('hardhearted', 'benevolent')",1.58116,1.4755095,2.3667471,2.195305,0.9258552,0.77223337,2.0694392,1.9854883,1.6676702,1.5132471,-0.1544231
27,-0.38277763,-0.15492465,"('hardhearted', 'softhearted')",-0.4591272,-0.4316442,-0.22059417,-0.16614501,0.019790767,0.07581082,1.5872087,1.4657941,0.1089001,0.1577782,0.0488781
28,-0.32788262,-0.5586484,"('disloyal', 'loyal')",0.7121166,0.634547,1.0071199,0.8867069,-0.04974589,-0.26143378,0.94187427,0.84234285,0.4566964,0.3087029,-0.1479935
29,-0.30040368,-0.42161435,"('unfair', 'fair')",-0.49370444,-0.53611094,0.4087175,0.3951366,-1.4550952,-1.525614,-0.49766695,-0.59113884,-0.4676306,-0.5358683,-0.0682377
30,0.124824144,0.18652704,"('intolerant', 'tolerant')",-0.14914384,-0.14995311,-0.23776494,-0.1123029,-0.13961993,-0.1459671,0.77807975,0.75052184,0.075275,0.1057652,0.0304902
31,-1.0001518,-1.0152822,"('evil', 'good')",-0.21892115,-0.18519112,-0.75486344,-0.6747329,-0.779997,-0.74734604,-0.16485918,-0.2298949,-0.5837585,-0.5704895,0.013269
32,-0.20038539,-0.23392399,"('unkind', 'kind')",-0.1530546,-0.18006968,0.9878228,0.9099303,0.053968035,-0.012229942,0.7464282,0.6520347,0.2869558,0.2271483,-0.0598075
33,1.2899591,1.2708408,"('wrong', 'right')",0.8640038,0.8156171,0.46763715,0.4878016,0.88684005,0.84293836,0.16091254,0.035165533,0.7338705,0.6904727,-0.0433978
34,0.24775296,0.37726814,"('mean', 'honorable')",-0.54596484,-0.4492032,-0.5416633,-0.32728446,0.1099924,0.16549575,5.537441,5.782889,0.9615116,1.109833,0.1483214
35,0.3837594,0.2890411,"('corrupt', 'incorrupt')",0.56889844,0.48561686,-0.15181151,-0.23707622,-0.71478796,-0.74625736,0.39316165,0.2076413,0.095844,-0.0002069,-0.0960509
36,0.024417438,-0.0008916203,"('hostile', 'amicable')",-0.4911916,-0.5805392,-0.74324894,-0.78232145,-0.68550706,-0.79959583,0.81876826,0.66064256,-0.2153524,-0.3005411,-0.0851887
37,-0.2360119,-0.16318288,"('fake', 'genuine')",0.5993981,0.6584492,0.18735963,0.3146434,0.46357855,0.52232456,0.38762048,0.42900613,0.280389,0.3522481,0.0718591
38,-0.39306933,-0.35676816,"('untruthful', 'truthful')",-0.25753036,-0.24627161,0.22671482,0.27092382,0.92574453,0.89458436,-0.025001764,0.0369604,0.0953716,0.1198858,0.0245142
39,0.44259945,0.50759506,"('exploitative', 'cooperative')",-0.52346313,-0.39923674,0.42454293,0.6170797,-0.44068596,-0.29741788,-0.006784898,0.018596493,-0.0207583,0.0893233,0.1100816
40,-0.15314041,-0.14260165,"('stingy', 'generous')",-0.23189405,-0.22699012,-0.4309184,-0.37748465,-0.04585411,-0.15266714,-1.1896136,-1.2814192,-0.4102841,-0.4362326,-0.0259485
41,-0.7356266,-0.7635919,"('unforgiving', 'forgiving')",-0.70416015,-0.68955874,0.29723367,0.35935107,-0.32220358,-0.455316,0.5185603,0.42835698,-0.1892392,-0.2241517,-0.0349125
42,-0.6360459,-0.45608863,"('unreliable', 'reliable')",0.021604776,0.13446927,0.92594755,1.0885355,-0.33221316,-0.29285178,-2.6787958,-2.5999067,-0.5399005,-0.4251685,0.114732
43,-0.8927473,-0.71752,"('irresponsible', 'responsible')",-1.384052,-1.2599084,-0.53538084,-0.30278337,-0.8542831,-0.8189471,0.017827496,0.0773603,-0.7297271,-0.6043597,0.1253674
44,-0.55090785,-0.3324105,"('prejudiced', 'unprejudiced')",-0.64090717,-0.57016563,-1.0927539,-0.9409015,-0.7438166,-0.6761278,-1.8094903,-1.7654647,-0.9675752,-0.8570141,0.1105611
45,-0.8539412,-0.93292415,"('incompetent', 'competent')",-0.011350192,0.0045076087,0.9946904,0.9532154,0.538429,0.3567413,-0.06603273,-0.1306093,0.1203591,0.0501862,-0.0701729
46,-0.83310306,-0.9115639,"('uncompetitive', 'competitive')",-0.21703829,-0.23661052,0.00044674054,-0.07069546,0.3393463,0.23935637,-0.6418606,-0.6971966,-0.2704418,-0.335342,-0.0649002
47,0.902442,0.9805296,"('stupid', 'smart')",0.6742724,0.7091834,0.8089907,0.97556394,0.71057034,0.80878395,4.9202023,5.024809,1.6032955,1.699774,0.0964785
48,-0.40398878,-0.5718222,"('unintelligent', 'intelligent')",-1.1435854,-1.1861421,-0.9327697,-1.0016093,-0.8693521,-0.9841165,0.009194658,0.029386967,-0.6681003,-0.7428607,-0.0747604
49,-1.0625652,-0.98282504,"('unable', 'able')",-0.35477862,-0.3334111,-0.9088192,-0.7776757,-0.7542664,-0.7173111,-0.51274884,-0.3634699,-0.7186357,-0.6349386,0.0836971
50,-0.608533,-0.56430274,"('clumsy', 'skillful')",1.3530009,1.3235809,1.3645065,1.3806833,0.20608944,0.2507623,0.42781398,0.4104994,0.5485756,0.5602446,0.011669
51,-0.5031449,-0.725275,"('uneducated', 'educated')",-0.7786388,-0.9201065,1.392939,1.1877438,-0.55898815,-0.73526686,0.5014622,0.4496228,0.0107259,-0.1486563,-0.1593822
52,0.11499001,-0.1057789,"('irrational', 'rational')",0.2655806,0.08544444,-0.015801325,-0.08208389,-1.0725018,-1.1589528,0.055585183,-0.10749301,-0.1304295,-0.2737728,-0.1433433
53,-0.71372586,-0.7005566,"('uncreative', 'creative')",-0.7430854,-0.8142992,-0.14934282,-0.11695246,0.34743991,0.24395934,0.86729246,0.78555983,-0.0782843,-0.1204578,-0.0421735
54,-0.4001752,-0.43791008,"('incapable', 'capable')",0.109733745,-0.011146991,0.33626813,0.2659677,-0.23807368,-0.3272651,1.2997372,1.3232166,0.221498,0.1625724,-0.0589256
55,-1.2577838,-1.3696505,"('incompetent', 'clever')",-0.78974783,-0.7762244,0.2743622,0.28817606,-0.4784069,-0.5774022,-0.42176798,-0.38903534,-0.5346689,-0.5648273,-0.0301584
56,0.68754166,0.7770013,"('impractical', 'practical')",0.6853093,0.7460018,-0.40648723,-0.31018466,0.87314475,0.8520388,-0.8134596,-0.7407365,0.2052098,0.2648242,0.0596144
57,-0.21883555,-0.23712327,"('unimaginative', 'imaginative')",-0.9378387,-0.99375594,-0.42317557,-0.4773727,0.19551717,0.080829225,-2.0037758,-2.067565,-0.6776217,-0.7389976,-0.0613759
58,0.2357266,0.20517239,"('undiscriminating', 'discriminating')",0.8939004,0.8367175,0.10325709,0.08779605,1.5620644,1.4641691,0.2109346,0.20818825,0.6011766,0.5604087,-0.0407679
59,0.3798826,0.29643798,"('foolish', 'wise')",0.43723366,0.3649086,0.44586903,0.39482135,-1.3643123,-1.3084671,0.27708125,0.2528727,0.0351508,0.0001147,-0.0350361
60,-0.048589908,0.17657122,"('inefficient', 'efficient')",-0.14088209,0.024546891,0.10114559,0.33995324,0.7859869,0.86636096,-0.99201083,-0.81805724,-0.0588701,0.117875,0.1767451
61,-0.25934982,-0.32335305,"('illogical', 'logical')",-0.26322737,-0.38743943,0.43594775,0.3937596,-0.36109042,-0.443007,-0.023112798,-0.16750365,-0.0941665,-0.1855087,-0.0913422
62,-0.6251766,-0.5248881,"('incompetent', 'brilliant')",-0.51499015,-0.42049688,-0.6074391,-0.4829935,0.13922456,0.17165919,-0.5562968,-0.40738943,-0.4329356,-0.3328217,0.1001139
63,-0.82379156,-0.86799335,"('unperceptive', 'insightful')",0.08839726,0.10312659,0.834798,0.89125913,0.68073195,0.56566584,0.8614522,0.913455,0.3283176,0.3211026,-0.007215
64,-0.98775256,-1.0850229,"('shy', 'confident')",-0.075344704,-0.0640815,0.34150332,0.3492912,-0.5678369,-0.5801461,-6.597629,-6.6678085,-1.577412,-1.6095535,-0.0321415
65,-0.53143287,-0.722859,"('insecure', 'secure')",-0.82072836,-0.8838973,0.22421974,0.105340585,-0.93419755,-1.0103788,-1.0045749,-0.96946126,-0.6133428,-0.6962512,-0.0829084
66,-0.38517946,-0.44507146,"('inactive', 'active')",-0.29297897,-0.36681414,0.7915845,0.7451332,0.11866288,0.06870874,1.3944197,1.2703097,0.3253017,0.2544532,-0.0708485
67,0.19159037,0.118596956,"('doubtful', 'determined')",0.3481297,0.30586392,-0.034461185,-0.08625819,0.12373961,0.11566947,-0.48512045,-0.4531634,0.0287756,0.0001418,-0.0286338
68,-0.8834952,-1.0318068,"('dependent', 'independent')",-0.99014264,-1.0728861,-0.563439,-0.6063677,-0.6479203,-0.69105166,-0.49318144,-0.4953426,-0.7156358,-0.7794909,-0.0638551
69,1.0497787,1.07666,"('lazy', 'industrious')",2.1938083,2.215639,0.69984305,0.6367842,1.3940557,1.4305836,-0.17547336,-0.21205035,1.0324025,1.0295233,-0.0028792
70,-0.32173115,-0.32652044,"('lethargic', 'energetic')",-0.762836,-0.7565179,0.022285268,0.082854636,-0.08911051,-0.12187191,0.4889954,0.5148223,-0.1324794,-0.1214467,0.0110327
71,1.0453961,1.0414053,"('diffident', 'self-confident')",1.0148001,1.0385157,0.006266281,0.0674561,1.0625759,1.0432644,0.25934184,0.23262751,0.677676,0.6846538,0.0069778
72,0.20475703,0.2821128,"('unambitious', 'ambitious')",-0.827413,-0.7764772,-0.6158051,-0.59170735,0.6563684,0.6462564,-0.8452709,-0.77148205,-0.2854727,-0.2422595,0.0432132
73,1.7506106,1.8404473,"('helpless', 'self-reliant')",1.9732336,2.0399115,0.44866228,0.5834454,0.5173862,0.6128044,-2.4513075,-2.3867633,0.447717,0.5379691,0.0902521
74,0.12503272,0.2693606,"('undedicated', 'dedicated')",0.7276185,0.8154773,1.2014498,1.3576379,0.07949084,0.10653439,0.28478166,0.23847167,0.4836747,0.5574964,0.0738217
75,0.5272984,0.5621753,"('meek', 'impulsive')",-0.7323079,-0.7920207,-0.10425335,-0.16954902,-0.08554347,-0.13451223,0.32719094,0.41401875,-0.0135231,-0.0239776,-0.0104545
76,-0.85177666,-0.74881333,"('anxious', 'daring')",-0.48972985,-0.38609937,0.4127584,0.5898738,-0.72855896,-0.71291107,-0.38072044,-0.28697887,-0.4076055,-0.3089858,0.0986197
77,-0.9789779,-0.9866464,"('unmotivated', 'motivated')",-0.5002245,-0.5143856,-0.54267514,-0.56084585,-0.017276108,-0.10540467,-1.2318258,-1.1928391,-0.6541959,-0.6720243,-0.0178284
78,-1.1864083,-1.0988456,"('nonresilient', 'resilient')",0.26223025,0.27890953,-0.2842559,-0.18276905,0.9620381,0.87408614,0.04311364,0.041371968,-0.0406564,-0.0174494,0.023207
79,0.38339835,0.39044994,"('wavering', 'unwavering')",-0.31484666,-0.4315536,0.3489418,0.26327822,-0.43579307,-0.51265156,0.5063563,0.5197259,0.0976113,0.0458498,-0.0517615
80,-0.022495449,-0.11161542,"('dominated', 'dominating')",0.7071794,0.7190957,0.5155422,0.39778858,-0.25871766,-0.2977798,-1.0755875,-1.0536395,-0.0268158,-0.0692301,-0.0424143
81,0.21954398,-0.0047394484,"('submissive', 'aggressive')",0.037786506,-0.116696656,0.48651278,0.19038126,1.0577668,0.87991875,-0.84240746,-0.80944866,0.1918405,0.0278831,-0.1639574
82,-0.86566526,-0.9599711,"('poor', 'rich')",-0.77585137,-0.81528616,0.68741536,0.69161576,-1.1328142,-1.2381177,5.8344955,5.952259,0.749516,0.7261,-0.023416
83,0.29815048,0.26413867,"('powerless', 'powerful')",-0.42367756,-0.40702623,-0.32048303,-0.32762522,-0.39697242,-0.392824,-1.1063453,-1.1607233,-0.3898656,-0.404812,-0.0149464
84,0.17378342,0.10195626,"('inferior', 'superior')",0.5465304,0.5238923,0.52765834,0.48553488,-0.51811814,-0.533906,0.67115104,0.6184043,0.280201,0.2391764,-0.0410246
85,0.6652414,0.7063667,"('insignificant', 'prestigious')",1.1001238,1.0714617,0.29993328,0.3273418,0.763014,0.7768431,1.1363511,1.1623199,0.7929327,0.8088667,0.015934
86,-0.17526591,-0.4770363,"('uninfluential', 'influential')",-0.57458985,-0.68696415,0.09591105,-0.06991178,-0.023026757,-0.22926898,0.27267152,0.0990483,-0.08086,-0.2728266,-0.1919666
87,-0.095226996,-0.2695856,"('unsuccessful', 'successful')",1.0624975,1.012855,1.5144372,1.271979,1.1062425,1.0533888,0.9725009,0.9879917,0.9120902,0.8113257,-0.1007645
88,0.122942954,0.025767472,"('low', 'eminent')",0.27858305,0.15028901,0.5705155,0.38917422,0.050968744,-0.08364184,0.34708717,0.32323015,0.2740195,0.1609638,-0.1130557
