,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.72368443,0.60344064,"('unsociable', 'sociable')",-0.04913766,-0.24176157,-0.030281905,-0.21126798,0.214755,0.050137,-0.164618
1,0.58550805,0.5285763,"('unfriendly', 'friendly')",1.247278,1.1358495,0.5721003,0.41823012,0.8016287,0.6942186,-0.1074101
2,0.7287364,0.812696,"('unlikable', 'likable')",2.6435862,2.7210696,0.7469587,0.8247653,1.3730938,1.4528437,0.0797499
3,-0.16848023,-0.05597008,"('repellent', 'pleasant')",-0.44083264,-0.4173112,1.1056947,1.1160346,0.1654606,0.2142511,0.0487905
4,-1.0307581,-0.99246293,"('disliked', 'liked')",0.17841871,0.13091455,-7.154189,-7.207238,-2.668843,-2.6895955,-0.0207525
5,-0.24415365,-0.19595452,"('distant', 'outgoing')",0.8939296,0.96214396,-1.2473093,-1.186529,-0.1991778,-0.1401132,0.0590646
6,0.092194214,0.14550826,"('distant', 'open')",0.19730534,0.24699658,-1.325001,-1.3136585,-0.3451672,-0.3070512,0.038116
7,1.1826348,1.2007922,"('insensitive', 'sensitive')",0.28841794,0.32967493,0.49037445,0.4705462,0.6538091,0.6670044,0.0131953
8,-1.1672727,-1.1693555,"('unaffectionate', 'affectionate')",0.3650013,0.28478828,-0.23810248,-0.35043234,-0.3467913,-0.4116666,-0.0648753
9,0.6908256,0.68307674,"('unaffectionate', 'caring')",1.2731563,1.1800921,0.695356,0.6064985,0.886446,0.8232225,-0.0632235
10,1.9183058,1.8791656,"('unsympathetic', 'sympathetic')",-1.0787383,-1.0987297,0.39529386,0.28675652,0.4116204,0.3557308,-0.0558896
11,1.255681,1.3036325,"('unhelpful', 'helpful')",0.08997305,0.13660339,2.5868733,2.6392384,1.3108425,1.3598248,0.0489823
12,1.1091319,1.2228297,"('unsupportive', 'supportive')",1.3013618,1.3924018,-1.8903706,-1.901466,0.1733744,0.2379218,0.0645474
13,0.8665661,0.7322052,"('impolite', 'polite')",-0.064492315,-0.04032754,-0.21228638,-0.26254985,0.1965958,0.1431093,-0.0534865
14,1.1848035,1.1177342,"('antisocial', 'social')",1.793489,1.8606594,0.23899579,0.16425382,1.0724294,1.0475491,-0.0248803
15,-0.11996309,-0.20680866,"('boring', 'funny')",0.12932819,0.13546091,-0.7230116,-0.65294176,-0.2378822,-0.2414298,-0.0035476
16,-1.8518146,-1.7822853,"('unpopular', 'popular')",-0.33129796,-0.32468632,-0.20045355,-0.1492745,-0.794522,-0.7520821,0.0424399
17,-1.053033,-0.9981128,"('nasty', 'nice')",-0.22747526,-0.097020894,-0.8084029,-0.6707765,-0.6963037,-0.5886367,0.107667
18,0.27692804,0.38410762,"('disagreeable', 'welcoming')",-0.272358,-0.14506704,-0.98897237,-0.9422221,-0.3281341,-0.2343938,0.0937403
19,-0.51862735,-0.42577463,"('inhospitable', 'hospitable')",-0.33303556,-0.34481204,-1.1325145,-0.98649603,-0.6613925,-0.5856942,0.0756983
