,home_male,home_female,tuple,depot_male,depot_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.722247,-0.74944526,"('unsociable', 'sociable')",0.3937892,0.37808916,-0.5188615,-0.68099076,-0.2824397,-0.3507823,-0.0683426
1,-0.22023489,-0.15882677,"('unfriendly', 'friendly')",0.8935877,0.77178925,2.5541708,2.4989378,1.0758413,1.0373001,-0.0385412
2,0.31087342,0.48153722,"('unlikable', 'likable')",0.4699728,0.4923146,0.5270567,0.58764905,0.4359676,0.5205003,0.0845327
3,-0.8054897,-0.7145266,"('repellent', 'pleasant')",-0.20408861,-0.112279214,0.27799153,0.37709552,-0.2438623,-0.1499034,0.0939589
4,-0.35321411,-0.28764546,"('disliked', 'liked')",-0.31487405,-0.2982456,-6.3385806,-6.4074745,-2.3355563,-2.3311219,0.0044344
5,-1.0231959,-0.8829732,"('distant', 'outgoing')",-0.52326804,-0.5220708,0.06278579,0.14520217,-0.4945594,-0.4199473,0.0746121
6,-0.5693148,-0.43313205,"('distant', 'open')",-0.7352491,-0.7544749,0.5450475,0.6433193,-0.2531721,-0.1814292,0.0717429
7,0.07073769,0.23728731,"('insensitive', 'sensitive')",0.26891083,0.42929292,1.0806766,1.0917258,0.4734417,0.586102,0.1126603
8,-0.50059575,-0.5205691,"('unaffectionate', 'affectionate')",-0.0865251,-0.14965796,1.3375102,1.3239915,0.2501298,0.2179215,-0.0322083
9,0.33610654,0.41019595,"('unaffectionate', 'caring')",0.27994847,0.25788388,1.5960548,1.6495265,0.7373699,0.7725355,0.0351656
10,-0.4140813,-0.42235082,"('unsympathetic', 'sympathetic')",-0.62120736,-0.608814,-0.3226437,-0.35385203,-0.4526441,-0.4616723,-0.0090282
11,0.21340606,0.2115399,"('unhelpful', 'helpful')",0.31609333,0.37450027,1.822099,1.9184334,0.7838661,0.8348246,0.0509585
