,kansas_male,kansas_female,tuple,city_male,city_female,southern_male,southern_female,average_male,average_female,female-male
0,-0.28742102,-0.3181176,"('unsociable', 'sociable')",0.4085902,0.32761106,0.526851,0.45416042,0.2160067,0.1545513,-0.0614554
1,0.36442083,0.28080547,"('unfriendly', 'friendly')",-1.4046613,-1.5529583,0.9278464,0.8776212,-0.0374647,-0.1315105,-0.0940458
2,0.98343766,0.99314326,"('unlikable', 'likable')",1.4825976,1.4662892,0.6172029,0.66108215,1.027746,1.0401715,0.0124255
3,0.48769242,0.48669496,"('repellent', 'pleasant')",0.22137949,0.3062858,0.32709086,0.3191223,0.3453876,0.370701,0.0253134
4,0.2855256,0.36044377,"('disliked', 'liked')",0.17208135,0.25960538,-7.3862724,-7.5557427,-2.3095552,-2.3118979,-0.0023427
5,1.0366107,1.0564634,"('distant', 'outgoing')",-0.8103535,-0.8043476,-0.94624925,-0.8387824,-0.2399973,-0.1955555,0.0444418
6,1.1355253,1.1593518,"('distant', 'open')",-0.95254785,-0.8948043,-0.5252555,-0.40957022,-0.1140927,-0.0483409,0.0657518
7,-0.12370696,-0.1534141,"('insensitive', 'sensitive')",-0.11369659,-0.07502991,0.78231996,0.82547724,0.1816388,0.1990111,0.0173723
8,-0.61766094,-0.6354445,"('unaffectionate', 'affectionate')",-0.5866658,-0.6839644,0.557526,0.57670504,-0.2156003,-0.247568,-0.0319677
9,0.16535637,0.15209675,"('unaffectionate', 'caring')",-0.35803604,-0.4347015,1.3627628,1.396855,0.3900277,0.3714167,-0.018611
10,-1.3395191,-1.3161526,"('unsympathetic', 'sympathetic')",-0.10465538,-0.103716776,0.427849,0.46895656,-0.3387752,-0.3169709,0.0218043
11,-1.1434293,-1.1526682,"('unhelpful', 'helpful')",0.040366963,-0.013090035,1.932909,1.9756455,0.2766156,0.2699624,-0.0066532
12,-0.32648477,-0.2897982,"('unsupportive', 'supportive')",-0.03400649,0.08885589,-1.508539,-1.4573038,-0.6230101,-0.5527487,0.0702614
13,-0.7081126,-0.7569218,"('impolite', 'polite')",-0.14839466,-0.29194075,0.4495704,0.40936515,-0.1356456,-0.2131658,-0.0775202
14,-1.1655587,-1.1862701,"('antisocial', 'social')",0.4932241,0.59380364,0.44758016,0.38288945,-0.0749181,-0.069859,0.0050591
15,-0.31044492,-0.329329,"('boring', 'funny')",0.1802635,0.12490237,0.1678598,0.080699384,0.0125595,-0.0412424,-0.0538019
16,-0.13503407,-0.18070208,"('unpopular', 'popular')",-0.4359418,-0.60552317,0.07087085,-0.03404752,-0.1667017,-0.2734243,-0.1067226
17,-0.07144528,-0.08781402,"('nasty', 'nice')",-0.6777462,-0.541142,-0.07285715,-0.025866885,-0.2740162,-0.2182743,0.0557419
18,-0.28380704,-0.3575613,"('disagreeable', 'welcoming')",-0.7927727,-0.6648251,-0.5370419,-0.46834862,-0.5378739,-0.4969116,0.0409623
19,-0.42396423,-0.3596254,"('inhospitable', 'hospitable')",-0.794749,-0.8007829,-0.7192907,-0.63811225,-0.6460013,-0.5995069,0.0464944
20,0.08906547,0.12134679,"('rough', 'thoughtful')",-0.19892305,-0.107611015,0.29021972,0.30070534,0.0601207,0.1048137,0.044693
21,-0.45549005,-0.43849996,"('immoral', 'moral')",0.32413757,0.35250482,0.63165176,0.6466749,0.1667664,0.1868932,0.0201268
22,-0.43374553,-0.42736387,"('untrustworthy', 'trustworthy')",0.14556848,0.26173186,-0.82766336,-0.8008932,-0.3719468,-0.3221751,0.0497717
23,-0.15002348,-0.19525442,"('insincere', 'sincere')",0.38378677,0.15909263,6.3361115,6.3954325,2.1899583,2.1197569,-0.0702014
24,0.9523842,0.9542864,"('dishonest', 'honest')",0.088981666,0.06208312,0.92374486,0.98104614,0.6550369,0.6658052,0.0107683
25,1.6326302,1.5809422,"('egoistic', 'altruistic')",-0.24513827,-0.3307699,0.8575321,0.7561784,0.7483413,0.6687835,-0.0795578
26,1.3987826,1.3248391,"('hardhearted', 'benevolent')",-0.7224532,-0.6407688,0.8261288,0.77383214,0.5008194,0.4859675,-0.0148519
27,0.100106716,0.097267605,"('hardhearted', 'softhearted')",-0.16767818,-0.11037624,1.282357,1.2894114,0.4049285,0.4254343,0.0205058
28,0.514542,0.4612401,"('disloyal', 'loyal')",-0.4028874,-0.5470778,1.1018665,0.96597433,0.404507,0.2933789,-0.1111281
29,0.6421831,0.6123704,"('unfair', 'fair')",-0.18643872,-0.13591723,-0.20956562,-0.18751343,0.0820596,0.0963132,0.0142536
30,-1.1733471,-1.174055,"('intolerant', 'tolerant')",0.62589324,0.62704337,0.58842576,0.5909791,0.0136573,0.0146558,0.0009985
31,-0.03623426,-0.037322044,"('evil', 'good')",-0.9644428,-0.8034113,-1.9235302,-1.8607419,-0.9747357,-0.9004917,0.074244
32,-0.021296568,-0.071631834,"('unkind', 'kind')",0.5834881,0.45554143,1.2391516,1.1921326,0.6004477,0.5253474,-0.0751003
33,0.42974257,0.40844497,"('wrong', 'right')",-0.08148919,-0.2138709,-0.16480199,-0.21786523,0.0611505,-0.0077637,-0.0689142
34,-0.18961684,-0.15326357,"('mean', 'honorable')",-0.1185693,-0.06137886,4.698793,4.8892555,1.4635356,1.5582043,0.0946687
