,mastercard_male,mastercard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.43802172,-0.54109156,"('unsociable', 'sociable')",-0.43788552,-0.62670565,-0.4379536,-0.5838986,-0.145945
1,1.0120595,0.87548625,"('unfriendly', 'friendly')",1.7317564,1.5883567,1.3719079,1.2319214,-0.1399865
2,1.4272614,1.465064,"('unlikable', 'likable')",0.93172276,0.9925334,1.179492,1.2287987,0.0493067
3,-1.0095977,-0.9241654,"('repellent', 'pleasant')",0.034357727,0.016018363,-0.48762,-0.4540735,0.0335465
4,-0.5090916,-0.5505754,"('disliked', 'liked')",-5.9619703,-6.0595894,-3.2355309,-3.3050823,-0.0695514
5,0.35789338,0.37336874,"('distant', 'outgoing')",-0.09029783,-0.02566976,0.1337978,0.1738495,0.0400517
6,0.058804624,0.07385612,"('distant', 'open')",0.2756035,0.3252555,0.1672041,0.1995558,0.0323517
7,-0.30955988,-0.31693557,"('insensitive', 'sensitive')",0.1597031,0.15551859,-0.0749284,-0.0807085,-0.0057801
8,0.6347114,0.55820847,"('unaffectionate', 'affectionate')",0.61427534,0.6301636,0.6244934,0.5941861,-0.0303073
9,1.2406404,1.1703714,"('unaffectionate', 'caring')",0.989229,1.0321705,1.1149347,1.1012709,-0.0136638
10,-1.0821228,-1.1534152,"('unsympathetic', 'sympathetic')",-0.7295893,-0.8038939,-0.905856,-0.9786546,-0.0727986
11,-0.6051545,-0.5882739,"('unhelpful', 'helpful')",1.7361662,1.8048764,0.5655059,0.6083013,0.0427954
12,0.0017040931,0.054147054,"('unsupportive', 'supportive')",-2.0206916,-1.9527718,-1.0094938,-0.9493124,0.0601814
13,-0.3000749,-0.2993417,"('impolite', 'polite')",-0.545551,-0.5718437,-0.4228129,-0.4355927,-0.0127798
14,-0.18493988,-0.24015796,"('antisocial', 'social')",-0.5261106,-0.6276487,-0.3555252,-0.4339033,-0.0783781
15,0.025879093,-0.059665225,"('boring', 'funny')",0.5060628,0.41715065,0.2659709,0.1787427,-0.0872282
16,-0.35966828,-0.2934868,"('unpopular', 'popular')",0.82505083,0.8020778,0.2326913,0.2542955,0.0216042
17,-0.053060487,0.017745018,"('nasty', 'nice')",-0.34405088,-0.32343632,-0.1985557,-0.1528457,0.04571
18,0.23380509,0.19470853,"('disagreeable', 'welcoming')",-0.23349202,-0.2612954,0.0001565,-0.0332934,-0.0334499
19,-0.14009959,-0.15898219,"('inhospitable', 'hospitable')",0.030494384,0.117641516,-0.0548026,-0.0206703,0.0341323
20,0.19990215,0.23023713,"('rough', 'thoughtful')",1.0747148,0.9846865,0.6373085,0.6074618,-0.0298467
21,-0.57701296,-0.6473499,"('immoral', 'moral')",-0.6449372,-0.72644246,-0.6109751,-0.6868962,-0.0759211
