,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
0,3.2985716,3.255114,"('unsociable', 'sociable')",-0.35356206,-0.48493585,0.037878692,-0.1461358,0.9942961,0.8746808,-0.1196153
1,-1.3427343,-1.3236364,"('unfriendly', 'friendly')",-1.8818644,-1.978563,1.0831273,0.875203,-0.7138239,-0.8089987,-0.0951748
2,0.52312005,0.57959145,"('unlikable', 'likable')",0.5031851,0.4908166,0.5619912,0.55041623,0.5294321,0.5402748,0.0108427
3,1.7493767,1.7871653,"('repellent', 'pleasant')",-0.47477072,-0.33315092,0.9234454,1.0260085,0.7326838,0.8266743,0.0939905
4,-3.0911117,-3.0183642,"('disliked', 'liked')",-0.3048419,-0.31432873,-7.044436,-7.1960964,-3.4801299,-3.5095965,-0.0294666
5,-3.5965867,-3.586374,"('distant', 'outgoing')",-1.0271902,-0.9631444,-0.7475042,-0.740327,-1.790427,-1.7632818,0.0271452
6,-3.7111745,-3.6764662,"('distant', 'open')",-1.34163,-1.2412511,-0.6883547,-0.72657096,-1.9137197,-1.8814295,0.0322902
7,2.176721,2.1752667,"('insensitive', 'sensitive')",-0.57280815,-0.48126155,0.58020586,0.55750954,0.7280396,0.750505,0.0224654
8,-2.56659,-2.646572,"('unaffectionate', 'affectionate')",-1.4869423,-1.5382004,0.83008176,0.6932428,-1.0744836,-1.1638432,-0.0893596
9,-0.67324907,-0.6846122,"('unaffectionate', 'caring')",-1.8323737,-1.8600078,1.220948,1.1280047,-0.428225,-0.4722051,-0.0439801
10,3.840875,3.8084643,"('unsympathetic', 'sympathetic')",-1.1201991,-1.1157328,-0.04977599,-0.14071426,0.8903,0.8506724,-0.0396276
11,1.3891783,1.4224696,"('unhelpful', 'helpful')",-0.5958499,-0.54411185,1.5230553,1.5958366,0.7721279,0.8247315,0.0526036
12,1.3063924,1.3284936,"('unsupportive', 'supportive')",-0.48168555,-0.36919248,-1.8716824,-1.9160806,-0.3489918,-0.3189265,0.0300653
13,2.5566528,2.5213957,"('impolite', 'polite')",-0.12364607,-0.16310589,-0.6029341,-0.5523399,0.6100242,0.6019833,-0.0080409
14,3.3941805,3.2574909,"('antisocial', 'social')",0.72166616,0.76153314,0.38629907,0.28902027,1.5007153,1.4360147,-0.0647006
15,-0.45250565,-0.50405586,"('boring', 'funny')",0.266811,0.17746247,-0.27466652,-0.27620807,-0.1534537,-0.2009338,-0.0474801
16,-2.6302133,-2.5043056,"('unpopular', 'popular')",-0.7556711,-0.72765034,-0.10465058,-0.067546315,-1.1635116,-1.0998341,0.0636775
17,-0.7758682,-0.6681472,"('nasty', 'nice')",-0.16043982,-0.075971566,-0.77038527,-0.72567385,-0.5688978,-0.4899309,0.0789669
18,-0.9166925,-0.91149765,"('disagreeable', 'welcoming')",0.008699033,0.10399871,-0.63199526,-0.70971996,-0.5133296,-0.5057396,0.00759
19,-2.2930744,-2.2406836,"('inhospitable', 'hospitable')",-0.7522726,-0.7137598,-0.7303207,-0.6742393,-1.2585559,-1.2095609,0.048995
20,0.9800933,0.90533715,"('rough', 'thoughtful')",0.08820013,0.13294533,0.8617295,0.8247596,0.643341,0.621014,-0.022327
21,3.0503943,3.1530614,"('immoral', 'moral')",0.016968887,0.01777409,-0.34192464,-0.30305353,0.9084795,0.9559273,0.0474478
22,1.6416411,1.5644286,"('untrustworthy', 'trustworthy')",0.3709886,0.43386334,-0.57709277,-0.69942516,0.4785123,0.4329556,-0.0455567
23,3.4795864,3.503117,"('insincere', 'sincere')",-0.7337355,-0.73744965,5.47453,5.5676436,2.7401269,2.7777704,0.0376435
24,1.1193306,1.0619705,"('dishonest', 'honest')",-0.37635362,-0.40071887,0.5260677,0.45717853,0.4230149,0.37281,-0.0502049
25,-1.1628573,-1.0784547,"('egoistic', 'altruistic')",-0.45420003,-0.4627975,1.2330658,1.2193959,-0.1279972,-0.1072855,0.0207117
26,-0.39238277,-0.63156027,"('hardhearted', 'benevolent')",0.29875615,0.19616446,1.9249374,1.713349,0.6104369,0.4259844,-0.1844525
27,-0.72428846,-0.76949596,"('hardhearted', 'softhearted')",-0.4416662,-0.31048253,1.3004944,1.2103077,0.0448466,0.0434431,-0.0014035
28,1.4350427,1.3978516,"('disloyal', 'loyal')",-0.45305246,-0.6134061,0.9524297,0.7810457,0.6448067,0.5218304,-0.1229763
29,-1.3582972,-1.384165,"('unfair', 'fair')",-0.52762514,-0.5679678,-0.28984654,-0.47921273,-0.7252563,-0.8104485,-0.0851922
30,2.339283,2.3860743,"('intolerant', 'tolerant')",0.5479259,0.56074417,1.0305277,1.0221385,1.3059122,1.3229856,0.0170734
31,-4.8939185,-4.8136783,"('evil', 'good')",-1.0065458,-0.94918406,-1.0304676,-1.0980333,-2.3103105,-2.2869652,0.0233453
32,1.1356,1.0651097,"('unkind', 'kind')",-0.7403587,-0.8537858,0.7406872,0.5528743,0.3786428,0.2547327,-0.1239101
33,-2.0065641,-2.0760245,"('wrong', 'right')",0.49161428,0.46015632,-0.5923846,-0.6196424,-0.7024448,-0.7451702,-0.0427254
34,0.07814227,0.22368754,"('mean', 'honorable')",0.05418151,0.15485194,5.2077503,5.4780707,1.7800247,1.9522034,0.1721787
35,-5.1610513,-5.2134695,"('corrupt', 'incorrupt')",-0.18849894,-0.3464494,-0.8135818,-0.8661538,-2.0543774,-2.1420242,-0.0876468
