,cf_male,cf_female,tuple,industries_male,industries_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.36038446,0.29318073,"('unsociable', 'sociable')",-0.32174212,-0.4482647,-0.36659008,-0.48906884,-0.30663958,-0.3779299,-0.1586468,-0.2555207,-0.0968739
1,-0.17011552,-0.15994151,"('unfriendly', 'friendly')",-1.1406611,-1.1566019,-0.37255406,-0.4285158,1.6499661,1.5886481,-0.0083411,-0.0391028,-0.0307617
2,0.34369475,0.40389603,"('unlikable', 'likable')",-0.060929798,-0.00061491877,1.4335701,1.5431395,0.60919046,0.724463,0.5813814,0.6677209,0.0863395
3,0.17660439,0.26576287,"('repellent', 'pleasant')",0.059106283,0.1733399,0.39090294,0.41288623,0.49900684,0.535962,0.2814051,0.3469878,0.0655827
4,-1.5403767,-1.5521511,"('disliked', 'liked')",0.009334545,-0.037199676,0.546868,0.48004022,-6.2795663,-6.336203,-1.8159351,-1.8613784,-0.0454433
5,-0.41073066,-0.40007284,"('distant', 'outgoing')",-0.23800007,-0.1368342,-0.5457454,-0.5076947,-0.24355713,-0.24738431,-0.3595083,-0.3229965,0.0365118
6,-1.3409789,-1.2926363,"('distant', 'open')",-0.5792246,-0.44488657,-0.8324967,-0.8214717,0.50952333,0.45556322,-0.5607942,-0.5258578,0.0349364
7,1.2427509,1.2282786,"('insensitive', 'sensitive')",0.43015993,0.46383,0.31024575,0.2309811,0.8936335,0.84694,0.7191975,0.6925074,-0.0266901
8,-0.33876386,-0.36245552,"('unaffectionate', 'affectionate')",-0.6895063,-0.636816,-0.6399419,-0.6268076,0.7575326,0.7011008,-0.2276698,-0.2312446,-0.0035748
9,0.7588075,0.7482469,"('unaffectionate', 'caring')",-0.16196829,-0.13640085,0.14974561,0.09471718,1.1612055,1.1546906,0.4769476,0.4653135,-0.0116341
10,1.7825571,1.7618425,"('unsympathetic', 'sympathetic')",0.06917612,0.06941649,-0.45251855,-0.51770157,-0.07027437,-0.071803264,0.3322351,0.3104385,-0.0217966
11,0.8991501,0.9441085,"('unhelpful', 'helpful')",0.3301118,0.34216326,-0.555012,-0.56256366,1.6910365,1.8014492,0.5913216,0.6312894,0.0399678
12,2.08574,2.1700375,"('unsupportive', 'supportive')",0.3332474,0.50061226,0.2356798,0.2926257,-1.7091889,-1.6983175,0.2363696,0.3162395,0.0798699
13,0.6528382,0.6346392,"('impolite', 'polite')",0.6847422,0.6517904,0.2888643,0.24165162,-0.21263976,-0.2447608,0.3534513,0.3208301,-0.0326212
14,1.047103,0.984686,"('antisocial', 'social')",1.5151504,1.4362265,1.6963155,1.6724361,-0.32605597,-0.34943312,0.9831282,0.9359788,-0.0471494
15,0.15720907,0.1063809,"('boring', 'funny')",0.86613023,0.7106233,-0.59337765,-0.6075751,0.41456202,0.3779629,0.2111309,0.146848,-0.0642829
16,-1.9312378,-1.9441055,"('unpopular', 'popular')",-1.0792953,-1.0846026,-1.2633114,-1.2386565,0.19620408,0.17655517,-1.0194101,-1.0227023,-0.0032922
17,-0.94024205,-0.8571438,"('nasty', 'nice')",-0.5500066,-0.46055007,-0.91582716,-0.8090557,-0.45594123,-0.39402592,-0.7155043,-0.6301938,0.0853105
18,-0.3829495,-0.3323656,"('disagreeable', 'welcoming')",-0.5978726,-0.525452,-0.13168111,-0.071858555,-0.29801607,-0.33048183,-0.3526298,-0.3150395,0.0375903
19,-0.30316874,-0.23760682,"('inhospitable', 'hospitable')",-1.1992164,-1.1069694,-0.8860429,-0.8219655,-0.0733962,-0.036870565,-0.615456,-0.550853,0.064603
20,0.5379331,0.5398701,"('rough', 'thoughtful')",-0.053187925,0.036034435,-0.4039564,-0.3432712,1.0031538,0.9811658,0.2709856,0.3034498,0.0324642
21,0.43301207,0.4126045,"('immoral', 'moral')",0.8783836,0.78810376,0.008872651,-0.045317143,-0.64423436,-0.64079326,0.1690085,0.1286495,-0.040359
22,1.6022701,1.5506481,"('untrustworthy', 'trustworthy')",-0.32432818,-0.33705443,0.29876438,0.25655854,-0.63259256,-0.6368931,0.2360284,0.2083148,-0.0277136
23,0.8946181,0.89250183,"('insincere', 'sincere')",-0.47443533,-0.45371735,-0.4846125,-0.5720556,5.7765236,5.70714,1.4280235,1.3934672,-0.0345563
24,1.0265821,0.9890247,"('dishonest', 'honest')",0.24932654,0.21980347,-0.5260677,-0.58085567,0.827172,0.7749089,0.3942533,0.3507203,-0.043533
25,-1.3985959,-1.3979969,"('egoistic', 'altruistic')",-0.63326967,-0.6578717,0.62323725,0.5790578,1.4951289,1.4385297,0.0216251,-0.0095703,-0.0311954
26,1.2158608,1.1587533,"('hardhearted', 'benevolent')",1.4038228,1.4207704,1.993173,2.006923,1.6720219,1.6533731,1.5712197,1.559955,-0.0112647
27,0.047387205,0.077309966,"('hardhearted', 'softhearted')",0.1374923,0.18592589,0.052530106,0.048931565,1.5186846,1.3556141,0.4390236,0.4169454,-0.0220782
28,1.3070998,1.1736194,"('disloyal', 'loyal')",0.38341272,0.24664474,0.17050275,0.0072954483,1.3234743,1.2315933,0.7961224,0.6647882,-0.1313342
29,-0.16936103,-0.21892074,"('unfair', 'fair')",-1.0660901,-1.0890049,-0.88140935,-0.90059376,-0.41885287,-0.5334245,-0.6339283,-0.685486,-0.0515577
30,1.3931884,1.4117631,"('intolerant', 'tolerant')",1.8844768,1.7962052,1.4707801,1.4211085,1.1321806,1.1146915,1.4701566,1.4359422,-0.0342144
31,-1.8799391,-1.7808307,"('evil', 'good')",-1.452366,-1.3825006,-1.0499547,-0.946862,-0.82500935,-0.8934625,-1.3018172,-1.250914,0.0509032
32,0.61983,0.59839433,"('unkind', 'kind')",0.19314355,0.16664143,0.10371556,0.045375437,0.8484493,0.7730434,0.4412846,0.3958637,-0.0454209
33,0.38771942,0.3511869,"('wrong', 'right')",0.34843463,0.3375652,0.554985,0.6021066,-0.5477959,-0.60681474,0.1858358,0.171011,-0.0148248
34,-0.18338192,-0.09970872,"('mean', 'honorable')",-0.26653495,-0.1155119,-0.39489383,-0.30348375,6.1559653,6.2248816,1.3277886,1.4265443,0.0987557
35,-2.1433644,-2.195291,"('corrupt', 'incorrupt')",-1.0894933,-1.1395499,-0.63279384,-0.6248154,0.20384862,0.04725048,-0.9154508,-0.9781014,-0.0626506
36,-2.1120298,-2.0811884,"('hostile', 'amicable')",-1.1350678,-1.0943458,-0.71315634,-0.7558587,0.6253688,0.47091508,-0.8337212,-0.8651195,-0.0313983
37,-0.36295593,-0.31674004,"('fake', 'genuine')",0.7222886,0.7778315,0.0688119,0.0693023,0.69502795,0.7197622,0.2807931,0.312539,0.0317459
38,-0.31415942,-0.30475494,"('untruthful', 'truthful')",-0.92876005,-0.89111066,-0.80667025,-0.8160767,-0.12853327,-0.093061194,-0.5445307,-0.5262509,0.0182798
39,2.49707,2.4838915,"('exploitative', 'cooperative')",0.24644643,0.27904892,0.041988596,0.08564722,0.0029159086,-0.016121373,0.6971052,0.7081165,0.0110113
40,0.42335552,0.3940612,"('stingy', 'generous')",0.11199483,0.106905915,0.6091859,0.5627376,-1.15378,-1.2743317,-0.0023109,-0.0526567,-0.0503458
41,0.17031178,0.19609879,"('unforgiving', 'forgiving')",-1.2317501,-1.2414404,0.21473935,0.20458367,0.4347797,0.36391762,-0.1029798,-0.1192101,-0.0162303
42,0.9015123,0.96659917,"('unreliable', 'reliable')",0.67315406,0.8516174,1.3041556,1.3890243,-2.7544007,-2.7194867,0.0311053,0.1219385,0.0908332
