,atmos_male,atmos_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.39706746,-0.56647784,"('unsociable', 'sociable')",0.10275321,-0.11040686,-0.0035534324,-0.16246839,-0.0992892,-0.2797844,-0.1804952
1,-1.2188276,-1.485451,"('unfriendly', 'friendly')",0.35407853,0.061199345,0.40351456,0.19734064,-0.1537448,-0.4089704,-0.2552256
2,1.2201232,1.2437378,"('unlikable', 'likable')",1.5484185,1.4970751,1.3144201,1.3196338,1.3609873,1.3534822,-0.0075051
3,-0.07480119,-0.06684967,"('repellent', 'pleasant')",-0.2849147,-0.2189314,1.1135955,1.1207224,0.2512932,0.2783138,0.0270206
4,-0.36555615,-0.44405055,"('disliked', 'liked')",0.7157394,0.4812907,-5.6977787,-5.854965,-1.7825317,-1.9392417,-0.15671
5,-1.3320132,-1.3084143,"('distant', 'outgoing')",0.13160641,0.093586735,-1.3694935,-1.3743289,-0.8566334,-0.8630522,-0.0064188
6,-1.4972901,-1.4529586,"('distant', 'open')",-0.41802722,-0.53750455,-1.4495536,-1.5078598,-1.1216237,-1.1661077,-0.044484
7,0.18888864,0.11151294,"('insensitive', 'sensitive')",0.41943765,0.43383864,0.10875993,0.12955885,0.2390288,0.2249701,-0.0140587
8,-0.49275267,-0.65781283,"('unaffectionate', 'affectionate')",-0.48566082,-0.6659522,-0.24915797,-0.3368508,-0.4091905,-0.5535386,-0.1443481
9,-0.6202168,-0.7925738,"('unaffectionate', 'caring')",0.20225659,0.039943036,0.2035819,0.121610075,-0.0714594,-0.2103402,-0.1388808
10,-0.8429017,-0.9685495,"('unsympathetic', 'sympathetic')",-0.9335858,-1.0574073,-0.55288106,-0.582017,-0.7764562,-0.8693245,-0.0928683
11,0.48383132,0.41893923,"('unhelpful', 'helpful')",0.5319141,0.5814424,1.814997,1.8292123,0.9435808,0.943198,-0.0003828
12,-0.14497358,-0.124516286,"('unsupportive', 'supportive')",0.3865159,0.37965724,-2.064786,-2.1003149,-0.6077479,-0.6150579,-0.00731
13,0.09965395,0.10950371,"('impolite', 'polite')",0.05252158,0.14640254,-0.652105,-0.61966634,-0.1666431,-0.1212534,0.0453897
14,0.5756568,0.5187051,"('antisocial', 'social')",1.0199654,0.98987484,0.7192531,0.6169346,0.7716251,0.7085048,-0.0631203
15,0.34482688,0.2217549,"('boring', 'funny')",0.42493847,0.29984963,-0.021791773,-0.091913596,0.2493245,0.1432303,-0.1060942
16,-0.38935736,-0.4876212,"('unpopular', 'popular')",0.13341416,-0.07246615,0.67924494,0.51111203,0.1411006,-0.0163251,-0.1574257
17,-0.408391,-0.33800066,"('nasty', 'nice')",-0.72837895,-0.64384,-0.69468516,-0.684563,-0.6104851,-0.5554679,0.0550172
18,-0.028384533,-0.0018261075,"('disagreeable', 'welcoming')",-0.83901286,-0.91679084,-0.85038185,-0.88275874,-0.5725931,-0.6004585,-0.0278654
19,-1.9587686,-1.915271,"('inhospitable', 'hospitable')",-0.92054284,-0.9780407,-1.4069587,-1.3234088,-1.4287567,-1.4055735,0.0231832
20,-0.4901812,-0.4242047,"('rough', 'thoughtful')",-0.02590114,0.06444263,0.34229496,0.31490818,-0.0579291,-0.0149513,0.0429778
21,0.5054519,0.39458495,"('immoral', 'moral')",1.346717,1.2200944,0.25362232,0.26092812,0.7019304,0.6252025,-0.0767279
22,0.05416946,0.030456593,"('untrustworthy', 'trustworthy')",-0.7358473,-0.86924046,-0.58141196,-0.63419807,-0.4210299,-0.490994,-0.0699641
23,0.24674977,0.082111344,"('insincere', 'sincere')",-0.17853147,-0.25018585,5.0087433,4.9067845,1.6923205,1.57957,-0.1127505
24,-0.33360082,-0.41897088,"('dishonest', 'honest')",0.26966074,0.25378522,0.2765062,0.3066479,0.0708554,0.0471541,-0.0237013
