,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.535499,-0.5573402,"('unsociable', 'sociable')",0.8610141,0.8440311,1.9820948,1.845883,-0.026155436,-0.20175292,0.5703636,0.4827052,-0.0876584
1,-0.9668731,-0.8747977,"('unfriendly', 'friendly')",0.81181294,0.9406977,-0.23647057,-0.21315262,2.0747085,1.8714134,0.4207944,0.4310402,0.0102458
2,0.3819494,0.3942172,"('unlikable', 'likable')",-0.48101294,-0.47614902,1.4761345,1.5998228,0.7046845,0.87696546,0.5204389,0.5987141,0.0782752
3,-1.4214532,-1.2873715,"('repellent', 'pleasant')",-1.5184755,-1.2603266,0.34318584,0.44198292,0.050605856,0.11535828,-0.6365343,-0.4975892,0.1389451
4,0.6713538,0.71962106,"('disliked', 'liked')",-0.07206106,-0.09088751,-0.9702207,-0.9690176,-6.032822,-6.028286,-1.6009375,-1.5921425,0.008795
5,0.59193707,0.6058593,"('distant', 'outgoing')",0.39795575,0.4297791,-1.4378594,-1.3307993,-0.13118929,-0.057728395,-0.144789,-0.0882224,0.0565666
6,0.361618,0.43637758,"('distant', 'open')",-0.24977785,-0.16738361,-1.2450894,-1.1158814,0.29180193,0.32100642,-0.2103618,-0.1314703,0.0788915
7,-0.85116065,-0.75625694,"('insensitive', 'sensitive')",0.069705844,0.22301762,1.2430108,1.3416611,0.4077469,0.40824243,0.2173257,0.304166,0.0868403
8,-0.5456405,-0.5565045,"('unaffectionate', 'affectionate')",0.39495784,0.37671065,-1.1333988,-1.0945491,0.47141352,0.3725037,-0.203167,-0.2254598,-0.0222928
9,-0.61603665,-0.60649943,"('unaffectionate', 'caring')",0.99476165,0.9900703,-0.27355647,-0.21737865,1.197051,1.1459432,0.3255549,0.3280338,0.0024789
10,-2.2093596,-2.1511135,"('unsympathetic', 'sympathetic')",-0.27553728,-0.14847952,1.0851791,1.1689442,0.21531306,0.103952765,-0.2961012,-0.256674,0.0394272
11,-0.5735442,-0.57235825,"('unhelpful', 'helpful')",0.8275055,0.82307845,1.6894077,1.7123865,2.7425025,2.8329134,1.1714679,1.199005,0.0275371
12,-0.2183479,-0.07752629,"('unsupportive', 'supportive')",1.0555087,1.1889192,0.3779019,0.54847896,-1.4959826,-1.4263427,-0.07023,0.0583823,0.1286123
13,-0.46572152,-0.49107265,"('impolite', 'polite')",0.5700428,0.5690902,1.6029693,1.4643716,-0.030576402,-0.037508145,0.4191785,0.3762203,-0.0429582
14,-0.7113989,-0.7003085,"('antisocial', 'social')",1.0410651,1.0492085,2.0129929,1.9618994,-0.636471,-0.667625,0.426547,0.4107936,-0.0157534
15,0.08991181,0.006324658,"('boring', 'funny')",0.5556506,0.4490679,0.32219207,0.28199953,0.055569276,0.06967878,0.2558309,0.2017677,-0.0540632
16,0.5577525,0.70553136,"('unpopular', 'popular')",-1.0421846,-0.9252193,-1.6126181,-1.5430269,0.3902106,0.3913231,-0.4267099,-0.3428479,0.083862
17,0.12507097,0.1768401,"('nasty', 'nice')",-0.8285782,-0.6873623,-0.3985572,-0.3394016,-0.8070227,-0.7444782,-0.4772718,-0.3986005,0.0786713
18,-1.2270098,-1.087975,"('disagreeable', 'welcoming')",-1.6911197,-1.4827859,-0.8085115,-0.6675128,-0.51784384,-0.48101416,-1.0611212,-0.929822,0.1312992
19,0.31045046,0.36636493,"('inhospitable', 'hospitable')",-1.2479296,-1.1799295,-1.6588216,-1.533894,-0.26630598,-0.107192025,-0.7156516,-0.6136626,0.101989
20,-0.25832084,-0.17009524,"('rough', 'thoughtful')",-0.5475998,-0.41651958,0.8624077,0.88903594,1.1520675,1.1031071,0.3021387,0.351382,0.0492433
21,-1.2377405,-1.1660585,"('immoral', 'moral')",0.039995532,0.120605856,1.7068908,1.7394193,-0.6545315,-0.6610994,-0.0363464,0.0082168,0.0445632
22,-0.9107722,-0.880383,"('untrustworthy', 'trustworthy')",-0.8232357,-0.7481797,1.9597591,1.9041893,-0.9892088,-0.98394346,-0.1908644,-0.1770792,0.0137852
23,-0.95495206,-0.97688466,"('insincere', 'sincere')",0.42323038,0.53527915,1.291597,1.2535189,6.0060463,5.845647,1.6914804,1.6643901,-0.0270903
24,-1.2514544,-1.264167,"('dishonest', 'honest')",0.7342084,0.7335629,2.0039043,2.0455842,1.2075517,1.13397,0.6735525,0.6622375,-0.011315
25,-0.3715449,-0.265127,"('egoistic', 'altruistic')",0.386335,0.39718705,-0.4182447,-0.46705332,1.1847731,1.0668485,0.1953296,0.1829638,-0.0123658
26,-0.30113852,-0.32629502,"('hardhearted', 'benevolent')",1.3704873,1.3311636,0.9828729,0.9962685,1.8167517,1.605619,0.9672434,0.9016891,-0.0655543
