,3m_male,3m_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.3324734,0.32592186,"('unsociable', 'sociable')",0.52812594,0.55921656,0.4302997,0.4425692,0.0122695
1,-1.0254961,-1.3684314,"('unfriendly', 'friendly')",1.0178698,0.5679179,-0.0038131,-0.4002568,-0.3964437
2,1.3954555,1.5110033,"('unlikable', 'likable')",0.83920354,0.9336704,1.1173295,1.2223368,0.1050073
3,0.10687179,0.25180945,"('repellent', 'pleasant')",0.58764106,0.765078,0.3472564,0.5084437,0.1611873
4,-0.17698938,-0.30853468,"('disliked', 'liked')",-7.3400097,-7.4469666,-3.7584996,-3.8777506,-0.119251
5,-1.2611408,-1.3444453,"('distant', 'outgoing')",-0.84090686,-1.189503,-1.0510238,-1.2669742,-0.2159504
6,-1.6141242,-1.7351022,"('distant', 'open')",-0.6462993,-1.0897185,-1.1302117,-1.4124103,-0.2821986
7,0.50655997,0.6440378,"('insensitive', 'sensitive')",0.9077773,0.92606497,0.7071686,0.7850513,0.0778827
8,-1.8892332,-2.0228148,"('unaffectionate', 'affectionate')",0.2349394,-0.20026384,-0.8271469,-1.1115392,-0.2843923
9,-1.297822,-1.2636582,"('unaffectionate', 'caring')",0.8642067,0.6720864,-0.2168077,-0.2957859,-0.0789782
10,0.58015835,0.68094176,"('unsympathetic', 'sympathetic')",0.7369662,0.8128112,0.6585623,0.7468765,0.0883142
11,0.22540875,0.577189,"('unhelpful', 'helpful')",2.315654,2.6312892,1.2705314,1.6042391,0.3337077
12,0.3472415,0.6167648,"('unsupportive', 'supportive')",-1.4397179,-1.3038976,-0.5462382,-0.3435664,0.2026718
13,0.68523675,0.9289733,"('impolite', 'polite')",0.066978335,0.4039405,0.3761075,0.6664569,0.2903494
14,1.9148066,1.9049265,"('antisocial', 'social')",0.7071606,0.85566884,1.3109837,1.3802977,0.069314
15,0.61994857,0.4912031,"('boring', 'funny')",0.42051065,0.33377212,0.5202296,0.4124876,-0.107742
16,-1.0967625,-0.9603271,"('unpopular', 'popular')",-0.14945813,-0.110428944,-0.6231104,-0.535378,0.0877324
17,0.14331464,0.032558344,"('nasty', 'nice')",-0.13500212,-0.15467283,0.0041563,-0.0610572,-0.0652135
18,-0.8287231,-0.7243892,"('disagreeable', 'welcoming')",-1.0807805,-1.2451485,-0.9547518,-0.9847689,-0.0300171
19,-1.2164965,-1.2114741,"('inhospitable', 'hospitable')",-0.5648632,-0.69296676,-0.8906798,-0.9522204,-0.0615406
20,0.5090828,0.52871525,"('rough', 'thoughtful')",0.116308525,0.26530817,0.3126957,0.3970117,0.084316
21,0.48781508,0.75402224,"('immoral', 'moral')",-0.39103502,0.015958637,0.04839,0.3849905,0.3366005
22,1.19522,1.1923822,"('untrustworthy', 'trustworthy')",-0.10266228,0.059190135,0.5462788,0.6257862,0.0795074
23,0.6217659,0.75688946,"('insincere', 'sincere')",6.517867,6.517617,3.5698166,3.6372533,0.0674367
24,-0.058895845,-0.13586843,"('dishonest', 'honest')",1.4101994,1.3515975,0.6756518,0.6078646,-0.0677872
25,-1.0127784,-1.3279523,"('egoistic', 'altruistic')",1.1385715,0.7378084,0.0628965,-0.2950719,-0.3579684
26,0.6003568,0.012247435,"('hardhearted', 'benevolent')",1.6677071,1.3138114,1.134032,0.6630294,-0.4710026
27,-0.41932353,-0.5495261,"('hardhearted', 'softhearted')",0.38423264,0.08017233,-0.0175454,-0.2346769,-0.2171315
28,-0.25959963,-0.44357365,"('disloyal', 'loyal')",1.0955437,0.875952,0.4179721,0.2161892,-0.2017829
29,-0.16916834,-0.07464461,"('unfair', 'fair')",-0.97864634,-0.9989741,-0.5739073,-0.5368093,0.037098
30,1.1933696,1.2020197,"('intolerant', 'tolerant')",0.45690438,0.7139381,0.825137,0.9579789,0.1328419
31,-1.2426934,-1.4850787,"('evil', 'good')",-1.4903791,-1.8796464,-1.3665363,-1.6823626,-0.3158263
32,0.86638963,0.85964525,"('unkind', 'kind')",1.3266131,1.2755481,1.0965014,1.0675967,-0.0289047
33,-0.038846068,0.05721337,"('wrong', 'right')",-0.60017407,-0.5956152,-0.3195101,-0.2692009,0.0503092
34,-0.77479917,-0.7769067,"('mean', 'honorable')",5.1122565,5.1377397,2.1687286,2.1804166,0.011688
35,-0.7203993,-0.98765284,"('corrupt', 'incorrupt')",-0.7586416,-1.1930674,-0.7395204,-1.0903602,-0.3508398
36,-1.092567,-1.5575098,"('hostile', 'amicable')",-0.3913088,-0.90768504,-0.7419379,-1.2325974,-0.4906595
37,0.1930632,0.32531732,"('fake', 'genuine')",0.40189826,0.2598865,0.2974807,0.2926019,-0.0048788
38,-0.63870895,-0.5077307,"('untruthful', 'truthful')",0.2844549,0.32908642,-0.177127,-0.0893221,0.0878049
39,0.887879,1.2140801,"('exploitative', 'cooperative')",0.91148865,1.1089442,0.8996838,1.1615121,0.2618283
40,-0.12688026,-0.3936515,"('stingy', 'generous')",-2.2887917,-2.555555,-1.2078359,-1.4746033,-0.2667674
41,0.8591183,0.73667884,"('unforgiving', 'forgiving')",-0.24067476,-0.22411638,0.3092217,0.2562812,-0.0529405
42,1.6379783,1.776982,"('unreliable', 'reliable')",-2.36028,-2.1748943,-0.3611509,-0.1989562,0.1621947
43,0.6710228,1.0529206,"('irresponsible', 'responsible')",1.2308928,1.57142,0.9509578,1.3121703,0.3612125
44,-0.09034847,0.06575492,"('prejudiced', 'unprejudiced')",-1.39013,-1.2185941,-0.7402393,-0.5764196,0.1638197
45,1.5757749,1.5098938,"('incompetent', 'competent')",0.7386667,0.8651574,1.1572208,1.1875256,0.0303048
46,0.47913483,0.53772295,"('uncompetitive', 'competitive')",-0.12638852,0.16513537,0.1763732,0.3514292,0.175056
47,0.6667726,0.7585707,"('stupid', 'smart')",5.443073,5.5804014,3.0549226,3.169486,0.1145634
48,-0.5890339,-0.48606354,"('unintelligent', 'intelligent')",0.13892671,0.3354432,-0.2250536,-0.0753102,0.1497434
49,-0.30036202,-0.0034997095,"('unable', 'able')",-0.90620464,-0.5499013,-0.6032833,-0.2767005,0.3265828
50,0.7705286,0.85121745,"('clumsy', 'skillful')",0.36741358,0.33452418,0.5689711,0.5928708,0.0238997
51,0.5767201,0.66529113,"('uneducated', 'educated')",0.027793925,0.29975316,0.302257,0.4825221,0.1802651
52,-1.2708862,-1.3864353,"('irrational', 'rational')",-0.6476243,-1.0153676,-0.9592552,-1.2009015,-0.2416463
53,-0.63748044,-0.8351742,"('uncreative', 'creative')",0.76473063,0.61666894,0.0636251,-0.1092526,-0.1728777
54,0.15850392,0.09678446,"('incapable', 'capable')",1.2918228,1.1567439,0.7251633,0.6267642,-0.0983991
55,1.2691848,1.5168216,"('incompetent', 'clever')",0.7820017,1.2290912,1.0255933,1.3729564,0.3473631
56,2.2710423,2.4818769,"('impractical', 'practical')",0.42153293,0.74771667,1.3462876,1.6147968,0.2685092
57,0.5374973,0.33945832,"('unimaginative', 'imaginative')",-2.6191037,-2.5260835,-1.0408032,-1.0933126,-0.0525094
58,0.7323768,0.55528194,"('undiscriminating', 'discriminating')",0.16231701,0.24496162,0.4473469,0.4001218,-0.0472251
59,0.084739275,0.22748004,"('foolish', 'wise')",-0.11856138,-0.17557825,-0.0169111,0.0259509,0.042862
60,1.5554883,1.9370934,"('inefficient', 'efficient')",0.5798178,1.1519076,1.0676531,1.5445005,0.4768474
61,0.7613616,0.7624504,"('illogical', 'logical')",0.44543755,0.48851916,0.6033996,0.6254848,0.0220852
62,1.5271486,2.0348287,"('incompetent', 'brilliant')",1.0108713,1.4953583,1.2690099,1.7650936,0.4960837
63,1.0724162,1.2231756,"('unperceptive', 'insightful')",0.92537916,1.1381593,0.9988977,1.1806674,0.1817697
64,1.1804987,1.2415283,"('shy', 'confident')",-5.846909,-5.4916315,-2.3332052,-2.1250515,0.2081537
65,1.428788,1.442135,"('insecure', 'secure')",0.66438776,0.94412255,1.0465878,1.1931288,0.146541
66,-0.11916981,-0.3979294,"('inactive', 'active')",0.47541955,0.21722093,0.1781249,-0.0903542,-0.2684791
67,0.63232994,0.8687763,"('doubtful', 'determined')",-0.0093339905,0.016811214,0.311498,0.4427938,0.1312958
68,-0.86350685,-0.6322023,"('dependent', 'independent')",-1.5012192,-1.296981,-1.182363,-0.9645916,0.2177714
69,0.21094012,0.060394615,"('lazy', 'industrious')",-1.101758,-1.4363682,-0.4454089,-0.6879868,-0.2425779
70,1.3980716,1.3837254,"('lethargic', 'energetic')",1.4470066,1.6299397,1.4225391,1.5068326,0.0842935
71,-0.2266961,-0.21723977,"('diffident', 'self-confident')",0.7961072,0.72658575,0.2847055,0.254673,-0.0300325
72,0.3847825,0.42176437,"('unambitious', 'ambitious')",0.12810051,0.18535516,0.2564415,0.3035598,0.0471183
73,0.17093714,0.41608223,"('helpless', 'self-reliant')",-3.6576357,-3.533287,-1.7433493,-1.5586025,0.1847468
74,1.0739172,0.89122623,"('undedicated', 'dedicated')",0.3950237,0.4184703,0.7344704,0.6548483,-0.0796221
75,-0.61952376,-0.7226661,"('meek', 'impulsive')",-0.8405374,-0.90817934,-0.7300306,-0.8154227,-0.0853921
76,1.2282431,1.4366894,"('anxious', 'daring')",0.22566512,0.61223465,0.7269541,1.024462,0.2975079
77,-0.12577769,0.103387326,"('unmotivated', 'motivated')",-0.30342105,-0.14607358,-0.2145994,-0.0213431,0.1932563
78,-0.5478086,-0.46755958,"('nonresilient', 'resilient')",0.15361491,0.28001204,-0.1970968,-0.0937738,0.103323
79,-0.6234862,-0.7832616,"('wavering', 'unwavering')",-0.15531522,-0.37969774,-0.3894007,-0.5814797,-0.192079
80,1.1523157,1.2655791,"('dominated', 'dominating')",-0.24613678,0.040684916,0.4530895,0.653132,0.2000425
81,0.84081256,0.98324776,"('submissive', 'aggressive')",-0.2155813,0.18608141,0.3126156,0.5846646,0.272049
82,0.14245977,-0.010738194,"('poor', 'rich')",6.0733976,6.0653,3.1079288,3.0272808,-0.080648
83,0.17939466,0.24134386,"('powerless', 'powerful')",-0.8933077,-0.83528817,-0.3569565,-0.2969722,0.0599843
84,0.2221322,0.15394557,"('inferior', 'superior')",0.07155974,0.037138987,0.146846,0.0955423,-0.0513037
85,-1.6056728,-1.6811205,"('insignificant', 'prestigious')",-0.82180005,-1.2547678,-1.2137364,-1.4679441,-0.2542077
86,-0.5696362,-0.6379104,"('uninfluential', 'influential')",-0.2877937,-0.21621259,-0.428715,-0.4270615,0.0016535
87,1.5759622,1.6564121,"('unsuccessful', 'successful')",0.82560635,1.0068696,1.2007842,1.3316408,0.1308566
88,-0.73231626,-0.7410814,"('low', 'eminent')",-0.45246238,-0.43844825,-0.5923893,-0.5897648,0.0026245
