,kla_male,kla_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.10158981,-0.10518071,"('unsociable', 'sociable')",-0.23128484,-0.40534872,-0.0648475,-0.2552647,-0.1904172
1,-1.1662703,-1.1620108,"('unfriendly', 'friendly')",1.0325263,0.7287797,-0.066872,-0.2166156,-0.1497436
2,0.48291084,0.40948504,"('unlikable', 'likable')",0.6622257,0.62140286,0.5725683,0.5154439,-0.0571244
3,-0.15324771,-0.10124114,"('repellent', 'pleasant')",0.36633068,0.44361246,0.1065415,0.1711857,0.0646442
4,-0.11092101,-0.08078385,"('disliked', 'liked')",-5.912857,-5.791659,-3.011889,-2.9362214,0.0756676
5,-0.96979475,-0.880562,"('distant', 'outgoing')",-0.43296382,-0.46500105,-0.7013793,-0.6727815,0.0285978
6,-1.3418723,-1.2136656,"('distant', 'open')",-0.6495801,-0.72889477,-0.9957262,-0.9712802,0.024446
7,-0.3005253,-0.23579273,"('insensitive', 'sensitive')",0.12635258,0.13527222,-0.0870864,-0.0502603,0.0368261
8,-0.44125897,-0.4019876,"('unaffectionate', 'affectionate')",0.35395613,0.18945335,-0.0436514,-0.1062671,-0.0626157
9,-0.65611106,-0.5938994,"('unaffectionate', 'caring')",0.7319687,0.60856116,0.0379288,0.0073309,-0.0305979
10,-0.5365029,-0.6271484,"('unsympathetic', 'sympathetic')",-1.0571992,-1.1324689,-0.796851,-0.8798087,-0.0829577
11,-0.1472913,-0.27640745,"('unhelpful', 'helpful')",1.5516694,1.5574813,0.702189,0.6405369,-0.0616521
12,-0.33946797,-0.24500707,"('unsupportive', 'supportive')",-2.0257852,-2.0068092,-1.1826266,-1.1259081,0.0567185
13,-0.18310961,-0.31346583,"('impolite', 'polite')",-0.49675357,-0.48038942,-0.3399316,-0.3969276,-0.056996
14,0.5873628,0.49235004,"('antisocial', 'social')",0.33400935,0.30605116,0.4606861,0.3992006,-0.0614855
15,0.41756463,0.3408342,"('boring', 'funny')",0.43076554,0.3102125,0.4241651,0.3255233,-0.0986418
16,-0.18427655,-0.08252162,"('unpopular', 'popular')",0.48371863,0.440282,0.149721,0.1788802,0.0291592
17,-0.05613029,-0.0046154372,"('nasty', 'nice')",-0.7067827,-0.65926754,-0.3814565,-0.3319415,0.049515
18,0.00832139,0.045922108,"('disagreeable', 'welcoming')",-0.57251704,-0.72113526,-0.2820978,-0.3376066,-0.0555088
19,-0.92700076,-0.91686815,"('inhospitable', 'hospitable')",-0.7288091,-0.7583977,-0.8279049,-0.8376329,-0.009728
20,-0.20881133,-0.16676779,"('rough', 'thoughtful')",0.61857367,0.62287676,0.2048812,0.2280545,0.0231733
21,0.12114159,0.013672981,"('immoral', 'moral')",-0.39213902,-0.39080137,-0.1354987,-0.1885642,-0.0530655
22,-0.11841587,-0.19491945,"('untrustworthy', 'trustworthy')",-1.166594,-1.1947118,-0.6425049,-0.6948156,-0.0523107
23,-0.028623134,-0.13674954,"('insincere', 'sincere')",5.1577163,5.004365,2.5645466,2.4338076,-0.130739
24,-0.40361464,-0.50903577,"('dishonest', 'honest')",0.35608965,0.33640924,-0.0237625,-0.0863133,-0.0625508
25,-0.23590285,-0.19201598,"('egoistic', 'altruistic')",0.8214679,0.63148165,0.2927825,0.2197328,-0.0730497
26,-0.32952356,-0.38853747,"('hardhearted', 'benevolent')",1.6129161,1.3346165,0.6416963,0.4730395,-0.1686568
27,-0.19749157,-0.09616908,"('hardhearted', 'softhearted')",0.5328895,0.43625093,0.1676989,0.1700409,0.002342
28,-0.17300706,-0.103894874,"('disloyal', 'loyal')",0.87700963,0.7755711,0.3520013,0.3358381,-0.0161632
29,-0.309675,-0.27191904,"('unfair', 'fair')",-0.74121046,-0.7948966,-0.5254427,-0.5334078,-0.0079651
30,0.62594426,0.47306064,"('intolerant', 'tolerant')",1.3661808,1.2713814,0.9960625,0.872221,-0.1238415
31,-1.5202541,-1.2874554,"('evil', 'good')",-0.8040852,-0.8802793,-1.1621697,-1.0838673,0.0783024
32,0.22965145,0.16261803,"('unkind', 'kind')",0.38852757,0.16443282,0.3090895,0.1635254,-0.1455641
33,-0.49211603,-0.50230175,"('wrong', 'right')",-0.45111012,-0.49470878,-0.4716131,-0.4985053,-0.0268922
34,-0.42276412,-0.39888096,"('mean', 'honorable')",5.2881107,5.293795,2.4326732,2.4474571,0.0147839
35,-0.7146228,-0.6398165,"('corrupt', 'incorrupt')",-0.28319508,-0.3196621,-0.4989089,-0.4797393,0.0191696
36,-1.0392084,-0.86925334,"('hostile', 'amicable')",-0.21312602,-0.36588508,-0.6261672,-0.6175692,0.008598
37,-0.8965751,-1.0111883,"('fake', 'genuine')",-0.3453994,-0.29966906,-0.6209872,-0.6554286,-0.0344414
38,-0.74233454,-0.76157665,"('untruthful', 'truthful')",0.042695533,0.13975906,-0.3498195,-0.3109088,0.0389107
39,0.7400565,0.7494784,"('exploitative', 'cooperative')",0.09126605,0.038369767,0.4156613,0.3939241,-0.0217372
40,-0.36355227,-0.34070358,"('stingy', 'generous')",-1.9542366,-1.9230776,-1.1588944,-1.1318905,0.0270039
41,0.06613501,0.04813778,"('unforgiving', 'forgiving')",0.118081875,-0.026088065,0.0921084,0.0110249,-0.0810835
42,0.7232412,0.7219602,"('unreliable', 'reliable')",-2.989183,-2.9522734,-1.1329708,-1.1151567,0.0178141
43,-0.095631,-0.13570333,"('irresponsible', 'responsible')",0.33122402,0.2953577,0.1177965,0.0798272,-0.0379693
44,-0.17343193,-0.26034796,"('prejudiced', 'unprejudiced')",-1.3520443,-1.3631189,-0.7627381,-0.8117334,-0.0489953
45,0.09096618,0.076978534,"('incompetent', 'competent')",-0.035079274,-0.1054895,0.0279435,-0.0142555,-0.042199
46,-0.07530797,-0.13351877,"('uncompetitive', 'competitive')",-0.9371972,-0.8954472,-0.5062526,-0.514483,-0.0082304
47,-0.120750785,-0.09529125,"('stupid', 'smart')",4.599155,4.604442,2.239202,2.2545755,0.0153735
48,0.2321609,0.38472536,"('unintelligent', 'intelligent')",0.7879267,0.78033394,0.5100438,0.5825297,0.0724859
49,0.3811289,0.6368664,"('unable', 'able')",-0.2986346,-0.14004384,0.0412472,0.2484113,0.2071641
50,0.23309071,0.35532272,"('clumsy', 'skillful')",-0.10245785,-0.10188649,0.0653164,0.1267181,0.0614017
51,0.388466,0.2523195,"('uneducated', 'educated')",0.21228495,0.14310277,0.3003755,0.1977111,-0.1026644
52,-0.40444106,-0.35215658,"('irrational', 'rational')",-0.13094263,-0.24918039,-0.2676919,-0.3006685,-0.0329766
53,-1.3721167,-1.3013264,"('uncreative', 'creative')",0.07048773,-0.05118139,-0.6508145,-0.6762539,-0.0254394
54,-0.40758246,-0.47775745,"('incapable', 'capable')",0.672583,0.53692335,0.1325003,0.0295829,-0.1029174
55,0.90526444,0.9026144,"('incompetent', 'clever')",0.004768122,0.0010402352,0.4550163,0.4518273,-0.003189
56,1.078645,0.96505105,"('impractical', 'practical')",0.0014888272,-0.023420868,0.5400669,0.4708151,-0.0692518
57,-0.7497154,-0.83621585,"('unimaginative', 'imaginative')",-3.2020285,-3.2988284,-1.9758719,-2.067522,-0.0916501
58,-0.015934281,-0.018038135,"('undiscriminating', 'discriminating')",0.20827842,0.1663378,0.0961721,0.0741498,-0.0220223
59,0.44383767,0.51317775,"('foolish', 'wise')",0.026784213,0.13224982,0.2353109,0.3227138,0.0874029
60,0.91061264,0.8831893,"('inefficient', 'efficient')",0.11054989,0.19155459,0.5105813,0.5373719,0.0267906
61,-0.4808549,-0.53115445,"('illogical', 'logical')",0.33893195,0.15329786,-0.0709615,-0.1889283,-0.1179668
62,1.0359907,1.0591283,"('incompetent', 'brilliant')",0.8362086,0.9687245,0.9360996,1.0139264,0.0778268
63,-0.067625634,-0.097451314,"('unperceptive', 'insightful')",0.47610414,0.5693617,0.2042392,0.2359552,0.031716
64,-0.15417619,-0.29036677,"('shy', 'confident')",-5.9940577,-5.7932324,-3.0741169,-3.0417995,0.0323174
65,0.34186378,0.29989702,"('insecure', 'secure')",-0.43504137,-0.3371681,-0.0465888,-0.0186355,0.0279533
66,-1.7066015,-1.8290347,"('inactive', 'active')",-0.11541375,-0.17683288,-0.9110076,-1.0029337,-0.0919261
67,0.41054013,0.22592321,"('doubtful', 'determined')",-0.02486752,-0.06417553,0.1928363,0.0808738,-0.1119625
68,-0.51542807,-0.5346142,"('dependent', 'independent')",-0.84091717,-0.7693804,-0.6781726,-0.6519973,0.0261753
69,-1.0155162,-0.9621489,"('lazy', 'industrious')",-0.109249555,-0.13870773,-0.5623829,-0.5504283,0.0119546
70,0.03895176,-0.06883108,"('lethargic', 'energetic')",-0.1337151,-0.15586345,-0.0473817,-0.1123473,-0.0649656
71,-0.8659737,-0.7560357,"('diffident', 'self-confident')",0.3513029,0.28441867,-0.2573354,-0.2358085,0.0215269
72,0.01989105,0.086304426,"('unambitious', 'ambitious')",-0.5882892,-0.44390544,-0.2841991,-0.1788005,0.1053986
73,0.5244773,0.44690612,"('helpless', 'self-reliant')",-2.9425516,-2.7633107,-1.2090372,-1.1582023,0.0508349
74,-0.2166267,-0.2526713,"('undedicated', 'dedicated')",-0.5906002,-0.71669424,-0.4036134,-0.4846828,-0.0810694
75,-0.4549877,-0.48104236,"('meek', 'impulsive')",-0.45766586,-0.36186343,-0.4563268,-0.4214529,0.0348739
76,0.49866223,0.45912755,"('anxious', 'daring')",-0.36295608,-0.27274218,0.0678531,0.0931927,0.0253396
77,0.12766081,0.2093774,"('unmotivated', 'motivated')",-0.747978,-0.63370043,-0.3101586,-0.2121615,0.0979971
78,-0.5065615,-0.30486724,"('nonresilient', 'resilient')",-0.05661612,0.025777945,-0.2815888,-0.1395447,0.1420441
79,-1.4038868,-1.3596007,"('wavering', 'unwavering')",-0.5826134,-0.62289107,-0.9932501,-0.9912459,0.0020042
80,0.21250065,0.09359322,"('dominated', 'dominating')",-0.82659817,-0.6725983,-0.3070488,-0.2895025,0.0175463
81,0.71833456,0.3158617,"('submissive', 'aggressive')",-0.38105547,-0.27320772,0.1686395,0.021327,-0.1473125
82,0.23595758,0.13177793,"('poor', 'rich')",5.793857,5.672635,3.0149074,2.9022064,-0.112701
83,-0.3405792,-0.42994452,"('powerless', 'powerful')",-1.0380193,-1.0336685,-0.6892992,-0.7318065,-0.0425073
84,0.25720587,0.24785991,"('inferior', 'superior')",0.9240238,0.96987593,0.5906149,0.6088679,0.018253
