,burlington_male,burlington_female,tuple,northern_male,northern_female,santa_male,santa_female,fe_male,fe_female,cp_male,cp_female,average_male,average_female,female-male
0,-0.37688193,-0.4645792,"('unsociable', 'sociable')",-0.38718313,-0.21679269,-1.7188323,-1.7480185,-1.4947542,-1.5309098,-0.72851664,-0.6088142,-0.9412336,-0.9138228,0.0274108
1,-0.91000193,-0.8070902,"('unfriendly', 'friendly')",-0.33779556,-0.5071932,-0.43692425,-0.5127696,1.0837394,0.9968015,2.4467552,2.1700525,0.3691546,0.2679602,-0.1011944
2,-0.7987602,-0.71397513,"('unlikable', 'likable')",0.05223684,0.17419742,0.23199289,0.3221985,0.86153066,0.96604174,0.4410933,0.518021,0.1576187,0.2532967,0.095678
3,-0.037621126,-0.05794616,"('repellent', 'pleasant')",0.020814482,0.14260791,-0.62188333,-0.5611414,-0.72086954,-0.7104609,0.21249479,0.39361835,-0.2294129,-0.1586644,0.0707485
4,0.15811746,0.13664861,"('disliked', 'liked')",-0.354858,-0.6049193,0.1441568,0.034119286,0.8512254,0.7378932,-7.2728825,-7.5530047,-1.2948482,-1.4498526,-0.1550044
5,-0.12484291,-0.0061656535,"('distant', 'outgoing')",-0.23500073,-0.43549097,0.8521029,0.84429824,0.9085576,0.8357826,0.21406297,0.06977847,0.3229759,0.2616405,-0.0613354
6,-0.35400823,-0.24462356,"('distant', 'open')",-0.051251486,-0.31682378,1.2878628,1.299237,1.5703036,1.4859521,1.0851754,0.92877036,0.7076164,0.6305024,-0.077114
7,0.5345797,0.49169993,"('insensitive', 'sensitive')",-0.4125119,-0.12890425,-0.9875098,-0.9318615,-0.9104484,-0.8132181,0.37823427,0.52367926,-0.2795312,-0.1717209,0.1078103
8,-0.8937007,-0.7101937,"('unaffectionate', 'affectionate')",0.043678373,-0.09610322,-0.34889933,-0.36175102,0.79773945,0.75989056,1.6198254,1.4595793,0.2437286,0.2102844,-0.0334442
9,0.25035995,0.38248554,"('unaffectionate', 'caring')",0.088883,-0.00010509044,-0.39523095,-0.4228688,0.22058754,0.18470478,2.1950197,2.0851986,0.4719238,0.445883,-0.0260408
10,0.40350425,0.29404843,"('unsympathetic', 'sympathetic')",-0.650012,-0.58170027,-2.132338,-2.1414325,-1.7824823,-1.8105929,-0.3939375,-0.18095729,-0.9110531,-0.8841269,0.0269262
11,0.47694746,0.470086,"('unhelpful', 'helpful')",-0.56574845,-0.38646585,-1.2021401,-1.1354916,-1.1415613,-1.0883546,1.3605216,1.4747272,-0.2143961,-0.1330997,0.0812964
12,1.0921255,1.1249646,"('unsupportive', 'supportive')",0.17599547,0.3525831,-0.87480557,-0.81973785,-0.8098961,-0.78336924,-1.8610862,-1.823894,-0.4555334,-0.3898907,0.0656427
13,0.29166546,0.1981419,"('impolite', 'polite')",-0.67106235,-0.3776083,-1.0664235,-1.0517772,-1.4857265,-1.4134527,-0.91906077,-0.7190536,-0.7701215,-0.67275,0.0973715
14,-0.44416347,-0.4192208,"('antisocial', 'social')",-0.7983204,-0.49084702,-2.7018085,-2.6721413,-1.6945391,-1.6799006,-1.2288717,-0.9868493,-1.3735406,-1.2497918,0.1237488
15,-0.596948,-0.6133473,"('boring', 'funny')",-0.06995745,-0.20823668,0.23190106,0.19563593,0.41114444,0.39042303,0.48783618,0.34328255,0.0927952,0.0215515,-0.0712437
16,-0.33648914,-0.34710157,"('unpopular', 'popular')",0.71329165,0.46629187,1.2564284,1.2148333,1.1474612,1.029424,0.6510377,0.510884,0.686346,0.5748663,-0.1114797
17,-0.3888614,-0.383198,"('nasty', 'nice')",-0.33908603,-0.27795702,0.88129836,0.97570676,0.041183006,0.096492216,-0.26312587,-0.17181711,-0.0137184,0.0478454,0.0615638
18,-1.6158844,-1.4381944,"('disagreeable', 'welcoming')",-0.45607096,-0.23402333,0.65124077,0.8043967,0.19749969,0.27380866,-0.45646602,-0.48557582,-0.3359362,-0.2159176,0.1200186
19,-0.82354665,-0.65779793,"('inhospitable', 'hospitable')",-0.7190873,-0.77314764,-0.45419294,-0.37272292,-0.20762853,-0.11044872,-0.6955078,-0.67959434,-0.5799926,-0.5187423,0.0612503
20,-0.6630571,-0.581387,"('rough', 'thoughtful')",-0.94872916,-0.76795083,-0.32082748,-0.22658801,-0.5054889,-0.4344969,0.23702794,0.28225303,-0.440215,-0.3456339,0.0945811
21,0.14314514,0.0776719,"('immoral', 'moral')",0.06525659,0.24069923,-1.6662989,-1.6334759,-1.4377947,-1.3571151,-1.3131386,-1.0590558,-0.8417661,-0.7462551,0.095511
22,-0.3768863,-0.362389,"('untrustworthy', 'trustworthy')",-0.7426241,-0.6176083,-0.4697196,-0.46360612,-0.83722967,-0.8243664,-1.2613416,-1.1247845,-0.7375603,-0.6785509,0.0590094
23,0.07738425,0.06937679,"('insincere', 'sincere')",-1.1703736,-1.0787023,-0.9780988,-0.936963,-1.371318,-1.3852433,6.1010385,6.248621,0.5317265,0.5834178,0.0516913
24,0.598414,0.7064753,"('dishonest', 'honest')",-0.6739272,-0.51170415,-0.39765555,-0.40630782,-0.36824673,-0.3522892,0.8990179,0.919316,0.0115205,0.071098,0.0595775
25,-0.2075626,-0.15038323,"('egoistic', 'altruistic')",1.427594,1.3350037,1.4360505,1.3409919,1.9270389,1.8423078,1.5829847,1.39183,1.2332211,1.15195,-0.0812711
26,0.18517949,0.16500479,"('hardhearted', 'benevolent')",0.4591548,0.34657845,-0.38560176,-0.4640813,0.52700365,0.4407631,1.5607281,1.3419774,0.4692928,0.3660485,-0.1032443
27,-0.7741612,-0.68546814,"('hardhearted', 'softhearted')",-0.63894683,-0.47364092,-0.0455365,0.026435414,-0.42829502,-0.3709393,1.2179075,1.1853075,-0.1338064,-0.0636611,0.0701453
28,0.7737838,0.6543493,"('disloyal', 'loyal')",0.043053742,-0.06636064,-0.15907812,-0.22092511,0.2630667,0.11962118,1.4128914,1.2852854,0.4667435,0.354394,-0.1123495
29,-0.21950278,-0.31045824,"('unfair', 'fair')",-0.00894735,-0.023671556,0.64758074,0.6707642,0.3381778,0.34014356,-0.40021718,-0.4179313,0.0714182,0.0517693,-0.0196489
30,-0.03798879,0.02742352,"('intolerant', 'tolerant')",-1.2624998,-1.0934434,-1.2013996,-1.212354,-1.3566172,-1.3203511,-0.26037705,-0.07686602,-0.8237765,-0.7351182,0.0886583
31,-1.5703441,-1.2880371,"('evil', 'good')",-0.5143573,-0.53213763,0.5423719,0.6433725,0.95430213,1.0555965,-0.6491091,-0.7291903,-0.2474273,-0.1700792,0.0773481
32,0.6458821,0.5759152,"('unkind', 'kind')",-0.29902992,-0.17502406,-0.589388,-0.6246086,-0.7132628,-0.77198786,0.93030286,0.9360273,-0.0050992,-0.0119356,-0.0068364
33,-0.23456083,-0.28410584,"('wrong', 'right')",1.0270967,0.9451047,1.03334,0.9103222,1.1645584,1.0762349,0.6494913,0.47261527,0.7279851,0.6240342,-0.1039509
34,-0.25007877,-0.018658876,"('mean', 'honorable')",-0.16294785,-0.037547223,-0.77807397,-0.73785233,-0.54636216,-0.5030005,4.7500734,4.8463597,0.6025221,0.7098601,0.107338
35,-1.0804949,-1.0276787,"('corrupt', 'incorrupt')",-0.16692497,-0.3902781,1.9496701,1.9036647,1.1058228,1.0180904,-0.17060399,-0.40283984,0.3274938,0.2201917,-0.1073021
36,-1.3592869,-1.192108,"('hostile', 'amicable')",-0.18238193,-0.50524855,0.28417462,0.20100442,0.97315276,0.8329823,0.5360857,0.28890455,0.0503489,-0.0748931,-0.125242
37,0.23272628,0.21004914,"('fake', 'genuine')",-0.0014141798,0.14964877,0.004375145,0.15125372,0.09563014,0.20910288,0.0057038665,0.07204603,0.0674042,0.1584201,0.0910159
38,0.24663527,0.2584697,"('untruthful', 'truthful')",-0.21012118,-0.28790635,-0.29996327,-0.3491249,0.21619572,0.1539875,0.36982122,0.27173278,0.0645136,0.0094317,-0.0550819
39,0.59561694,0.7916111,"('exploitative', 'cooperative')",-0.076605275,0.2896492,-0.68487334,-0.52719367,-0.63083446,-0.39039057,0.124766156,0.22342211,-0.134386,0.0774196,0.2118056
40,0.5991928,0.5085572,"('stingy', 'generous')",0.4993368,0.48034453,0.62301385,0.5785182,0.83797956,0.73666394,-1.6952932,-1.8776239,0.172846,0.085292,-0.087554
41,-1.0153663,-0.9917,"('unforgiving', 'forgiving')",-0.6452812,-0.651294,-0.6531265,-0.67623127,-0.44925243,-0.49948302,0.23491791,0.19181508,-0.5056217,-0.5253787,-0.019757
42,0.42753154,0.48035118,"('unreliable', 'reliable')",-0.07693951,-0.014723832,-0.00043568388,0.11654456,-0.11068687,-0.008637246,-3.4623735,-3.2860043,-0.6445808,-0.5424939,0.1020869
43,1.0042009,1.0859492,"('irresponsible', 'responsible')",-0.52365506,-0.2619992,-1.4180348,-1.2921768,-0.88824135,-0.74549675,0.44007245,0.5767715,-0.2771316,-0.1273904,0.1497412
44,-0.7195773,-0.6762431,"('prejudiced', 'unprejudiced')",-0.05670228,0.07883032,1.0342431,1.1481293,-0.3228415,-0.20956986,-1.5889447,-1.4794977,-0.3307645,-0.2276702,0.1030943
45,0.37402695,0.30380684,"('incompetent', 'competent')",-0.47723943,-0.34379774,-2.3664744,-2.2944021,-1.3895066,-1.3971665,-0.30991226,-0.18947878,-0.8338212,-0.7842077,0.0496135
46,0.27399287,0.16068332,"('uncompetitive', 'competitive')",0.49163163,0.6553007,-1.9690256,-2.0094788,-0.7427736,-0.77656734,-1.5608813,-1.4326916,-0.7014112,-0.6805508,0.0208604
47,0.33246025,0.40543362,"('stupid', 'smart')",-0.29973465,-0.1787868,-0.578289,-0.5777602,-0.22292155,-0.16913177,4.960489,5.134567,0.8384007,0.9228643,0.0844636
48,0.22859474,0.24131107,"('unintelligent', 'intelligent')",-0.40524188,-0.3092155,-1.2931285,-1.2557989,-0.5803919,-0.5668207,0.16784568,0.17664286,-0.3764644,-0.3427762,0.0336882
49,-1.5177339,-1.3478404,"('unable', 'able')",-1.8436003,-1.657314,-1.4076141,-1.198204,-1.3204342,-1.1252017,-0.638843,-0.44410837,-1.3456451,-1.1545338,0.1911113
50,-0.38519928,-0.39789754,"('clumsy', 'skillful')",-0.1723246,-0.351982,-0.08904951,-0.0021582507,0.1991165,0.16812703,-0.02573938,-0.07150738,-0.0946392,-0.1310836,-0.0364444
51,1.0456126,0.80390584,"('uneducated', 'educated')",-0.34990525,-0.40543747,-1.0984952,-1.206422,-0.5999713,-0.6789718,-0.81479037,-0.7592868,-0.3635099,-0.4492424,-0.0857325
52,-0.442313,-0.4038813,"('irrational', 'rational')",0.55456644,0.32779765,1.656734,1.5775265,1.2935883,1.2520857,1.105795,0.8235269,0.8336741,0.7154111,-0.118263
53,0.6057788,0.6841197,"('uncreative', 'creative')",-0.43446505,-0.3996778,-0.15628956,-0.09036025,0.4881107,0.50168496,1.0401185,0.91055775,0.3086507,0.3212649,0.0126142
54,-1.2925609,-1.1851954,"('incapable', 'capable')",-1.293704,-1.3832002,-0.15669826,-0.21793574,-0.6779426,-0.7032342,0.7375474,0.8011804,-0.5366717,-0.537677,-0.0010053
55,0.34388733,0.33442178,"('incompetent', 'clever')",-0.82426924,-0.51672745,-2.1245563,-1.9940419,-1.6562109,-1.565914,-0.7703424,-0.48185176,-1.0062984,-0.8448226,0.1614758
56,1.0830219,1.0745605,"('impractical', 'practical')",0.08257442,0.30550525,-1.4847325,-1.3714846,-1.1507742,-1.0385885,-0.20625694,-0.024473518,-0.3352335,-0.2108962,0.1243373
57,0.32736492,0.21757491,"('unimaginative', 'imaginative')",-0.90217876,-0.88678396,-1.1427366,-1.1732281,-1.1432605,-1.2040153,-3.3763363,-3.3431492,-1.2474295,-1.2779203,-0.0304908
58,-0.2713099,-0.23958673,"('undiscriminating', 'discriminating')",-0.13511503,-0.12251094,-1.4751943,-1.4515358,0.034501195,0.035857238,-0.3534782,-0.3476283,-0.4401193,-0.4250809,0.0150384
59,0.7961098,0.853284,"('foolish', 'wise')",0.45665666,0.33197096,1.9170356,1.9484931,1.9206718,1.9522787,0.8176341,0.73416805,1.1816216,1.1640389,-0.0175827
60,0.23015423,0.22666366,"('inefficient', 'efficient')",-0.22128767,0.18254164,-2.401189,-2.2445676,-1.5919236,-1.4370213,-0.88150007,-0.4853826,-0.9731493,-0.7515532,0.2215961
61,0.6071484,0.6318835,"('illogical', 'logical')",-0.2055323,-0.10358958,-0.5926609,-0.62982285,-0.71945035,-0.7297037,0.44187677,0.40938956,-0.0937237,-0.0843686,0.0093551
