,cdw_male,cdw_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.42578536,-0.556999,"('unsociable', 'sociable')",-0.085483134,-0.31981,-0.2556342,-0.4384045,-0.1827703
1,-1.162752,-1.2109302,"('unfriendly', 'friendly')",1.1234354,0.97978014,-0.0196583,-0.115575,-0.0959167
2,0.90033734,0.8924314,"('unlikable', 'likable')",0.96937805,0.9281943,0.9348577,0.9103128,-0.0245449
3,-0.013440134,0.056363992,"('repellent', 'pleasant')",0.7975816,0.7955525,0.3920707,0.4259582,0.0338875
4,-0.27624604,-0.34684777,"('disliked', 'liked')",-5.7542443,-5.8846903,-3.0152452,-3.1157689,-0.1005237
5,-1.0778004,-1.0627679,"('distant', 'outgoing')",-0.92517394,-0.88259035,-1.0014871,-0.9726791,0.028808
6,-1.4927002,-1.4349145,"('distant', 'open')",-1.0933588,-1.056384,-1.2930295,-1.2456492,0.0473803
7,0.11507524,0.09027673,"('insensitive', 'sensitive')",0.41118228,0.35060427,0.2631288,0.2204405,-0.0426883
8,-1.0719264,-1.0935873,"('unaffectionate', 'affectionate')",0.2704366,0.22162499,-0.4007449,-0.4359812,-0.0352363
9,-0.9265902,-0.9720216,"('unaffectionate', 'caring')",0.64550686,0.5966447,-0.1405417,-0.1876884,-0.0471467
10,-0.6927606,-0.7354889,"('unsympathetic', 'sympathetic')",-0.71644276,-0.8076446,-0.7046016,-0.7715667,-0.0669651
11,-0.29170626,-0.34113,"('unhelpful', 'helpful')",1.4695796,1.4453591,0.5889367,0.5521145,-0.0368222
12,-0.27123687,-0.19996318,"('unsupportive', 'supportive')",-2.041813,-2.0854678,-1.1565249,-1.1427155,0.0138094
13,-0.5111348,-0.56524044,"('impolite', 'polite')",-0.8388511,-0.9197611,-0.6749929,-0.7425008,-0.0675079
14,0.46638435,0.43028924,"('antisocial', 'social')",0.44861388,0.31981713,0.4574991,0.3750532,-0.0824459
15,0.5302496,0.3788546,"('boring', 'funny')",0.4507836,0.44147235,0.4905166,0.4101635,-0.0803531
16,0.034448825,-0.0053792354,"('unpopular', 'popular')",0.526041,0.43564105,0.2802449,0.2151309,-0.065114
17,-0.23074315,-0.17485757,"('nasty', 'nice')",-0.43796933,-0.40320098,-0.3343562,-0.2890293,0.0453269
18,-0.96665245,-0.9755099,"('disagreeable', 'welcoming')",-0.69319844,-0.801589,-0.8299254,-0.8885494,-0.058624
19,-0.31804776,-0.309293,"('inhospitable', 'hospitable')",-0.662582,-0.6229603,-0.4903149,-0.4661267,0.0241882
20,0.21971181,0.27508578,"('rough', 'thoughtful')",0.9077492,0.90489113,0.5637305,0.5899885,0.026258
21,0.70268047,0.6352828,"('immoral', 'moral')",-0.042347483,-0.118194595,0.3301665,0.2585441,-0.0716224
22,0.000105571,-0.039517045,"('untrustworthy', 'trustworthy')",-0.79490685,-0.9149577,-0.3974006,-0.4772374,-0.0798368
