,itinerary_male,itinerary_female,tuple,average_male,average_female,female-male
0,-0.36957395,-0.39879742,"('unsociable', 'sociable')",-0.369574,-0.3987974,-0.0292234
1,0.19986969,0.20614216,"('unfriendly', 'friendly')",0.1998697,0.2061422,0.0062725
2,-0.026338007,0.040514812,"('unlikable', 'likable')",-0.026338,0.0405148,0.0668528
3,-0.4985109,-0.31601483,"('repellent', 'pleasant')",-0.4985109,-0.3160148,0.1824961
4,-1.6202793,-1.5715901,"('disliked', 'liked')",-1.6202793,-1.5715901,0.0486892
5,0.1972974,0.24066703,"('distant', 'outgoing')",0.1972974,0.240667,0.0433696
6,0.2601136,0.3073551,"('distant', 'open')",0.2601136,0.3073551,0.0472415
7,0.03433736,0.10097279,"('insensitive', 'sensitive')",0.0343374,0.1009728,0.0666354
8,-0.41828698,-0.4993401,"('unaffectionate', 'affectionate')",-0.418287,-0.4993401,-0.0810531
9,-0.17608055,-0.19192849,"('unaffectionate', 'caring')",-0.1760806,-0.1919285,-0.0158479
10,-1.6651636,-1.6694818,"('unsympathetic', 'sympathetic')",-1.6651636,-1.6694818,-0.0043182
11,-0.012774795,-0.023716604,"('unhelpful', 'helpful')",-0.0127748,-0.0237166,-0.0109418
12,-0.9293628,-0.85884106,"('unsupportive', 'supportive')",-0.9293628,-0.8588411,0.0705217
13,-0.44782144,-0.594898,"('impolite', 'polite')",-0.4478214,-0.594898,-0.1470766
14,-0.47469682,-0.5057429,"('antisocial', 'social')",-0.4746968,-0.5057429,-0.0310461
15,-0.07350113,-0.21398245,"('boring', 'funny')",-0.0735011,-0.2139824,-0.1404813
16,-0.07971074,-0.050714217,"('unpopular', 'popular')",-0.0797107,-0.0507142,0.0289965
17,-1.2596029,-1.2273167,"('nasty', 'nice')",-1.2596029,-1.2273167,0.0322862
18,-0.016052343,0.055624157,"('disagreeable', 'welcoming')",-0.0160523,0.0556242,0.0716765
19,-0.6659194,-0.59120727,"('inhospitable', 'hospitable')",-0.6659194,-0.5912073,0.0747121
20,0.13660885,0.19278556,"('rough', 'thoughtful')",0.1366089,0.1927856,0.0561767
21,-0.5009073,-0.42532122,"('immoral', 'moral')",-0.5009073,-0.4253212,0.0755861
22,0.037711658,0.06254236,"('untrustworthy', 'trustworthy')",0.0377117,0.0625424,0.0248307
23,1.242362,1.1940714,"('insincere', 'sincere')",1.242362,1.1940714,-0.0482906
24,-0.09267099,-0.14859918,"('dishonest', 'honest')",-0.092671,-0.1485992,-0.0559282
25,0.8956182,0.8354395,"('egoistic', 'altruistic')",0.8956182,0.8354395,-0.0601787
26,1.1608454,1.0708327,"('hardhearted', 'benevolent')",1.1608454,1.0708327,-0.0900127
27,0.41607526,0.3593766,"('hardhearted', 'softhearted')",0.4160753,0.3593766,-0.0566987
28,-0.25434744,-0.38380337,"('disloyal', 'loyal')",-0.2543474,-0.3838034,-0.129456
29,-0.02833123,-0.028928671,"('unfair', 'fair')",-0.0283312,-0.0289287,-0.0005975
30,-0.6196995,-0.64327395,"('intolerant', 'tolerant')",-0.6196995,-0.6432739,-0.0235744
31,-0.9612583,-0.81803286,"('evil', 'good')",-0.9612583,-0.8180329,0.1432254
32,0.08652069,-0.019462537,"('unkind', 'kind')",0.0865207,-0.0194625,-0.1059832
33,0.22383979,0.192345,"('wrong', 'right')",0.2238398,0.192345,-0.0314948
34,0.9707542,1.192283,"('mean', 'honorable')",0.9707542,1.192283,0.2215288
35,0.84580123,0.72585756,"('corrupt', 'incorrupt')",0.8458012,0.7258576,-0.1199436
36,-0.50983435,-0.4940466,"('hostile', 'amicable')",-0.5098343,-0.4940466,0.0157877
37,-0.56412005,-0.530973,"('fake', 'genuine')",-0.5641201,-0.530973,0.0331471
38,0.39636722,0.39380983,"('untruthful', 'truthful')",0.3963672,0.3938098,-0.0025574
39,-0.2474668,-0.22209415,"('exploitative', 'cooperative')",-0.2474668,-0.2220941,0.0253727
