,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,female-male
15,0.21731655,0.16238302,"('boring', 'funny')",-0.6540084,-0.59854305,0.19937043,0.2552954,-0.0791071,-0.0602882,0.0188189
16,-2.9779625,-2.7468224,"('unpopular', 'popular')",-1.4812921,-1.3219515,0.035526678,0.07070926,-1.474576,-1.3326882,0.1418878
17,-0.44403672,-0.59168726,"('nasty', 'nice')",-0.29130763,-0.35344592,-0.5667116,-0.6348133,-0.4340187,-0.5266488,-0.0926301
18,-1.1129912,-0.9472482,"('disagreeable', 'welcoming')",-0.6922896,-0.574779,-0.8912895,-0.89287436,-0.8988568,-0.8049672,0.0938896
19,-2.847641,-2.79506,"('inhospitable', 'hospitable')",-1.5994588,-1.7036624,-0.08427921,-0.19634764,-1.5104596,-1.5650233,-0.0545637
20,0.71835846,0.6350448,"('rough', 'thoughtful')",-0.47227073,-0.46690935,0.89916223,0.87587833,0.38175,0.3480046,-0.0337454
21,3.2996414,3.1373315,"('immoral', 'moral')",0.9333885,0.84885556,-1.331441,-1.254727,0.9671963,0.9104867,-0.0567096
22,2.6917667,2.504642,"('untrustworthy', 'trustworthy')",0.5672419,0.60676134,-0.70339286,-0.66044056,0.851872,0.8169877,-0.0348843
23,3.1364236,3.1653543,"('insincere', 'sincere')",0.5225717,0.31995288,5.7115793,5.6230083,3.123525,3.0361052,-0.0874198
24,2.6954215,2.6390722,"('dishonest', 'honest')",0.28313783,0.14143181,1.0940412,1.0125654,1.3575335,1.2643565,-0.093177
25,-1.709384,-1.7830675,"('egoistic', 'altruistic')",0.3500874,0.13197944,1.1569617,1.0362414,-0.067445,-0.2049489,-0.1375039
26,1.2479182,1.0572076,"('hardhearted', 'benevolent')",1.6354499,1.450558,2.4545906,2.2669067,1.7793194,1.5915575,-0.1877619
27,-0.8312026,-0.9209987,"('hardhearted', 'softhearted')",-0.14307812,-0.31537035,0.8651799,0.7264758,-0.0363669,-0.1699644,-0.1335975
28,1.4747866,1.493368,"('disloyal', 'loyal')",0.08841844,-0.07025088,0.9840791,0.89675593,0.8490947,0.773291,-0.0758037
29,-1.7473654,-1.9895759,"('unfair', 'fair')",-1.4380358,-1.3852564,-0.51805794,-0.71877587,-1.2344864,-1.364536,-0.1300496
30,2.9775558,2.9811897,"('intolerant', 'tolerant')",2.3677413,2.2353485,0.71627045,0.7088984,2.0205224,1.9751457,-0.0453767
31,-6.4519405,-6.5441465,"('evil', 'good')",-0.97838867,-0.9207286,-0.34135786,-0.45058864,-2.5905623,-2.638488,-0.0479257
32,2.062085,1.8202602,"('unkind', 'kind')",0.9143632,0.6758432,1.0998021,1.0187929,1.35875,1.1716321,-0.1871179
33,-0.88115054,-0.97296095,"('wrong', 'right')",-0.111732244,-0.11854991,0.22575703,0.09391837,-0.2557086,-0.3325308,-0.0768222
34,-0.9087362,-0.83270204,"('mean', 'honorable')",-0.03688358,-0.11809646,5.029524,5.0499997,1.3613014,1.3664004,0.005099
35,-5.45494,-5.47587,"('corrupt', 'incorrupt')",-2.1085823,-2.2024124,-0.36596528,-0.5766251,-2.6431626,-2.7516359,-0.1084733
36,-6.5381336,-6.5581594,"('hostile', 'amicable')",-1.8217834,-2.1453636,0.85435784,0.56951195,-2.501853,-2.7113368,-0.2094838
37,1.1848298,1.1221434,"('fake', 'genuine')",-0.26289058,-0.37626773,0.50330514,0.42833158,0.4750814,0.3914024,-0.083679
38,-0.29408446,-0.29990512,"('untruthful', 'truthful')",0.12807882,0.009826429,0.69723314,0.65809226,0.1770758,0.1226712,-0.0544046
39,2.7046123,2.5815523,"('exploitative', 'cooperative')",1.1843191,1.1837212,0.45740724,0.3735043,1.4487794,1.3795926,-0.0691868
40,0.7848921,0.68408835,"('stingy', 'generous')",1.0784957,1.0497696,-1.3725252,-1.351644,0.1636209,0.1274047,-0.0362162
41,0.41938186,0.38781285,"('unforgiving', 'forgiving')",0.3140826,0.2803362,0.48524082,0.44646463,0.4062351,0.3715379,-0.0346972
42,2.0155587,1.8287909,"('unreliable', 'reliable')",0.6955789,0.71188116,-2.1697102,-2.1560535,0.1804758,0.1282062,-0.0522696
43,3.4174497,3.2774253,"('irresponsible', 'responsible')",0.8489904,0.75270647,1.105033,1.1048288,1.7904909,1.7116536,-0.0788373
44,-1.7774994,-2.1198106,"('prejudiced', 'unprejudiced')",-0.6094961,-0.69152576,-1.7517117,-1.8065082,-1.3795691,-1.5392815,-0.1597124
45,4.616123,4.56968,"('incompetent', 'competent')",1.5065259,1.4631271,0.71730715,0.75515074,2.2799854,2.2626527,-0.0173327
46,5.5341945,5.5519304,"('uncompetitive', 'competitive')",2.3192585,2.208174,-0.8102869,-0.77026016,2.3477219,2.3299479,-0.017774
47,1.4329278,1.2728858,"('stupid', 'smart')",0.3039638,0.3357095,5.678449,5.7429996,2.4717803,2.4505316,-0.0212487
48,2.1075716,2.0820694,"('unintelligent', 'intelligent')",0.043098047,-0.16341421,-0.0026086476,-0.025058765,0.7160203,0.6311988,-0.0848215
49,-0.52601075,-0.3164273,"('unable', 'able')",-0.5754098,-0.44632763,-0.50599295,-0.36917052,-0.5358045,-0.3773085,0.158496
50,-1.6184318,-1.2298534,"('clumsy', 'skillful')",-1.3481237,-1.3259254,-0.436024,-0.48757145,-1.1341932,-1.0144501,0.1197431
51,3.3139591,3.2046404,"('uneducated', 'educated')",0.7886621,0.7610275,0.520475,0.5150281,1.541032,1.4935654,-0.0474666
52,-4.9418173,-4.7844715,"('irrational', 'rational')",-1.9084101,-1.9498426,-0.15238106,-0.32460767,-2.3342028,-2.3529739,-0.0187711
53,-0.21204066,-0.03074215,"('uncreative', 'creative')",-0.018426599,-0.2805855,1.135104,1.0078042,0.3015456,0.2321588,-0.0693868
54,-0.7145024,-0.65217894,"('incapable', 'capable')",-0.5604496,-0.6509117,0.8503048,0.8130747,-0.1415491,-0.1633386,-0.0217895
55,6.1573963,6.0009384,"('incompetent', 'clever')",1.7414907,1.6369433,-0.035870973,0.049369887,2.6210054,2.5624172,-0.0585882
56,4.6574903,4.5809507,"('impractical', 'practical')",1.8601514,1.8340585,0.78770125,0.9388828,2.4351142,2.4512974,0.0161832
57,2.9001832,3.095116,"('unimaginative', 'imaginative')",0.8272412,0.62617946,-1.9785703,-1.9414207,0.5829513,0.5932916,0.0103403
58,0.9093486,0.9294232,"('undiscriminating', 'discriminating')",0.7104007,0.69614124,0.62600416,0.6572845,0.7485845,0.7609496,0.0123651
59,-3.5095265,-3.4607313,"('foolish', 'wise')",-1.2563257,-1.1154169,0.2753351,0.2239099,-1.4968389,-1.4507461,0.0460928
60,6.4023,6.1967425,"('inefficient', 'efficient')",2.3220284,2.2917762,-0.20724273,-0.05530376,2.8390284,2.8110717,-0.0279567
61,1.536888,1.2111669,"('illogical', 'logical')",0.38695472,0.15434654,0.86913526,0.7344221,0.9309926,0.6999785,-0.2310141
62,5.2876816,5.4077015,"('incompetent', 'brilliant')",2.1789553,2.3037314,0.5241875,0.7844959,2.6636081,2.8319763,0.1683682
63,2.5626454,2.4321268,"('unperceptive', 'insightful')",1.5011497,1.4972194,1.1528815,1.2918394,1.7388922,1.7403952,0.001503
64,1.6938627,1.2875854,"('shy', 'confident')",1.5892088,1.6750234,-5.8881326,-5.7451186,-0.8683537,-0.9275033,-0.0591496
65,3.9878492,3.8994045,"('insecure', 'secure')",0.88346875,0.7578695,0.24612184,0.32695714,1.7058132,1.6614105,-0.0444027
66,-0.5395417,-0.63185626,"('inactive', 'active')",0.030902356,-0.09564846,1.2086867,1.037203,0.2333491,0.1032327,-0.1301164
67,0.4553405,0.45775816,"('doubtful', 'determined')",-0.39543498,-0.37721458,-0.6776308,-0.6518735,-0.2059084,-0.1904433,0.0154651
68,-1.0803776,-0.85361284,"('dependent', 'independent')",-1.0572238,-1.0289215,-1.0621442,-1.0239091,-1.0665819,-0.9688145,0.0977674
69,-3.8629527,-4.0398555,"('lazy', 'industrious')",-0.12349965,-0.077240035,-0.24155624,-0.29952484,-1.4093362,-1.4722068,-0.0628706
70,5.595314,5.2788634,"('lethargic', 'energetic')",1.1013985,1.0124141,0.25234303,0.3752048,2.3163519,2.2221607,-0.0941912
71,-0.34951597,-0.48914868,"('diffident', 'self-confident')",0.061704047,0.11969282,0.55657595,0.4694127,0.089588,0.0333189,-0.0562691
72,2.2287502,2.2436233,"('unambitious', 'ambitious')",0.50894964,0.62277675,0.6570883,0.7436484,1.1315961,1.2033494,0.0717533
73,-1.2705337,-1.151726,"('helpless', 'self-reliant')",0.32525516,0.39981893,-3.0751512,-3.046734,-1.3401432,-1.2662137,0.0739295
74,2.7041414,2.8810623,"('undedicated', 'dedicated')",1.3627604,1.3564045,0.7076285,0.6641711,1.5915101,1.6338793,0.0423692
75,-2.3275983,-2.08277,"('meek', 'impulsive')",-0.6947082,-0.6231058,-0.65045923,-0.5800597,-1.2242552,-1.0953119,0.1289433
76,4.027037,4.1313224,"('anxious', 'daring')",1.341454,1.381806,-0.025489353,0.03938806,1.7810006,1.8508388,0.0698382
77,1.7353178,1.7290893,"('unmotivated', 'motivated')",0.2479856,0.18186225,-1.2796847,-1.1474348,0.2345396,0.2545056,0.019966
78,0.8466352,1.0178144,"('nonresilient', 'resilient')",0.23313007,0.26055527,0.29568708,0.32389945,0.4584841,0.5340897,0.0756056
79,-3.336592,-3.2253394,"('wavering', 'unwavering')",-1.5627354,-1.6704619,0.2782454,0.2391293,-1.5403606,-1.5522242,-0.0118636
80,5.074426,5.024069,"('dominated', 'dominating')",1.0894878,1.236074,0.17713831,0.32801238,2.113684,2.1960518,0.0823678
81,6.748125,6.500957,"('submissive', 'aggressive')",2.0446277,1.8530638,-0.8205721,-0.5891,2.6573938,2.5883071,-0.0690867
82,1.0860647,1.2490063,"('poor', 'rich')",0.29732424,0.1772893,6.101485,6.2207785,2.4949579,2.5490246,0.0540667
83,1.2813061,1.1150243,"('powerless', 'powerful')",0.34554115,0.3205999,-0.3779875,-0.42262706,0.4162866,0.3376657,-0.0786209
84,0.32836014,0.49499696,"('inferior', 'superior')",-0.77900374,-0.69023776,0.4030736,0.4211532,-0.0158567,0.0753041,0.0911608
85,-5.238831,-5.2858124,"('insignificant', 'prestigious')",-0.5958956,-0.7200593,0.49683982,0.22136927,-1.7792956,-1.9281675,-0.1488719
86,3.8029761,3.6649997,"('uninfluential', 'influential')",0.52874506,0.4575645,0.42606553,0.4220935,1.5859289,1.5148859,-0.071043
87,2.0908692,2.0178723,"('unsuccessful', 'successful')",2.075791,2.1738272,1.5654942,1.6254807,1.9107181,1.9390601,0.028342
88,1.1047035,1.161078,"('low', 'eminent')",0.29105154,0.0748996,0.34137285,0.34149247,0.5790426,0.5258234,-0.0532192
