,concho_male,concho_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.6603159,-0.47350588,"('hardhearted', 'softhearted')",0.099241436,0.20953274,1.6669697,1.5917765,0.3686318,0.4426011,0.0739693
28,-1.5586262,-1.7354994,"('disloyal', 'loyal')",0.18631367,-0.009024801,0.65811664,0.54141784,-0.2380653,-0.4010355,-0.1629702
29,-0.2145246,-0.24435605,"('unfair', 'fair')",0.3733992,0.40491647,-0.17341954,-0.32587525,-0.0048483,-0.0551049,-0.0502566
30,0.1343477,0.15046787,"('intolerant', 'tolerant')",1.7083067,1.6991788,1.1336825,1.1358869,0.9921123,0.9951779,0.0030656
31,0.4502588,0.4474451,"('evil', 'good')",-1.3102971,-1.4197316,-0.6619015,-0.7377908,-0.5073133,-0.5700258,-0.0627125
32,-1.0130069,-1.1583639,"('unkind', 'kind')",0.7084207,0.6461711,1.3032377,1.194397,0.3328838,0.2274014,-0.1054824
33,0.7852298,0.6463136,"('wrong', 'right')",0.9570493,0.886676,-0.2645832,-0.39109427,0.4925653,0.3806318,-0.1119335
34,-0.27071756,-0.11224942,"('mean', 'honorable')",0.22458485,0.28610796,5.6777806,5.858327,1.877216,2.0107285,0.1335125
35,0.067156926,0.10907455,"('corrupt', 'incorrupt')",-1.9689968,-1.976047,-0.23487861,-0.40921265,-0.7122395,-0.7587283,-0.0464888
36,-0.07988491,-0.14241976,"('hostile', 'amicable')",-2.6466103,-2.9008572,0.06640664,-0.18879312,-0.8866962,-1.0773567,-0.1906605
37,-0.9275236,-0.84668213,"('fake', 'genuine')",0.21460465,0.19429918,0.44751272,0.4953801,-0.0884688,-0.0523343,0.0361345
38,0.3240341,0.273402,"('untruthful', 'truthful')",0.72905684,0.63078666,0.122292265,0.17937715,0.3917944,0.3611886,-0.0306058
39,-0.19297346,-0.055060714,"('exploitative', 'cooperative')",-0.18641284,-0.04851452,0.013014521,0.06342622,-0.1221239,-0.013383,0.1087409
40,0.5427561,0.49175817,"('stingy', 'generous')",0.4840448,0.34295833,-1.164808,-1.2627919,-0.0460024,-0.1426918,-0.0966894
41,-0.25714585,-0.25250068,"('unforgiving', 'forgiving')",0.53536874,0.3826748,0.20784795,0.12708737,0.1620236,0.0857538,-0.0762698
42,-0.023005165,-0.007878028,"('unreliable', 'reliable')",0.4807443,0.56621677,-2.964935,-2.7963192,-0.835732,-0.7459935,0.0897385
43,-1.239974,-1.153519,"('irresponsible', 'responsible')",0.38785097,0.4829076,0.3012979,0.3959952,-0.1836084,-0.0915387,0.0920697
44,0.8119663,0.85209924,"('prejudiced', 'unprejudiced')",-1.0999893,-1.0089226,-1.5835612,-1.507066,-0.6238614,-0.5546298,0.0692316
45,-0.697567,-0.6957668,"('incompetent', 'competent')",0.6684593,0.5958196,-0.14601973,-0.15311828,-0.0583758,-0.0843552,-0.0259794
46,-1.2253062,-1.2992463,"('uncompetitive', 'competitive')",1.0484904,1.0183774,-0.6256742,-0.6499967,-0.2674966,-0.3102885,-0.0427919
47,-0.88422245,-0.7053505,"('stupid', 'smart')",0.4769412,0.6034295,5.083173,5.229922,1.5586305,1.7093336,0.1507031
48,-0.76267517,-0.7873264,"('unintelligent', 'intelligent')",1.0689455,0.94582003,0.54025054,0.48965314,0.2821736,0.2160489,-0.0661247
49,-1.0720831,-0.842109,"('unable', 'able')",-0.3351844,-0.2323198,-0.23887987,-0.03910508,-0.5487158,-0.371178,0.1775378
50,-0.03388616,-0.0491564,"('clumsy', 'skillful')",-0.0891169,-0.084466636,0.29513398,0.29009187,0.057377,0.0521563,-0.0052207
51,-0.19912645,-0.39677304,"('uneducated', 'educated')",-0.030358162,-0.07118257,0.47506618,0.37610906,0.0818605,-0.0306155,-0.112476
52,0.5660563,0.43332472,"('irrational', 'rational')",-0.57210267,-0.77114403,0.30345726,0.16598743,0.099137,-0.0572773,-0.1564143
53,-1.5437535,-1.5753554,"('uncreative', 'creative')",0.48390907,0.3481404,0.76479423,0.72013134,-0.0983501,-0.1690279,-0.0706778
54,-0.46675754,-0.526453,"('incapable', 'capable')",-0.22562099,-0.20071805,1.0482512,1.1132225,0.1186242,0.1286838,0.0100596
55,-1.0189852,-0.985931,"('incompetent', 'clever')",0.58567214,0.5719945,0.052303836,0.092199355,-0.1270031,-0.1072457,0.0197574
56,-0.62866914,-0.53943586,"('impractical', 'practical')",1.3259097,1.4057944,-0.40383682,-0.2781841,0.0978013,0.1960582,0.0982569
57,-1.206041,-1.2724226,"('unimaginative', 'imaginative')",0.3096533,0.1963443,-2.1762967,-2.2194395,-1.0242281,-1.098506,-0.0742779
58,-0.7412961,-0.71321744,"('undiscriminating', 'discriminating')",0.8526393,0.79789066,0.16694762,0.13549766,0.0927636,0.0733903,-0.0193733
59,0.7708253,0.74056596,"('foolish', 'wise')",0.61148924,0.6374796,0.4003591,0.4257325,0.5942245,0.6012594,0.0070349
60,-0.9770017,-0.9338295,"('inefficient', 'efficient')",1.8595831,1.9583086,-0.17085162,-0.026126344,0.2372433,0.3327843,0.095541
61,-0.6647119,-0.64595455,"('illogical', 'logical')",0.86973673,0.7754282,0.308068,0.14825745,0.171031,0.092577,-0.078454
62,-0.6244357,-0.4984762,"('incompetent', 'brilliant')",1.0954937,1.1694052,-0.02662564,0.22721602,0.1481441,0.2993817,0.1512376
63,-0.71634096,-0.75420004,"('unperceptive', 'insightful')",1.8375717,1.8173531,1.0358652,1.1198945,0.719032,0.7276825,0.0086505
64,-0.06343238,-0.15231898,"('shy', 'confident')",0.920871,0.9411819,-6.0698104,-6.0539784,-1.7374573,-1.7550386,-0.0175813
65,-0.80054736,-0.9397148,"('insecure', 'secure')",0.44733435,0.44658524,-0.36522722,-0.28277457,-0.2394801,-0.2586347,-0.0191546
66,-0.4281888,-0.4046021,"('inactive', 'active')",-1.0240194,-0.8490842,0.91939795,0.8625073,-0.1776034,-0.130393,0.0472104
67,-0.43225622,-0.5018919,"('doubtful', 'determined')",0.14973009,0.23686963,-0.75789416,-0.74825895,-0.3468068,-0.3377604,0.0090464
68,-0.59438324,-0.5418808,"('dependent', 'independent')",-0.7620524,-0.7418678,-0.52367604,-0.54637694,-0.6267039,-0.6100419,0.016662
69,0.4556932,0.49710375,"('lazy', 'industrious')",0.24785843,0.34794128,-0.49074614,-0.5028805,0.0709352,0.1140548,0.0431196
70,-0.7300206,-0.6924103,"('lethargic', 'energetic')",0.6847671,0.8150295,0.47847238,0.6200147,0.1444063,0.2475446,0.1031383
71,0.21096644,0.15462922,"('diffident', 'self-confident')",1.0986696,1.1479088,0.53992873,0.50884366,0.6165216,0.6037939,-0.0127277
72,-0.26939285,-0.28656793,"('unambitious', 'ambitious')",0.67136645,0.67663014,-0.7427342,-0.69804823,-0.1135869,-0.102662,0.0109249
73,1.4694397,1.5423536,"('helpless', 'self-reliant')",0.5264418,0.4581786,-2.7865756,-2.6931322,-0.2635647,-0.2308667,0.032698
74,0.047244556,0.112977885,"('undedicated', 'dedicated')",0.9815628,1.0190786,0.07454041,0.06042029,0.3677826,0.3974922,0.0297096
75,0.99571145,1.051609,"('meek', 'impulsive')",-1.0078542,-0.93779534,-0.295286,-0.20025533,-0.1024763,-0.0288139,0.0736624
76,-0.40169862,-0.3743441,"('anxious', 'daring')",0.72186345,0.83578664,-0.014591662,0.13843925,0.1018577,0.1999606,0.0981029
77,-1.39647,-1.4796193,"('unmotivated', 'motivated')",0.7352988,0.7798899,-1.2704736,-1.1891676,-0.6438816,-0.6296323,0.0142493
78,-0.9017409,-0.8754311,"('nonresilient', 'resilient')",0.68266755,0.6752816,0.28408328,0.31426176,0.02167,0.0380374,0.0163674
79,0.70785606,0.6355996,"('wavering', 'unwavering')",-1.2555454,-1.2979438,0.12875818,0.1827356,-0.1396437,-0.1598695,-0.0202258
80,-0.45747548,-0.44817075,"('dominated', 'dominating')",0.7971326,0.905796,-0.8156891,-0.73358756,-0.1586773,-0.0919874,0.0666899
81,-1.1187129,-1.2549075,"('submissive', 'aggressive')",1.614275,1.6809148,-0.67974627,-0.5758807,-0.0613947,-0.0499578,0.0114369
82,-0.13768889,-0.068140514,"('poor', 'rich')",0.20733416,0.2369129,5.68039,5.824454,1.9166784,1.997742,0.0810636
83,-0.65278864,-0.6972285,"('powerless', 'powerful')",0.20423496,0.16180453,-1.0303221,-1.0745937,-0.4929586,-0.5366726,-0.043714
84,0.11915438,0.11255449,"('inferior', 'superior')",0.6591562,0.6897145,0.6766771,0.651058,0.4849959,0.4844423,-0.0005536
85,0.8954819,0.91810447,"('insignificant', 'prestigious')",-0.20716523,-0.31950402,0.74709725,0.7364929,0.4784713,0.4450311,-0.0334402
86,-2.143834,-2.3378487,"('uninfluential', 'influential')",0.0967913,-0.056931745,0.028340284,-0.1858925,-0.6729008,-0.8602243,-0.1873235
87,0.06603763,0.0062401798,"('unsuccessful', 'successful')",1.1941768,1.2206342,0.887866,0.9843029,0.7160268,0.7370591,0.0210323
88,-0.70759034,-0.78560895,"('low', 'eminent')",-0.08597569,-0.11867241,0.2046449,0.20126027,-0.196307,-0.2343404,-0.0380334
