,cockpit_male,cockpit_female,tuple,average_male,average_female,female-male
0,-0.4108982,-0.36859316,"('unsociable', 'sociable')",-0.4108982,-0.3685932,0.042305
1,1.8729044,1.5173496,"('unfriendly', 'friendly')",1.8729044,1.5173496,-0.3555548
2,0.18016718,0.19899957,"('unlikable', 'likable')",0.1801672,0.1989996,0.0188324
3,0.4143805,0.6319686,"('repellent', 'pleasant')",0.4143805,0.6319686,0.2175881
4,-7.0748615,-7.2646275,"('disliked', 'liked')",-7.0748615,-7.2646275,-0.189766
5,0.05578073,-0.1973181,"('distant', 'outgoing')",0.0557807,-0.1973181,-0.2530988
6,0.5723561,0.20192766,"('distant', 'open')",0.5723561,0.2019277,-0.3704284
7,0.7898223,0.9401887,"('insensitive', 'sensitive')",0.7898223,0.9401887,0.1503664
8,1.8130884,1.4191211,"('unaffectionate', 'affectionate')",1.8130884,1.4191211,-0.3939673
9,2.1096902,1.9380709,"('unaffectionate', 'caring')",2.1096902,1.9380709,-0.1716193
10,0.026740218,0.37563384,"('unsympathetic', 'sympathetic')",0.0267402,0.3756338,0.3488936
11,1.3900299,1.5115567,"('unhelpful', 'helpful')",1.3900299,1.5115567,0.1215268
12,-1.5411437,-1.5421549,"('unsupportive', 'supportive')",-1.5411437,-1.5421549,-0.0010112
13,-0.7076976,-0.45669574,"('impolite', 'polite')",-0.7076976,-0.4566957,0.2510019
14,-0.6087161,-0.41040295,"('antisocial', 'social')",-0.6087161,-0.410403,0.1983131
15,0.66706693,0.46849218,"('boring', 'funny')",0.6670669,0.4684922,-0.1985747
16,-0.14988407,-0.30505148,"('unpopular', 'popular')",-0.1498841,-0.3050515,-0.1551674
17,-0.23962349,-0.29372108,"('nasty', 'nice')",-0.2396235,-0.2937211,-0.0540976
18,-0.42674685,-0.48137417,"('disagreeable', 'welcoming')",-0.4267468,-0.4813742,-0.0546274
19,-0.16733937,-0.37937927,"('inhospitable', 'hospitable')",-0.1673394,-0.3793793,-0.2120399
20,0.67343974,0.6885227,"('rough', 'thoughtful')",0.6734397,0.6885227,0.015083
21,-1.1234515,-0.71568435,"('immoral', 'moral')",-1.1234515,-0.7156844,0.4077671
22,-0.9570538,-0.81874824,"('untrustworthy', 'trustworthy')",-0.9570538,-0.8187482,0.1383056
23,6.057074,6.14556,"('insincere', 'sincere')",6.0570741,6.1455598,0.0884857
24,1.2705284,1.2069741,"('dishonest', 'honest')",1.2705284,1.2069741,-0.0635543
25,1.0237007,0.7961948,"('egoistic', 'altruistic')",1.0237007,0.7961948,-0.2275059
26,1.0719067,0.78982043,"('hardhearted', 'benevolent')",1.0719067,0.7898204,-0.2820863
27,1.5107585,1.3222907,"('hardhearted', 'softhearted')",1.5107585,1.3222907,-0.1884678
28,1.0104307,0.95127463,"('disloyal', 'loyal')",1.0104307,0.9512746,-0.0591561
29,-0.22530985,-0.3556358,"('unfair', 'fair')",-0.2253098,-0.3556358,-0.130326
30,0.6535496,0.839386,"('intolerant', 'tolerant')",0.6535496,0.839386,0.1858364
31,-0.24274246,-0.694602,"('evil', 'good')",-0.2427425,-0.694602,-0.4518595
32,0.80971265,0.8107526,"('unkind', 'kind')",0.8097126,0.8107526,0.00104
33,0.060640406,-0.20391393,"('wrong', 'right')",0.0606404,-0.2039139,-0.2645543
34,4.8968225,4.865406,"('mean', 'honorable')",4.8968225,4.865406,-0.0314165
35,-0.3376766,-0.8438441,"('corrupt', 'incorrupt')",-0.3376766,-0.8438441,-0.5061675
36,0.120982975,-0.35862747,"('hostile', 'amicable')",0.120983,-0.3586275,-0.4796105
37,0.8014428,0.8127428,"('fake', 'genuine')",0.8014428,0.8127428,0.0113
38,-0.07822689,-0.13297331,"('untruthful', 'truthful')",-0.0782269,-0.1329733,-0.0547464
39,0.12639384,0.21140836,"('exploitative', 'cooperative')",0.1263938,0.2114084,0.0850146
40,-1.7465252,-1.8515505,"('stingy', 'generous')",-1.7465252,-1.8515505,-0.1050253
41,-0.22370724,-0.23358767,"('unforgiving', 'forgiving')",-0.2237072,-0.2335877,-0.0098805
42,-2.683855,-2.411422,"('unreliable', 'reliable')",-2.6838551,-2.411422,0.2724331
43,0.83191997,1.0127033,"('irresponsible', 'responsible')",0.83192,1.0127033,0.1807833
44,-1.3447914,-1.1734478,"('prejudiced', 'unprejudiced')",-1.3447914,-1.1734478,0.1713436
45,-0.17481478,-0.21787435,"('incompetent', 'competent')",-0.1748148,-0.2178743,-0.0430595
46,-1.3702669,-1.1023488,"('uncompetitive', 'competitive')",-1.3702669,-1.1023488,0.2679181
47,4.918542,4.900166,"('stupid', 'smart')",4.9185419,4.900166,-0.0183759
48,0.1359222,0.22155127,"('unintelligent', 'intelligent')",0.1359222,0.2215513,0.0856291
49,0.025045112,0.20799802,"('unable', 'able')",0.0250451,0.207998,0.1829529
50,-0.16872317,-0.2831571,"('clumsy', 'skillful')",-0.1687232,-0.2831571,-0.1144339
51,-0.28414422,-0.14049834,"('uneducated', 'educated')",-0.2841442,-0.1404983,0.1436459
52,0.21932125,-0.2302835,"('irrational', 'rational')",0.2193213,-0.2302835,-0.4496048
53,0.7021556,0.4843182,"('uncreative', 'creative')",0.7021556,0.4843182,-0.2178374
54,1.1474628,1.1330043,"('incapable', 'capable')",1.1474628,1.1330043,-0.0144585
55,0.11104527,0.40240487,"('incompetent', 'clever')",0.1110453,0.4024049,0.2913596
56,0.015864074,0.22995754,"('impractical', 'practical')",0.0158641,0.2299575,0.2140934
57,-2.8429112,-2.7126412,"('unimaginative', 'imaginative')",-2.8429112,-2.7126412,0.13027
58,0.3993779,0.33095825,"('undiscriminating', 'discriminating')",0.3993779,0.3309582,-0.0684197
59,0.3885276,0.2011454,"('foolish', 'wise')",0.3885276,0.2011454,-0.1873822
60,-0.465698,0.09733142,"('inefficient', 'efficient')",-0.465698,0.0973314,0.5630294
61,0.25033864,0.16249114,"('illogical', 'logical')",0.2503386,0.1624911,-0.0878475
62,0.13962977,0.46638852,"('incompetent', 'brilliant')",0.1396298,0.4663885,0.3267587
63,-0.07036249,0.014698494,"('unperceptive', 'insightful')",-0.0703625,0.0146985,0.085061
64,-6.775685,-6.506779,"('shy', 'confident')",-6.7756848,-6.5067792,0.2689056
65,-0.46576917,-0.09379257,"('insecure', 'secure')",-0.4657692,-0.0937926,0.3719766
66,0.38719517,0.12010461,"('inactive', 'active')",0.3871952,0.1201046,-0.2670906
67,-0.4332345,-0.3027249,"('doubtful', 'determined')",-0.4332345,-0.3027249,0.1305096
68,-1.0568626,-0.911522,"('dependent', 'independent')",-1.0568626,-0.911522,0.1453406
69,-1.2428815,-1.5770873,"('lazy', 'industrious')",-1.2428815,-1.5770873,-0.3342058
70,0.5221927,0.76485854,"('lethargic', 'energetic')",0.5221927,0.7648585,0.2426658
71,1.16,0.8730313,"('diffident', 'self-confident')",1.16,0.8730313,-0.2869687
72,0.54372793,0.7826944,"('unambitious', 'ambitious')",0.5437279,0.7826944,0.2389665
73,-3.0175133,-2.9417925,"('helpless', 'self-reliant')",-3.0175133,-2.9417925,0.0757208
74,-0.23838873,-0.28727102,"('undedicated', 'dedicated')",-0.2383887,-0.287271,-0.0488823
75,-0.57801145,-0.65647936,"('meek', 'impulsive')",-0.5780115,-0.6564794,-0.0784679
76,-0.07557008,0.22705214,"('anxious', 'daring')",-0.0755701,0.2270521,0.3026222
77,-1.5351533,-1.2282896,"('unmotivated', 'motivated')",-1.5351533,-1.2282896,0.3068637
78,-0.7246192,-0.79224044,"('nonresilient', 'resilient')",-0.7246192,-0.7922404,-0.0676212
79,0.10213482,-0.13884078,"('wavering', 'unwavering')",0.1021348,-0.1388408,-0.2409756
80,-0.8253003,-0.6310855,"('dominated', 'dominating')",-0.8253003,-0.6310855,0.1942148
81,-1.33616,-0.8198569,"('submissive', 'aggressive')",-1.3361599,-0.8198569,0.516303
82,6.1826186,6.2157526,"('poor', 'rich')",6.1826186,6.2157526,0.033134
83,-0.30172616,-0.2562167,"('powerless', 'powerful')",-0.3017262,-0.2562167,0.0455095
84,0.6653526,0.6119698,"('inferior', 'superior')",0.6653526,0.6119698,-0.0533828
85,0.38182506,-0.12380871,"('insignificant', 'prestigious')",0.3818251,-0.1238087,-0.5056338
86,0.43926856,0.37555403,"('uninfluential', 'influential')",0.4392686,0.375554,-0.0637146
87,-0.36744612,-0.40142113,"('unsuccessful', 'successful')",-0.3674461,-0.4014211,-0.033975
88,0.049231976,0.07678779,"('low', 'eminent')",0.049232,0.0767878,0.0275558
