,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.22264914,-0.29961374,"('unsociable', 'sociable')",-0.11418844,-0.32265192,-0.42083675,-0.559146,-0.2525581,-0.3938039,-0.1412458
1,-0.72231627,-0.9416809,"('unfriendly', 'friendly')",0.406147,0.22083823,1.8247336,1.6983353,0.5028548,0.3258309,-0.1770239
2,0.89674985,1.0071142,"('unlikable', 'likable')",1.598164,1.7931222,0.5426429,0.6935731,1.0125189,1.1646031,0.1520842
3,0.033807367,0.01927913,"('repellent', 'pleasant')",0.538294,0.5564873,0.37072736,0.3619745,0.3142762,0.3125803,-0.0016959
4,-0.16549666,-0.27745694,"('disliked', 'liked')",-0.29080495,-0.3727543,-6.4361677,-6.4682465,-2.2974898,-2.3728193,-0.0753295
5,-0.66165763,-0.7199437,"('distant', 'outgoing')",-0.7104905,-0.69400096,-0.1620757,-0.14062613,-0.5114079,-0.5181903,-0.0067824
6,-1.3326337,-1.414173,"('distant', 'open')",-0.895071,-0.8890744,0.5408863,0.54466325,-0.5622728,-0.5861948,-0.023922
7,0.021189366,-0.0009987317,"('insensitive', 'sensitive')",0.8870323,0.8392738,1.1576027,1.0471331,0.6886081,0.6284694,-0.0601387
8,-0.7355223,-0.84015405,"('unaffectionate', 'affectionate')",-0.22000852,-0.21056998,1.0174636,0.9258399,0.0206443,-0.041628,-0.0622723
9,-0.5452953,-0.68554175,"('unaffectionate', 'caring')",0.6164442,0.48235828,1.383072,1.3126328,0.4847403,0.3698165,-0.1149238
10,-0.011575354,-0.09240267,"('unsympathetic', 'sympathetic')",0.025446061,-0.03467381,-0.11052028,-0.14461623,-0.0322165,-0.0905642,-0.0583477
11,0.3479376,0.40619144,"('unhelpful', 'helpful')",-0.22932063,-0.25993302,1.6497757,1.798975,0.5894642,0.6484111,0.0589469
12,0.5830331,0.5218533,"('unsupportive', 'supportive')",0.74773437,0.7550401,-1.391305,-1.4241376,-0.0201792,-0.0490814,-0.0289022
13,0.2818839,0.32573128,"('impolite', 'polite')",0.34710598,0.27903,-0.07704674,-0.07060776,0.183981,0.1780512,-0.0059298
14,0.3170026,0.42844114,"('antisocial', 'social')",1.7584571,1.7848688,-0.3650763,-0.4260635,0.5701278,0.5957488,0.025621
15,0.044257633,0.01464659,"('boring', 'funny')",-0.98097265,-1.0040127,0.4399217,0.43476662,-0.1655978,-0.1848665,-0.0192687
16,-1.2552855,-1.220433,"('unpopular', 'popular')",-1.1919489,-1.0574135,0.035415977,0.12521884,-0.8039395,-0.7175425,0.086397
17,-0.030993734,0.04583725,"('nasty', 'nice')",-1.1009177,-0.9723712,-0.5731944,-0.47275493,-0.5683686,-0.4664296,0.101939
18,-0.22775197,-0.26010424,"('disagreeable', 'welcoming')",0.10935597,0.14082111,-0.25840268,-0.28870615,-0.1255996,-0.1359964,-0.0103968
19,-0.9559189,-0.9865525,"('inhospitable', 'hospitable')",-0.6495611,-0.63567096,0.09317629,0.14334598,-0.5041012,-0.4929591,0.0111421
20,-0.13568032,-0.074481495,"('rough', 'thoughtful')",0.048946284,0.2104955,1.1762207,1.1049039,0.3631622,0.4136393,0.0504771
21,0.68697745,0.7194444,"('immoral', 'moral')",0.37320614,0.35118812,-0.5733572,-0.6044275,0.1622754,0.1554016,-0.0068738
22,0.6653558,0.6457637,"('untrustworthy', 'trustworthy')",0.20991533,0.19730403,-0.7124294,-0.7653979,0.0542806,0.0258899,-0.0283907
23,-0.054669946,-0.13387015,"('insincere', 'sincere')",0.24988809,0.11908969,5.6932955,5.6244164,1.9628379,1.8698786,-0.0929593
24,0.55984944,0.51983833,"('dishonest', 'honest')",-0.2942872,-0.3280009,0.65442324,0.5867823,0.3066618,0.2595399,-0.0471219
25,-0.20148191,-0.2689226,"('egoistic', 'altruistic')",0.95561856,0.899256,1.7545052,1.6910645,0.8362139,0.7737993,-0.0624146
26,-0.3947667,-0.52293086,"('hardhearted', 'benevolent')",1.7578316,1.7456123,1.8127854,1.7186292,1.0586168,0.9804369,-0.0781799
27,0.24225979,0.14820093,"('hardhearted', 'softhearted')",0.33909255,0.3106001,1.6988138,1.5510713,0.7600554,0.6699575,-0.0900979
28,-0.9451348,-1.0519701,"('disloyal', 'loyal')",0.018035114,-0.14912328,0.9997362,0.8800328,0.0242122,-0.1070202,-0.1312324
