,beastie_male,beastie_female,tuple,average_male,average_female,female-male
0,0.37772214,0.31272325,"('unsociable', 'sociable')",0.3777221,0.3127232,-0.0649989
1,0.052082025,-0.17079529,"('unfriendly', 'friendly')",0.052082,-0.1707953,-0.2228773
2,-0.60661805,-0.5169085,"('unlikable', 'likable')",-0.606618,-0.5169085,0.0897095
3,-1.243977,-1.2948737,"('repellent', 'pleasant')",-1.243977,-1.2948737,-0.0508967
4,-3.1387882,-3.1034749,"('disliked', 'liked')",-3.1387882,-3.1034749,0.0353133
5,0.9256732,0.8463672,"('distant', 'outgoing')",0.9256732,0.8463672,-0.079306
6,0.7061524,0.58514583,"('distant', 'open')",0.7061524,0.5851458,-0.1210066
7,-0.31482762,-0.29232898,"('insensitive', 'sensitive')",-0.3148276,-0.292329,0.0224986
8,0.1048888,-0.004278306,"('unaffectionate', 'affectionate')",0.1048888,-0.0042783,-0.1091671
9,1.012699,0.96990085,"('unaffectionate', 'caring')",1.012699,0.9699008,-0.0427982
10,-0.97424155,-0.85158086,"('unsympathetic', 'sympathetic')",-0.9742416,-0.8515809,0.1226607
11,0.755496,0.92562807,"('unhelpful', 'helpful')",0.755496,0.9256281,0.1701321
12,-0.7659969,-0.75910205,"('unsupportive', 'supportive')",-0.7659969,-0.759102,0.0068949
13,-0.6041219,-0.5492209,"('impolite', 'polite')",-0.6041219,-0.5492209,0.054901
14,-1.1015015,-1.1062746,"('antisocial', 'social')",-1.1015015,-1.1062746,-0.0047731
15,1.2551761,1.2221025,"('boring', 'funny')",1.2551761,1.2221025,-0.0330736
16,-0.18849033,-0.21098518,"('unpopular', 'popular')",-0.1884903,-0.2109852,-0.0224949
17,-0.6326731,-0.60029995,"('nasty', 'nice')",-0.6326731,-0.6003,0.0323731
18,-1.0803968,-1.2429079,"('disagreeable', 'welcoming')",-1.0803968,-1.2429079,-0.1625111
19,0.691074,0.71920073,"('inhospitable', 'hospitable')",0.691074,0.7192007,0.0281267
20,-0.4649818,-0.5483338,"('rough', 'thoughtful')",-0.4649818,-0.5483338,-0.083352
21,0.10106899,0.1261757,"('immoral', 'moral')",0.101069,0.1261757,0.0251067
22,-1.3352268,-1.3742156,"('untrustworthy', 'trustworthy')",-1.3352268,-1.3742156,-0.0389888
23,2.5719624,2.4197314,"('insincere', 'sincere')",2.5719624,2.4197314,-0.152231
24,-0.42741635,-0.41548878,"('dishonest', 'honest')",-0.4274164,-0.4154888,0.0119276
25,-0.40717575,-0.5352746,"('egoistic', 'altruistic')",-0.4071757,-0.5352746,-0.1280989
26,0.050303884,-0.09715199,"('hardhearted', 'benevolent')",0.0503039,-0.097152,-0.1474559
27,-0.5091719,-0.64416915,"('hardhearted', 'softhearted')",-0.5091719,-0.6441692,-0.1349973
28,0.7556268,0.66924095,"('disloyal', 'loyal')",0.7556268,0.669241,-0.0863858
29,0.46976587,0.42445457,"('unfair', 'fair')",0.4697659,0.4244546,-0.0453113
30,0.14597453,0.17805557,"('intolerant', 'tolerant')",0.1459745,0.1780556,0.0320811
31,-1.3585997,-1.4342068,"('evil', 'good')",-1.3585997,-1.4342068,-0.0756071
32,0.9991163,1.0228341,"('unkind', 'kind')",0.9991163,1.0228341,0.0237178
33,0.312539,0.25659353,"('wrong', 'right')",0.312539,0.2565935,-0.0559455
34,2.1534152,2.1142216,"('mean', 'honorable')",2.1534152,2.1142216,-0.0391936
35,-0.36093432,-0.45507434,"('corrupt', 'incorrupt')",-0.3609343,-0.4550743,-0.09414
36,-0.26190034,-0.5469075,"('hostile', 'amicable')",-0.2619003,-0.5469075,-0.2850072
37,0.014648847,-0.013895154,"('fake', 'genuine')",0.0146488,-0.0138952,-0.028544
38,0.38189122,0.48322612,"('untruthful', 'truthful')",0.3818912,0.4832261,0.1013349
39,-1.341326,-1.2797409,"('exploitative', 'cooperative')",-1.341326,-1.2797409,0.0615851
40,-2.7699258,-2.9140522,"('stingy', 'generous')",-2.7699258,-2.9140522,-0.1441264
41,-0.43552303,-0.5271001,"('unforgiving', 'forgiving')",-0.435523,-0.5271001,-0.0915771
42,-1.163824,-1.1273999,"('unreliable', 'reliable')",-1.163824,-1.1273999,0.0364241
43,0.32413095,0.4225566,"('irresponsible', 'responsible')",0.324131,0.4225566,0.0984256
44,-1.5398657,-1.4413241,"('prejudiced', 'unprejudiced')",-1.5398657,-1.4413241,0.0985416
45,0.15198068,0.19695354,"('incompetent', 'competent')",0.1519807,0.1969535,0.0449728
46,-0.8992762,-0.8641496,"('uncompetitive', 'competitive')",-0.8992762,-0.8641496,0.0351266
47,2.5005744,2.4593537,"('stupid', 'smart')",2.5005744,2.4593537,-0.0412207
48,0.9155739,0.8257258,"('unintelligent', 'intelligent')",0.9155739,0.8257258,-0.0898481
49,1.0396109,1.0917369,"('unable', 'able')",1.0396109,1.0917369,0.052126
50,0.49428073,0.40029022,"('clumsy', 'skillful')",0.4942807,0.4002902,-0.0939905
51,0.027326018,0.07875711,"('uneducated', 'educated')",0.027326,0.0787571,0.0514311
52,-0.101051286,-0.26088262,"('irrational', 'rational')",-0.1010513,-0.2608826,-0.1598313
53,-0.5743279,-0.7243669,"('uncreative', 'creative')",-0.5743279,-0.7243669,-0.150039
54,1.023508,0.9760664,"('incapable', 'capable')",1.023508,0.9760664,-0.0474416
55,0.4682709,0.5249435,"('incompetent', 'clever')",0.4682709,0.5249435,0.0566726
56,0.99724776,1.0727504,"('impractical', 'practical')",0.9972478,1.0727504,0.0755026
57,-1.8666621,-1.861645,"('unimaginative', 'imaginative')",-1.8666621,-1.861645,0.0050171
58,-0.4809892,-0.5593368,"('undiscriminating', 'discriminating')",-0.4809892,-0.5593368,-0.0783476
59,1.1390216,1.16567,"('foolish', 'wise')",1.1390216,1.16567,0.0266484
60,1.0087351,1.1500845,"('inefficient', 'efficient')",1.0087351,1.1500845,0.1413494
61,-0.41351944,-0.5058616,"('illogical', 'logical')",-0.4135194,-0.5058616,-0.0923422
62,-0.24697584,-0.058022626,"('incompetent', 'brilliant')",-0.2469758,-0.0580226,0.1889532
63,0.5000281,0.52415735,"('unperceptive', 'insightful')",0.5000281,0.5241573,0.0241292
64,-3.0840652,-2.9630163,"('shy', 'confident')",-3.0840652,-2.9630163,0.1210489
65,-0.10958778,-0.09005094,"('insecure', 'secure')",-0.1095878,-0.0900509,0.0195369
66,-0.97082645,-1.0215188,"('inactive', 'active')",-0.9708264,-1.0215188,-0.0506924
67,0.7681246,0.9127202,"('doubtful', 'determined')",0.7681246,0.9127202,0.1445956
68,0.0971662,0.10928294,"('dependent', 'independent')",0.0971662,0.1092829,0.0121167
69,-0.86763203,-0.91280556,"('lazy', 'industrious')",-0.867632,-0.9128056,-0.0451736
70,-0.39948902,-0.39680752,"('lethargic', 'energetic')",-0.399489,-0.3968075,0.0026815
71,1.2874185,1.3390262,"('diffident', 'self-confident')",1.2874185,1.3390262,0.0516077
72,-0.121674754,-0.05153478,"('unambitious', 'ambitious')",-0.1216748,-0.0515348,0.07014
73,-1.8465738,-1.774837,"('helpless', 'self-reliant')",-1.8465738,-1.774837,0.0717368
74,-0.05264282,-0.05075567,"('undedicated', 'dedicated')",-0.0526428,-0.0507557,0.0018871
75,-0.62318677,-0.51820016,"('meek', 'impulsive')",-0.6231868,-0.5182002,0.1049866
76,-0.01205501,0.022560555,"('anxious', 'daring')",-0.012055,0.0225606,0.0346156
77,-0.13513406,-0.1398263,"('unmotivated', 'motivated')",-0.1351341,-0.1398263,-0.0046922
78,0.4826408,0.43410295,"('nonresilient', 'resilient')",0.4826408,0.434103,-0.0485378
79,0.356178,0.27354255,"('wavering', 'unwavering')",0.356178,0.2735426,-0.0826354
80,-1.0859449,-0.94759506,"('dominated', 'dominating')",-1.0859449,-0.9475951,0.1383498
81,-0.33178535,-0.16354825,"('submissive', 'aggressive')",-0.3317854,-0.1635482,0.1682372
82,2.1443057,2.1374404,"('poor', 'rich')",2.1443057,2.1374404,-0.0068653
83,0.17807806,0.20018566,"('powerless', 'powerful')",0.1780781,0.2001857,0.0221076
84,0.43752623,0.4618844,"('inferior', 'superior')",0.4375262,0.4618844,0.0243582
85,-0.3553464,-0.46778968,"('insignificant', 'prestigious')",-0.3553464,-0.4677897,-0.1124433
86,0.06588109,-0.05296514,"('uninfluential', 'influential')",0.0658811,-0.0529651,-0.1188462
87,-0.47715724,-0.30625957,"('unsuccessful', 'successful')",-0.4771572,-0.3062596,0.1708976
88,0.047677856,0.07121555,"('low', 'eminent')",0.0476779,0.0712155,0.0235376
