,medco_male,medco_female,tuple,health_male,health_female,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
48,-0.6282011,-0.6725944,"('unintelligent', 'intelligent')",0.085375346,0.026867056,-0.5728426,-0.65367675,0.40023282,0.35330716,-0.1788589,-0.2365243,-0.0576654
49,-0.6224563,-0.58965075,"('unable', 'able')",-0.32190806,-0.22094509,0.19308704,0.26612592,-0.33084455,-0.1734901,-0.2705305,-0.17949,0.0910405
50,0.3939117,0.40119475,"('clumsy', 'skillful')",1.0013646,1.0381416,0.9640097,1.0553961,0.25085965,0.26801965,0.6525365,0.690688,0.0381515
51,-0.43534324,-0.50377536,"('uneducated', 'educated')",0.16158037,0.022680752,0.36456302,0.2673858,0.3123626,0.21643129,0.1007907,0.0006806,-0.1001101
52,-0.4995652,-0.59181994,"('irrational', 'rational')",0.43158305,0.3065877,0.15245584,-0.0149457455,0.10687785,-0.034078676,0.0478379,-0.0835642,-0.1314021
53,-1.3885137,-1.3833169,"('uncreative', 'creative')",-0.54208046,-0.5827299,-0.44182724,-0.50887585,0.9787665,0.9422452,-0.3484138,-0.3831694,-0.0347556
54,-0.83152354,-0.83714664,"('incapable', 'capable')",0.61655766,0.49273068,0.32496178,0.26214442,1.0564326,1.0734403,0.2916071,0.2477922,-0.0438149
55,-0.6145066,-0.5834463,"('incompetent', 'clever')",-1.2776556,-1.3210135,-0.26262107,-0.2912567,-0.32146674,-0.33777148,-0.6190625,-0.6333719,-0.0143094
56,-0.06525418,-0.04535915,"('impractical', 'practical')",1.029417,1.0550946,0.03364119,0.04615152,-0.36944294,-0.34680742,0.1570903,0.1772699,0.0201796
57,-1.4354638,-1.4251311,"('unimaginative', 'imaginative')",-0.2752894,-0.26392573,-0.764725,-0.76371884,-2.3178003,-2.3327498,-1.1983197,-1.1963813,0.0019384
58,-1.3565594,-1.4126989,"('undiscriminating', 'discriminating')",-1.1309352,-1.1047639,-0.5049638,-0.521879,-0.22076565,-0.23615113,-0.803306,-0.8188732,-0.0155672
59,0.20938335,0.2363875,"('foolish', 'wise')",1.9898742,1.9416312,1.1087288,1.124228,0.7307908,0.7011596,1.0096942,1.0008516,-0.0088426
60,-0.018758679,0.0045915917,"('inefficient', 'efficient')",-0.12617114,-0.037764024,0.9336827,0.9614028,-0.22971779,-0.12865654,0.1397588,0.1998934,0.0601346
61,-0.61655277,-0.68858504,"('illogical', 'logical')",-0.21619302,-0.29829824,0.8697173,0.69183326,0.05635716,-0.060564883,0.0233322,-0.0889037,-0.1122359
62,-0.34228984,-0.25304657,"('incompetent', 'brilliant')",-0.078192085,0.065576,0.8762374,0.95565104,-0.018832514,0.10383732,0.1092307,0.2180045,0.1087738
63,-0.82903826,-0.7791458,"('unperceptive', 'insightful')",0.7847801,0.8617004,1.7279263,1.8008626,0.92312235,1.0130892,0.6516976,0.7241266,0.072429
64,0.3941099,0.38278878,"('shy', 'confident')",0.28138563,0.19974995,0.58322144,0.5468525,-6.1596913,-6.1387477,-1.2252436,-1.2523391,-0.0270955
65,-0.9181882,-0.97298783,"('insecure', 'secure')",-1.2061654,-1.4264338,-0.17137344,-0.2829151,-0.66391045,-0.6431445,-0.7399094,-0.8313704,-0.091461
66,-0.24498186,-0.25103146,"('inactive', 'active')",0.028901406,0.0033420324,0.37246644,0.37930164,1.4009627,1.4143547,0.3893372,0.3864917,-0.0028455
67,0.6176781,0.6310752,"('doubtful', 'determined')",0.030398555,0.041784495,0.8939295,0.89455163,-0.38770205,-0.33407864,0.288576,0.3083332,0.0197572
68,-0.7952176,-0.83149266,"('dependent', 'independent')",-1.2755243,-1.342901,-0.18388098,-0.29190058,-0.56740606,-0.5624645,-0.7055073,-0.7571897,-0.0516824
69,1.1377561,1.1682727,"('lazy', 'industrious')",0.9487938,1.068879,1.4724301,1.5311254,0.18296984,0.22354086,0.9354874,0.9979545,0.0624671
70,-0.6247045,-0.6024258,"('lethargic', 'energetic')",0.10999614,0.21531337,0.6814072,0.78568405,0.6298786,0.7413664,0.1991444,0.2849845,0.0858401
71,0.53218395,0.60396737,"('diffident', 'self-confident')",2.758574,2.7722394,1.8618087,1.8776855,0.8552206,0.81072265,1.5019468,1.5161538,0.014207
72,-0.44456184,-0.4192322,"('unambitious', 'ambitious')",0.44895512,0.37289855,-0.8963001,-0.92488575,-1.1995144,-1.0998966,-0.5228553,-0.517779,0.0050763
73,0.7112842,0.6855654,"('helpless', 'self-reliant')",1.0843664,1.0497278,-0.031755053,0.005739853,-2.876525,-2.8354037,-0.2781573,-0.2735927,0.0045646
74,0.16052778,0.18902564,"('undedicated', 'dedicated')",0.742649,0.8968037,0.586371,0.65514433,0.20523055,0.25368917,0.4236946,0.4986657,0.0749711
75,0.050645545,0.081709236,"('meek', 'impulsive')",-0.05423513,0.0084458515,-0.96695334,-0.92918557,-0.35893515,-0.25037307,-0.3323695,-0.2723509,0.0600186
76,-0.23777014,-0.22208248,"('anxious', 'daring')",-0.5682796,-0.4993164,-0.037920643,0.10196289,0.11945686,0.23044223,-0.1811284,-0.0972484,0.08388
77,-0.43723044,-0.4579566,"('unmotivated', 'motivated')",-0.28201133,-0.27189672,0.6440923,0.6228216,-1.1317194,-1.0705441,-0.3017172,-0.294394,0.0073232
78,-0.52377546,-0.4802395,"('nonresilient', 'resilient')",1.3684115,1.540437,1.4817252,1.5747916,0.13013238,0.22041073,0.6141234,0.71385,0.0997266
79,-0.092325106,-0.09177796,"('wavering', 'unwavering')",0.6704294,0.7583337,-0.8437781,-0.8016462,0.33895838,0.35605955,0.0183212,0.0552423,0.0369211
80,0.5457933,0.5718993,"('dominated', 'dominating')",-0.5707451,-0.578286,0.83178586,0.9198886,-1.3601166,-1.2602943,-0.1383206,-0.0866981,0.0516225
81,-0.4743033,-0.51383895,"('submissive', 'aggressive')",0.085288465,-0.08067073,0.47123265,0.399049,-0.6657942,-0.62893665,-0.1458941,-0.2060993,-0.0602052
82,-1.1904588,-1.2069669,"('poor', 'rich')",-0.8667788,-0.89896506,-0.67819023,-0.7165296,5.5198946,5.5681214,0.6961167,0.686415,-0.0097017
83,-0.37816054,-0.4033274,"('powerless', 'powerful')",0.06099002,0.09935199,-0.43691626,-0.44430852,-1.2080692,-1.2858884,-0.490539,-0.5085431,-0.0180041
84,0.39029756,0.38167194,"('inferior', 'superior')",0.82976824,0.75717956,0.36747518,0.26932698,0.8438369,0.816886,0.6078445,0.5562661,-0.0515784
85,-0.06724681,-0.06345613,"('insignificant', 'prestigious')",1.8320674,1.8879058,0.6316217,0.6016761,1.2108058,1.1739335,0.9018121,0.9000148,-0.0017973
86,-1.2746804,-1.2962964,"('uninfluential', 'influential')",-0.097496375,-0.14307542,-0.7886976,-0.8484365,-0.019366832,-0.10523319,-0.5450603,-0.5982604,-0.0532001
87,0.51449907,0.5084452,"('unsuccessful', 'successful')",0.39715597,0.3186903,0.96950275,0.9884001,0.5485825,0.6122485,0.6074351,0.606946,-0.0004891
88,-0.67742354,-0.74332684,"('low', 'eminent')",-0.16345666,-0.17353448,0.3039217,0.22308573,0.3503574,0.29674438,-0.0466503,-0.0992578,-0.0526075
