,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5282124,-0.6122822,"('unsociable', 'sociable')",-0.23483948,-0.29821,-0.29689673,-0.43224257,-0.18012644,-0.27307728,-0.3100188,-0.403953,-0.0939342
1,1.2076656,1.1878117,"('unfriendly', 'friendly')",1.2455075,1.2031581,0.032327816,-0.17113265,1.5513417,1.4128835,1.0092107,0.9081802,-0.1010305
2,-0.4779841,-0.3857139,"('unlikable', 'likable')",0.49330282,0.57927394,1.8662843,1.9245006,0.4979569,0.61948276,0.59489,0.6843858,0.0894958
3,-1.0669857,-0.96816385,"('repellent', 'pleasant')",-1.0520047,-0.95343316,0.548875,0.5986826,0.22998373,0.24700633,-0.3350329,-0.268977,0.0660559
4,-0.95212275,-0.969417,"('disliked', 'liked')",0.5059997,0.42374137,-0.07211729,-0.18792138,-5.906959,-6.101043,-1.6062999,-1.7086601,-0.1023602
5,0.7336498,0.7901839,"('distant', 'outgoing')",1.1565108,1.2528167,-0.65186644,-0.6670553,-0.33650708,-0.3250121,0.2254468,0.2627333,0.0372865
6,0.09060699,0.17265281,"('distant', 'open')",0.79661345,0.87224656,-0.86119485,-0.9086549,0.44171894,0.41505128,0.1169361,0.1378239,0.0208878
7,0.23070495,0.24502482,"('insensitive', 'sensitive')",-0.54055196,-0.49715155,0.14285845,0.090005174,0.4060887,0.39304033,0.059775,0.0577297,-0.0020453
8,0.42120695,0.4761495,"('unaffectionate', 'affectionate')",0.87147444,0.855121,-0.66478205,-0.7340562,0.24706921,0.16190943,0.2187422,0.1897809,-0.0289613
9,1.6662691,1.7287934,"('unaffectionate', 'caring')",1.5585909,1.5455523,-0.037624363,-0.14601201,0.9910822,0.9465067,1.0445795,1.01871,-0.0258695
10,0.6926998,0.7297006,"('unsympathetic', 'sympathetic')",-1.061095,-1.0457548,-1.12072,-1.1799756,-0.22487363,-0.30688128,-0.4284972,-0.4507278,-0.0222306
11,0.63023657,0.7143163,"('unhelpful', 'helpful')",0.33071315,0.3713855,-0.8757613,-0.883227,1.8809438,1.8876487,0.491533,0.5225309,0.0309979
12,1.4116881,1.5464741,"('unsupportive', 'supportive')",1.1345984,1.2723732,-0.004553832,0.04559941,-1.5984161,-1.6553996,0.2358292,0.3022618,0.0664326
13,0.47527805,0.40983766,"('impolite', 'polite')",-0.44085956,-0.3800527,0.09182927,0.10873118,0.036050044,0.003435932,0.0405745,0.035488,-0.0050865
14,0.11032608,0.03876931,"('antisocial', 'social')",-0.63008714,-0.6852752,1.4717323,1.4665793,-0.7089879,-0.71414775,0.0607458,0.0264814,-0.0342644
15,0.28338337,0.20188187,"('boring', 'funny')",0.43045893,0.34221125,-0.7885968,-0.8169537,0.2527157,0.22677955,0.0444903,-0.0115203,-0.0560106
16,-1.0460949,-1.0369854,"('unpopular', 'popular')",-0.063583985,-0.0586897,-0.93797755,-0.92399156,0.24421641,0.21430388,-0.45086,-0.4513407,-0.0004807
17,-1.0161084,-0.9393475,"('nasty', 'nice')",0.008798093,0.097142965,-0.6881752,-0.6394792,-0.5016224,-0.45155296,-0.5492769,-0.4833092,0.0659677
18,0.17473656,0.26452637,"('disagreeable', 'welcoming')",0.22894484,0.29190663,0.30511045,0.30679542,-0.18110949,-0.23521559,0.1319206,0.1570032,0.0250826
19,0.07087744,0.10473594,"('inhospitable', 'hospitable')",0.15674362,0.21010745,-0.5609929,-0.5589104,-0.2895841,-0.2437836,-0.155739,-0.1219627,0.0337763
20,0.17259783,0.22477488,"('rough', 'thoughtful')",-0.5389313,-0.5096706,-0.078654684,-0.017769717,1.0266807,1.0036329,0.1454231,0.1752419,0.0298188
21,0.06998887,0.025677439,"('immoral', 'moral')",-0.94014037,-0.9865733,0.38909528,0.36750737,-0.7384117,-0.7873382,-0.304867,-0.3451816,-0.0403146
22,-0.62750924,-0.6791216,"('untrustworthy', 'trustworthy')",-0.8773225,-0.9387861,-0.14577603,-0.2484218,-1.037442,-1.081802,-0.6720124,-0.7370329,-0.0650205
23,0.8561078,0.90816736,"('insincere', 'sincere')",-0.29152322,-0.24308993,-0.40493456,-0.53301483,5.081027,5.0598254,1.3101692,1.297972,-0.0121972
24,0.7560048,0.79262424,"('dishonest', 'honest')",-0.11622882,-0.09077538,-0.3919332,-0.4608042,0.5752251,0.49567288,0.205767,0.1841794,-0.0215876
25,0.19284873,0.16167443,"('egoistic', 'altruistic')",0.97182727,0.90271413,1.0791259,1.0337132,1.4689778,1.4141661,0.9281949,0.8780669,-0.050128
26,0.6351518,0.6370369,"('hardhearted', 'benevolent')",0.20820074,0.21985894,1.4418281,1.4157214,1.7100127,1.6371113,0.9987983,0.9774321,-0.0213662
27,0.2425221,0.35081545,"('hardhearted', 'softhearted')",0.27143,0.40520525,0.27767906,0.23613855,1.4988508,1.3704252,0.5726205,0.5906461,0.0180256
28,0.0018283594,-0.1516377,"('disloyal', 'loyal')",-0.016671829,-0.17600918,0.043043464,-0.1371035,1.0681826,0.92804646,0.2740957,0.115824,-0.1582717
29,0.38641563,0.36315316,"('unfair', 'fair')",0.058483303,0.0837748,-0.75792176,-0.72440994,-0.5438329,-0.6369399,-0.2142139,-0.2286055,-0.0143916
30,1.0518284,1.0416634,"('intolerant', 'tolerant')",0.20248222,0.284291,1.1347512,1.0989939,1.0376644,1.0218356,0.8566816,0.8616959,0.0050143
31,-0.9583717,-0.8769344,"('evil', 'good')",0.11387816,0.18842208,-1.0183212,-1.0139269,-1.1188381,-1.1847509,-0.7454132,-0.7217975,0.0236157
32,1.5478318,1.601394,"('unkind', 'kind')",0.28651127,0.34354728,0.52034473,0.45023388,0.85912466,0.7725375,0.8034531,0.7919282,-0.0115249
33,1.3168689,1.2285621,"('wrong', 'right')",1.6628017,1.6465639,0.8812013,0.8928755,-0.43854314,-0.4477489,0.8555822,0.8300631,-0.0255191
34,-0.012977162,0.14985994,"('mean', 'honorable')",0.1075068,0.32313144,0.019918248,0.104515895,5.94345,6.0641184,1.5144745,1.6604064,0.1459319
35,0.2393796,0.13377076,"('corrupt', 'incorrupt')",1.0155721,0.90824157,-0.58927923,-0.6029441,0.2616787,0.13957176,0.2318378,0.14466,-0.0871778
36,-0.5447651,-0.58418876,"('hostile', 'amicable')",0.38228488,0.32670593,-0.37291557,-0.51236886,0.5642285,0.44754526,0.0072082,-0.0805766,-0.0877848
37,0.28383094,0.32775456,"('fake', 'genuine')",-0.2509435,-0.23896658,-0.12302608,-0.11123331,0.21982849,0.20880623,0.0324225,0.0465902,0.0141677
38,0.26881933,0.34990805,"('untruthful', 'truthful')",0.26652825,0.32918414,-0.664716,-0.6961847,-0.08097786,-0.12052336,-0.0525866,-0.034404,0.0181826
39,1.8500823,1.8610092,"('exploitative', 'cooperative')",1.6096991,1.6424483,0.50978744,0.56413686,0.101728685,0.12655291,1.0178244,1.0485369,0.0307125
40,0.8297914,0.79250675,"('stingy', 'generous')",0.9133113,0.90856236,0.41857362,0.36086583,-1.3953421,-1.5257403,0.1915836,0.1340487,-0.0575349
41,-0.5778474,-0.4951908,"('unforgiving', 'forgiving')",-0.28386655,-0.25375304,0.08988726,0.037803665,0.44303745,0.3375559,-0.0821973,-0.0933961,-0.0111988
