,ametek_male,ametek_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.47262555,-0.6520174,"('unsociable', 'sociable')",-0.36365908,-0.55376947,-0.4181423,-0.6028935,-0.1847512
1,-1.038154,-1.0611926,"('unfriendly', 'friendly')",1.3401438,1.175062,0.1509949,0.0569347,-0.0940602
2,1.001223,1.0862261,"('unlikable', 'likable')",0.9144019,1.0107191,0.9578124,1.0484726,0.0906602
3,0.21128662,0.31589818,"('repellent', 'pleasant')",0.2570771,0.33470225,0.2341819,0.3253002,0.0911183
4,-0.2678156,-0.31882435,"('disliked', 'liked')",-5.729973,-5.760302,-2.9988942,-3.0395632,-0.040669
5,-1.0368011,-0.96462816,"('distant', 'outgoing')",-0.62810177,-0.68344945,-0.8324515,-0.8240388,0.0084127
6,-1.4526477,-1.373127,"('distant', 'open')",-0.42295626,-0.5130666,-0.937802,-0.9430968,-0.0052948
7,-0.13614662,-0.16202164,"('insensitive', 'sensitive')",0.45422202,0.47904104,0.1590377,0.1585097,-0.000528
8,-1.1567625,-1.178421,"('unaffectionate', 'affectionate')",0.21450788,0.14861457,-0.4711273,-0.5149032,-0.0437759
9,-1.2271955,-1.286392,"('unaffectionate', 'caring')",0.6167893,0.55144864,-0.3052031,-0.3674717,-0.0622686
10,-0.78116685,-0.84203404,"('unsympathetic', 'sympathetic')",-0.2974276,-0.3641573,-0.5392972,-0.6030957,-0.0637985
11,0.45659715,0.47636226,"('unhelpful', 'helpful')",2.2342997,2.2487013,1.3454484,1.3625318,0.0170834
12,-0.52274936,-0.46741247,"('unsupportive', 'supportive')",-1.8791101,-1.9087168,-1.2009298,-1.1880646,0.0128652
13,-0.06721888,-0.082348384,"('impolite', 'polite')",0.05899267,0.11200041,-0.0041131,0.014826,0.0189391
14,0.21896298,0.17431313,"('antisocial', 'social')",-0.07440164,-0.08832533,0.0722807,0.0429939,-0.0292868
15,0.51246446,0.41433695,"('boring', 'funny')",0.77618635,0.7594897,0.6443254,0.5869133,-0.0574121
16,-0.28360873,-0.2849009,"('unpopular', 'popular')",0.84883404,0.8247308,0.2826127,0.269915,-0.0126977
17,-0.3353876,-0.25489926,"('nasty', 'nice')",-0.124805614,-0.09427309,-0.2300966,-0.1745862,0.0555104
18,-0.06405555,0.005420994,"('disagreeable', 'welcoming')",-0.23800603,-0.28086817,-0.1510308,-0.1377236,0.0133072
19,-1.0442935,-1.0102178,"('inhospitable', 'hospitable')",-0.17025809,-0.21617863,-0.6072758,-0.6131982,-0.0059224
20,-0.3131662,-0.29335767,"('rough', 'thoughtful')",0.9529357,0.9196211,0.3198847,0.3131317,-0.006753
21,0.1679926,0.046099193,"('immoral', 'moral')",-0.03491012,-0.04738271,0.0665412,-0.0006418,-0.067183
22,0.22343032,0.22565724,"('untrustworthy', 'trustworthy')",-0.9122853,-0.9280404,-0.3444275,-0.3511916,-0.0067641
23,0.08388296,0.06492242,"('insincere', 'sincere')",5.4830804,5.4591203,2.7834816,2.7620213,-0.0214603
24,-0.34216973,-0.40000835,"('dishonest', 'honest')",0.5503188,0.53941065,0.1040745,0.0697012,-0.0343733
25,-0.37893933,-0.4259706,"('egoistic', 'altruistic')",1.1653274,1.1210306,0.393194,0.34753,-0.045664
26,0.109242424,0.037952043,"('hardhearted', 'benevolent')",1.5533496,1.4410071,0.831296,0.7394796,-0.0918164
27,-0.36365694,-0.27761638,"('hardhearted', 'softhearted')",0.8660628,0.84106773,0.2512029,0.2817257,0.0305228
28,-0.6522643,-0.7558986,"('disloyal', 'loyal')",0.66920656,0.58626974,0.0084711,-0.0848144,-0.0932855
29,-0.7138568,-0.7014072,"('unfair', 'fair')",-0.90077496,-1.0479656,-0.8073159,-0.8746864,-0.0673705
30,1.1130316,1.0206977,"('intolerant', 'tolerant')",1.8233482,1.749207,1.46819,1.3849523,-0.0832377
