,organon_male,organon_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,0.17700402,0.04643751,"('unsociable', 'sociable')",0.41620526,0.40195787,-0.22733364,-0.22862747,0.1219585,0.073256,-0.0487025
1,0.21236223,-0.05167955,"('unfriendly', 'friendly')",0.7059831,0.6240133,1.3668827,1.0753404,0.7617427,0.5492247,-0.212518
2,-0.31673375,-0.19273242,"('unlikable', 'likable')",0.88387066,1.1054368,0.66018105,0.8207707,0.409106,0.577825,0.168719
3,-0.66692525,-0.6168731,"('repellent', 'pleasant')",-0.3578893,-0.26251194,0.60430497,0.6858053,-0.1401699,-0.0645266,0.0756433
4,-0.39086044,-0.4705062,"('disliked', 'liked')",-0.3269789,-0.43546078,-5.729494,-5.5318675,-2.1491111,-2.1459449,0.0031662
5,0.035963662,-0.04528599,"('distant', 'outgoing')",0.009148911,0.04120259,0.22592601,0.13243344,0.0903462,0.0427833,-0.0475629
6,0.12759942,0.049972493,"('distant', 'open')",-0.16463456,-0.09621315,0.23308927,0.08357848,0.0653514,0.0124459,-0.0529055
7,0.19684419,0.1675413,"('insensitive', 'sensitive')",0.32349885,0.3526665,-0.33676797,-0.3065137,0.0611917,0.0712314,0.0100397
8,-0.25926986,-0.39897934,"('unaffectionate', 'affectionate')",0.17483467,0.18754666,0.77821386,0.5424386,0.2312595,0.1103353,-0.1209242
9,-0.38546234,-0.54275817,"('unaffectionate', 'caring')",0.11624208,0.11355126,0.9736395,0.79048216,0.2348064,0.1204251,-0.1143813
10,-0.7546064,-0.7817704,"('unsympathetic', 'sympathetic')",-0.17193365,-0.09712842,-0.57489926,-0.5123084,-0.5004798,-0.4637357,0.0367441
11,-0.5890077,-0.59136546,"('unhelpful', 'helpful')",-0.6343779,-0.5821117,1.0546563,1.0557693,-0.0562431,-0.0392359,0.0170072
12,-0.47449046,-0.44634008,"('unsupportive', 'supportive')",0.06708026,0.25759396,-2.4321275,-2.3180628,-0.9465125,-0.835603,0.1109095
13,-0.29127562,-0.31206185,"('impolite', 'polite')",-0.42336974,-0.39066017,-0.8339263,-0.7370964,-0.5161906,-0.4799395,0.0362511
14,0.58763146,0.57575005,"('antisocial', 'social')",1.5571417,1.624053,-0.5597596,-0.43294948,0.5283378,0.5889512,0.0606134
15,0.18110852,0.10863851,"('boring', 'funny')",0.5913831,0.55571556,0.16050835,0.16046536,0.311,0.2749398,-0.0360602
16,-0.9964504,-1.032411,"('unpopular', 'popular')",-0.42620027,-0.3746655,0.35104525,0.25751227,-0.3572018,-0.3831881,-0.0259863
17,-0.022370808,0.006011348,"('nasty', 'nice')",0.30518925,0.3220742,-0.058592156,0.060059063,0.0747421,0.1293815,0.0546394
18,-0.28753173,-0.28271243,"('disagreeable', 'welcoming')",0.5870838,0.7162874,-1.108262,-1.1972384,-0.26957,-0.2545545,0.0150155
19,-0.6026415,-0.60600644,"('inhospitable', 'hospitable')",-0.38511914,-0.37857231,0.3412186,0.26537615,-0.215514,-0.2397342,-0.0242202
20,0.24094126,0.25872403,"('rough', 'thoughtful')",1.0258429,1.1479794,-0.1932564,-0.2353185,0.3578426,0.3904616,0.032619
21,0.06559524,0.06688757,"('immoral', 'moral')",0.55183816,0.57929236,-1.8050925,-1.653067,-0.3958863,-0.335629,0.0602573
22,-0.61618054,-0.68415314,"('untrustworthy', 'trustworthy')",-0.08092137,-0.08331038,-1.7797837,-1.7317106,-0.8256285,-0.833058,-0.0074295
23,-0.10450994,-0.16077621,"('insincere', 'sincere')",0.22717836,0.2892615,4.1518154,3.8621173,1.4248279,1.3302008,-0.0946271
24,-0.23380247,-0.2941017,"('dishonest', 'honest')",0.46811885,0.488838,-0.014317714,-0.027465941,0.0733329,0.0557568,-0.0175761
25,-0.19097266,-0.22294796,"('egoistic', 'altruistic')",-0.13691697,-0.058596,1.179285,1.1822125,0.2837985,0.3002228,0.0164243
26,1.4873033,1.3276515,"('hardhearted', 'benevolent')",2.8022208,2.779769,1.6483166,1.5389528,1.9792802,1.8821244,-0.0971558
27,-0.037685804,-0.20407562,"('hardhearted', 'softhearted')",-0.4659594,-0.45411202,0.5513459,0.3439728,0.0159002,-0.1047383,-0.1206385
28,-0.15924592,-0.31973097,"('disloyal', 'loyal')",0.2783073,0.17410262,0.32801515,0.17865856,0.1490255,0.0110101,-0.1380154
29,-0.37770352,-0.41759866,"('unfair', 'fair')",0.032669753,-0.047576472,-0.96279055,-1.0482138,-0.4359415,-0.504463,-0.0685215
30,-0.11551475,-0.1638977,"('intolerant', 'tolerant')",0.13213253,0.15285483,-0.873132,-0.72107124,-0.2855047,-0.244038,0.0414667
31,-0.5395331,-0.47247726,"('evil', 'good')",-0.5916657,-0.5309357,-0.07947382,-0.1810308,-0.4035575,-0.3948146,0.0087429
32,0.13012967,0.09679639,"('unkind', 'kind')",0.37595117,0.45155704,-0.05843849,-0.09852412,0.1492141,0.1499431,0.000729
33,0.65703875,0.5536258,"('wrong', 'right')",0.6790318,0.6102067,-0.36724102,-0.44068712,0.3229432,0.2410485,-0.0818947
34,0.13205859,0.2573588,"('mean', 'honorable')",0.34640282,0.45742533,4.8602643,4.667669,1.7795752,1.794151,0.0145758
