,organon_male,organon_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,0.44544703,0.31350344,"('unsociable', 'sociable')",0.7219959,0.71238333,0.07473767,0.021392632,0.4140602,0.3490931,-0.0649671
1,-0.12032027,-0.41346505,"('unfriendly', 'friendly')",0.4871597,0.4246892,1.4307063,1.1205959,0.5991819,0.3772734,-0.2219085
2,-0.39449236,-0.24111909,"('unlikable', 'likable')",0.7332689,1.0087278,0.68002623,0.8578613,0.3396009,0.5418233,0.2022224
3,-0.5750021,-0.48172638,"('repellent', 'pleasant')",-0.29932207,-0.20588996,0.69744146,0.7793499,-0.0589609,0.0305779,0.0895388
4,-0.55949944,-0.6292901,"('disliked', 'liked')",-0.39654148,-0.50716597,-5.877742,-5.6469736,-2.2779276,-2.2611432,0.0167844
5,-0.4289161,-0.48504102,"('distant', 'outgoing')",-0.2586958,-0.17355476,0.0646727,0.03931509,-0.2076464,-0.2064269,0.0012195
6,-0.3980385,-0.44714397,"('distant', 'open')",-0.48166233,-0.35363317,-0.04108759,-0.12975284,-0.3069295,-0.3101767,-0.0032472
7,0.3914471,0.37196335,"('insensitive', 'sensitive')",0.42308807,0.49498457,-0.22596452,-0.2349902,0.1961902,0.2106526,0.0144624
8,-0.43240032,-0.58994037,"('unaffectionate', 'affectionate')",3.1992793e-05,0.03741192,0.7786303,0.5409199,0.1154207,-0.0038695,-0.1192902
9,-0.5051986,-0.6568587,"('unaffectionate', 'caring')",0.06403063,0.10536833,1.0748489,0.8846335,0.211227,0.1110477,-0.1001793
10,-0.39691663,-0.37674206,"('unsympathetic', 'sympathetic')",0.03073588,0.16560318,-0.2828688,-0.25284266,-0.2163498,-0.1546605,0.0616893
11,-0.22564891,-0.21003003,"('unhelpful', 'helpful')",-0.30355552,-0.23740351,1.5130991,1.5024484,0.3279649,0.3516716,0.0237067
12,-0.38884827,-0.30690992,"('unsupportive', 'supportive')",0.056088865,0.30698064,-2.3729246,-2.2194304,-0.9018946,-0.7397865,0.1621081
13,-0.01588691,-0.051997483,"('impolite', 'polite')",-0.29794323,-0.23018607,-0.53195167,-0.44311872,-0.2819273,-0.2417674,0.0401599
14,0.96664864,0.9495014,"('antisocial', 'social')",1.7201021,1.8077185,-0.27076346,-0.17182736,0.8053291,0.8617975,0.0564684
15,0.13212207,0.026681967,"('boring', 'funny')",0.6075954,0.54081255,0.1685039,0.16225508,0.3027405,0.2432499,-0.0594906
16,-1.1704463,-1.2117219,"('unpopular', 'popular')",-0.5029359,-0.4886479,0.5047525,0.39345607,-0.3895432,-0.4356379,-0.0460947
17,-0.12790067,-0.07467746,"('nasty', 'nice')",0.11555814,0.15952353,-0.05956777,0.04925158,-0.0239701,0.0446992,0.0686693
18,-0.4598724,-0.44088572,"('disagreeable', 'welcoming')",0.33571,0.51470244,-1.1825435,-1.2729769,-0.4355687,-0.39972,0.0358487
19,-0.8377989,-0.85271907,"('inhospitable', 'hospitable')",-0.6529171,-0.64357376,0.17261827,0.09424477,-0.4393659,-0.4673494,-0.0279835
20,0.20445292,0.2712285,"('rough', 'thoughtful')",0.93224984,1.0918956,-0.11484737,-0.1291213,0.3406185,0.4113343,0.0707158
21,0.16261512,0.16073392,"('immoral', 'moral')",0.57329226,0.6154163,-1.5669296,-1.470163,-0.2770074,-0.2313376,0.0456698
22,-0.34614238,-0.4019018,"('untrustworthy', 'trustworthy')",0.078460306,0.09367211,-1.455068,-1.4408555,-0.57425,-0.5830284,-0.0087784
23,0.14851497,0.09325215,"('insincere', 'sincere')",0.50888383,0.5508216,4.465979,4.113519,1.7077926,1.5858644,-0.1219282
24,-0.05327139,-0.086369574,"('dishonest', 'honest')",0.6354711,0.7092078,0.22614552,0.2168962,0.2694484,0.2799115,0.0104631
25,-0.47937095,-0.5331231,"('egoistic', 'altruistic')",-0.41129172,-0.30660036,1.0710315,1.0665425,0.0601229,0.0756063,0.0154834
26,1.4434042,1.2511345,"('hardhearted', 'benevolent')",2.7682443,2.7644095,1.8226858,1.6976238,2.0114447,1.9043892,-0.1070555
27,-0.2718032,-0.41764975,"('hardhearted', 'softhearted')",-0.7161569,-0.63458896,0.29643413,0.09454039,-0.2305086,-0.3192328,-0.0887242
28,-0.16983198,-0.33883044,"('disloyal', 'loyal')",0.32476693,0.23392707,0.3769452,0.19609332,0.1772934,0.0303967,-0.1468967
29,-0.56874466,-0.55514944,"('unfair', 'fair')",-0.056096792,-0.11762074,-1.054443,-1.1177425,-0.5597615,-0.5968376,-0.0370761
30,0.17168799,0.15401308,"('intolerant', 'tolerant')",0.37971056,0.44981572,-0.6425803,-0.4654912,-0.0303939,0.0461125,0.0765064
31,-1.107904,-1.0216504,"('evil', 'good')",-0.974655,-0.8737326,-0.4222005,-0.5107574,-0.8349198,-0.8020469,0.0328729
32,0.25768173,0.1646994,"('unkind', 'kind')",0.57706577,0.6004824,0.22701125,0.12034184,0.3539196,0.2951745,-0.0587451
33,0.39027232,0.2757996,"('wrong', 'right')",0.30698165,0.26636744,-0.47172916,-0.55521023,0.0751749,-0.0043477,-0.0795226
34,0.18674575,0.33297282,"('mean', 'honorable')",0.34361473,0.49711397,5.0586143,4.853613,1.8629917,1.8945665,0.0315748
35,-0.28244054,-0.35419166,"('corrupt', 'incorrupt')",-0.31097734,-0.4432282,0.1237645,-0.06684997,-0.1565511,-0.2880899,-0.1315388
36,-0.30580497,-0.42035955,"('hostile', 'amicable')",-0.67209834,-0.7522646,0.59518516,0.3104028,-0.1275727,-0.2874071,-0.1598344
