,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.54985577,-0.67214245,"('unsociable', 'sociable')",-0.31633365,-0.436683,-0.4330947,-0.5544127,-0.121318
1,-1.4772199,-1.5634092,"('unfriendly', 'friendly')",1.7462287,1.5411608,0.1345044,-0.0111242,-0.1456286
2,0.8791984,0.8707398,"('unlikable', 'likable')",0.7757174,0.82524633,0.8274579,0.8479931,0.0205352
3,-1.096294,-1.0322963,"('repellent', 'pleasant')",-0.21390949,-0.18436122,-0.6551018,-0.6083288,0.046773
4,0.05447639,0.027302483,"('disliked', 'liked')",-5.467414,-5.424139,-2.7064688,-2.6984184,0.0080504
5,-0.61559314,-0.56399715,"('distant', 'outgoing')",0.04062235,0.047537122,-0.2874854,-0.25823,0.0292554
6,-0.66147536,-0.5864234,"('distant', 'open')",0.57361937,0.49742404,-0.043928,-0.0444997,-0.0005717
7,-0.5044532,-0.40655884,"('insensitive', 'sensitive')",0.47341684,0.44902733,-0.0155182,0.0212342,0.0367524
8,-0.6922454,-0.7232079,"('unaffectionate', 'affectionate')",0.92664355,0.7404024,0.1171991,0.0085973,-0.1086018
9,-0.9366192,-0.94844514,"('unaffectionate', 'caring')",1.1227918,1.0001187,0.0930863,0.0258368,-0.0672495
10,-1.028942,-1.0337803,"('unsympathetic', 'sympathetic')",-0.030937906,-0.07382473,-0.5299399,-0.5538025,-0.0238626
11,-0.8678193,-0.8764369,"('unhelpful', 'helpful')",1.6407028,1.6086179,0.3864418,0.3660905,-0.0203513
12,-0.5152218,-0.43359357,"('unsupportive', 'supportive')",-1.3175933,-1.2512673,-0.9164076,-0.8424305,0.0739771
13,0.3245221,0.2872455,"('impolite', 'polite')",-0.2261477,-0.22834302,0.0491872,0.0294512,-0.019736
14,-0.087409556,-0.09234148,"('antisocial', 'social')",-0.66484445,-0.6784395,-0.376127,-0.3853905,-0.0092635
15,0.332975,0.288196,"('boring', 'funny')",0.5952116,0.5916924,0.4640933,0.4399442,-0.0241491
16,-0.38802028,-0.32629734,"('unpopular', 'popular')",0.68020993,0.73927784,0.1460948,0.2064902,0.0603954
17,-0.31279954,-0.21654315,"('nasty', 'nice')",-0.46281162,-0.4168115,-0.3878056,-0.3166773,0.0711283
