,dentsply_male,dentsply_female,tuple,sirona_male,sirona_female,inc_male,inc_female,average_male,average_female,female-male
0,0.09529969,-0.10073873,"('unsociable', 'sociable')",0.19312437,0.022150211,0.38582417,0.30576462,0.2247494,0.0757254,-0.149024
1,-2.508102,-2.373466,"('unfriendly', 'friendly')",-2.0298028,-1.8266088,0.94211745,0.7256181,-1.1985958,-1.1581522,0.0404436
2,-0.17564432,-0.16869298,"('unlikable', 'likable')",0.33058405,0.27132338,0.25993794,0.3456012,0.1382926,0.1494105,0.0111179
3,-0.8358885,-0.76002055,"('repellent', 'pleasant')",-0.6322311,-0.35331362,0.15889522,0.36721164,-0.4364081,-0.2487075,0.1877006
4,-1.0755708,-0.9316431,"('disliked', 'liked')",-0.9129418,-0.66477704,-6.383458,-6.117911,-2.790657,-2.5714437,0.2192133
5,-1.8731135,-1.8173139,"('distant', 'outgoing')",-1.917942,-1.9326658,-0.91228116,-1.0714525,-1.5677789,-1.607144,-0.0393651
6,-2.3193028,-2.2208972,"('distant', 'open')",-2.364468,-2.3080227,-0.41724235,-0.67811185,-1.7003379,-1.7356774,-0.0353395
7,-0.5204302,-0.4791427,"('insensitive', 'sensitive')",-0.13740748,0.08788066,1.0666417,1.1269525,0.136268,0.2452302,0.1089622
8,-1.455887,-1.3275194,"('unaffectionate', 'affectionate')",-1.0320532,-0.8636004,0.26417008,-0.004668221,-0.7412567,-0.7319293,0.0093274
9,-1.8847204,-1.74254,"('unaffectionate', 'caring')",-1.5283754,-1.36625,0.8198328,0.65935415,-0.864421,-0.8164786,0.0479424
10,-0.774192,-0.9587395,"('unsympathetic', 'sympathetic')",-0.12353595,-0.13761404,0.74621695,0.61013615,-0.0505037,-0.1620725,-0.1115688
11,-0.11535227,-0.1421165,"('unhelpful', 'helpful')",0.5336019,0.5698752,2.3664622,2.4092436,0.9282373,0.9456674,0.0174301
12,-0.90168744,-0.78650177,"('unsupportive', 'supportive')",-0.44181943,-0.17084265,-1.6000491,-1.4343327,-0.9811853,-0.7972257,0.1839596
13,0.8020478,0.54909045,"('impolite', 'polite')",0.8840612,0.6257681,0.039946157,0.14467692,0.5753518,0.4398452,-0.1355066
14,1.3044503,1.153841,"('antisocial', 'social')",1.4114201,1.2797745,0.46814057,0.6825712,1.061337,1.038729,-0.022608
15,0.49143857,0.4980254,"('boring', 'funny')",0.34589097,0.30163616,0.6557633,0.638001,0.4976976,0.4792209,-0.0184767
16,-1.3239789,-1.1253401,"('unpopular', 'popular')",-1.0930166,-0.8450068,-0.2279014,-0.03266501,-0.8816323,-0.6676706,0.2139617
17,-0.1777153,-0.10805404,"('nasty', 'nice')",0.015821896,0.14926878,-0.31464207,-0.26271996,-0.1588452,-0.0738351,0.0850101
18,-0.9225365,-0.76514864,"('disagreeable', 'welcoming')",-0.24223801,0.069571234,-0.84363985,-0.73124444,-0.6694714,-0.4756073,0.1938641
19,-1.486377,-1.4333575,"('inhospitable', 'hospitable')",-1.8786584,-1.7765615,-0.81453276,-0.9666551,-1.3931894,-1.3921914,0.000998
20,-0.3043415,-0.16633,"('rough', 'thoughtful')",0.14676267,0.45104638,1.1477158,1.2058189,0.3300457,0.4968451,0.1667994
21,0.1600999,0.16737624,"('immoral', 'moral')",0.4175013,0.3633489,-0.38325715,-0.11853205,0.0647813,0.1373977,0.0726164
22,0.5568997,0.45076266,"('untrustworthy', 'trustworthy')",0.9783148,0.9108374,-0.2383271,-0.16242006,0.4322958,0.3997267,-0.0325691
23,-0.3733298,-0.41111153,"('insincere', 'sincere')",-0.1952563,-0.12480225,5.776916,5.6236315,1.7361101,1.6959058,-0.0402043
24,-0.622,-0.7180724,"('dishonest', 'honest')",-0.3947609,-0.5699119,1.0227634,0.92402697,0.0020008,-0.1213191,-0.1233199
25,-0.9483377,-0.72625273,"('egoistic', 'altruistic')",-1.2783434,-1.1009017,0.8100783,0.72335243,-0.4722009,-0.367934,0.1042669
