,hartford_male,hartford_female,tuple,financial_male,financial_female,svcs_male,svcs_female,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.30679727,0.12839384,"('unsociable', 'sociable')",0.84678984,0.6257403,-0.014651647,-0.209084,0.44716498,0.28712165,0.093993254,-0.03754497,0.3360188,0.1589254,-0.1770934
1,0.46852547,0.42544192,"('unfriendly', 'friendly')",0.061323337,-0.08850995,-1.8963305,-1.895814,-1.3151954,-1.4667455,1.3978431,1.2387884,-0.2567668,-0.3573678,-0.100601
2,0.70114905,0.77640796,"('unlikable', 'likable')",2.740412,2.7686133,1.3529431,1.4333767,1.2734622,1.3567637,0.93609977,1.0160995,1.4008133,1.4702522,0.0694389
3,0.15149987,0.2056831,"('repellent', 'pleasant')",-0.102129795,-0.11247872,0.49006093,0.42999008,0.5246504,0.45103592,0.41157675,0.5074525,0.2951316,0.2963366,0.001205
4,-0.7625044,-0.7095198,"('disliked', 'liked')",-0.6987365,-0.6762164,-0.67069507,-0.61940193,-0.51131064,-0.514543,-5.906563,-6.0755515,-1.7099619,-1.7190466,-0.0090847
5,-0.4077361,-0.3542919,"('distant', 'outgoing')",-0.46170443,-0.40093267,-1.1848152,-1.0082108,-1.6287377,-1.5304905,-0.71542215,-0.73114735,-0.8796831,-0.8050146,0.0746685
6,-1.0166912,-0.91697556,"('distant', 'open')",-1.2880771,-1.2087923,-1.8292748,-1.6135545,-1.7941979,-1.6794183,-0.018457036,-0.04508703,-1.1893396,-1.0927655,0.0965741
7,1.8549414,1.7946705,"('insensitive', 'sensitive')",1.2215127,1.2485379,0.6721562,0.67440474,0.91623265,0.8633586,0.95064247,1.0336667,1.1230971,1.1229277,-0.0001694
8,-0.4797668,-0.4839034,"('unaffectionate', 'affectionate')",-0.4263718,-0.45569056,-2.3398666,-2.2561567,-1.9451985,-1.9478761,0.1443917,0.06085751,-1.0093625,-1.0165539,-0.0071914
9,0.7698904,0.69753176,"('unaffectionate', 'caring')",1.1056314,1.0272374,-1.480112,-1.4591719,-1.0810512,-1.1444727,1.176658,1.1332475,0.0982033,0.0508744,-0.0473289
10,1.5685408,1.489869,"('unsympathetic', 'sympathetic')",0.5834991,0.5140318,0.046694044,-0.08469793,0.5489321,0.39125454,0.65146804,0.519405,0.6798268,0.5659724,-0.1138544
11,0.5525177,0.49642244,"('unhelpful', 'helpful')",1.7861215,1.7093761,0.77244586,0.7309125,0.6049599,0.57666683,2.5794628,2.539393,1.2591016,1.2105541,-0.0485475
12,1.4148372,1.4657466,"('unsupportive', 'supportive')",1.9932145,2.075238,0.044132125,0.14274806,-0.36599025,-0.27529415,-1.399308,-1.4169251,0.3373772,0.3983027,0.0609255
13,1.1654357,1.056021,"('impolite', 'polite')",1.7551568,1.7083032,1.1511241,1.0723661,1.3044635,1.2718098,0.43731287,0.4212337,1.1626986,1.1059468,-0.0567518
14,1.0198463,0.9333681,"('antisocial', 'social')",2.063258,2.0139399,0.9631655,0.9175437,1.4824843,1.4725751,-0.25789365,-0.19559696,1.054172,1.0283659,-0.0258061
15,-0.07535857,-0.13598306,"('boring', 'funny')",0.1895012,0.21300417,0.1166009,0.16748331,0.3628617,0.45408928,0.28870833,0.33068976,0.1764627,0.2058567,0.029394
16,-1.2133136,-1.22567,"('unpopular', 'popular')",-0.9371407,-0.93882406,-1.0599768,-1.051409,-0.7634339,-0.7726842,0.37779158,0.4269222,-0.7192147,-0.712333,0.0068817
17,0.09073437,0.15251113,"('nasty', 'nice')",0.01782588,0.097065166,-0.477508,-0.40213087,-0.08508076,0.024962762,-0.6225581,-0.59793687,-0.2153173,-0.1451057,0.0702116
18,0.9833726,1.0018864,"('disagreeable', 'welcoming')",-0.21247269,-0.16210186,-0.22914225,-0.16854376,-1.0461761,-0.961524,-0.29378623,-0.34044772,-0.1596409,-0.1261462,0.0334947
19,-0.3817056,-0.32896745,"('inhospitable', 'hospitable')",-0.35485834,-0.36947933,-0.43053257,-0.34189585,-1.0710977,-0.98599786,-0.16171667,-0.22967418,-0.4799822,-0.4512029,0.0287793
20,1.4458911,1.4137881,"('rough', 'thoughtful')",0.06117137,0.05861647,0.18179142,0.18867788,0.07484597,0.06211145,0.7508237,0.7652438,0.5029047,0.4976876,-0.0052171
21,1.0024314,0.9520062,"('immoral', 'moral')",1.8846052,1.8424797,1.6264521,1.5435503,2.041084,1.9973559,-0.091910176,-0.042200904,1.2925325,1.2586383,-0.0338942
22,1.1958232,1.1573246,"('untrustworthy', 'trustworthy')",0.48422557,0.40913895,0.9571646,0.9358428,1.3277872,1.3120663,-0.29681,-0.22101387,0.7336381,0.7186718,-0.0149663
23,1.2309963,1.1133989,"('insincere', 'sincere')",1.9471972,1.8137935,0.74743855,0.64446694,0.8593208,0.71794325,6.0180044,5.928346,2.1605915,2.0435898,-0.1170017
24,1.7359776,1.6568727,"('dishonest', 'honest')",0.9289887,0.8759502,0.31225687,0.2963121,0.52517,0.44723102,1.1622674,1.098051,0.9329321,0.8748835,-0.0580486
25,0.21002832,0.20552596,"('egoistic', 'altruistic')",-0.8488469,-0.79080796,-1.5097327,-1.3962182,-0.9297621,-0.934147,1.0560595,1.0183332,-0.4044508,-0.3794628,0.024988
26,2.0702147,1.9916661,"('hardhearted', 'benevolent')",0.30465987,0.31176004,-0.695029,-0.6621714,-0.37423116,-0.45418012,1.2612416,1.2131456,0.5133712,0.480044,-0.0333272
27,0.8630677,0.87429637,"('hardhearted', 'softhearted')",-1.0325254,-0.94744873,-0.6328541,-0.5553058,-0.30637693,-0.30414364,1.0431205,0.9605599,-0.0131137,0.0055916,0.0187053
28,0.6063582,0.42367336,"('disloyal', 'loyal')",0.37578756,0.16789494,-0.7450427,-0.8632832,-0.7735512,-0.98443484,1.2203101,0.997753,0.1367724,-0.0516793,-0.1884517
29,0.026645213,0.020151202,"('unfair', 'fair')",-0.023902237,-0.037242718,-0.112793565,-0.1312336,-0.089224845,-0.09383948,-0.5247756,-0.68571943,-0.1448102,-0.1855768,-0.0407666
30,1.4086833,1.3344998,"('intolerant', 'tolerant')",1.4977006,1.3855745,1.3125739,1.2178265,1.3741921,1.2885365,1.4551685,1.5074303,1.4096638,1.3467735,-0.0628903
31,-1.4492837,-1.3395488,"('evil', 'good')",-1.5688075,-1.4932708,-1.6336163,-1.4948566,-2.116664,-1.9591135,-1.600843,-1.6460538,-1.673843,-1.5865686,0.0872744
32,1.3710911,1.2373096,"('unkind', 'kind')",1.077308,1.0367267,0.72601914,0.6359474,1.6303374,1.4948888,1.6453682,1.4876585,1.2900248,1.1785063,-0.1115185
33,0.18806468,0.15188062,"('wrong', 'right')",1.2455115,1.2661606,0.37167805,0.41717964,-0.0450359,-0.004074566,-0.84009695,-0.82247007,0.1840243,0.2017352,0.0177109
34,0.23375235,0.24758591,"('mean', 'honorable')",1.3506964,1.348321,0.8005178,0.8481643,0.6606591,0.67575514,5.8659062,5.95872,1.7823063,1.8157093,0.033403
35,-0.48352963,-0.43195838,"('corrupt', 'incorrupt')",-1.6102844,-1.5035759,-1.1699141,-1.0450913,-1.3649101,-1.2904263,-0.8051812,-0.96495265,-1.0867639,-1.0472009,0.039563
36,-0.24275766,-0.22084387,"('hostile', 'amicable')",-0.20037948,-0.33591083,-1.2482983,-1.250979,-1.3647727,-1.4754648,-0.25825778,-0.3379432,-0.6628932,-0.7242283,-0.0613351
37,-0.36600816,-0.30713204,"('fake', 'genuine')",-0.039633185,-0.03364515,0.055116996,0.12417942,0.21277681,0.25773597,0.4501294,0.38118023,0.0624764,0.0844637,0.0219873
38,-0.14176817,-0.13460201,"('untruthful', 'truthful')",1.7031049,1.6593871,-0.26569587,-0.22436382,-0.26296124,-0.28491503,0.45807618,0.38501143,0.2981511,0.2801035,-0.0180476
39,2.7468586,2.7093282,"('exploitative', 'cooperative')",1.3279266,1.4048502,1.895108,1.9008338,1.376526,1.438942,0.40651342,0.4378427,1.5505865,1.5783595,0.027773
40,1.878689,1.8713526,"('stingy', 'generous')",1.0763873,1.1594633,0.36099488,0.40590477,-0.18399188,-0.17701831,-1.5108273,-1.592203,0.3242504,0.3334998,0.0092494
41,1.1107967,1.1199584,"('unforgiving', 'forgiving')",1.4246436,1.3731178,0.2929051,0.35372022,0.4228248,0.4604514,0.18041544,0.22160694,0.6863172,0.705771,0.0194538
42,1.6450545,1.6319753,"('unreliable', 'reliable')",1.4452237,1.4785948,1.2287813,1.301787,1.8207527,1.8704479,-2.4044042,-2.3225763,0.7470816,0.7920456,0.044964
43,1.4123199,1.4250154,"('irresponsible', 'responsible')",1.9079319,1.904887,0.1691362,0.21637084,0.8604927,0.9215529,1.5204868,1.505515,1.1740736,1.1946682,0.0205946
44,-0.7163338,-0.5928788,"('prejudiced', 'unprejudiced')",-0.28505445,-0.11619259,1.0421463,1.1383011,0.62993956,0.72600716,-1.485598,-1.4997457,-0.1629801,-0.0689018,0.0940783
45,0.5363208,0.5673184,"('incompetent', 'competent')",0.35548523,0.2381057,0.3254014,0.32783425,0.6488271,0.6374892,0.11218183,0.06373129,0.3956433,0.3668958,-0.0287475
46,0.3522035,0.3106659,"('uncompetitive', 'competitive')",1.872591,1.7531745,0.7396326,0.6137806,0.7373598,0.6933264,0.2804579,0.29136792,0.7964489,0.7324631,-0.0639858
47,0.8350219,0.88155246,"('stupid', 'smart')",1.5255483,1.4970738,0.57876486,0.648903,1.199498,1.2351036,5.1499214,5.306435,1.8577509,1.9138136,0.0560627
48,-0.002305855,-0.12732966,"('unintelligent', 'intelligent')",-0.5342366,-0.59957755,-1.2346363,-1.2819154,-1.1439031,-1.2167373,0.4399351,0.39247406,-0.4950294,-0.5666172,-0.0715878
49,-0.0682062,-0.07267607,"('unable', 'able')",-0.99642473,-0.9359593,-0.53929144,-0.49925295,-0.49152508,-0.45168144,-0.4431828,-0.3256865,-0.507726,-0.4570512,0.0506748
50,0.09819294,0.08177112,"('clumsy', 'skillful')",0.45156395,0.41685677,0.313151,0.26544574,0.60573244,0.5355032,0.2845748,0.22653738,0.350643,0.3052228,-0.0454202
51,1.1596475,1.0273173,"('uneducated', 'educated')",0.9372978,0.83726734,0.6820873,0.4805656,0.8598782,0.63823867,0.9549909,0.8364016,0.9187803,0.7639581,-0.1548222
52,0.08205183,0.050721634,"('irrational', 'rational')",-0.16032167,-0.28396893,-0.27535066,-0.31784633,-1.0653372,-1.1250678,-0.37329325,-0.47715157,-0.3584502,-0.4306626,-0.0722124
53,0.75199074,0.68537605,"('uncreative', 'creative')",0.45615107,0.34217584,-0.43685117,-0.41860628,-0.34805277,-0.3700756,1.2942793,1.172906,0.3435035,0.2823552,-0.0611483
54,0.5316783,0.4935319,"('incapable', 'capable')",0.63197225,0.61934847,-0.035559766,-0.020877087,0.28050396,0.22310698,0.8682096,0.87184745,0.4553609,0.4373915,-0.0179694
55,0.8071899,0.7810098,"('incompetent', 'clever')",0.35314906,0.2642514,0.5418888,0.42217806,0.30653554,0.2844014,0.5521671,0.57903355,0.5121861,0.4661748,-0.0460113
56,0.7885327,0.6975171,"('impractical', 'practical')",1.7923377,1.7235924,1.2012748,1.1811101,2.1708045,2.1947005,0.41219074,0.3956932,1.2730281,1.2385226,-0.0345055
57,0.7523647,0.7022698,"('unimaginative', 'imaginative')",0.1287091,0.115144745,-0.39482,-0.4106667,0.15117887,0.15688293,-2.0945084,-2.1267142,-0.2914152,-0.3126167,-0.0212015
58,0.66870564,0.6090576,"('undiscriminating', 'discriminating')",1.4600393,1.3386669,-0.110255115,-0.14916062,0.42082554,0.27705383,0.0059477286,-0.0143021885,0.4890526,0.4122631,-0.0767895
59,0.5650729,0.63239914,"('foolish', 'wise')",0.6795372,0.7078843,-0.10915854,0.014392454,-0.0850679,-0.00824108,0.39617568,0.3708209,0.2893119,0.3434511,0.0541392
60,1.3848993,1.3077929,"('inefficient', 'efficient')",1.5661541,1.5002251,1.2822493,1.1654373,1.9940501,1.9293362,0.40359652,0.46197394,1.3261898,1.2729531,-0.0532367
61,0.8017051,0.68627346,"('illogical', 'logical')",1.75703,1.6267455,0.55467016,0.42242458,0.6475949,0.5005612,0.7478928,0.6310575,0.9017786,0.7734124,-0.1283662
62,0.25991124,0.3157131,"('incompetent', 'brilliant')",1.3398836,1.3977169,1.1711942,1.2019374,0.6082382,0.69827056,0.71710634,0.8351823,0.8192667,0.889764,0.0704973
63,0.85275376,0.8376368,"('unperceptive', 'insightful')",1.8805753,1.8135992,0.75028765,0.77184576,0.9720224,0.97769296,1.6717685,1.7556211,1.2254816,1.2312792,0.0057976
64,0.5745304,0.55787736,"('shy', 'confident')",0.9252824,0.93064624,0.82658094,0.7851086,0.9368769,0.96997434,-5.8686075,-5.866586,-0.5210673,-0.5245959,-0.0035286
65,1.6928321,1.5627221,"('insecure', 'secure')",0.6498044,0.5867954,0.92625976,0.80650663,1.5087839,1.430722,0.205229,0.2221666,0.9965818,0.9217826,-0.0747992
66,0.35765636,0.34542474,"('inactive', 'active')",1.0331452,1.0599498,0.3983392,0.43198425,0.1370203,0.07249391,0.84492844,0.8326117,0.5542179,0.5484929,-0.005725
67,-0.0075729713,-0.06836647,"('doubtful', 'determined')",1.2640134,1.316171,1.2095246,1.2417023,1.2767745,1.3394313,-0.3515806,-0.3132115,0.6782318,0.7031454,0.0249136
68,0.25592375,0.13641502,"('dependent', 'independent')",-1.8011446,-1.905188,-0.44224614,-0.51983815,-0.2563209,-0.3262993,-0.45134938,-0.5684818,-0.5390275,-0.6366785,-0.097651
69,-0.3180955,-0.27653217,"('lazy', 'industrious')",0.23430973,0.29692367,0.1017337,0.24874872,0.029944357,0.117955305,-0.91162294,-0.9017841,-0.1727461,-0.1029377,0.0698084
70,1.3416504,1.3427733,"('lethargic', 'energetic')",0.93750024,0.992364,1.5557585,1.5775135,1.8519751,1.849302,1.5323904,1.7091901,1.4438549,1.4942286,0.0503737
71,2.1329074,2.1324286,"('diffident', 'self-confident')",1.7865478,1.7696617,-0.5298562,-0.45824528,-0.6729048,-0.6480365,0.46560663,0.4197528,0.6364602,0.6431123,0.0066521
72,1.1543877,1.1231581,"('unambitious', 'ambitious')",0.76426804,0.82100344,-0.65528077,-0.6261249,-0.48436293,-0.4840627,-0.85727984,-0.8292302,-0.0156536,0.0009487,0.0166023
73,0.93248165,0.9490469,"('helpless', 'self-reliant')",0.4532025,0.41528857,0.25438973,0.2497456,-0.17500357,-0.11277756,-3.7243166,-3.681913,-0.4518493,-0.4361218,0.0157275
74,1.8964239,1.8589246,"('undedicated', 'dedicated')",0.8613422,0.81777513,1.0952901,1.1245817,0.8398459,0.8501183,0.594322,0.60890526,1.057445,1.052061,-0.005384
75,-1.0752419,-0.9566768,"('meek', 'impulsive')",-0.32791698,-0.21180494,0.4495162,0.5375528,0.05932401,0.15601528,-0.53003645,-0.40375426,-0.284871,-0.1757336,0.1091374
76,0.7416847,0.6934995,"('anxious', 'daring')",0.82777125,0.85727936,1.2856687,1.1666698,1.3355283,1.2867852,0.646418,0.66539705,0.9674142,0.9339262,-0.033488
77,0.1079269,0.06475538,"('unmotivated', 'motivated')",1.3324535,1.2890152,0.41252398,0.36434975,0.26354763,0.23188622,-0.7469993,-0.6050657,0.2738905,0.2689882,-0.0049023
78,-0.12243536,-0.100000925,"('nonresilient', 'resilient')",0.49684206,0.4686783,-1.076889,-1.0690494,-0.71036816,-0.6986953,0.21922596,0.3012656,-0.2387249,-0.2195603,0.0191646
79,-0.6825845,-0.7006122,"('wavering', 'unwavering')",-0.3042971,-0.28555053,-0.6058065,-0.5229574,-1.1726618,-1.1113605,-0.24498332,-0.32034355,-0.6020666,-0.5881648,0.0139018
80,0.9175775,0.93111604,"('dominated', 'dominating')",0.18319747,0.25346518,1.4330599,1.395786,1.3270276,1.2912265,-1.1706257,-1.1152611,0.5380474,0.5512666,0.0132192
81,0.57036763,0.49193576,"('submissive', 'aggressive')",1.5468454,1.5168018,0.7483588,0.69179606,1.7285589,1.6572049,-0.43200973,-0.36919644,0.8324242,0.7977084,-0.0347158
82,0.0066924207,-0.024404839,"('poor', 'rich')",-0.4400708,-0.5337273,-0.2372281,-0.28875867,0.43426055,0.35686144,6.2516527,6.2627997,1.2030614,1.1545541,-0.0485073
83,1.1059659,0.93740785,"('powerless', 'powerful')",1.6827857,1.6325871,0.12219577,0.07507128,0.034837093,0.016800303,-0.54802567,-0.5813503,0.4795517,0.4161033,-0.0634484
84,0.27908123,0.16671377,"('inferior', 'superior')",0.50872594,0.51821655,-0.4546511,-0.44647807,-0.12704697,-0.1250706,0.40023035,0.41604352,0.1212679,0.105885,-0.0153829
85,0.010447739,0.050249986,"('insignificant', 'prestigious')",0.21218738,0.20724316,-0.79152155,-0.7194831,-0.9435115,-0.90806234,0.40392783,0.31042233,-0.221694,-0.211926,0.009768
86,0.9994693,0.79532933,"('uninfluential', 'influential')",0.11917098,-0.015198501,-0.84311086,-0.9157391,-0.68137693,-0.7833142,0.20537719,0.13519862,-0.0400941,-0.1567448,-0.1166507
87,0.6320827,0.56185645,"('unsuccessful', 'successful')",1.324003,1.2614201,0.7128644,0.61714673,0.9482648,0.9040751,0.6162557,0.613831,0.8466941,0.7916659,-0.0550282
88,0.5089135,0.38619184,"('low', 'eminent')",-0.24766065,-0.3651169,-0.3938833,-0.47688735,-0.24425277,-0.45144296,0.5012105,0.3716557,0.0248655,-0.1071199,-0.1319854
