,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.1547406,-0.3535091,"('unsociable', 'sociable')",0.09389726,-0.117553234,-0.0304217,-0.2355312,-0.2051095
1,-1.7882862,-1.8853805,"('unfriendly', 'friendly')",1.0640707,0.9233352,-0.3621078,-0.4810227,-0.1189149
2,1.0659167,1.0426731,"('unlikable', 'likable')",1.021112,1.056365,1.0435143,1.0495191,0.0060048
3,0.7043414,0.77731836,"('repellent', 'pleasant')",1.2182814,1.2520896,0.9613114,1.014704,0.0533926
4,-0.30851328,-0.30467916,"('disliked', 'liked')",-6.2622232,-6.3928547,-3.2853682,-3.3487668,-0.0633986
5,-1.590233,-1.5196638,"('distant', 'outgoing')",-1.0342447,-1.0194242,-1.3122388,-1.269544,0.0426948
6,-2.3174436,-2.2160497,"('distant', 'open')",-0.9665253,-0.95463914,-1.6419845,-1.5853444,0.0566401
7,0.33084604,0.33944654,"('insensitive', 'sensitive')",0.5671289,0.53162813,0.4489875,0.4355373,-0.0134502
8,-1.7417101,-1.744238,"('unaffectionate', 'affectionate')",0.3730334,0.37277707,-0.6843383,-0.6857305,-0.0013922
9,-1.5074532,-1.5427244,"('unaffectionate', 'caring')",0.80299354,0.7766921,-0.3522298,-0.3830161,-0.0307863
10,0.01976877,-0.015188485,"('unsympathetic', 'sympathetic')",-0.5486756,-0.5515227,-0.2644534,-0.2833556,-0.0189022
11,0.5312587,0.48524284,"('unhelpful', 'helpful')",1.4403249,1.475011,0.9857918,0.9801269,-0.0056649
12,-0.30071193,-0.19641578,"('unsupportive', 'supportive')",-2.097689,-2.142037,-1.1992004,-1.1692264,0.029974
13,0.3091702,0.26231605,"('impolite', 'polite')",-0.7142203,-0.68800265,-0.202525,-0.2128433,-0.0103183
14,1.6110235,1.48905,"('antisocial', 'social')",0.67622626,0.5372816,1.1436249,1.0131658,-0.1304591
15,0.3305297,0.18415488,"('boring', 'funny')",0.29847,0.20158295,0.3144999,0.1928689,-0.121631
16,-0.48164627,-0.4426944,"('unpopular', 'popular')",0.65405333,0.57309365,0.0862035,0.0651996,-0.0210039
17,-0.596948,-0.5045235,"('nasty', 'nice')",-0.6907276,-0.6553633,-0.6438378,-0.5799434,0.0638944
18,-0.80846244,-0.74003184,"('disagreeable', 'welcoming')",-0.6477618,-0.73607755,-0.7281121,-0.7380547,-0.0099426
19,-1.1426572,-1.036754,"('inhospitable', 'hospitable')",-0.9372324,-0.8583524,-1.0399448,-0.9475532,0.0923916
20,0.67694724,0.61465144,"('rough', 'thoughtful')",0.9717835,0.96630186,0.8243654,0.7904767,-0.0338887
21,1.1752307,1.1623496,"('immoral', 'moral')",-0.05058786,-0.05703568,0.5623214,0.5526569,-0.0096645
22,0.5374395,0.5327719,"('untrustworthy', 'trustworthy')",-0.6326388,-0.73007125,-0.0475996,-0.0986497,-0.0510501
23,0.3407579,0.29069632,"('insincere', 'sincere')",5.4428225,5.398272,2.8917902,2.8444841,-0.0473061
24,0.19903836,0.14230661,"('dishonest', 'honest')",0.36941954,0.3967698,0.284229,0.2695382,-0.0146908
25,-1.0808117,-1.1183357,"('egoistic', 'altruistic')",1.0097256,0.96597856,-0.0355431,-0.0761786,-0.0406355
26,-0.43809798,-0.54966015,"('hardhearted', 'benevolent')",2.0517619,1.9877577,0.806832,0.7190487,-0.0877833
27,-0.77440053,-0.8177844,"('hardhearted', 'softhearted')",0.9868523,0.9048056,0.1062259,0.0435106,-0.0627153
28,-0.292978,-0.38995707,"('disloyal', 'loyal')",1.0993128,1.018415,0.4031674,0.314229,-0.0889384
29,0.038551934,-0.046082124,"('unfair', 'fair')",-0.35337943,-0.4952288,-0.1574138,-0.2706555,-0.1132417
30,1.6449177,1.52518,"('intolerant', 'tolerant')",1.1550243,1.140211,1.399971,1.3326955,-0.0672755
31,-1.8359448,-1.7058073,"('evil', 'good')",-0.9004101,-1.039839,-1.3681774,-1.3728232,-0.0046458
32,0.044067398,-0.10684869,"('unkind', 'kind')",0.67101467,0.49505514,0.357541,0.1941032,-0.1634378
33,-0.40936896,-0.45869476,"('wrong', 'right')",-0.8200452,-0.894587,-0.6147071,-0.6766409,-0.0619338
34,-0.050251503,0.1530465,"('mean', 'honorable')",5.185964,5.446978,2.5678563,2.8000124,0.2321561
35,-1.435946,-1.5397828,"('corrupt', 'incorrupt')",-0.6208969,-0.7027883,-1.0284214,-1.1212856,-0.0928642
36,-1.886378,-1.8761399,"('hostile', 'amicable')",-0.19808817,-0.32451895,-1.0422331,-1.1003294,-0.0580963
