,apa_male,apa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.3041091,-0.33991167,"('unsociable', 'sociable')",0.00019153394,-0.1651893,-0.1519588,-0.2525505,-0.1005917
1,-1.4691079,-1.4622451,"('unfriendly', 'friendly')",1.2256873,1.0792001,-0.1217103,-0.1915225,-0.0698122
2,0.7231694,0.72411454,"('unlikable', 'likable')",0.7524192,0.75067765,0.7377943,0.7373961,-0.0003982
3,0.34367985,0.5258916,"('repellent', 'pleasant')",0.7841413,0.8498026,0.5639106,0.6878471,0.1239365
4,-0.098523736,-0.16432661,"('disliked', 'liked')",-6.2153144,-6.396098,-3.156919,-3.2802124,-0.1232934
5,-1.4580947,-1.5058483,"('distant', 'outgoing')",-0.76186544,-0.84414536,-1.1099801,-1.1749969,-0.0650168
6,-1.389807,-1.3753519,"('distant', 'open')",-0.77540845,-0.8706128,-1.0826077,-1.1229824,-0.0403747
7,0.012545742,0.11407648,"('insensitive', 'sensitive')",0.38551947,0.4315026,0.1990326,0.2727895,0.0737569
8,-0.937338,-0.99814594,"('unaffectionate', 'affectionate')",0.3993477,0.34873265,-0.2689952,-0.3247066,-0.0557114
9,-1.2359295,-1.257242,"('unaffectionate', 'caring')",0.74688643,0.7153717,-0.2445215,-0.2709351,-0.0264136
10,-0.5738456,-0.4296626,"('unsympathetic', 'sympathetic')",-0.65472615,-0.6301493,-0.6142859,-0.5299059,0.08438
11,-0.1316948,-0.109464854,"('unhelpful', 'helpful')",1.1500906,1.2121913,0.5091979,0.5513632,0.0421653
12,-0.27082407,-0.1117798,"('unsupportive', 'supportive')",-2.085548,-2.1047084,-1.1781859,-1.1082441,0.0699418
13,-0.11188322,-0.1324505,"('impolite', 'polite')",-0.96153224,-0.92266595,-0.5367078,-0.5275582,0.0091496
14,1.1745522,1.2029428,"('antisocial', 'social')",0.46245962,0.3787607,0.8185059,0.7908518,-0.0276541
15,-0.048874326,-0.2588027,"('boring', 'funny')",0.29525134,0.2516933,0.1231885,-0.0035547,-0.1267432
16,-0.8080492,-0.79282796,"('unpopular', 'popular')",0.34746435,0.24530035,-0.2302924,-0.2737638,-0.0434714
17,-0.49146903,-0.44520298,"('nasty', 'nice')",-0.5596545,-0.5313775,-0.5255617,-0.4882903,0.0372714
18,-0.5907023,-0.5376718,"('disagreeable', 'welcoming')",-0.5139875,-0.6082977,-0.5523449,-0.5729848,-0.0206399
