,microchip_male,microchip_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4184297,-1.4982404,"('unsociable', 'sociable')",0.22642592,0.15261532,-0.6406574,-0.7562891,-0.6108871,-0.7006381,-0.089751
1,-0.46274868,-0.6198847,"('unfriendly', 'friendly')",-0.29893956,-0.45468256,1.838521,1.8176169,0.3589443,0.2476832,-0.1112611
2,-0.021084884,-0.013042148,"('unlikable', 'likable')",0.57699394,0.54119503,0.89245224,0.8977847,0.4827871,0.4753126,-0.0074745
3,-0.84218687,-0.71397513,"('repellent', 'pleasant')",0.5881754,0.74210095,0.29318818,0.30763057,0.0130589,0.1119188,0.0988599
4,0.372082,0.30596843,"('disliked', 'liked')",-0.6294324,-0.6486679,-5.5279217,-5.686314,-1.928424,-2.0096712,-0.0812472
5,0.32570124,0.37456012,"('distant', 'outgoing')",-1.9234383,-1.7763377,-0.48279324,-0.3267764,-0.6935101,-0.5761847,0.1173254
6,0.048469372,0.114376,"('distant', 'open')",-2.2676854,-2.10886,-0.063729055,0.125118,-0.7609817,-0.623122,0.1378597
7,-0.6075498,-0.5796833,"('insensitive', 'sensitive')",0.66058666,0.7808391,0.7294555,0.8058351,0.2608308,0.3356636,0.0748328
8,-0.7653148,-0.8106688,"('unaffectionate', 'affectionate')",-0.1569747,-0.20809907,1.0308447,1.0629163,0.0361851,0.0147161,-0.021469
9,-0.7245119,-0.743683,"('unaffectionate', 'caring')",-7.841736e-06,-0.046490587,1.3021106,1.3916411,0.1925303,0.2004892,0.0079589
10,-2.6044056,-2.5613694,"('unsympathetic', 'sympathetic')",0.20918465,0.28583515,-0.8165972,-0.80859494,-1.0706061,-1.028043,0.0425631
11,-0.7405036,-0.75137454,"('unhelpful', 'helpful')",1.3888004,1.3823051,1.9616189,2.0217164,0.8699719,0.8842157,0.0142438
12,-0.7112674,-0.5307933,"('unsupportive', 'supportive')",0.5769019,0.7868471,-1.710709,-1.6257305,-0.6150248,-0.4565589,0.1584659
13,-0.6529667,-0.67056674,"('impolite', 'polite')",0.6850025,0.67106533,-0.5815305,-0.620912,-0.1831649,-0.2068045,-0.0236396
14,-0.38495508,-0.3675147,"('antisocial', 'social')",2.0599182,2.0848012,-0.45227844,-0.593284,0.4075615,0.3746675,-0.032894
15,0.5755388,0.45378628,"('boring', 'funny')",-0.24228491,-0.35728437,0.726255,0.6536228,0.3531696,0.2500416,-0.103128
16,-0.3446288,-0.38947916,"('unpopular', 'popular')",-0.71685797,-0.7596129,0.6989745,0.70853484,-0.1208374,-0.1468524,-0.026015
17,0.28520527,0.31937197,"('nasty', 'nice')",-0.40178758,-0.40044844,-0.3757791,-0.3432693,-0.1641205,-0.1414486,0.0226719
18,-0.30066386,-0.26005808,"('disagreeable', 'welcoming')",-0.28785962,-0.23622097,-0.1136031,-0.095762044,-0.2340422,-0.197347,0.0366952
19,-0.6133199,-0.6725133,"('inhospitable', 'hospitable')",-1.1323996,-1.2095816,0.28260952,0.3737232,-0.4877033,-0.5027905,-0.0150872
20,0.07046647,0.12980357,"('rough', 'thoughtful')",1.6453453,1.6502992,0.66324925,0.6395566,0.7930204,0.8065531,0.0135327
21,-0.79179376,-0.8367742,"('immoral', 'moral')",1.2004594,1.1429522,-0.6360352,-0.6343498,-0.0757899,-0.1093906,-0.0336007
22,-0.07314485,-0.08538463,"('untrustworthy', 'trustworthy')",0.07754542,0.09051224,-0.6966067,-0.6989752,-0.2307354,-0.2312825,-0.0005471
23,-1.0050899,-1.0253178,"('insincere', 'sincere')",-0.014765479,-0.030400163,5.489893,5.4929023,1.4900125,1.4790614,-0.0109511
24,-1.0826421,-1.0587792,"('dishonest', 'honest')",-1.4895788,-1.47094,0.7261915,0.70416486,-0.6153431,-0.6085182,0.0068249
25,0.55626947,0.47535986,"('egoistic', 'altruistic')",-0.41716167,-0.40017498,1.850747,1.8259932,0.6632849,0.633726,-0.0295589
26,-0.057395183,-0.18191883,"('hardhearted', 'benevolent')",0.8526478,0.78012383,1.8753961,1.7350655,0.8902163,0.7777568,-0.1124595
27,-0.1574333,-0.021777317,"('hardhearted', 'softhearted')",0.10560305,0.16478404,1.3050326,1.312935,0.4177341,0.4853139,0.0675798
28,-0.6213622,-0.82357186,"('disloyal', 'loyal')",0.643753,0.4515883,1.3665327,1.2258637,0.4629745,0.2846267,-0.1783478
29,-0.020406071,-0.048590057,"('unfair', 'fair')",-1.4156569,-1.485843,-0.65925884,-0.7614735,-0.6984406,-0.7653022,-0.0668616
30,-0.044307217,-0.016805781,"('intolerant', 'tolerant')",1.577481,1.5452623,0.99878323,0.93711466,0.8439857,0.8218571,-0.0221286
31,0.43187386,0.50228703,"('evil', 'good')",-1.683017,-1.6827914,-0.80520785,-0.7907713,-0.6854504,-0.6570919,0.0283585
32,-0.43171865,-0.545962,"('unkind', 'kind')",0.7469011,0.66013837,1.2860938,1.1207223,0.5337588,0.4116329,-0.1221259
33,0.8534221,0.7913797,"('wrong', 'right')",0.051820554,-0.040384546,-0.3827036,-0.47878134,0.1741797,0.0907379,-0.0834418
34,-0.35981387,-0.20316155,"('mean', 'honorable')",-0.5409907,-0.3903644,5.832686,6.1387877,1.6439605,1.8484206,0.2044601
35,1.127196,1.0159638,"('corrupt', 'incorrupt')",-1.4443898,-1.6078148,0.04868274,-0.084618084,-0.0895037,-0.2254897,-0.135986
36,0.6503088,0.4830993,"('hostile', 'amicable')",-1.2582374,-1.4721469,0.550308,0.40512133,-0.0192069,-0.1946421,-0.1754352
37,-0.3095609,-0.24687168,"('fake', 'genuine')",-0.29725263,-0.21866977,0.2858262,0.36005697,-0.1069958,-0.0351615,0.0718343
38,-0.38587117,-0.35821283,"('untruthful', 'truthful')",-0.56555665,-0.52402294,-0.030412983,0.03345428,-0.3272803,-0.2829272,0.0443531
39,1.3271625,1.3170141,"('exploitative', 'cooperative')",0.45749292,0.4671175,0.20276877,0.16249095,0.6624748,0.6488742,-0.0136006
40,0.054496847,0.14221773,"('stingy', 'generous')",-0.18473037,-0.05320681,-1.4532566,-1.4989741,-0.52783,-0.4699877,0.0578423
41,-0.58298624,-0.58368874,"('unforgiving', 'forgiving')",-0.5724021,-0.57490593,0.4305434,0.35167208,-0.241615,-0.2689742,-0.0273592
42,-0.5618438,-0.35943335,"('unreliable', 'reliable')",-1.4220142,-1.257934,-3.3404903,-3.2632766,-1.7747828,-1.6268813,0.1479015
43,-1.3802707,-1.1974703,"('irresponsible', 'responsible')",-0.51348615,-0.38436958,0.072506584,0.15182215,-0.6070834,-0.4766726,0.1304108
44,0.9134298,1.0014836,"('prejudiced', 'unprejudiced')",-0.3505898,-0.26376748,-1.5102644,-1.5447298,-0.3158081,-0.2690046,0.0468035
45,-1.3598808,-1.2600436,"('incompetent', 'competent')",-0.14119881,-0.026279014,-0.5540947,-0.5784323,-0.6850581,-0.621585,0.0634731
46,-1.5975599,-1.5093125,"('uncompetitive', 'competitive')",0.7469107,0.8574891,-0.5467801,-0.60016406,-0.4658098,-0.4173292,0.0484806
47,0.36025217,0.49570683,"('stupid', 'smart')",1.0099447,1.1578113,5.2645006,5.514923,2.2115658,2.3894804,0.1779146
48,-0.8223264,-0.8409087,"('unintelligent', 'intelligent')",1.6416647,1.5914882,0.5749465,0.5189384,0.4647616,0.4231726,-0.041589
49,0.012179008,0.14644474,"('unable', 'able')",0.32883674,0.41441467,0.023940608,0.20692953,0.1216521,0.2559297,0.1342776
50,0.50343925,0.5715376,"('clumsy', 'skillful')",0.6121943,0.58297676,0.285592,0.27624053,0.4670751,0.4769183,0.0098432
51,-0.64607745,-0.8445759,"('uneducated', 'educated')",1.2659858,1.0960575,1.0115075,0.8137435,0.5438053,0.355075,-0.1887303
52,1.0810659,0.86484116,"('irrational', 'rational')",-1.2825283,-1.531121,0.38310423,0.2958263,0.0605473,-0.1234845,-0.1840318
53,-0.9654594,-1.0435928,"('uncreative', 'creative')",0.6197589,0.6055306,0.76145214,0.76757103,0.1385839,0.1098363,-0.0287476
54,-0.19500783,-0.37087324,"('incapable', 'capable')",-0.048642144,-0.120918825,1.2934378,1.3092247,0.3499293,0.2724775,-0.0774518
55,-1.129031,-1.0982233,"('incompetent', 'clever')",1.5970769,1.6550874,-0.033848684,-0.07072586,0.1447324,0.1620461,0.0173137
56,-0.078231215,-0.0020916322,"('impractical', 'practical')",0.91059506,0.9046803,-0.8198927,-0.80879855,0.004157,0.0312634,0.0271064
57,-0.61199063,-0.6796519,"('unimaginative', 'imaginative')",0.9484947,0.9448503,-2.3717413,-2.476251,-0.6784124,-0.7370175,-0.0586051
58,-0.19153999,-0.22876054,"('undiscriminating', 'discriminating')",0.6967356,0.63964987,0.06692438,0.068701975,0.1907067,0.1598638,-0.0308429
59,0.88171595,0.8246971,"('foolish', 'wise')",-0.6706421,-0.76211816,0.3142259,0.3521486,0.1750999,0.1382425,-0.0368574
60,-0.21815415,-0.016810007,"('inefficient', 'efficient')",1.854485,2.0459921,-0.6680097,-0.55869997,0.3227737,0.4901607,0.167387
61,-0.29217607,-0.40879396,"('illogical', 'logical')",0.78231364,0.6520176,0.17644934,0.033666134,0.2221956,0.0922966,-0.129899
62,-0.9940177,-0.8883461,"('incompetent', 'brilliant')",1.3425727,1.5327119,-0.31090188,-0.15789022,0.012551,0.1621585,0.1496075
63,-1.3532928,-1.300023,"('unperceptive', 'insightful')",0.4370101,0.56569153,0.78919214,0.9163423,-0.0423635,0.0606703,0.1030338
64,-0.28937277,-0.26450884,"('shy', 'confident')",-0.4342866,-0.37210846,-6.463162,-6.6061497,-2.3956072,-2.4142556,-0.0186484
65,-1.006376,-1.0875813,"('insecure', 'secure')",0.15271705,0.072850786,-0.68897617,-0.70597804,-0.5142117,-0.5735695,-0.0593578
66,-1.0305097,-1.0670084,"('inactive', 'active')",-0.9101579,-0.95860445,0.8540294,0.81830007,-0.3622127,-0.4024376,-0.0402249
67,0.59467685,0.58041894,"('doubtful', 'determined')",-0.22269306,-0.22817542,-0.87268084,-0.89636517,-0.166899,-0.1813739,-0.0144749
68,-0.46416476,-0.49928853,"('dependent', 'independent')",-0.39609244,-0.44584236,-0.6437758,-0.63648075,-0.5013444,-0.5272039,-0.0258595
69,1.8809355,2.0305948,"('lazy', 'industrious')",-0.09086771,0.013585143,-0.674194,-0.6120278,0.3719579,0.477384,0.1054261
