,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1585954,-1.2064489,"('unsociable', 'sociable')",0.65124106,0.5367726,-0.79880357,-0.8711732,-0.435386,-0.5136165,-0.0782305
1,-2.6247168,-2.6554508,"('unfriendly', 'friendly')",1.3317671,1.1271127,2.3926969,2.2461123,0.3665824,0.2392581,-0.1273243
2,0.65634966,0.7236562,"('unlikable', 'likable')",2.1377304,2.272538,0.38571987,0.5317941,1.0599333,1.1759961,0.1160628
3,-0.56520504,-0.4815452,"('repellent', 'pleasant')",0.062417433,0.08566546,0.10802438,0.21195176,-0.1315877,-0.0613093,0.0702784
4,-0.32796934,-0.3537948,"('disliked', 'liked')",-0.30026907,-0.32889393,-6.0245843,-6.147005,-2.2176075,-2.2765646,-0.0589571
5,-0.8773122,-0.85037726,"('distant', 'outgoing')",0.4072102,0.378739,0.26266974,0.2051107,-0.0691441,-0.0888425,-0.0196984
6,-0.8965195,-0.8453235,"('distant', 'open')",-0.5049478,-0.54474497,0.77296156,0.70561445,-0.2095019,-0.2281514,-0.0186495
7,-0.21399409,-0.2094664,"('insensitive', 'sensitive')",0.912516,0.9479963,1.0563855,1.0582621,0.5849691,0.5989307,0.0139616
8,-2.3492398,-2.28304,"('unaffectionate', 'affectionate')",-0.17964008,-0.18517978,1.0255738,0.90282243,-0.501102,-0.5217991,-0.0206971
9,-2.1761801,-2.141166,"('unaffectionate', 'caring')",1.2671188,1.2170404,1.3277305,1.2721795,0.1395564,0.116018,-0.0235384
10,-1.0387313,-1.0049927,"('unsympathetic', 'sympathetic')",-0.5582988,-0.49230343,-0.57336694,-0.53212506,-0.7234657,-0.6764737,0.046992
11,-0.7929493,-0.72347945,"('unhelpful', 'helpful')",0.6385172,0.6942735,1.5583252,1.7113888,0.4679643,0.5607276,0.0927633
12,-1.643836,-1.5657837,"('unsupportive', 'supportive')",1.1718023,1.2646815,-1.7730187,-1.7505922,-0.7483508,-0.6838981,0.0644527
13,-0.0037617814,-0.014511711,"('impolite', 'polite')",0.740446,0.79720885,-0.4740851,-0.38998643,0.087533,0.1309036,0.0433706
14,0.41746494,0.42967469,"('antisocial', 'social')",2.0396674,2.074389,-0.6290747,-0.6206497,0.6093525,0.6278046,0.0184521
15,0.5639445,0.49191114,"('boring', 'funny')",0.32738197,0.3206847,0.8551287,0.7418347,0.5821517,0.5181435,-0.0640082
16,-1.2672497,-1.1559125,"('unpopular', 'popular')",-0.72785676,-0.7114607,0.013221152,0.06710276,-0.6606284,-0.6000901,0.0605383
17,0.27400875,0.33372962,"('nasty', 'nice')",-0.18810035,-0.10570714,-0.37747097,-0.2991409,-0.0971875,-0.0237061,0.0734814
18,-0.61085296,-0.45075986,"('disagreeable', 'welcoming')",-0.6399143,-0.5667198,-0.28308308,-0.26064342,-0.5112834,-0.426041,0.0852424
19,-1.2842964,-1.2032306,"('inhospitable', 'hospitable')",-0.58277655,-0.5911045,0.2739063,0.291332,-0.5310555,-0.501001,0.0300545
20,0.21962947,0.21862133,"('rough', 'thoughtful')",0.07306446,0.08466597,0.6859781,0.67568755,0.326224,0.3263249,0.0001009
21,-0.08232581,-0.10435519,"('immoral', 'moral')",0.6730799,0.76266575,-1.139045,-0.98478734,-0.1827636,-0.1088256,0.073938
22,0.20597978,0.20145816,"('untrustworthy', 'trustworthy')",0.022524543,-0.019762188,-0.81337917,-0.83843124,-0.1949583,-0.2189118,-0.0239535
23,-0.6132213,-0.60264474,"('insincere', 'sincere')",1.2031925,1.172529,5.735232,5.7620687,2.108401,2.110651,0.00225
24,-0.63575494,-0.6403157,"('dishonest', 'honest')",0.12371874,0.1794169,0.92590106,0.8752412,0.137955,0.1381141,0.0001591
25,-1.1080437,-1.0959002,"('egoistic', 'altruistic')",-0.12154502,-0.14696798,1.8817515,1.7279271,0.2173876,0.1616863,-0.0557013
26,0.024905112,-0.044970665,"('hardhearted', 'benevolent')",1.4320261,1.4108461,1.8606794,1.7625993,1.1058702,1.0428249,-0.0630453
27,-0.5624704,-0.49282587,"('hardhearted', 'softhearted')",-0.32803646,-0.38720578,1.5782294,1.4493872,0.2292409,0.1897852,-0.0394557
28,-1.0570906,-1.1381191,"('disloyal', 'loyal')",0.34856856,0.23097858,0.84893537,0.7254131,0.0468044,-0.0605758,-0.1073802
29,-0.15427467,-0.2438618,"('unfair', 'fair')",-0.46897405,-0.5161372,-0.39884883,-0.6057591,-0.3406992,-0.4552527,-0.1145535
30,0.87210304,0.907419,"('intolerant', 'tolerant')",0.78763115,0.84893835,1.0905398,1.164601,0.9167581,0.9736528,0.0568947
31,-1.5542032,-1.4841354,"('evil', 'good')",-0.9779256,-1.0149505,-0.48001626,-0.59526694,-1.0040483,-1.0314509,-0.0274026
