,boston_male,boston_female,tuple,scientific_male,scientific_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.37834114,-0.4572791,"('unsociable', 'sociable')",0.021918979,-0.042198174,-0.6385828,-0.71900576,-0.3316683,-0.406161,-0.0744927
1,0.3761376,0.33215216,"('unfriendly', 'friendly')",0.54454285,0.32040435,1.4119341,1.2967415,0.7775382,0.649766,-0.1277722
2,0.3290294,0.48207855,"('unlikable', 'likable')",0.48749888,0.5374417,0.62921834,0.734979,0.4819156,0.5848331,0.1029175
3,-0.70542413,-0.6042387,"('repellent', 'pleasant')",-0.77093744,-0.75752145,0.6601755,0.67941433,-0.272062,-0.2274486,0.0446134
4,-0.19949543,-0.25071204,"('disliked', 'liked')",0.23633501,0.13275416,-6.499614,-6.6871505,-2.1542581,-2.2683695,-0.1141114
5,0.22480577,0.20146754,"('distant', 'outgoing')",0.0895982,0.017636858,-0.5925453,-0.5973708,-0.0927138,-0.1260888,-0.033375
6,0.14580935,0.13999254,"('distant', 'open')",-0.19061702,-0.2565267,-0.6100447,-0.64011985,-0.2182841,-0.252218,-0.0339339
7,-0.22898826,-0.21640795,"('insensitive', 'sensitive')",-0.708878,-0.6429523,-0.098968975,-0.041467093,-0.3456117,-0.3002758,0.0453359
8,-0.0995015,-0.16718073,"('unaffectionate', 'affectionate')",0.519493,0.35581857,0.2817254,0.21217328,0.2339056,0.1336037,-0.1003019
9,0.7659043,0.7383613,"('unaffectionate', 'caring')",0.24462117,0.13426483,0.8693486,0.8727712,0.6266247,0.5817991,-0.0448256
10,0.3560742,0.37363607,"('unsympathetic', 'sympathetic')",-1.3256578,-1.3396302,-0.88614583,-0.87766546,-0.6185765,-0.6145532,0.0040233
11,0.08174444,0.12574421,"('unhelpful', 'helpful')",-0.34135374,-0.3246786,1.5664289,1.6152304,0.4356065,0.4720987,0.0364922
12,0.39602476,0.5185725,"('unsupportive', 'supportive')",0.1325644,0.17615958,-2.2913446,-2.249012,-0.5875852,-0.5180933,0.0694919
13,0.42072535,0.47081196,"('impolite', 'polite')",-0.5154272,-0.42882517,-1.1972533,-1.1518204,-0.4306517,-0.3699445,0.0607072
14,-0.31295827,-0.29229367,"('antisocial', 'social')",0.38322827,0.45368308,-0.19317092,-0.23481062,-0.040967,-0.0244737,0.0164933
15,-0.22178298,-0.26375544,"('boring', 'funny')",0.84252566,0.8063117,-0.10834659,-0.09115481,0.1707987,0.1504672,-0.0203315
16,-0.31587762,-0.33689883,"('unpopular', 'popular')",0.3535518,0.31690863,0.38088685,0.26597935,0.1395203,0.0819964,-0.0575239
17,0.5819888,0.5758422,"('nasty', 'nice')",-0.21481283,-0.1895508,-0.51978356,-0.43528756,-0.0508692,-0.0163321,0.0345371
18,0.46345907,0.501926,"('disagreeable', 'welcoming')",0.2621246,0.23078671,-0.6560079,-0.69856054,0.0231919,0.0113841,-0.0118078
19,0.49706006,0.52270484,"('inhospitable', 'hospitable')",-0.19016582,-0.20984988,-0.7200288,-0.6485079,-0.1377115,-0.1118843,0.0258272
20,0.3830655,0.32365966,"('rough', 'thoughtful')",1.6647402,1.7256236,0.7887619,0.76389444,0.9455225,0.9377259,-0.0077966
21,-0.17768426,-0.13507198,"('immoral', 'moral')",0.46444762,0.5031453,-0.96071976,-0.8919656,-0.2246521,-0.1746308,0.0500213
22,0.039883327,0.05698012,"('untrustworthy', 'trustworthy')",-0.06702705,-0.063337535,-1.0612231,-1.0684061,-0.362789,-0.3582545,0.0045345
23,0.070774846,0.13342763,"('insincere', 'sincere')",-0.69629174,-0.7303588,5.235004,5.2368526,1.5364957,1.5466406,0.0101449
24,1.2373701,1.3300525,"('dishonest', 'honest')",-0.51903206,-0.51016414,0.32357094,0.31953162,0.347303,0.3798067,0.0325037
25,0.5108362,0.44693595,"('egoistic', 'altruistic')",1.3994125,1.330278,1.4941744,1.4852573,1.1348077,1.0874904,-0.0473173
26,0.98462784,0.85159874,"('hardhearted', 'benevolent')",1.4213349,1.2929701,1.9684453,1.870818,1.4581359,1.3384624,-0.1196735
27,-0.34346035,-0.35736957,"('hardhearted', 'softhearted')",-0.996709,-1.0245615,0.7493989,0.7259481,-0.1969235,-0.218661,-0.0217375
28,0.44555727,0.34331694,"('disloyal', 'loyal')",0.34560257,0.17697506,0.7923675,0.66041684,0.5278424,0.3935696,-0.1342728
29,-0.4550948,-0.48928195,"('unfair', 'fair')",-0.023430701,-0.015059501,-0.22388667,-0.3371253,-0.2341374,-0.2804889,-0.0463515
30,0.27263445,0.35843688,"('intolerant', 'tolerant')",0.106195316,0.0648939,0.33834514,0.32415408,0.2390583,0.2491616,0.0101033
31,-0.7324758,-0.64696133,"('evil', 'good')",0.15065266,0.14496544,-0.80032605,-0.8246342,-0.4607164,-0.44221,0.0185064
32,0.22374588,0.23591761,"('unkind', 'kind')",-0.091530405,-0.07871415,0.46447295,0.41831914,0.1988961,0.1918409,-0.0070552
33,0.49579164,0.43440378,"('wrong', 'right')",0.70515275,0.6698831,-0.5097876,-0.5227634,0.2303856,0.1938412,-0.0365444
34,-0.63004196,-0.5176385,"('mean', 'honorable')",0.4732727,0.5489797,5.138547,5.3054123,1.6605926,1.7789178,0.1183252
35,1.0629038,0.91622186,"('corrupt', 'incorrupt')",0.098093055,0.05592169,-0.5008037,-0.57373744,0.2200644,0.132802,-0.0872624
36,0.3776323,0.268575,"('hostile', 'amicable')",0.02155517,-0.16690654,0.14215711,-0.00041937083,0.1804482,0.0337497,-0.1466985
37,-0.15867208,-0.111752614,"('fake', 'genuine')",-0.21617481,-0.19363615,-0.41565162,-0.3857379,-0.2634995,-0.2303755,0.033124
38,0.48242953,0.5485252,"('untruthful', 'truthful')",0.21063249,0.18263187,-0.35151327,-0.31074333,0.1138496,0.1401379,0.0262883
39,2.2496753,2.3105662,"('exploitative', 'cooperative')",0.766947,0.8735247,0.14398813,0.25795662,1.0535368,1.1473492,0.0938124
40,0.90147495,0.9618474,"('stingy', 'generous')",0.5986138,0.5378112,-1.7192181,-1.8832668,-0.0730431,-0.1278694,-0.0548263
41,0.31985244,0.3632698,"('unforgiving', 'forgiving')",0.3768098,0.31989816,-0.16346395,-0.24237385,0.1777328,0.1469314,-0.0308014
42,0.74376166,0.90132,"('unreliable', 'reliable')",-0.53084433,-0.51157707,-3.2191105,-3.1959805,-1.0020644,-0.9354126,0.0666518
43,-0.34454837,-0.1698319,"('irresponsible', 'responsible')",-0.44388133,-0.34810317,-0.2652261,-0.14357743,-0.3512186,-0.2205042,0.1307144
44,-1.0043432,-0.9652459,"('prejudiced', 'unprejudiced')",-0.19189219,-0.11575449,-1.3147529,-1.2613328,-0.8369961,-0.7807778,0.0562183
