,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.18795986,-0.18555109,"('unsociable', 'sociable')",-0.8053896,-0.82328784,-1.3058999,-1.37388,-1.0386411,-1.2268064,-1.2601395,-1.3934035,-0.40952605,-0.548778,-0.8345926,-0.9252845,-0.0906919
1,1.1270615,1.0417038,"('unfriendly', 'friendly')",-0.9866377,-0.94317985,-0.66578156,-0.7343988,-0.59436035,-0.6843704,2.5634043,2.4696574,1.9175577,1.7670197,0.5602073,0.486072,-0.0741353
2,1.9159821,2.0058796,"('unlikable', 'likable')",0.9726434,1.1671396,0.78548765,0.8086171,1.9418333,1.9552485,1.8665752,1.9093151,0.73327863,0.85947835,1.3693,1.4509463,0.0816463
3,-0.43811154,-0.25577432,"('repellent', 'pleasant')",-0.58006227,-0.40721276,-1.4159029,-1.3216276,-0.617109,-0.5085535,-1.8661015,-1.7637458,0.84477735,0.81271166,-0.6787516,-0.5740337,0.1047179
4,-0.30650127,-0.42183763,"('disliked', 'liked')",0.7990479,0.8059737,0.5112415,0.6357344,-0.57858115,-0.49007502,0.2787741,0.2707661,-7.0965867,-7.2454386,-1.0654343,-1.0741461,-0.0087118
5,0.93997127,0.8626317,"('distant', 'outgoing')",-0.75305486,-0.74088037,1.3629516,1.3593888,0.5311454,0.550781,2.773501,2.806453,-0.45980167,-0.37418157,0.7324521,0.7440321,0.01158
6,0.8050515,0.8144237,"('distant', 'open')",-1.099531,-1.01935,1.3936102,1.4001508,0.49070495,0.5199485,3.1435518,3.1650753,0.038992964,0.11368155,0.7953967,0.8323216,0.0369249
7,0.41398638,0.66656435,"('insensitive', 'sensitive')",-0.1564245,-0.13442062,-1.2298652,-1.3558642,-0.8253286,-0.91302854,-0.6637746,-0.62058955,0.5812567,0.5858725,-0.3133583,-0.2952443,0.018114
8,0.97468174,0.8605989,"('unaffectionate', 'affectionate')",-0.35601327,-0.30052856,-0.11211331,-0.10196045,-0.049361207,-0.034364596,3.2828462,3.2339664,0.9396794,0.89527905,0.7799532,0.7588318,-0.0211214
9,1.5223705,1.4677978,"('unaffectionate', 'caring')",-0.85028315,-0.8483884,-0.22006406,-0.2823059,0.29616246,0.21982539,3.4643204,3.426083,1.533471,1.5563929,0.9576629,0.9232341,-0.0344288
10,-0.8093841,-0.5394315,"('unsympathetic', 'sympathetic')",-1.1245042,-1.1238093,-1.7108684,-1.7891275,-0.77293,-0.85019314,-2.0165212,-2.0493386,0.11376269,0.03970335,-1.0534075,-1.0520328,0.0013747
11,0.30942652,0.42640418,"('unhelpful', 'helpful')",-0.38515195,-0.4935691,-1.1659225,-1.2785497,0.28363925,0.18660226,-0.1258755,-0.069311835,2.2333627,2.3347273,0.1915797,0.1843838,-0.0071959
