,synchrony_male,synchrony_female,tuple,financial_male,financial_female,average_male,average_female,female-male
0,-0.55144054,-0.68601537,"('unsociable', 'sociable')",0.5009089,0.3101552,-0.0252658,-0.1879301,-0.1626643
1,-1.289343,-1.3553749,"('unfriendly', 'friendly')",1.5906161,1.4281601,0.1506366,0.0363926,-0.114244
2,0.17715454,0.17949836,"('unlikable', 'likable')",0.8220502,0.8420923,0.4996024,0.5107953,0.0111929
3,-0.7788375,-0.570147,"('repellent', 'pleasant')",0.04875247,0.108215906,-0.3650425,-0.2309655,0.134077
4,-0.12199019,-0.07870051,"('disliked', 'liked')",-7.5251126,-7.690435,-3.8235514,-3.8845677,-0.0610163
5,0.15016928,0.097051606,"('distant', 'outgoing')",-0.053680692,-0.06324759,0.0482443,0.016902,-0.0313423
6,-0.16168314,-0.20999336,"('distant', 'open')",-0.39994633,-0.39203334,-0.2808147,-0.3010134,-0.0201987
7,-0.9141102,-0.76334155,"('insensitive', 'sensitive')",0.75678843,0.9007712,-0.0786609,0.0687148,0.1473757
8,-1.2267504,-1.2943786,"('unaffectionate', 'affectionate')",0.60558236,0.5044272,-0.310584,-0.3949757,-0.0843917
9,-1.4680805,-1.4849052,"('unaffectionate', 'caring')",1.7024556,1.6785254,0.1171876,0.0968101,-0.0203775
10,-2.476019,-2.4675992,"('unsympathetic', 'sympathetic')",0.07335879,0.22106284,-1.2013301,-1.1232681,0.078062
11,-0.07283135,-0.036131807,"('unhelpful', 'helpful')",2.5320134,2.645856,1.229591,1.304862,0.075271
12,-1.0341613,-0.9708338,"('unsupportive', 'supportive')",-1.2345796,-1.2420324,-1.1343704,-1.1064332,0.0279372
13,-0.8483447,-0.9318209,"('impolite', 'polite')",0.59813106,0.53495467,-0.1251068,-0.1984331,-0.0733263
14,-0.5859514,-0.5480491,"('antisocial', 'social')",0.76967025,0.68816316,0.0918594,0.070057,-0.0218024
15,0.14551295,0.013560865,"('boring', 'funny')",0.17697087,0.15795536,0.1612419,0.0857581,-0.0754838
16,-0.10942554,-0.0528566,"('unpopular', 'popular')",0.17460814,0.08423704,0.0325913,0.0156902,-0.0169011
17,-0.4257686,-0.37971056,"('nasty', 'nice')",-0.4885293,-0.46713743,-0.457149,-0.423424,0.033725
18,-0.18191671,-0.15955096,"('disagreeable', 'welcoming')",-0.38250774,-0.48458856,-0.2822122,-0.3220698,-0.0398576
19,-1.1448234,-1.1129076,"('inhospitable', 'hospitable')",-0.345887,-0.2587673,-0.7453552,-0.6858375,0.0595177
20,-0.4327489,-0.35897678,"('rough', 'thoughtful')",0.30901787,0.29110312,-0.0618655,-0.0339368,0.0279287
21,-1.3082292,-1.2847502,"('immoral', 'moral')",0.0046155564,0.14630933,-0.6518068,-0.5692204,0.0825864
22,0.018365555,0.063618496,"('untrustworthy', 'trustworthy')",-0.6773049,-0.5684849,-0.3294697,-0.2524332,0.0770365
23,-0.8192931,-0.82456654,"('insincere', 'sincere')",7.2096825,7.345819,3.1951947,3.2606263,0.0654316
24,-1.737986,-1.7640053,"('dishonest', 'honest')",1.342224,1.3740176,-0.197881,-0.1949939,0.0028871
25,-0.20832294,-0.18690692,"('egoistic', 'altruistic')",0.3494418,0.23681946,0.0705594,0.0249563,-0.0456031
26,0.17302932,0.138381,"('hardhearted', 'benevolent')",1.1194284,0.91088694,0.6462288,0.524634,-0.1215948
27,-0.25671977,-0.20535956,"('hardhearted', 'softhearted')",0.46227443,0.42626694,0.1027773,0.1104537,0.0076764
28,-1.6333936,-1.680315,"('disloyal', 'loyal')",1.205455,1.2040546,-0.2139693,-0.2381302,-0.0241609
29,-0.79140854,-0.79030627,"('unfair', 'fair')",-0.8137741,-0.8941413,-0.8025913,-0.8422238,-0.0396325
30,0.21582504,0.17496172,"('intolerant', 'tolerant')",1.1861101,1.1067555,0.7009676,0.6408586,-0.060109
31,-0.44237193,-0.3754885,"('evil', 'good')",-1.8712997,-1.948801,-1.1568358,-1.1621448,-0.005309
32,-0.63019645,-0.6902962,"('unkind', 'kind')",1.2768675,1.2916795,0.3233355,0.3006917,-0.0226438
33,-0.27670872,-0.37690514,"('wrong', 'right')",0.003162751,-0.08944778,-0.136773,-0.2331765,-0.0964035
34,0.46059138,0.5943621,"('mean', 'honorable')",5.7114706,5.8392806,3.086031,3.2168214,0.1307904
35,0.5112583,0.44240203,"('corrupt', 'incorrupt')",-1.4283577,-1.4789873,-0.4585497,-0.5182927,-0.059743
36,0.3471922,0.37005094,"('hostile', 'amicable')",-0.8777394,-1.0114975,-0.2652736,-0.3207233,-0.0554497
37,-1.2601488,-1.2266446,"('fake', 'genuine')",-0.076404266,0.070221886,-0.6682765,-0.5782114,0.0900651
38,-0.4288103,-0.47554827,"('untruthful', 'truthful')",0.900228,0.9225622,0.2357089,0.223507,-0.0122019
39,1.3659955,1.4111233,"('exploitative', 'cooperative')",0.45020565,0.4267284,0.9081006,0.9189258,0.0108252
40,-0.14435205,-0.07024923,"('stingy', 'generous')",-2.0030878,-2.180881,-1.0737199,-1.1255652,-0.0518453
41,-0.1569035,-0.114603706,"('unforgiving', 'forgiving')",0.50844973,0.38901493,0.1757731,0.1372056,-0.0385675
42,0.48857778,0.5846564,"('unreliable', 'reliable')",-2.9058964,-2.775867,-1.2086593,-1.0956053,0.113054
43,-0.9624596,-0.9211036,"('irresponsible', 'responsible')",1.3435323,1.3717177,0.1905364,0.225307,0.0347706
44,1.0314685,0.986014,"('prejudiced', 'unprejudiced')",-1.1996659,-1.2446232,-0.0840987,-0.1293046,-0.0452059
45,-1.5260817,-1.3673235,"('incompetent', 'competent')",0.045585018,0.067297295,-0.7402483,-0.6500131,0.0902352
46,-0.9478612,-0.9090203,"('uncompetitive', 'competitive')",-0.06812145,-0.019363515,-0.5079913,-0.4641919,0.0437994
47,-0.52977735,-0.44338486,"('stupid', 'smart')",6.53005,6.618667,3.0001361,3.0876412,0.0875051
48,-1.490093,-1.5858738,"('unintelligent', 'intelligent')",0.6348417,0.58397865,-0.4276257,-0.5009476,-0.0733219
49,-0.49592683,-0.39978153,"('unable', 'able')",-0.34395105,-0.13306917,-0.4199389,-0.2664253,0.1535136
50,0.21608645,0.3883723,"('clumsy', 'skillful')",0.201159,0.35974297,0.2086227,0.3740577,0.165435
51,-0.6299742,-0.64774483,"('uneducated', 'educated')",0.6018369,0.64155746,-0.0140686,-0.0030937,0.0109749
52,-0.4431718,-0.5294661,"('irrational', 'rational')",-0.44944036,-0.6190278,-0.4463061,-0.5742469,-0.1279408
53,-1.8369364,-1.8343518,"('uncreative', 'creative')",0.7245395,0.6279137,-0.5561984,-0.603219,-0.0470206
54,-1.1336423,-1.2051574,"('incapable', 'capable')",1.1494085,1.2101614,0.0078831,0.002502,-0.0053811
55,-1.5431956,-1.5510361,"('incompetent', 'clever')",0.3823975,0.40849513,-0.580399,-0.5712705,0.0091285
56,-0.46073392,-0.4959923,"('impractical', 'practical')",0.67405266,0.74573106,0.1066594,0.1248694,0.01821
57,-1.6026275,-1.6482438,"('unimaginative', 'imaginative')",-3.3532457,-3.4147444,-2.4779367,-2.5314941,-0.0535574
58,0.43194517,0.4231719,"('undiscriminating', 'discriminating')",0.133558,0.07432428,0.2827516,0.2487481,-0.0340035
59,-0.09470858,-0.108890414,"('foolish', 'wise')",0.022037156,0.04015801,-0.0363357,-0.0343662,0.0019695
60,-0.4048313,-0.4747189,"('inefficient', 'efficient')",1.1784806,1.2577446,0.3868247,0.3915128,0.0046881
61,-1.1208754,-1.2415234,"('illogical', 'logical')",0.93507385,0.7974318,-0.0929008,-0.2220458,-0.129145
62,-0.48450983,-0.3836803,"('incompetent', 'brilliant')",1.0955889,1.2636094,0.3055395,0.4399645,0.134425
63,-0.1407115,-0.115479596,"('unperceptive', 'insightful')",1.4935868,1.5499144,0.6764376,0.7172174,0.0407798
64,-0.08065121,-0.17332004,"('shy', 'confident')",-5.941997,-5.9646745,-3.0113242,-3.0689971,-0.0576729
65,-0.07030514,-0.10336965,"('insecure', 'secure')",0.15583481,0.24310188,0.0427648,0.0698661,0.0271013
66,-0.6800913,-0.776259,"('inactive', 'active')",0.40735385,0.22752096,-0.1363687,-0.274369,-0.1380003
67,0.2849942,0.20215878,"('doubtful', 'determined')",0.013292085,-0.031802643,0.1491431,0.0851781,-0.063965
68,-0.12604076,-0.092017554,"('dependent', 'independent')",-1.0492373,-0.9894332,-0.587639,-0.5407254,0.0469136
69,1.6219219,1.5994811,"('lazy', 'industrious')",-1.1780367,-1.2143294,0.2219426,0.1925759,-0.0293667
70,-0.9500157,-0.9388853,"('lethargic', 'energetic')",0.5937274,0.67774945,-0.1781442,-0.1305679,0.0475763
71,-0.20140198,-0.18540256,"('diffident', 'self-confident')",1.3656332,1.3381523,0.5821157,0.5763749,-0.0057408
72,-1.0314958,-1.0309923,"('unambitious', 'ambitious')",0.31927207,0.40076563,-0.3561119,-0.3151133,0.0409986
73,1.4499115,1.4601234,"('helpless', 'self-reliant')",-3.6134005,-3.514088,-1.0817444,-1.0269823,0.0547621
74,-0.23916936,-0.21486786,"('undedicated', 'dedicated')",-0.06806192,-0.06369244,-0.1536156,-0.1392802,0.0143354
75,0.6958897,0.7181255,"('meek', 'impulsive')",-1.354156,-1.2282617,-0.3291332,-0.2550681,0.0740651
76,-0.21045382,-0.25438768,"('anxious', 'daring')",0.15931317,0.21146359,-0.0255703,-0.021462,0.0041083
77,-1.0008467,-0.9380059,"('unmotivated', 'motivated')",-0.2853756,-0.23546039,-0.6431112,-0.5867332,0.056378
78,-0.10689677,0.108404994,"('nonresilient', 'resilient')",0.4396171,0.52597815,0.1663602,0.3171916,0.1508314
79,-0.6143238,-0.6277162,"('wavering', 'unwavering')",-0.4421854,-0.36273012,-0.5282546,-0.4952232,0.0330314
80,-0.31302437,-0.28913885,"('dominated', 'dominating')",-0.6281802,-0.51625144,-0.4706023,-0.4026951,0.0679072
81,-0.70234716,-0.8839902,"('submissive', 'aggressive')",0.303595,0.35174888,-0.1993761,-0.2661207,-0.0667446
82,-0.24474554,-0.20155981,"('poor', 'rich')",6.357322,6.510814,3.0562882,3.1546271,0.0983389
83,-0.05943519,-0.20747036,"('powerless', 'powerful')",-0.28437495,-0.3463403,-0.1719051,-0.2769053,-0.1050002
84,0.68916446,0.594196,"('inferior', 'superior')",0.4221387,0.38053292,0.5556515,0.4873645,-0.068287
85,-0.2675819,-0.38941336,"('insignificant', 'prestigious')",-0.23968077,-0.5039305,-0.2536314,-0.4466719,-0.1930405
86,-2.3686697,-2.5209832,"('uninfluential', 'influential')",-0.0019289218,-0.10565229,-1.1852993,-1.3133178,-0.1280185
87,0.31829536,0.2840463,"('unsuccessful', 'successful')",0.68728644,0.73565936,0.5027909,0.5098528,0.0070619
88,-0.40326607,-0.58806086,"('low', 'eminent')",-0.15828954,-0.11725901,-0.2807778,-0.3526599,-0.0718821
