,mid_male,mid_female,tuple,america_male,america_female,apt_male,apt_female,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.8587571,-1.9812628,"('unsociable', 'sociable')",-1.0279953,-1.0530456,-0.055382732,-0.087849766,1.2006005,1.0013969,-0.4769632,-0.57944554,-0.4436996,-0.5400414,-0.0963418
1,-0.60653675,-0.5829802,"('unfriendly', 'friendly')",-1.7238549,-1.9133087,-0.45585638,-0.3840642,0.083874375,-0.019483058,1.954603,1.790475,-0.1495541,-0.2218723,-0.0723182
2,1.3493216,1.3965291,"('unlikable', 'likable')",0.66337085,0.6328903,0.73117876,0.8165198,0.5093542,0.60518664,0.6216038,0.71215034,0.7749658,0.8326552,0.0576894
3,0.3242132,0.34673887,"('repellent', 'pleasant')",0.5897147,0.709121,0.49181145,0.57578826,0.70551956,0.81844693,0.56501746,0.59544176,0.5352553,0.6091074,0.0738521
4,0.36260283,0.43276712,"('disliked', 'liked')",-0.0876935,-0.09799266,-1.7810807,-1.7147567,-0.8227242,-0.7596745,-6.4938326,-6.5726705,-1.7645456,-1.7424654,0.0220802
5,0.5560675,0.7297816,"('distant', 'outgoing')",-1.3818271,-1.4355286,-1.3937433,-1.2779303,-0.079344764,-0.039331988,0.23621912,0.23160286,-0.4125257,-0.3582813,0.0542444
6,0.8463431,1.0337487,"('distant', 'open')",-1.0737723,-1.0666143,-0.87945575,-0.7300181,-0.78637886,-0.7395853,0.74681485,0.73289627,-0.2292898,-0.1539145,0.0753753
7,0.15012074,0.16806975,"('insensitive', 'sensitive')",-0.2516876,-0.18551669,2.048269,2.0252967,1.8520664,2.0120583,1.306786,1.2820385,1.0211109,1.0603893,0.0392784
8,-0.16337219,-0.09753111,"('unaffectionate', 'affectionate')",-1.0444063,-1.1132588,-0.83360374,-0.75853884,-1.0474359,-1.0094955,0.9113649,0.78530556,-0.4354906,-0.4387037,-0.0032131
9,0.3266369,0.42784598,"('unaffectionate', 'caring')",-0.968911,-1.0303429,0.9849388,1.0639518,0.85226846,0.920554,1.5039932,1.4690614,0.5397853,0.570214,0.0304287
10,-1.3516377,-1.293957,"('unsympathetic', 'sympathetic')",-0.13170493,0.035032228,1.8224279,1.8797514,1.0179698,1.0494213,-0.10426768,-0.059920225,0.2505575,0.3220656,0.0715081
11,-0.21894783,-0.136683,"('unhelpful', 'helpful')",-0.03468937,0.033295084,1.649843,1.6687607,2.1697483,2.2624886,2.1571202,2.3166647,1.1446149,1.2289052,0.0842903
12,0.9908794,1.1636206,"('unsupportive', 'supportive')",0.71311295,0.7713063,2.0131235,2.204261,2.2663548,2.539218,-1.1899233,-1.1821387,0.9587095,1.0992535,0.140544
13,-0.1326552,-0.16968355,"('impolite', 'polite')",0.3025359,0.3416958,1.4479433,1.4101113,1.893424,1.8467659,-0.08002891,-0.08434368,0.6862438,0.6689091,-0.0173347
