,nextera_male,nextera_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3388268,-1.5037531,"('unsociable', 'sociable')",0.24356273,0.13172773,-0.6307316,-0.7874313,-0.5753319,-0.7198189,-0.144487
1,-1.2720088,-1.4137069,"('unfriendly', 'friendly')",0.5635312,0.36283734,1.9276705,1.836534,0.4063977,0.2618881,-0.1445096
2,0.4205222,0.40416187,"('unlikable', 'likable')",1.3643537,1.339803,0.7177536,0.80798805,0.8342098,0.8506509,0.0164411
3,-0.9080961,-0.8619993,"('repellent', 'pleasant')",-0.049961653,0.023695841,0.08173181,0.08410606,-0.2921086,-0.2513991,0.0407095
4,0.27468196,0.19389036,"('disliked', 'liked')",0.42806852,0.27010396,-5.8241158,-5.9846654,-1.7071218,-1.8402236,-0.1331018
5,-0.27639505,-0.21287061,"('distant', 'outgoing')",-0.12966639,-0.18439978,-0.021054007,-0.026710398,-0.1423718,-0.1413269,0.0010449
6,-0.72407293,-0.73205364,"('distant', 'open')",-0.6524266,-0.7830446,0.503724,0.47977272,-0.2909252,-0.3451085,-0.0541833
7,0.20172337,0.1814725,"('insensitive', 'sensitive')",0.8709561,0.90999883,0.46892613,0.43960088,0.5138686,0.5103574,-0.0035112
8,-0.7438782,-0.86026174,"('unaffectionate', 'affectionate')",-0.63107973,-0.77135515,0.728206,0.64805365,-0.215584,-0.3278544,-0.1122704
9,-0.3934395,-0.4806812,"('unaffectionate', 'caring')",0.43227386,0.32753175,0.96530044,0.9240879,0.3347116,0.2569795,-0.0777321
10,-1.6345385,-1.7989753,"('unsympathetic', 'sympathetic')",-0.31112167,-0.330087,-0.7369019,-0.81509846,-0.8941874,-0.981387,-0.0871996
11,-0.35916916,-0.31377456,"('unhelpful', 'helpful')",0.564581,0.64486885,1.395083,1.461466,0.5334982,0.5975201,0.0640219
12,0.041649807,0.04380407,"('unsupportive', 'supportive')",0.72904587,0.73922384,-1.8812101,-1.9241687,-0.3701715,-0.3803803,-0.0102088
13,-0.54437137,-0.5300517,"('impolite', 'polite')",0.22488801,0.35359085,-0.6691154,-0.698746,-0.3295329,-0.2917356,0.0377973
14,-0.96026546,-0.9760047,"('antisocial', 'social')",1.0694817,1.1225523,-0.81166595,-0.8849124,-0.2341499,-0.2461216,-0.0119717
15,0.44164976,0.34224954,"('boring', 'funny')",0.0018717982,-0.086089075,0.56612027,0.5334597,0.3365473,0.2632067,-0.0733406
16,-0.037748277,-0.11903237,"('unpopular', 'popular')",-0.51720124,-0.6231581,0.46531475,0.46047372,-0.0298783,-0.0939056,-0.0640273
17,0.1510581,0.20270406,"('nasty', 'nice')",-0.8183052,-0.76999205,-0.37550542,-0.340937,-0.3475842,-0.3027416,0.0448426
18,-0.48469377,-0.50051296,"('disagreeable', 'welcoming')",-0.78870356,-0.844895,-0.35763744,-0.38816547,-0.5436782,-0.5778578,-0.0341796
19,-1.0296034,-1.06421,"('inhospitable', 'hospitable')",-1.0974503,-1.1651045,-0.061360385,0.004519756,-0.7294714,-0.7415983,-0.0121269
20,-0.42131698,-0.47075513,"('rough', 'thoughtful')",-0.10200958,-0.07642491,0.8575172,0.811289,0.1113969,0.0880363,-0.0233606
21,-0.8083467,-0.90038645,"('immoral', 'moral')",1.269526,1.2695211,-0.9049936,-0.88874,-0.1479381,-0.1732018,-0.0252637
22,-0.9165227,-0.96567863,"('untrustworthy', 'trustworthy')",-0.6692661,-0.7355933,-0.98083144,-1.0382419,-0.85554,-0.9131713,-0.0576313
23,-0.78409433,-0.92321765,"('insincere', 'sincere')",0.24052356,0.22015063,5.241565,5.2389,1.5659981,1.5119445,-0.0540536
24,-0.5729102,-0.6046755,"('dishonest', 'honest')",0.93817,0.9326189,0.58440036,0.55833626,0.3165534,0.2954266,-0.0211268
25,0.046543717,0.047150157,"('egoistic', 'altruistic')",0.8674938,0.78153026,1.6781234,1.639066,0.8640536,0.8225821,-0.0414715
26,-0.5752004,-0.6664288,"('hardhearted', 'benevolent')",0.48995817,0.4136657,1.5714211,1.5441501,0.495393,0.4304624,-0.0649306
27,-0.37690154,-0.2805771,"('hardhearted', 'softhearted')",0.15480214,0.2207888,1.5620706,1.4517328,0.4466571,0.4639815,0.0173244
28,-0.11805664,-0.31994045,"('disloyal', 'loyal')",0.24335065,0.07998183,0.83021843,0.7436124,0.3185042,0.1678846,-0.1506196
29,-0.30604073,-0.3466102,"('unfair', 'fair')",-0.65288484,-0.71567214,-0.41563278,-0.5367645,-0.4581861,-0.5330156,-0.0748295
30,-0.36820522,-0.45953846,"('intolerant', 'tolerant')",1.2611697,1.244348,1.1572737,1.1087197,0.6834127,0.6311764,-0.0522363
31,-0.32672238,-0.2122008,"('evil', 'good')",-1.3500599,-1.4346716,-0.66890424,-0.7070036,-0.7818955,-0.7846254,-0.0027299
32,-0.36053407,-0.37551266,"('unkind', 'kind')",0.26879644,0.2593072,0.588228,0.4805717,0.1654968,0.1214554,-0.0440414
33,0.82065886,0.7682044,"('wrong', 'right')",0.99830043,0.8901176,-0.32966572,-0.38436413,0.4964312,0.4246526,-0.0717786
34,-0.5785121,-0.50965315,"('mean', 'honorable')",0.28274313,0.3646823,5.6181,5.8061676,1.7741105,1.8870656,0.1129551
35,0.8849721,0.88452053,"('corrupt', 'incorrupt')",-0.7496795,-0.8422119,0.37295136,0.2745334,0.1694146,0.105614,-0.0638006
36,-0.21560612,-0.38008392,"('hostile', 'amicable')",-0.8197671,-1.0873631,0.5272007,0.3783335,-0.1693908,-0.3630378,-0.193647
37,0.11179503,0.028704487,"('fake', 'genuine')",0.34826836,0.32651737,0.27291885,0.26276442,0.2443274,0.2059954,-0.038332
38,-0.5237951,-0.53600913,"('untruthful', 'truthful')",0.2872426,0.22211513,-0.14717855,-0.09365025,-0.1279104,-0.1358481,-0.0079377
39,0.98138297,1.0347912,"('exploitative', 'cooperative')",0.045856193,0.16785385,0.054494426,0.042386744,0.3605779,0.4150106,0.0544327
40,0.18498313,0.09001141,"('stingy', 'generous')",0.37389678,0.29003966,-1.2803308,-1.4656583,-0.2404836,-0.3618691,-0.1213855
41,-0.799532,-0.916129,"('unforgiving', 'forgiving')",-0.35749838,-0.49227512,0.017889556,-0.09913714,-0.3797136,-0.5025138,-0.1228002
42,-0.3804425,-0.36695963,"('unreliable', 'reliable')",-0.052078657,-0.022439241,-3.1969612,-3.1941216,-1.2098274,-1.1945068,0.0153206
