,gallagher_male,gallagher_female,tuple,arthur_male,arthur_female,j_male,j_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,2.52416,1.9696271,"('unsociable', 'sociable')",2.1738698,1.8100576,1.2706028,0.850189,0.55273706,0.27192777,0.5839288,0.2455847,1.4210596,1.0294772,-0.3915824
1,-0.7498661,-0.59766054,"('unfriendly', 'friendly')",-2.1711733,-2.1549554,-1.1507609,-1.2717143,0.39747065,0.40294212,1.1326689,0.7939546,-0.5083322,-0.5654867,-0.0571545
2,1.019835,1.0358589,"('unlikable', 'likable')",1.1934392,1.1046735,1.3852712,1.432416,1.3242371,1.3118441,1.038568,1.1260756,1.1922702,1.2021736,0.0099034
3,0.7502469,0.7688961,"('repellent', 'pleasant')",0.70386523,0.83509624,0.48485678,0.49110764,-0.60385317,-0.6156064,1.1913286,1.1626081,0.5052889,0.5284204,0.0231315
4,-2.210416,-2.0794854,"('disliked', 'liked')",-1.7013391,-1.8701197,0.052006558,-0.0942743,0.4993732,0.38398,-5.4454293,-5.1437893,-1.761161,-1.7607378,0.0004232
5,-2.0982056,-1.7078979,"('distant', 'outgoing')",-3.2071524,-3.0035036,-0.19525668,-0.17814028,0.7730932,0.87646973,-0.012041353,0.17590767,-0.9479126,-0.7674329,0.1804797
6,-2.507903,-2.0293043,"('distant', 'open')",-3.2339482,-2.950215,-0.37422794,-0.18626225,0.8922269,1.021351,-0.33582425,-0.24745433,-1.1119354,-0.878377,0.2335584
7,2.8382711,2.6656113,"('insensitive', 'sensitive')",2.5494304,2.5313957,0.1338926,0.14335479,-0.49308866,-0.5968749,-0.06647101,-0.21749964,0.9924068,0.9051975,-0.0872093
8,-1.1785975,-1.084982,"('unaffectionate', 'affectionate')",-1.1346306,-1.2087979,-0.07788924,-0.14754304,0.5753693,0.57233,0.92769396,0.70214045,-0.1776108,-0.2333705,-0.0557597
9,0.57591903,0.66728616,"('unaffectionate', 'caring')",-0.468527,-0.5420456,0.32093695,0.21576601,0.7757972,0.6595547,1.5433712,1.2477075,0.5494995,0.4496537,-0.0998458
10,3.0651731,2.670003,"('unsympathetic', 'sympathetic')",3.4626174,3.0736709,0.42817914,0.13528976,-0.33274102,-0.6581612,0.40119836,0.037135553,1.4048855,1.0515876,-0.3532979
