,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,1.5471208,1.5187328,"('unsociable', 'sociable')",1.7122698,1.7786578,0.35692632,0.18585408,-0.40506238,-0.55099136,0.8028136,0.7330633,-0.0697503
1,-1.551586,-1.7546177,"('unfriendly', 'friendly')",-1.2458173,-1.3508184,0.43881485,0.3029502,1.852694,1.6585399,-0.1264736,-0.2859865,-0.1595129
2,1.202069,1.3416699,"('unlikable', 'likable')",0.20992109,0.295807,0.79653144,0.94672436,0.46503568,0.6323438,0.6683893,0.8041363,0.135747
3,0.48946527,0.5713081,"('repellent', 'pleasant')",0.91648585,0.9371616,-0.5326303,-0.6207856,0.23109773,0.2824078,0.2761046,0.292523,0.0164184
4,-1.6622959,-1.9837446,"('disliked', 'liked')",-2.568347,-2.7896347,-0.20729145,-0.27713126,-6.195612,-6.3214464,-2.6583867,-2.8429892,-0.1846025
5,-2.3476226,-2.4422798,"('distant', 'outgoing')",-3.0536366,-3.167355,-0.6586041,-0.47768575,-0.38164037,-0.26901838,-1.610376,-1.5890847,0.0212913
6,-2.4898365,-2.5991583,"('distant', 'open')",-2.5301878,-2.7190592,-0.649669,-0.5132387,0.15247726,0.23944631,-1.3793041,-1.3980025,-0.0186984
7,1.3133987,1.3458198,"('insensitive', 'sensitive')",1.1739981,1.2895483,-0.031319328,-0.11953816,1.0848686,1.0014871,0.8852365,0.8793293,-0.0059072
8,-1.0521369,-1.1563874,"('unaffectionate', 'affectionate')",-1.2690771,-1.3342547,-0.49537742,-0.52418333,0.73914325,0.65541077,-0.519362,-0.5898536,-0.0704916
9,-0.5062947,-0.5961113,"('unaffectionate', 'caring')",-0.13329558,-0.26856035,-0.12454598,-0.18226388,1.1968081,1.0787169,0.1081679,0.0079453,-0.1002226
10,2.0148983,2.0935528,"('unsympathetic', 'sympathetic')",2.3886294,2.486059,-1.0870887,-1.2472993,-0.005902216,-0.16142201,0.8276342,0.7927226,-0.0349116
11,0.9817107,0.98521674,"('unhelpful', 'helpful')",0.343924,0.35020867,-0.42326647,-0.36279535,1.8290688,1.8355072,0.6828592,0.7020343,0.0191751
12,1.151988,1.1126134,"('unsupportive', 'supportive')",0.14251395,0.1197063,-0.2233439,-0.2014623,-1.6072338,-1.6242453,-0.1340189,-0.148347,-0.0143281
13,2.4443552,2.5901506,"('impolite', 'polite')",1.946376,2.097061,1.1967261,1.2026348,0.06267548,0.09138573,1.4125333,1.495308,0.0827747
14,2.597329,2.6605723,"('antisocial', 'social')",0.6371789,0.7911949,0.9970246,0.9089602,-0.16057418,-0.23731,1.0177397,1.0308543,0.0131146
15,-0.03386154,0.08964218,"('boring', 'funny')",0.20357268,0.22832409,0.5371705,0.5704082,0.5319459,0.56301063,0.3097069,0.3628463,0.0531394
16,-1.253887,-1.469448,"('unpopular', 'popular')",-2.2140803,-2.3647695,-0.4196235,-0.4479663,0.15277338,0.21680036,-0.9337044,-1.0163459,-0.0826415
17,-1.2338686,-1.2927816,"('nasty', 'nice')",0.064330004,-0.06574808,-1.3715043,-1.3184211,-0.7302453,-0.62585306,-0.817822,-0.825701,-0.007879
18,-0.4426163,-0.68860584,"('disagreeable', 'welcoming')",-0.75782305,-0.8047876,0.858712,0.9387856,-0.40655547,-0.43266886,-0.1870707,-0.2468192,-0.0597485
19,-0.92187774,-0.9219456,"('inhospitable', 'hospitable')",-0.36832392,-0.61432266,-1.0992218,-1.0542473,-0.19484124,-0.095027454,-0.6460661,-0.6713858,-0.0253197
20,0.4389344,0.3666222,"('rough', 'thoughtful')",0.8766562,0.8655695,0.11391786,0.056894287,1.1478027,1.022942,0.6443278,0.578007,-0.0663208
21,3.0523455,3.3010297,"('immoral', 'moral')",0.9219477,1.0653251,0.31268492,0.2398266,-0.7154967,-0.7613764,0.8928704,0.9612013,0.0683309
22,1.3374993,1.3457537,"('untrustworthy', 'trustworthy')",1.5089313,1.5390394,0.4208372,0.3230948,-0.7352805,-0.7880996,0.6329968,0.6049471,-0.0280497
23,1.747029,1.6748153,"('insincere', 'sincere')",2.6125195,2.6034524,0.2655944,0.163063,5.514061,5.4298673,2.534801,2.4677997,-0.0670013
24,1.9061644,2.1041877,"('dishonest', 'honest')",1.2389094,1.2477856,0.22245874,0.21885061,0.67677385,0.5844302,1.0110767,1.0388136,0.0277369
25,-0.6755591,-0.8531509,"('egoistic', 'altruistic')",-0.7667021,-0.8402036,0.21203732,0.27596298,1.5774482,1.4999316,0.0868061,0.020635,-0.0661711
26,-1.3746402,-1.5150565,"('hardhearted', 'benevolent')",-0.16876277,-0.11272245,2.0729632,1.980153,2.0382574,1.8969666,0.6419544,0.5623351,-0.0796193
27,-1.1914327,-1.2403568,"('hardhearted', 'softhearted')",-0.2925718,-0.33327937,-0.82693166,-0.8228096,1.0744566,0.9772779,-0.3091199,-0.354792,-0.0456721
28,1.0530322,0.8312162,"('disloyal', 'loyal')",0.38348788,0.3843959,-0.036115035,-0.18893364,1.0138985,0.73151785,0.6035759,0.4395491,-0.1640268
29,-0.8821862,-0.7773407,"('unfair', 'fair')",-0.4409091,-0.45016256,-0.88797176,-0.916051,-0.59094465,-0.69963163,-0.700503,-0.7107965,-0.0102935
