,q_male,q_female,tuple,e_male,e_female,p_male,p_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3796967,0.026357763,"('unsociable', 'sociable')",-0.7195194,-0.97605395,0.36908808,0.21063803,0.5566512,0.38248748,-0.28042728,-0.38981327,0.0610979,-0.1492768,-0.2103747
1,-1.8248885,-1.8408265,"('unfriendly', 'friendly')",-2.4855537,-2.4911237,-1.5421642,-1.5844983,0.29008976,0.1126904,1.611965,1.547503,-0.7901103,-0.851251,-0.0611407
2,1.5137672,1.6340861,"('unlikable', 'likable')",1.393903,1.5319489,1.0840088,1.102569,1.072953,1.0643114,0.7632463,0.86523664,1.1655758,1.2396305,0.0740547
3,1.2819439,1.3052219,"('repellent', 'pleasant')",0.6818897,0.7318897,0.9093203,0.97810155,1.591499,1.7343767,0.33011603,0.39917728,0.9589539,1.0297534,0.0707995
4,0.1944421,0.15886366,"('disliked', 'liked')",0.34636894,0.37687132,0.68688256,0.6517406,-0.5427446,-0.6284747,-5.942125,-5.9804235,-1.0514352,-1.0842845,-0.0328493
5,-1.4865124,-1.3479472,"('distant', 'outgoing')",-0.40263575,-0.2804843,-0.561792,-0.47507432,-0.27448615,-0.12616532,-0.17202052,-0.08824612,-0.5794893,-0.4635835,0.1159058
6,-1.383558,-1.1949555,"('distant', 'open')",-0.33383417,-0.10826172,-0.7421785,-0.59343463,-1.2922071,-1.116592,-0.05681371,0.046716496,-0.7617183,-0.5933054,0.1684129
7,0.4924248,0.39923233,"('insensitive', 'sensitive')",-0.7452372,-0.84805334,-0.07589921,-0.12399632,1.3276755,1.3271517,1.1616758,1.1940007,0.432128,0.389667,-0.042461
8,-1.6229558,-1.6578829,"('unaffectionate', 'affectionate')",-2.1095364,-2.0702865,-1.565181,-1.6106524,-0.9332108,-0.9579017,0.6884573,0.6698129,-1.1084853,-1.125382,-0.0168967
9,-0.5037624,-0.5404784,"('unaffectionate', 'caring')",-1.7083013,-1.7005482,-0.5430022,-0.52393997,0.9302914,0.92506945,1.3034148,1.3367803,-0.1042719,-0.1006233,0.0036486
10,0.5267242,0.23814559,"('unsympathetic', 'sympathetic')",-0.4514367,-0.58115536,-0.47971523,-0.57114947,0.22004007,0.15624095,-0.025129348,-0.039792128,-0.0419034,-0.1595421,-0.1176387
11,0.77873886,0.7167101,"('unhelpful', 'helpful')",-0.6741805,-0.745998,0.931984,0.9262776,1.2476887,1.2165935,2.2602599,2.3246953,0.9088982,0.8876556,-0.0212426
12,0.85304,0.80624646,"('unsupportive', 'supportive')",-0.3898473,-0.337491,0.8034948,0.9164753,1.0148269,1.0733217,-1.4607605,-1.314653,0.1641508,0.2287799,0.0646291
13,0.8518471,0.72842073,"('impolite', 'polite')",0.5907885,0.49296916,1.1947792,1.2287542,0.80929554,0.71673095,0.34962386,0.28930295,0.7592668,0.6912355,-0.0680313
14,1.7310284,1.4964777,"('antisocial', 'social')",1.2889668,1.1013125,1.4553875,1.4229134,1.0979898,1.0193917,-0.015857263,-0.14278331,1.1115031,0.9794624,-0.1320407
15,0.59528685,0.57570755,"('boring', 'funny')",0.3751366,0.24068913,0.53211963,0.40345824,-0.57417464,-0.6176371,0.77363104,0.72185063,0.3403999,0.2648137,-0.0755862
16,-0.36416742,-0.26499817,"('unpopular', 'popular')",0.03818465,0.28925815,0.11576353,0.23213297,-0.1314829,-0.09590632,0.29382244,0.36585382,-0.0095759,0.1052681,0.114844
17,0.7021957,0.73587584,"('nasty', 'nice')",0.252273,0.33431587,0.6588389,0.7578983,0.10103008,0.21846111,-0.31761733,-0.261366,0.2793441,0.357037,0.0776929
18,-1.4893682,-1.3784631,"('disagreeable', 'welcoming')",-0.90543133,-0.6997917,-0.7874209,-0.67523617,-0.93368006,-0.9109005,-0.61365664,-0.5099832,-0.9459114,-0.8348749,0.1110365
19,-0.085191905,0.06613195,"('inhospitable', 'hospitable')",-0.4470718,-0.2712639,0.59530574,0.6771967,-1.3423253,-1.1988091,-0.11578877,-0.02424038,-0.2790144,-0.150197,0.1288174
20,-0.31974342,-0.33508992,"('rough', 'thoughtful')",-0.694036,-0.60492843,-0.6849722,-0.60379624,-0.15161198,-0.07276602,0.6136358,0.5810095,-0.2473456,-0.2071142,0.0402314
21,1.3449667,1.2916193,"('immoral', 'moral')",0.70876825,0.7133908,1.3001069,1.3882443,1.3437346,1.3159175,-0.35834524,-0.25501427,0.8678463,0.8908315,0.0229852
22,1.9357044,1.8977782,"('untrustworthy', 'trustworthy')",1.8560017,1.804419,0.8912205,0.83697826,0.03921386,-0.025634188,-0.5861778,-0.6121878,0.8271925,0.7802707,-0.0469218
23,1.1836325,1.1006927,"('insincere', 'sincere')",-1.0248412,-1.1250926,0.20274562,0.1295349,1.7926322,1.6896689,6.049071,6.0375853,1.6406479,1.5664778,-0.0741701
24,0.111604445,0.15750122,"('dishonest', 'honest')",-0.30517605,-0.27051637,-1.1554408,-1.2417245,0.52124083,0.41984674,1.0458535,0.99163777,0.0436164,0.011349,-0.0322674
25,-1.2700129,-1.1751678,"('egoistic', 'altruistic')",-0.567825,-0.39991522,-1.0373977,-0.9451365,0.2543703,0.28048527,1.1275798,1.1570911,-0.2986571,-0.2165286,0.0821285
26,-1.3476794,-1.4708276,"('hardhearted', 'benevolent')",-0.7723806,-0.9058671,-1.2043412,-1.368069,0.44193873,0.35918495,1.3840505,1.2127362,-0.2996824,-0.4345685,-0.1348861
27,-1.2680311,-1.2881274,"('hardhearted', 'softhearted')",-1.6424444,-1.5701795,-1.3467863,-1.1908019,-0.12930764,0.008225217,1.3226556,1.2864015,-0.6127828,-0.5508963,0.0618865
28,-0.6026825,-0.7818838,"('disloyal', 'loyal')",-1.1583602,-1.3042638,-0.9843718,-1.0902287,-0.17526838,-0.43318775,1.1069194,0.97380257,-0.3627527,-0.5271523,-0.1643996
29,0.42771834,0.4506194,"('unfair', 'fair')",0.4352328,0.39603996,0.16508707,0.12530835,-0.078572676,-0.0907513,-0.53217864,-0.6742416,0.0834574,0.041395,-0.0420624
30,1.064936,1.0175307,"('intolerant', 'tolerant')",-0.7500384,-0.7944095,0.22551823,0.19557527,2.0077934,1.8861908,1.465739,1.4180282,0.8027897,0.7445831,-0.0582066
31,-0.8261539,-0.6428967,"('evil', 'good')",0.479822,0.72152686,-0.35108104,-0.22007136,-1.2706516,-1.1911561,-0.97696,-0.9851634,-0.5890049,-0.4635521,0.1254528
32,0.36576244,0.24703287,"('unkind', 'kind')",0.3112876,0.2665733,0.20707561,0.17663504,0.7137892,0.6324522,1.3905183,1.2896353,0.5976867,0.5224657,-0.075221
33,-0.6178095,-0.5489087,"('wrong', 'right')",-0.19120452,-0.11137654,0.19820338,0.22797967,0.9544646,0.9028711,-0.5631268,-0.6061335,-0.0438946,-0.0271136,0.016781
34,-0.16677016,-0.0116924215,"('mean', 'honorable')",-0.3740504,-0.116992414,0.107156046,0.33053768,0.515732,0.62292755,6.1667986,6.347961,1.2497732,1.4345483,0.1847751
35,-1.6768425,-1.5864089,"('corrupt', 'incorrupt')",0.047452852,0.12172884,-0.50797284,-0.5550452,-1.9156617,-1.9343817,-0.40518653,-0.63138974,-0.8916422,-0.9170993,-0.0254571
36,-1.1069585,-1.0129803,"('hostile', 'amicable')",-0.32414463,-0.2461574,-0.8508159,-0.8859757,-2.5467925,-2.620215,-0.06190758,-0.28654385,-0.9781239,-1.0103745,-0.0322506
37,0.3150115,0.21955405,"('fake', 'genuine')",-0.21164547,-0.23208477,0.1101889,0.057413757,0.24749587,0.20168293,0.50255764,0.52444214,0.1927217,0.1542016,-0.0385201
38,0.2816921,0.271132,"('untruthful', 'truthful')",-0.35989532,-0.34504122,0.30060732,0.25621885,0.572329,0.46212125,0.2772458,0.31220654,0.2143958,0.1913275,-0.0230683
39,0.7083544,0.7846705,"('exploitative', 'cooperative')",-0.008551445,0.065926164,0.45645028,0.5397053,0.101475425,0.16869065,0.1895563,0.20387033,0.289457,0.3525726,0.0631156
40,0.06618105,0.020992542,"('stingy', 'generous')",-0.29836923,-0.27722344,-0.43748778,-0.46613646,-0.16156895,-0.2383801,-1.3923641,-1.4212512,-0.4447218,-0.4763997,-0.0316779
41,0.39691052,0.36825782,"('unforgiving', 'forgiving')",-0.52565444,-0.5222183,0.56695366,0.60920155,0.20880264,0.08765603,0.4755021,0.34869415,0.2245029,0.1783183,-0.0461846
42,1.3498818,1.3702329,"('unreliable', 'reliable')",1.1159971,1.2183427,1.2067137,1.218757,0.38121045,0.4472682,-2.8646834,-2.6865275,0.2378239,0.3136146,0.0757907
43,1.182511,1.1929259,"('irresponsible', 'responsible')",0.12415423,0.1924622,0.66796523,0.7968893,0.6229947,0.6625058,0.83748263,0.89039963,0.6870215,0.7470366,0.0600151
44,-0.3988764,-0.33587307,"('prejudiced', 'unprejudiced')",0.20639399,0.28210193,-0.3409501,-0.29927868,-0.9076539,-0.8857184,-1.4224312,-1.4428754,-0.5727036,-0.5363287,0.0363749
45,2.9607935,2.8444295,"('incompetent', 'competent')",1.0462523,0.98353004,1.7514068,1.7918386,0.64845264,0.55841553,0.30467492,0.23495841,1.3423161,1.2826344,-0.0596817
46,1.8190702,1.6290065,"('uncompetitive', 'competitive')",0.9830439,0.8948213,0.6006861,0.6199046,1.0312402,0.97814524,-0.030611746,-0.049757335,0.8806857,0.814424,-0.0662617
47,0.92461675,0.94695413,"('stupid', 'smart')",1.1413574,1.173251,0.5051789,0.6353752,0.8122869,0.8968066,5.457746,5.555862,1.7682373,1.8416498,0.0734125
