,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
0,1.3924466,1.3326936,"('unsociable', 'sociable')",-0.39283034,-0.54518044,-0.14842784,-0.2811302,0.2837295,0.1687943,-0.1149352
1,-0.4455477,-0.54661506,"('unfriendly', 'friendly')",-1.3422669,-1.4654279,1.3158174,1.1220717,-0.1573324,-0.2966571,-0.1393247
2,0.65725094,0.78232116,"('unlikable', 'likable')",0.45684922,0.49032992,0.43173367,0.4751907,0.5152779,0.5826139,0.067336
3,-0.05947324,0.093261056,"('repellent', 'pleasant')",-0.6523118,-0.559062,0.7258858,0.7730911,0.0047003,0.10243,0.0977297
4,-0.7175247,-0.8575167,"('disliked', 'liked')",0.08854817,-0.035833836,-7.209794,-7.389842,-2.6129235,-2.7610642,-0.1481407
5,-0.4566196,-0.5361931,"('distant', 'outgoing')",-0.31301576,-0.26038554,-0.58428764,-0.6293163,-0.4513077,-0.4752983,-0.0239906
6,-0.43756807,-0.4520884,"('distant', 'open')",-0.5217111,-0.40099317,-0.32975686,-0.40746227,-0.4296787,-0.4201813,0.0094974
7,0.72349584,0.86405486,"('insensitive', 'sensitive')",-0.20716023,-0.18184268,0.47785988,0.5235672,0.3313985,0.4019264,0.0705279
8,-0.33523658,-0.3973778,"('unaffectionate', 'affectionate')",-0.65888476,-0.74744,0.9641993,0.86407256,-0.009974,-0.0935818,-0.0836078
9,0.85984486,0.7904177,"('unaffectionate', 'caring')",-1.0001997,-1.1002667,1.4867504,1.4354981,0.4487985,0.3752164,-0.0735821
10,1.0980012,1.140115,"('unsympathetic', 'sympathetic')",-0.61634135,-0.73477954,-0.11227446,-0.17345092,0.1231285,0.0772949,-0.0458336
11,0.22261105,0.3137956,"('unhelpful', 'helpful')",-0.50115025,-0.5009317,1.678375,1.794809,0.4666119,0.535891,0.0692791
12,1.4708031,1.5631635,"('unsupportive', 'supportive')",0.2933144,0.30218378,-2.0106497,-1.9994524,-0.0821774,-0.0447017,0.0374757
13,1.3121303,1.3841412,"('impolite', 'polite')",0.0074251965,-0.0035693124,-0.9368315,-0.87186235,0.1275747,0.1695698,0.0419951
14,1.9162935,1.9426229,"('antisocial', 'social')",0.7738711,0.7111338,-0.09745375,-0.18023583,0.8642369,0.8245069,-0.03973
15,0.32377556,0.20157328,"('boring', 'funny')",-0.15385994,-0.18311682,-0.27817643,-0.28721017,-0.0360869,-0.0895846,-0.0534977
16,-2.1881545,-2.15409,"('unpopular', 'popular')",-1.2318248,-1.2281474,0.32147813,0.23098132,-1.0328337,-1.0504187,-0.017585
17,0.08355949,0.1353888,"('nasty', 'nice')",-0.45125133,-0.3778169,-0.72133255,-0.6694169,-0.3630081,-0.3039483,0.0590598
18,-0.345582,-0.14781061,"('disagreeable', 'welcoming')",-0.40172407,-0.19702452,-0.6121589,-0.6530854,-0.453155,-0.3326402,0.1205148
19,-0.26374802,-0.16939734,"('inhospitable', 'hospitable')",-0.2858519,-0.21102312,-0.62707055,-0.54093283,-0.3922235,-0.3071178,0.0851057
20,-0.06888156,0.037688762,"('rough', 'thoughtful')",-0.22774139,-0.11056423,0.9300017,0.9447981,0.2111262,0.2906409,0.0795147
21,1.3814716,1.6077436,"('immoral', 'moral')",-0.044269178,0.025746457,-0.62935483,-0.5392878,0.2359492,0.3647341,0.1287849
22,0.20563495,0.1821518,"('untrustworthy', 'trustworthy')",0.5198437,0.52093744,-1.001641,-1.0476638,-0.0920541,-0.1148582,-0.0228041
23,0.5404729,0.64171505,"('insincere', 'sincere')",-0.53658754,-0.61450684,5.7169595,5.795959,1.9069482,1.9410558,0.0341076
24,1.1223766,1.092514,"('dishonest', 'honest')",-0.52349055,-0.58932704,0.7206558,0.73110306,0.4398473,0.41143,-0.0284173
25,0.117625654,0.14111,"('egoistic', 'altruistic')",0.22183014,0.23799714,1.1070385,1.095969,0.4821648,0.491692,0.0095272
26,-0.27616426,-0.42670968,"('hardhearted', 'benevolent')",0.41234648,0.25863725,1.8228755,1.6962847,0.6530192,0.5094041,-0.1436151
27,-0.059946146,0.0026626028,"('hardhearted', 'softhearted')",-0.47031072,-0.3866567,1.465119,1.3799783,0.3116207,0.3319947,0.020374
28,0.18770844,0.04997649,"('disloyal', 'loyal')",-0.4006761,-0.5532256,1.1760964,1.0332482,0.3210429,0.1766664,-0.1443765
29,-0.16204473,-0.26781508,"('unfair', 'fair')",0.0025307098,-0.007045701,-0.28723276,-0.44025165,-0.1489156,-0.2383708,-0.0894552
30,1.0562768,1.245708,"('intolerant', 'tolerant')",-0.027839087,-0.052503552,0.66087234,0.67719924,0.5631034,0.6234679,0.0603645
31,-1.9738926,-1.921463,"('evil', 'good')",-0.0007656291,0.07885523,-0.79946816,-0.90386564,-0.9247088,-0.9154911,0.0092177
32,0.80948454,0.80550855,"('unkind', 'kind')",-0.24286994,-0.38135812,0.6214026,0.47496018,0.3960057,0.2997035,-0.0963022
33,0.37565908,0.25072622,"('wrong', 'right')",0.62330556,0.613719,-0.6537423,-0.61322236,0.1150741,0.0837409,-0.0313332
34,-1.5111994,-1.1417898,"('mean', 'honorable')",-0.08500253,0.040989317,5.468999,5.7364035,1.2909323,1.545201,0.2542687
35,-0.7569016,-0.9667375,"('corrupt', 'incorrupt')",0.14425388,0.13465284,-0.47812998,-0.5485283,-0.3635926,-0.4602043,-0.0966117
36,-1.1620176,-1.2183127,"('hostile', 'amicable')",-0.3518899,-0.39080685,-0.06472094,-0.20870838,-0.5262095,-0.6059427,-0.0797332
37,1.458321,1.4567071,"('fake', 'genuine')",0.62605417,0.5690395,0.28484058,0.3002825,0.7897386,0.775343,-0.0143956
38,0.27375925,0.27821755,"('untruthful', 'truthful')",-0.10196789,-0.19050767,-0.25512704,-0.17846711,-0.0277786,-0.0302524,-0.0024738
39,1.6187296,1.7147142,"('exploitative', 'cooperative')",0.7147703,0.7531276,0.27714154,0.36578256,0.8702138,0.9445414,0.0743276
40,0.0443386,-0.018188272,"('stingy', 'generous')",0.4125373,0.37507004,-1.9443965,-2.090358,-0.4958402,-0.5778254,-0.0819852
41,0.82418925,0.90954834,"('unforgiving', 'forgiving')",0.24696164,0.17835869,0.017206455,-0.063521445,0.3627858,0.3414619,-0.0213239
42,1.1809927,1.2832335,"('unreliable', 'reliable')",1.3630626,1.4678047,-3.0867937,-3.1184351,-0.1809127,-0.1224657,0.058447
43,1.4259381,1.5201763,"('irresponsible', 'responsible')",0.20314333,0.2016489,0.47305155,0.5044064,0.700711,0.7420772,0.0413662
44,-0.47601286,-0.46759975,"('prejudiced', 'unprejudiced')",0.463973,0.4873786,-1.5013251,-1.5285096,-0.504455,-0.5029103,0.0015447
45,0.7698377,0.74933815,"('incompetent', 'competent')",0.44327033,0.21882361,0.1371914,0.042454273,0.4500998,0.336872,-0.1132278
46,0.63304675,0.62099516,"('uncompetitive', 'competitive')",-0.61865467,-0.6850005,-0.92472374,-0.90472007,-0.3034439,-0.3229085,-0.0194646
47,0.14486597,0.23234543,"('stupid', 'smart')",0.38896936,0.43718916,5.3558984,5.458979,1.9632446,2.0428379,0.0795933
48,0.6373928,0.7485476,"('unintelligent', 'intelligent')",-0.6998913,-0.7242852,0.5057483,0.5528535,0.1477499,0.192372,0.0446221
49,-0.5096831,-0.37569118,"('unable', 'able')",-0.2725628,-0.14870179,-0.39030436,-0.33102253,-0.3908501,-0.2851385,0.1057116
50,-0.51155233,-0.473799,"('clumsy', 'skillful')",0.29351333,0.305398,0.09796645,0.0025737435,-0.0400242,-0.0552758,-0.0152516
51,0.38562393,0.40590197,"('uneducated', 'educated')",-0.37841704,-0.37857637,-0.23999736,-0.26584944,-0.0775968,-0.0795079,-0.0019111
52,-0.90474355,-1.0690073,"('irrational', 'rational')",-0.43088508,-0.45183167,0.36187655,0.21591535,-0.324584,-0.4349746,-0.1103906
53,-0.7490367,-0.81967765,"('uncreative', 'creative')",-1.4848102,-1.4689796,0.34577957,0.18466064,-0.6293558,-0.7013322,-0.0719764
54,-0.96015525,-0.92277765,"('incapable', 'capable')",-0.53483087,-0.53975254,0.60591656,0.62708855,-0.2963565,-0.2784805,0.017876
55,1.7474388,1.903738,"('incompetent', 'clever')",-0.1501524,-0.13701619,0.13684459,0.16517417,0.5780437,0.6439653,0.0659216
