,snap_male,snap_female,tuple,on_male,on_female,inc_male,inc_female,average_male,average_female,female-male
79,-1.2052428,-1.1521276,"('wavering', 'unwavering')",-1.0116625,-0.92947894,0.07574378,0.13941096,-0.7137205,-0.6473986,0.0663219
80,-0.2796992,-0.36463368,"('dominated', 'dominating')",-0.72807795,-0.7410142,-2.0263107,-1.9861835,-1.0113626,-1.0306104,-0.0192478
81,1.113591,1.0916901,"('submissive', 'aggressive')",0.8919251,0.85928136,-1.1588714,-1.1144495,0.2822149,0.2788406,-0.0033743
82,-0.73042804,-0.602391,"('poor', 'rich')",-0.35189703,-0.23904076,6.5823555,6.742379,1.8333435,1.9669825,0.133639
83,-0.11758763,-0.09582359,"('powerless', 'powerful')",-0.2939447,-0.31315708,-0.8143612,-0.86482686,-0.4086312,-0.4246025,-0.0159713
84,0.37458438,0.18349367,"('inferior', 'superior')",-0.3086124,-0.44983593,0.8776085,0.8117263,0.3145268,0.1817947,-0.1327321
85,-0.88892895,-0.87348914,"('insignificant', 'prestigious')",-1.670246,-1.6767075,0.662142,0.69840914,-0.6323443,-0.6172625,0.0150818
86,0.14043573,0.1971212,"('uninfluential', 'influential')",-0.41668165,-0.4633634,0.056562155,-0.045117207,-0.0732279,-0.1037865,-0.0305586
87,-0.29634792,-0.3499994,"('unsuccessful', 'successful')",-0.510455,-0.63264984,0.33315915,0.3576645,-0.1578813,-0.2083282,-0.0504469
88,-0.43835148,-0.39189842,"('low', 'eminent')",-0.22042966,-0.16228144,0.095590636,0.1269364,-0.1877302,-0.1424145,0.0453157
