,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.17720632,-0.32740766,"('unsociable', 'sociable')",1.8674517,1.8053293,0.8564263,0.75434947,4.148453,4.1086826,-0.470597,-0.59008795,-0.092947826,-0.16974422,1.02193,0.930187,-0.091743
1,-2.0408387,-2.0481684,"('unfriendly', 'friendly')",0.19990939,0.22435382,-0.5309462,-0.5184307,-0.34381783,-0.3229687,-1.8436636,-1.8596754,2.0607772,1.9375622,-0.41643,-0.4312212,-0.0147912
2,0.95208555,1.0312052,"('unlikable', 'likable')",1.4013631,1.5055529,1.7129266,1.7835039,2.4411743,2.4704857,0.7384445,0.8200265,0.6104365,0.6952683,1.309405,1.3843404,0.0749354
3,-0.39753914,-0.3448473,"('repellent', 'pleasant')",0.23444581,0.31800896,-0.15159312,-0.11007761,1.4135792,1.4391907,0.5057093,0.54766667,0.15268444,0.2516127,0.2928811,0.350259,0.0573779
4,0.22930071,0.22380854,"('disliked', 'liked')",-0.29678342,-0.2702855,0.52755725,0.44854152,-0.9812269,-0.9602717,-0.092301376,-0.12863362,-6.438509,-6.506767,-1.1753271,-1.1989346,-0.0236075
5,-0.8658438,-0.7462444,"('distant', 'outgoing')",-0.2519005,-0.2070661,-0.1100646,0.044982858,-2.4679358,-2.3397036,-1.0869286,-1.0470748,-0.1824362,-0.18255424,-0.8275181,-0.7462767,0.0812414
6,-1.3813587,-1.2481303,"('distant', 'open')",-0.22024715,-0.16497476,-0.123852156,0.04863149,-2.3543353,-2.225993,-1.6013374,-1.5334544,0.5429531,0.5274415,-0.856363,-0.7660799,0.0902831
7,0.49048102,0.4458083,"('insensitive', 'sensitive')",1.0855494,1.1023077,0.80224895,0.7795738,2.7575154,2.7332659,0.15595269,0.14884967,0.81714845,0.841661,1.0181492,1.0085777,-0.0095715
8,-0.6141945,-0.6261372,"('unaffectionate', 'affectionate')",-0.44095603,-0.48709083,-1.276443,-1.2741328,-0.43545538,-0.430487,-2.664812,-2.6646154,0.5441315,0.4289405,-0.8146216,-0.8422538,-0.0276322
9,-0.1659419,-0.17698537,"('unaffectionate', 'caring')",0.8142474,0.7965393,-0.24615832,-0.25558487,1.552354,1.5785911,-1.8984543,-1.9258908,1.277931,1.2261038,0.2223296,0.2071289,-0.0152007
10,-0.06541284,-0.17985243,"('unsympathetic', 'sympathetic')",0.9401006,0.9295684,-0.6556748,-0.73523766,3.700902,3.682203,-0.7856558,-0.87374365,-0.22923577,-0.22194248,0.4841706,0.4334993,-0.0506713
11,0.016989723,0.033409625,"('unhelpful', 'helpful')",-0.08608462,-0.11604679,0.06095831,0.018179677,1.7930216,1.7776427,-0.3478749,-0.3794464,1.8432778,1.9132724,0.5467146,0.5411685,-0.0055461
12,0.40729624,0.47213125,"('unsupportive', 'supportive')",1.5077474,1.5671418,0.36794233,0.48834738,2.8392835,2.9570086,-0.103173815,-0.053909782,-1.8545148,-1.8226708,0.5274302,0.6013413,0.0739111
13,0.6111949,0.5154424,"('impolite', 'polite')",1.7990865,1.8167361,0.34489208,0.3038176,3.427653,3.3785686,0.35782993,0.29980326,-0.23798227,-0.22897989,1.0504457,1.0142313,-0.0362144
14,0.7666607,0.7684151,"('antisocial', 'social')",3.514556,3.5301967,1.7638209,1.673022,3.9782262,3.9886477,0.82634485,0.84244925,-0.5914146,-0.5495296,1.709699,1.7088668,-0.0008322
15,0.05196735,-0.029680558,"('boring', 'funny')",-0.69504935,-0.74385697,0.0618896,-0.008519921,-1.5434942,-1.5705755,-0.51969945,-0.55596954,0.5288092,0.49991497,-0.3525962,-0.4014479,-0.0488517
16,0.31818435,0.23978753,"('unpopular', 'popular')",0.17789033,0.21912673,0.91011524,0.82582414,-0.26080814,-0.18774933,0.078180134,0.081411,0.8521464,0.84434986,0.3459514,0.337125,-0.0088264
17,0.21356393,0.2298363,"('nasty', 'nice')",-0.10156969,-0.031782076,-0.016148109,0.036839698,0.61575747,0.6541001,-0.1744398,-0.15376471,-0.5836455,-0.538405,-0.007747,0.0328041,0.0405511
18,0.13564612,0.16873887,"('disagreeable', 'welcoming')",-0.023688858,0.02007047,0.41421396,0.53042257,-0.021988437,0.029954635,-1.0799581,-1.0202501,-0.2360436,-0.2848733,-0.1353032,-0.0926561,0.0426471
19,-0.85241944,-0.754624,"('inhospitable', 'hospitable')",-1.5281144,-1.4779522,-1.3100922,-1.2179812,-2.2811418,-2.2313154,-0.8664095,-0.81173307,-0.22956373,-0.1272735,-1.1779568,-1.10348,0.0744768
20,-0.6523599,-0.59038514,"('rough', 'thoughtful')",-0.1669129,-0.14739656,0.22110052,0.28286922,0.42303878,0.3809269,-0.37895644,-0.38003597,0.9651693,0.9521347,0.0685132,0.0830189,0.0145057
21,0.27278692,0.20017457,"('immoral', 'moral')",1.1646467,1.133651,0.046805173,-0.020275325,2.2910476,2.3006063,0.05991831,0.032605305,-0.8702324,-0.8101511,0.4941621,0.4727685,-0.0213936
22,0.34177336,0.33585688,"('untrustworthy', 'trustworthy')",0.41686225,0.42698926,1.0894412,1.045654,1.2640966,1.2494612,0.6018238,0.5790719,-0.6118299,-0.61526954,0.5170279,0.5036273,-0.0134006
23,-0.3000601,-0.36273876,"('insincere', 'sincere')",0.9516851,0.9719245,-0.27403897,-0.29235175,2.4843328,2.4529498,0.21964487,0.14819813,6.1805058,6.0767283,1.5436783,1.4991183,-0.04456
24,0.3271866,0.2656736,"('dishonest', 'honest')",0.5822672,0.53372467,-0.25062197,-0.24836189,2.201385,2.1536117,-0.3876585,-0.4074822,0.81930995,0.7552531,0.5486447,0.5087365,-0.0399082
25,-1.0346804,-1.0693433,"('egoistic', 'altruistic')",-0.40630922,-0.43706262,-0.17676696,-0.20207773,-0.464345,-0.47750816,-1.552414,-1.5345032,1.2022095,1.1033914,-0.4053843,-0.4361839,-0.0307996
26,-0.43752608,-0.43975508,"('hardhearted', 'benevolent')",1.6013143,1.6161677,1.8459914,1.8178545,0.01699493,0.03872823,-0.82707953,-0.7970079,1.6987667,1.6258975,0.6497436,0.6436474,-0.0060962
27,-0.7482596,-0.6713802,"('hardhearted', 'softhearted')",-0.6218284,-0.5857683,-0.56746894,-0.46746454,0.24269032,0.2731743,-0.6463586,-0.6707985,1.1625383,1.0217807,-0.1964478,-0.1834094,0.0130384
28,-0.35518637,-0.50813115,"('disloyal', 'loyal')",0.16399738,0.07971695,0.5013954,0.35569555,0.82461166,0.72025007,-1.2815492,-1.4084893,1.1859612,1.062822,0.173205,0.0503107,-0.1228943
29,-0.37823352,-0.35646868,"('unfair', 'fair')",0.21155372,0.26394677,0.049427222,0.116422415,-0.5233195,-0.48296544,-0.053504083,-0.05785598,-0.43708795,-0.5773684,-0.1885273,-0.1823816,0.0061457
30,0.26767263,0.23893306,"('intolerant', 'tolerant')",2.4206367,2.44187,0.5050625,0.4882286,2.8527606,2.8945098,-0.08488439,-0.09847772,1.11984,1.1709402,1.1801813,1.1893339,0.0091526
