,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.016539112,-0.05649347,"('unsociable', 'sociable')",-0.19877148,-0.3496582,0.45706505,0.2952681,-0.35009837,-0.41329703,-0.027086,-0.1310451,-0.1039591
1,0.9566648,0.8319323,"('unfriendly', 'friendly')",1.2178781,1.1313084,0.4141101,0.28372929,1.7770964,1.7098233,1.0914373,0.9891983,-0.102239
2,-0.14896923,-0.18456149,"('unlikable', 'likable')",0.892522,0.72457653,0.98445827,0.87032604,0.3156227,0.41333622,0.5109084,0.4559193,-0.0549891
3,-0.36690888,-0.25749084,"('repellent', 'pleasant')",-1.5425783,-1.1927888,-0.98038536,-0.7983527,0.22208188,0.33234456,-0.6669477,-0.479072,0.1878757
4,1.2260652,1.2793739,"('disliked', 'liked')",1.6586983,1.6166792,1.2961972,1.3168645,-6.5568256,-6.486821,-0.5939662,-0.568476,0.0254902
5,0.9684211,0.93114936,"('distant', 'outgoing')",1.3800727,1.372417,0.65145797,0.5831827,-0.08641768,-0.06287203,0.7283835,0.7059693,-0.0224142
6,0.8237745,0.8048604,"('distant', 'open')",1.5201066,1.6080376,0.544007,0.5167737,0.57373697,0.5920402,0.8654063,0.880428,0.0150217
7,0.104735516,0.10315409,"('insensitive', 'sensitive')",-0.58851093,-0.48754025,-0.3118522,-0.27309826,1.0581193,1.0791289,0.0656229,0.1054111,0.0397882
8,0.07144035,0.07282044,"('unaffectionate', 'affectionate')",0.1520747,-0.009884108,-0.21891552,-0.3966264,0.81632644,0.6933364,0.2052315,0.0899116,-0.1153199
9,0.72629,0.69944,"('unaffectionate', 'caring')",1.5468028,1.4600224,1.8789353,1.7530776,1.5430901,1.5407583,1.4237795,1.3633245,-0.060455
10,0.65346503,0.7016008,"('unsympathetic', 'sympathetic')",-1.2353145,-1.0323448,-0.7237135,-0.5976652,0.29547998,0.28600207,-0.2525207,-0.1606018,0.0919189
11,0.43145424,0.41546047,"('unhelpful', 'helpful')",-0.019470844,-0.0055880174,0.8627469,0.9312482,2.2873094,2.3603208,0.89051,0.9253603,0.0348503
12,1.138909,1.2068812,"('unsupportive', 'supportive')",2.8674886,3.121764,2.313327,2.546016,-1.6247163,-1.5595484,1.1737522,1.3287783,0.1550261
