,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
22,0.8963267,0.8037047,"('untrustworthy', 'trustworthy')",0.97003025,0.8655079,-0.48191458,-0.5323445,0.4614808,0.378956,-0.0825248
23,0.08902677,-0.019336374,"('insincere', 'sincere')",1.0715446,1.0303116,5.8783875,5.7113867,2.3463197,2.2407873,-0.1055324
24,0.03783045,-0.034681283,"('dishonest', 'honest')",-0.6479028,-0.55348617,0.74525577,0.70471406,0.0450612,0.0388489,-0.0062123
25,-0.7232577,-0.55945903,"('egoistic', 'altruistic')",-0.6411735,-0.55219537,0.43148047,0.48721904,-0.3109836,-0.2081451,0.1028385
26,0.17463258,0.039954044,"('hardhearted', 'benevolent')",0.34273383,0.24393262,0.63790524,0.47144884,0.3850905,0.2517785,-0.133312
27,-1.6356392,-1.5688012,"('hardhearted', 'softhearted')",-0.75765526,-0.6231172,1.0559558,1.115906,-0.4457795,-0.3586708,0.0871087
28,0.32200345,0.122076266,"('disloyal', 'loyal')",-0.008202501,-0.21504402,1.2101816,0.9026039,0.5079942,0.2698787,-0.2381155
29,-0.151309,-0.09703245,"('unfair', 'fair')",0.8100558,0.8527639,-0.16775997,-0.23718743,0.1636623,0.172848,0.0091857
30,0.94251436,0.91870683,"('intolerant', 'tolerant')",0.07452631,0.10277815,1.0896082,1.0856929,0.7022163,0.7023926,0.0001763
31,-1.7108094,-1.4822944,"('evil', 'good')",-0.81121564,-0.65490735,-1.5796607,-1.4954059,-1.3672285,-1.2108692,0.1563593
32,0.48189235,0.35434413,"('unkind', 'kind')",1.0957133,0.9193467,0.8293283,0.6373092,0.8023113,0.637,-0.1653113
33,-0.3027927,-0.30345693,"('wrong', 'right')",-0.32622093,-0.34223598,-0.8980377,-0.8864612,-0.5090171,-0.510718,-0.0017009
34,-0.39096528,-0.18517065,"('mean', 'honorable')",0.23763421,0.39095372,5.909487,6.076684,1.9187185,2.0941556,0.1754371
35,-1.2227151,-1.1833036,"('corrupt', 'incorrupt')",-1.7905297,-1.8247814,-1.255146,-1.2363167,-1.4227969,-1.4148006,0.0079963
36,-1.9295113,-1.8151698,"('hostile', 'amicable')",-1.748504,-1.7874237,-0.21710524,-0.24300823,-1.2983735,-1.2818672,0.0165063
37,0.8976106,0.903883,"('fake', 'genuine')",1.0655512,1.0636483,0.53388435,0.51609117,0.8323487,0.8278742,-0.0044745
38,-0.001792293,-0.17562813,"('untruthful', 'truthful')",-0.08456829,-0.23194696,0.19614649,0.07664596,0.0365953,-0.1103097,-0.146905
39,0.89705473,0.9123985,"('exploitative', 'cooperative')",0.079030365,0.17021072,0.018108748,0.035039745,0.3313979,0.3725497,0.0411518
40,-0.24418256,-0.21268064,"('stingy', 'generous')",-0.3614709,-0.28591588,-1.9534063,-1.9114434,-0.85302,-0.8033466,0.0496734
41,0.21253851,0.23117721,"('unforgiving', 'forgiving')",0.2314243,0.13060276,0.11040573,0.032782696,0.1847895,0.1315209,-0.0532686
42,1.1107111,1.181281,"('unreliable', 'reliable')",0.94830036,0.9804989,-2.6820107,-2.5581403,-0.2076664,-0.1321201,0.0755463
43,0.608137,0.5814698,"('irresponsible', 'responsible')",0.75342596,0.7699555,1.0037446,0.9742463,0.7884359,0.7752239,-0.013212
44,-0.65469563,-0.6331435,"('prejudiced', 'unprejudiced')",-1.294025,-1.087538,-1.683725,-1.5718875,-1.2108152,-1.097523,0.1132922
45,1.8317715,1.7367988,"('incompetent', 'competent')",2.4167602,2.3354974,0.75369984,0.5797506,1.6674105,1.5506822,-0.1167283
46,1.7144431,1.6340996,"('uncompetitive', 'competitive')",1.7804345,1.696603,0.8835284,0.8040111,1.4594687,1.3782379,-0.0812308
47,0.7298686,0.769389,"('stupid', 'smart')",0.50294137,0.47498322,4.9732137,5.013748,2.0686746,2.0860402,0.0173656
48,-0.47751388,-0.47571966,"('unintelligent', 'intelligent')",-0.340292,-0.32572016,0.20998628,0.25800288,-0.2026065,-0.1811456,0.0214609
49,-0.36760336,-0.30657336,"('unable', 'able')",0.10585286,0.25450277,0.071521014,0.21144812,-0.0634098,0.0531258,0.1165356
50,0.035584033,-0.032406777,"('clumsy', 'skillful')",0.98558164,0.8762849,0.59883934,0.53070295,0.5400016,0.4581937,-0.0818079
51,0.61262685,0.53663784,"('uneducated', 'educated')",2.262241,2.051852,0.43042225,0.39694622,1.1017633,0.9951453,-0.106618
52,-1.7259668,-1.8025723,"('irrational', 'rational')",-0.3912608,-0.4832103,0.11109853,0.08219434,-0.6687097,-0.7345294,-0.0658197
53,-0.82266706,-0.7484921,"('uncreative', 'creative')",0.34966704,0.3341018,0.7321895,0.75899065,0.0863965,0.1148668,0.0284703
54,-0.80773497,-0.87981933,"('incapable', 'capable')",0.11075921,0.050136037,0.7124945,0.7966235,0.0051729,-0.0110199,-0.0161928
55,2.0550556,2.1067235,"('incompetent', 'clever')",1.6087092,1.7237301,0.5314856,0.5239597,1.3984168,1.4514712,0.0530544
56,2.0629475,1.9543414,"('impractical', 'practical')",1.1722294,1.1321801,0.29249096,0.27287337,1.1758893,1.1197983,-0.056091
57,0.051747248,-0.059404343,"('unimaginative', 'imaginative')",1.005648,0.8499332,-2.0392356,-2.1281018,-0.3272801,-0.4458576,-0.1185775
58,0.9790143,0.916699,"('undiscriminating', 'discriminating')",1.2618719,1.2169489,0.07723901,0.030465882,0.7727084,0.7213713,-0.0513371
59,-0.36047623,-0.37666813,"('foolish', 'wise')",0.53121555,0.42963648,-0.0691783,-0.09662915,0.0338537,-0.0145536,-0.0484073
60,1.9377807,1.9933227,"('inefficient', 'efficient')",1.424828,1.5840147,0.6450238,0.77134204,1.3358776,1.4495598,0.1136822
61,0.161167,0.08339016,"('illogical', 'logical')",1.4371462,1.3990191,0.5376579,0.39513522,0.7119904,0.6258481,-0.0861423
62,1.2757452,1.2120225,"('incompetent', 'brilliant')",1.5345057,1.608692,0.9548754,0.98992455,1.2550421,1.270213,0.0151709
63,0.4097906,0.37916583,"('unperceptive', 'insightful')",1.3362176,1.2256199,1.173142,1.1593213,0.9730501,0.921369,-0.0516811
64,0.699792,0.6958495,"('shy', 'confident')",0.6926319,0.6951929,-5.9321527,-5.868205,-1.513243,-1.4923876,0.0208554
65,1.0630997,1.0218213,"('insecure', 'secure')",1.056796,0.9839625,0.20701872,0.14044625,0.7756381,0.71541,-0.0602281
66,-0.62827027,-0.63563645,"('inactive', 'active')",0.46906626,0.46644637,1.0474257,1.0245861,0.2960739,0.285132,-0.0109419
67,1.1427462,1.123553,"('doubtful', 'determined')",0.4673544,0.40059456,-0.15999165,-0.1411516,0.4833697,0.4609987,-0.022371
68,-0.4462531,-0.42549816,"('dependent', 'independent')",0.14785461,0.24341246,-0.64123297,-0.51502734,-0.3132105,-0.232371,0.0808395
69,0.09210294,0.2239376,"('lazy', 'industrious')",-0.873078,-0.75441873,-1.1909158,-1.0700748,-0.657297,-0.5335186,0.1237784
70,0.87515795,0.8672353,"('lethargic', 'energetic')",1.4345695,1.4481438,1.4026375,1.4816606,1.237455,1.2656799,0.0282249
71,0.77715534,0.8502657,"('diffident', 'self-confident')",-0.18751195,-0.15342726,-0.10426325,-0.16401143,0.1617934,0.177609,0.0158156
72,-0.33330008,-0.406358,"('unambitious', 'ambitious')",0.557492,0.54074836,-0.9558001,-0.97078896,-0.2438694,-0.2787995,-0.0349301
73,0.29422405,0.23072198,"('helpless', 'self-reliant')",-0.08504103,-0.0769163,-3.8068411,-3.6594527,-1.1992194,-1.168549,0.0306704
74,1.4243783,1.3759162,"('undedicated', 'dedicated')",1.7521993,1.7651058,-0.03265338,-0.03402327,1.0479747,1.0356663,-0.0123084
75,-0.6411337,-0.7328276,"('meek', 'impulsive')",-0.23955348,-0.28958446,-0.41262487,-0.3013397,-0.431104,-0.4412506,-0.0101466
76,0.6400432,0.6346606,"('anxious', 'daring')",0.8865139,0.97313607,0.7794396,0.8578752,0.7686656,0.8218907,0.0532251
77,-0.10402904,-0.04582303,"('unmotivated', 'motivated')",0.715381,0.8238972,0.16233394,0.33501348,0.2578953,0.3710292,0.1131339
78,-0.036829393,0.0255839,"('nonresilient', 'resilient')",1.0114678,1.0352575,1.3266097,1.389259,0.7670827,0.8167001,0.0496174
79,-1.3418067,-1.425783,"('wavering', 'unwavering')",-0.15491897,-0.17479682,-0.25828874,-0.24374126,-0.5850048,-0.6147737,-0.0297689
80,1.674066,1.5249957,"('dominated', 'dominating')",1.2250493,1.0872033,-0.6738239,-0.71315897,0.7417638,0.6330133,-0.1087505
81,1.3600959,1.227364,"('submissive', 'aggressive')",0.60390645,0.37493908,-0.7502643,-0.7500267,0.4045794,0.2840921,-0.1204873
82,-0.1811229,-0.16702642,"('poor', 'rich')",0.537258,0.469334,6.0323563,5.9391866,2.1294972,2.0804981,-0.0489991
83,0.5929102,0.4846053,"('powerless', 'powerful')",-0.23633587,-0.32286242,-0.6092233,-0.6931801,-0.0842163,-0.1771457,-0.0929294
84,0.23070975,0.22654063,"('inferior', 'superior')",0.20022956,0.16430935,0.36551237,0.47216353,0.2654839,0.2876712,0.0221873
85,-1.7882013,-1.7346498,"('insignificant', 'prestigious')",-1.1834553,-1.1502885,0.120328665,0.2277292,-0.9504427,-0.8857363,0.0647064
86,0.2706315,0.16532207,"('uninfluential', 'influential')",0.99459326,0.88926655,0.3235113,0.23291045,0.5295787,0.4291663,-0.1004124
87,1.4929698,1.3426311,"('unsuccessful', 'successful')",2.1347036,1.8876176,1.1854172,1.1495439,1.6043634,1.4599309,-0.1444325
88,-0.7852489,-0.88257825,"('low', 'eminent')",-1.6375173,-1.8296088,-0.47461763,-0.51105535,-0.9657946,-1.0744141,-0.1086195
