,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,female-male
0,0.3613428,0.25115734,"('unsociable', 'sociable')",1.4303465,1.251328,0.9363643,0.71846217,0.22309892,0.15444702,0.7377881,0.5938486,-0.1439395
1,-0.6972161,-0.60573715,"('unfriendly', 'friendly')",-1.1223369,-1.0539253,-1.4771479,-1.5608289,-1.1329615,-1.1719338,-1.1074157,-1.0981063,0.0093094
2,1.7617027,1.8750527,"('unlikable', 'likable')",2.1034732,2.2059433,0.96328145,1.0375707,1.1767929,1.2127843,1.5013125,1.5828377,0.0815252
3,-0.23120025,-0.3160606,"('repellent', 'pleasant')",0.32893088,0.28452793,0.56173176,0.6109061,0.5984763,0.7022636,0.3144847,0.3204093,0.0059246
4,-0.5459764,-0.5505879,"('disliked', 'liked')",-1.0059023,-0.83867306,-1.117886,-1.0872326,-3.9502056,-4.021521,-1.6549926,-1.6245036,0.030489
5,-1.4217533,-1.1070935,"('distant', 'outgoing')",-0.77147675,-0.33930117,-2.3953054,-2.2546363,-2.8344946,-2.7534368,-1.8557575,-1.6136169,0.2421406
6,-1.4244821,-1.0870655,"('distant', 'open')",-1.8497381,-1.4463632,-3.255862,-3.0950134,-2.8753958,-2.7737534,-2.3513694,-2.1005487,0.2508207
7,0.44015956,0.40704483,"('insensitive', 'sensitive')",0.6017447,0.5325559,0.38286147,0.35830128,0.21762624,0.27827522,0.410598,0.3940443,-0.0165537
8,-0.70183885,-0.583424,"('unaffectionate', 'affectionate')",-1.0815804,-1.011806,-1.5973834,-1.6870072,-1.5936977,-1.6721053,-1.243625,-1.2385856,0.0050394
9,0.09827522,0.24962947,"('unaffectionate', 'caring')",0.120899975,0.182291,-1.2344792,-1.3564274,-1.0737956,-1.0958766,-0.5222749,-0.5050959,0.017179
10,0.10319367,0.05344466,"('unsympathetic', 'sympathetic')",0.52101713,0.2975633,1.0617611,0.8990634,0.46828854,0.41088474,0.5385652,0.415239,-0.1233262
11,1.6389434,1.6378748,"('unhelpful', 'helpful')",2.5192242,2.3462427,1.3134518,1.2214078,1.7952168,1.7956206,1.816709,1.7502865,-0.0664225
12,0.8458619,1.0567678,"('unsupportive', 'supportive')",1.0779502,1.2601334,-0.11035661,-0.14998055,-2.087704,-2.0423846,-0.0685621,0.031134,0.0996961
13,1.4084456,1.388631,"('impolite', 'polite')",2.3541346,2.3131948,1.8109392,1.7312572,0.89476043,0.8802504,1.61707,1.5783333,-0.0387367
14,1.5357362,1.3886954,"('antisocial', 'social')",2.7849808,2.6134229,1.9461786,1.8701382,1.2247139,1.2508576,1.8729023,1.7807784,-0.0921239
15,0.45937952,0.47089627,"('boring', 'funny')",0.57666594,0.65103257,0.11159079,0.086954236,0.4389472,0.3987664,0.3966458,0.4019124,0.0052666
16,-0.15929909,-0.35307634,"('unpopular', 'popular')",-0.99930954,-1.0802125,-0.69374335,-0.7566879,-0.15000153,-0.23296386,-0.5005884,-0.6057351,-0.1051467
17,-0.88792425,-0.8015673,"('nasty', 'nice')",-0.15452623,0.015788987,-0.5600432,-0.5365045,-0.5694813,-0.5726556,-0.5429937,-0.4737346,0.0692591
18,0.78181434,0.91146755,"('disagreeable', 'welcoming')",-0.2901685,-0.16533174,-0.41287416,-0.37689155,-1.1526728,-1.1047273,-0.2684753,-0.1838707,0.0846046
19,-1.1394597,-1.0263717,"('inhospitable', 'hospitable')",-0.60187095,-0.49856517,-0.9584557,-0.8776503,-1.3010323,-1.3317437,-1.0002046,-0.9335827,0.0666219
20,0.5119553,0.47875652,"('rough', 'thoughtful')",0.48568076,0.4509982,0.4004564,0.28577667,0.4438865,0.35937238,0.4604948,0.3937259,-0.0667689
21,1.5186797,1.2950585,"('immoral', 'moral')",2.888021,2.6534772,1.8740385,1.7738124,0.819767,0.786266,1.7751265,1.6271535,-0.147973
22,0.16931055,0.04828567,"('untrustworthy', 'trustworthy')",0.83325726,0.6600519,1.0000912,0.9708395,0.1874136,0.18047976,0.5475181,0.4649142,-0.0826039
23,1.0332493,1.0119762,"('insincere', 'sincere')",1.4541576,1.2526684,1.4851825,1.3659713,2.9513,2.9817748,1.7309723,1.6530976,-0.0778747
24,0.07356629,0.14454848,"('dishonest', 'honest')",0.12503502,0.12771241,-0.19296288,-0.17116609,0.029030416,0.045943253,0.0086672,0.0367595,0.0280923
25,0.026582435,-0.03372515,"('egoistic', 'altruistic')",-0.56808084,-0.5008218,-0.39687002,-0.43802905,0.7495447,0.70565027,-0.0472059,-0.0667314,-0.0195255
26,1.2158235,1.2224334,"('hardhearted', 'benevolent')",0.5326636,0.46429998,0.10056372,0.023064412,0.9171444,0.85011125,0.6915488,0.6399773,-0.0515715
27,-1.3292848,-1.2032017,"('hardhearted', 'softhearted')",-2.3798828,-2.247026,-1.4144862,-1.432254,-0.07779713,-0.15627943,-1.3003626,-1.2596903,0.0406723
28,0.43723103,0.29581532,"('disloyal', 'loyal')",0.3565817,0.14531311,-0.30344057,-0.502266,0.98786527,0.80198646,0.3695593,0.1852122,-0.1843471
29,-1.2108103,-1.2088591,"('unfair', 'fair')",-1.0491046,-0.9127446,-1.1510082,-1.1717502,-1.4445863,-1.4712262,-1.2138773,-1.1911451,0.0227322
30,1.02599,1.025836,"('intolerant', 'tolerant')",1.7814498,1.7266079,2.1221008,2.0829682,1.0190735,1.1232164,1.4871535,1.4896572,0.0025037
31,-2.1409082,-2.0858285,"('evil', 'good')",-2.9641519,-2.6999388,-2.1015553,-1.9398764,-2.216256,-2.173984,-2.3557179,-2.2249069,0.130811
32,0.70961154,0.6995032,"('unkind', 'kind')",1.1698331,1.052918,1.2827104,1.1805637,1.4098712,1.3353161,1.1430066,1.0670753,-0.0759313
33,0.5336478,0.6322992,"('wrong', 'right')",0.17522493,0.30723357,-0.05331794,-0.16856784,-0.35208973,-0.46536368,0.0758662,0.0764003,0.0005341
34,0.36837623,0.40673906,"('mean', 'honorable')",0.60180074,0.63511497,-0.07737072,0.03832941,2.5532506,2.6865692,0.8615142,0.9416882,0.080174
35,-0.98938787,-1.0452464,"('corrupt', 'incorrupt')",-3.0319507,-2.886282,-1.66454,-1.6605583,-0.14793229,-0.30730432,-1.4584527,-1.4748478,-0.0163951
36,-0.23551442,-0.3247143,"('hostile', 'amicable')",-1.7541631,-1.7045908,-2.062594,-2.0915277,-0.83292925,-0.91634893,-1.2213001,-1.2592953,-0.0379952
37,-0.7536872,-0.7000155,"('fake', 'genuine')",-0.1568389,-0.19525674,0.042564005,0.029359847,-0.20407927,-0.21744049,-0.2680103,-0.2708382,-0.0028279
38,0.17783704,0.25212052,"('untruthful', 'truthful')",0.4232745,0.42850477,-0.36777082,-0.36501116,-0.7731255,-0.7680496,-0.1349462,-0.1131089,0.0218373
39,1.5553498,1.5978947,"('exploitative', 'cooperative')",1.3837713,1.3997103,1.0827829,1.0788022,1.456239,1.5044591,1.3695357,1.3952165,0.0256808
40,-0.2097333,-0.10216885,"('stingy', 'generous')",-0.51870716,-0.37026367,-0.72056973,-0.77789456,-1.831057,-1.8693781,-0.8200167,-0.7799263,0.0400904
41,0.014574494,0.009317432,"('unforgiving', 'forgiving')",-0.15999809,-0.3267297,0.59809756,0.5921887,0.20046598,0.22663504,0.163285,0.1253529,-0.0379321
42,1.1017075,1.2579169,"('unreliable', 'reliable')",0.87701607,1.0274247,0.32991344,0.41585466,-1.091884,-1.0462241,0.3041882,0.4137431,0.1095549
43,1.2065349,1.3625565,"('irresponsible', 'responsible')",1.9632182,1.9619395,1.088465,1.0779079,0.3203045,0.38402572,1.1446306,1.1966074,0.0519768
44,0.26085556,0.3823719,"('prejudiced', 'unprejudiced')",0.82113963,0.90982974,-0.6321453,-0.5232449,-0.5782959,-0.56699204,-0.0321115,0.0504912,0.0826027
45,0.72141004,0.6024453,"('incompetent', 'competent')",1.2265933,1.0369246,1.1031076,0.98659796,0.14137751,0.09942072,0.798122,0.6813472,-0.1167748
46,1.4579724,1.3498207,"('uncompetitive', 'competitive')",3.0697827,2.8274417,1.5551176,1.4144355,0.06527507,0.03406664,1.537037,1.4064411,-0.1305959
47,-0.31868494,-0.23013183,"('stupid', 'smart')",1.1659763,1.2444555,1.0265318,1.0770769,2.3636196,2.4577901,1.0593607,1.1372976,0.0779369
48,0.63051397,0.5215168,"('unintelligent', 'intelligent')",-0.10124401,-0.24373734,0.5234243,0.3352932,-0.039898805,-0.104376666,0.2531989,0.127174,-0.1260249
