,quanta_male,quanta_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.90478766,-0.9539656,"('unsociable', 'sociable')",1.1331779,1.0067627,-0.15755776,-0.3882282,0.0236108,-0.1118104,-0.1354212
1,-1.4925151,-1.4443554,"('unfriendly', 'friendly')",0.16122666,0.027646633,1.8489568,1.7417505,0.1725561,0.1083473,-0.0642088
2,0.7062307,0.7307689,"('unlikable', 'likable')",1.4518297,1.543928,1.0398841,1.186856,1.0659815,1.153851,0.0878695
3,-0.34042892,-0.14587645,"('repellent', 'pleasant')",0.3805899,0.50578284,-0.04408355,-0.021469258,-0.0013075,0.1128124,0.1141199
4,-0.30412993,-0.33436203,"('disliked', 'liked')",-0.3056442,-0.3178424,-4.832548,-4.7674932,-1.8141074,-1.8065659,0.0075415
5,-0.83850116,-0.881649,"('distant', 'outgoing')",-0.4924158,-0.47709456,0.11962027,0.19616829,-0.4037655,-0.3875251,0.0162404
6,-1.1403023,-1.0908201,"('distant', 'open')",-0.91976047,-0.89289063,0.55362684,0.60804176,-0.5021454,-0.4585563,0.0435891
7,0.008906679,0.09531367,"('insensitive', 'sensitive')",0.29745066,0.37423378,0.3402632,0.33442742,0.2155402,0.2679916,0.0524514
8,-1.1958684,-1.1705952,"('unaffectionate', 'affectionate')",-0.574266,-0.5260333,0.74028766,0.7262877,-0.3432823,-0.3234469,0.0198354
9,-1.14002,-1.1345173,"('unaffectionate', 'caring')",0.80865085,0.8112122,1.1879741,1.1945963,0.285535,0.2904304,0.0048954
10,-0.8405209,-0.67717594,"('unsympathetic', 'sympathetic')",0.4051323,0.5139006,-0.46192324,-0.5649588,-0.299104,-0.2427447,0.0563593
11,0.38975474,0.42750424,"('unhelpful', 'helpful')",1.7705516,1.8257575,1.7087189,1.7674353,1.2896751,1.3402324,0.0505573
12,0.022414342,0.21018437,"('unsupportive', 'supportive')",1.4395976,1.6548576,-1.3570372,-1.2818592,0.0349916,0.1943943,0.1594027
13,-0.33774546,-0.45625594,"('impolite', 'polite')",0.8132817,0.781024,-0.16992907,-0.28077295,0.1018691,0.014665,-0.0872041
14,0.5000729,0.5465996,"('antisocial', 'social')",1.2723523,1.3129259,-0.6777315,-0.7461221,0.3648979,0.3711345,0.0062366
15,0.14020723,-0.019128831,"('boring', 'funny')",-0.1621371,-0.22317341,0.7821548,0.771997,0.2534083,0.1765649,-0.0768434
16,-0.51461583,-0.44177952,"('unpopular', 'popular')",-0.1552205,-0.095067404,0.5964557,0.6070361,-0.0244602,0.0233964,0.0478566
