,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,female-male
0,0.119278386,0.28596866,"('unsociable', 'sociable')",-0.6321683,-0.70200145,-0.0128403865,-0.09736051,-0.48124528,-0.4988832,-0.2517439,-0.2530691,-0.0013252
1,-1.1955941,-1.383558,"('unfriendly', 'friendly')",-1.2996829,-1.3625036,0.28860322,0.082596,1.33192,1.1262625,-0.2186884,-0.3843008,-0.1656124
2,0.31860945,0.36860496,"('unlikable', 'likable')",1.0043951,1.1244941,2.3985744,2.4340198,0.7598158,0.7767739,1.1203487,1.1759732,0.0556245
3,0.77811885,1.0442052,"('repellent', 'pleasant')",0.2701877,0.34933123,-0.2693602,-0.20151883,0.651541,0.76547605,0.3576218,0.4893734,0.1317516
4,-1.9099169,-2.1543777,"('disliked', 'liked')",-0.8186692,-0.93544686,-0.15530753,-0.17855802,-7.0946045,-7.3900223,-2.4946246,-2.6646013,-0.1699767
5,-1.4970833,-1.837513,"('distant', 'outgoing')",-1.1205647,-1.1181377,1.2426664,1.1659722,-0.2759956,-0.4256915,-0.4127443,-0.5538425,-0.1410982
6,-2.3710117,-2.6861825,"('distant', 'open')",-1.7032974,-1.6652461,0.78347135,0.6918305,-0.15447327,-0.30621272,-0.8613278,-0.9914526,-0.1301248
7,1.8214692,2.057058,"('insensitive', 'sensitive')",1.3717395,1.4416175,0.15511423,0.18302113,0.47386286,0.59133494,0.9555464,1.0682579,0.1127115
8,-1.0040334,-1.24468,"('unaffectionate', 'affectionate')",-0.77833176,-0.78476405,0.2181001,0.14099598,0.6315395,0.51250327,-0.2331814,-0.3439862,-0.1108048
9,0.2476746,0.09807004,"('unaffectionate', 'caring')",-0.2158158,-0.24641897,0.96962655,0.90707314,1.3660305,1.3225993,0.591879,0.5203309,-0.0715481
10,2.2214658,2.5281844,"('unsympathetic', 'sympathetic')",0.7835977,0.7918582,-0.81175685,-0.80369645,-0.32338268,-0.17356761,0.467481,0.5856947,0.1182137
11,0.81461763,0.8956418,"('unhelpful', 'helpful')",0.4502734,0.46670243,-0.30953324,-0.2842812,1.7537211,1.8393955,0.6772697,0.7293646,0.0520949
12,2.0309498,2.1336594,"('unsupportive', 'supportive')",1.1219853,1.1507075,1.3658464,1.4070036,-1.8242052,-1.8659835,0.6736441,0.7063468,0.0327027
13,1.0512668,1.2843297,"('impolite', 'polite')",0.57982457,0.60169697,-0.37043798,-0.36483207,-0.733588,-0.6298492,0.1317663,0.2228363,0.09107
14,0.9234998,1.1586987,"('antisocial', 'social')",0.3485692,0.4239829,1.2460846,1.3054899,-0.29189667,-0.22463019,0.5565643,0.6658853,0.109321
15,-0.5160273,-0.59025705,"('boring', 'funny')",0.4985231,0.4879069,0.08404353,0.0905287,-0.39980054,-0.3800867,-0.0833153,-0.097977,-0.0146617
16,-1.8681794,-1.9917917,"('unpopular', 'popular')",-0.66114926,-0.79411006,0.36526692,0.41715932,0.39848417,0.36740106,-0.4413944,-0.5003353,-0.0589409
17,-0.93256664,-0.8901259,"('nasty', 'nice')",-0.5798575,-0.43931726,-0.497766,-0.44978166,-0.73378354,-0.6560514,-0.6859934,-0.608819,0.0771744
18,-0.9040566,-0.8869611,"('disagreeable', 'welcoming')",0.060942955,0.20534271,0.4684986,0.4165541,-0.5350735,-0.65505946,-0.2274221,-0.2300309,-0.0026088
19,-1.3286735,-1.4551854,"('inhospitable', 'hospitable')",-0.1260598,-0.068247356,-0.4477811,-0.4710477,-0.74727637,-0.77782196,-0.6624477,-0.6930756,-0.0306279
20,0.3487224,0.48810786,"('rough', 'thoughtful')",-0.5402644,-0.37785935,0.74677664,0.7444363,0.47551343,0.5909224,0.257687,0.3614018,0.1037148
21,1.9866272,2.2891521,"('immoral', 'moral')",1.2884586,1.3330919,-0.022909582,-0.025563356,-0.5797983,-0.3846511,0.6680945,0.8030074,0.1349129
22,0.6983348,0.91509086,"('untrustworthy', 'trustworthy')",0.9830775,1.0778383,-0.87398493,-0.8610928,-1.3238682,-1.2059661,-0.1291102,-0.0185324,0.1105778
23,2.3458378,2.5083363,"('insincere', 'sincere')",0.9984833,1.0164948,0.08003994,0.07469797,5.7550125,5.900729,2.2948434,2.3750646,0.0802212
24,1.3988019,1.5444762,"('dishonest', 'honest')",0.88980424,0.91007423,-0.48109734,-0.45145264,0.23133244,0.2671409,0.5097103,0.5675596,0.0578493
25,-1.8322499,-1.9619532,"('egoistic', 'altruistic')",-0.749033,-0.81447786,0.040376537,0.0050151274,1.2985073,1.1937957,-0.3105998,-0.3944051,-0.0838053
26,-0.9911157,-1.1516979,"('hardhearted', 'benevolent')",-0.75731695,-0.79572254,1.6147239,1.5735574,1.461357,1.3163701,0.3319121,0.2356268,-0.0962853
27,-0.64284784,-0.6408944,"('hardhearted', 'softhearted')",-0.53597105,-0.3924791,-0.03015166,-0.04287017,1.1121855,1.0547588,-0.0241963,-0.0053712,0.0188251
28,0.5390427,0.5134263,"('disloyal', 'loyal')",0.5633552,0.3986435,0.19086903,0.0855625,0.8159545,0.74439055,0.5273054,0.4355057,-0.0917997
29,-1.5667924,-1.6742051,"('unfair', 'fair')",0.28887588,0.32570705,-0.19469526,-0.18185052,-0.4120363,-0.5173244,-0.471162,-0.5119182,-0.0407562
30,1.4465207,1.6950226,"('intolerant', 'tolerant')",0.6907821,0.726611,0.40439218,0.40450966,0.48453912,0.51376516,0.7565585,0.8349771,0.0784186
31,-3.066336,-3.2663727,"('evil', 'good')",-2.1503372,-2.1475928,-0.22165295,-0.29808438,-1.0415337,-1.2437313,-1.6199648,-1.7389452,-0.1189804
32,0.6528394,0.6471111,"('unkind', 'kind')",0.4830902,0.43586323,-0.24648914,-0.28214252,0.70545393,0.6634659,0.3987236,0.3660744,-0.0326492
33,-0.46873918,-0.65800166,"('wrong', 'right')",1.1007327,1.0521713,1.8659774,1.8279741,-0.37927935,-0.44467083,0.5296729,0.4443682,-0.0853047
34,0.31828076,0.47101203,"('mean', 'honorable')",-0.06259807,0.05455455,0.20932378,0.19863221,5.673867,5.837156,1.5347184,1.6403387,0.1056203
35,-2.3616383,-2.73616,"('corrupt', 'incorrupt')",-1.3821331,-1.4331853,-0.360649,-0.44686255,-0.5391462,-0.66671926,-1.1608918,-1.3207319,-0.1598401
36,-2.6416428,-2.9731643,"('hostile', 'amicable')",-1.7383872,-1.8525747,0.23661987,0.05622477,0.056716576,-0.15392151,-1.0216734,-1.2308589,-0.2091855
37,0.99338704,1.1425961,"('fake', 'genuine')",0.6260106,0.6705768,-1.3383431,-1.3051337,0.009917291,0.05352547,0.0727429,0.1403912,0.0676483
38,-0.2858679,-0.39570516,"('untruthful', 'truthful')",0.25196958,0.26332855,0.07183963,0.088001795,-0.08709306,-0.059510887,-0.0122879,-0.0259714,-0.0136835
39,1.9157673,1.9784597,"('exploitative', 'cooperative')",2.1787422,2.2030683,0.6430199,0.7136338,0.14237677,0.21088526,1.2199767,1.2765117,0.056535
40,0.15435801,0.20156127,"('stingy', 'generous')",0.0988363,0.059506733,0.63244826,0.63103986,-2.2586815,-2.4280424,-0.3432598,-0.3839836,-0.0407238
41,-0.20271796,-0.1997159,"('unforgiving', 'forgiving')",-0.09367505,-0.072405756,0.34569517,0.31454614,-0.18337071,-0.2933464,-0.0335171,-0.0627305,-0.0292134
42,1.1087816,1.2223923,"('unreliable', 'reliable')",1.8761297,1.9196097,1.4252573,1.5399991,-2.8145604,-2.7283654,0.3989021,0.4884089,0.0895068
43,1.5646849,1.7988187,"('irresponsible', 'responsible')",1.2009436,1.3564322,0.20592052,0.31125623,0.31835636,0.43869805,0.8224763,0.9763013,0.153825
44,-1.7768734,-1.7728735,"('prejudiced', 'unprejudiced')",-0.99216855,-0.87343735,-0.7019831,-0.57493323,-1.290439,-1.2576704,-1.190366,-1.1197286,0.0706374
45,0.2750262,0.47075495,"('incompetent', 'competent')",0.455135,0.49603462,-0.9630865,-0.9315976,-0.48862547,-0.44282624,-0.1803877,-0.1019086,0.0784791
46,2.3055224,2.641134,"('uncompetitive', 'competitive')",1.3271111,1.3173056,-0.115180865,-0.07459745,-0.8272611,-0.7143178,0.6725479,0.7923811,0.1198332
47,-0.122135706,-0.033795793,"('stupid', 'smart')",0.4440817,0.57286227,0.6729716,0.61514986,5.681752,5.849834,1.6691675,1.7510126,0.0818451
48,0.8507007,1.0064265,"('unintelligent', 'intelligent')",-0.22529328,-0.2689912,-0.68730307,-0.71433675,0.24921046,0.26925966,0.0468287,0.0730895,0.0262608
49,-0.7261324,-0.6485792,"('unable', 'able')",-0.6075017,-0.45859402,-0.5938782,-0.54383177,-0.7097651,-0.532489,-0.6593194,-0.5458735,0.1134459
50,-0.4831848,-0.58522874,"('clumsy', 'skillful')",0.8803314,0.8760773,1.5231464,1.4916102,0.18903598,0.19075525,0.5273322,0.4933035,-0.0340287
51,0.794116,0.8446066,"('uneducated', 'educated')",0.5574706,0.3606028,-0.31050897,-0.35731703,-0.053912424,-0.07210635,0.2467913,0.1939465,-0.0528448
52,-1.9962208,-2.2866442,"('irrational', 'rational')",-0.9906619,-1.1211824,0.77980095,0.630209,0.13166964,-0.030956252,-0.5188531,-0.7021435,-0.1832904
53,0.9152866,1.032432,"('uncreative', 'creative')",0.6309771,0.6735072,1.5228775,1.337702,0.7487089,0.6201737,0.9544625,0.9159537,-0.0385088
54,-0.48380628,-0.6478449,"('incapable', 'capable')",0.13230544,0.067621484,1.7836738,1.7032757,0.65540034,0.7015928,0.5218933,0.4561613,-0.065732
55,1.603125,2.04814,"('incompetent', 'clever')",0.78272057,0.85541934,-0.68738663,-0.63994074,-0.26272282,-0.11312328,0.358934,0.5376239,0.1786899
56,2.491212,2.7457223,"('impractical', 'practical')",1.3520095,1.3780253,0.45262596,0.43824553,-0.68377167,-0.5500106,0.903019,1.0029957,0.0999767
57,0.6344434,0.8741845,"('unimaginative', 'imaginative')",0.20967525,0.1600317,0.33705533,0.31597182,-3.2302942,-3.2647479,-0.51228,-0.47864,0.03364
58,0.38768464,0.40784845,"('undiscriminating', 'discriminating')",0.5901687,0.61952955,0.7078615,0.6644472,0.09979241,0.04925798,0.4463768,0.4352708,-0.011106
59,-1.3214734,-1.6617815,"('foolish', 'wise')",0.37699443,0.2765296,1.2748686,1.2625829,0.359262,0.3041209,0.1724129,0.0453629,-0.12705
60,2.416375,2.7754717,"('inefficient', 'efficient')",1.285559,1.406299,-0.17507426,-0.13744763,-0.30930144,-0.09529876,0.8043895,0.9872561,0.1828666
61,0.9083901,0.9053134,"('illogical', 'logical')",0.5346883,0.51602703,0.8828059,0.78112996,0.49409458,0.4227515,0.7049947,0.6563054,-0.0486893
62,2.2813568,2.5751386,"('incompetent', 'brilliant')",1.011657,1.1074954,0.28280428,0.40648237,0.13946262,0.30917132,0.9288202,1.0995718,0.1707516
63,2.2037635,2.2705462,"('unperceptive', 'insightful')",1.4483875,1.4243482,0.79118645,0.8324755,0.7627528,0.84185034,1.3015225,1.3423051,0.0407826
64,0.7224622,0.71203303,"('shy', 'confident')",0.58116657,0.4385473,0.9542214,0.99192685,-6.316461,-6.392081,-1.0146527,-1.0623934,-0.0477407
65,1.3747702,1.6280415,"('insecure', 'secure')",0.75478476,0.75490546,-0.57830626,-0.5378631,-0.3696865,-0.17663966,0.2953906,0.4171111,0.1217205
