,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
0,-0.03167838,-0.14375533,"('unsociable', 'sociable')",0.4465857,0.3431148,0.2074537,0.0996797,-0.107774
1,0.65103567,0.6647204,"('unfriendly', 'friendly')",1.6622458,1.6200138,1.1566408,1.1423671,-0.0142737
2,1.7597092,1.8547008,"('unlikable', 'likable')",0.4153585,0.4901762,1.0875338,1.1724385,0.0849047
3,-0.17181124,-0.060557023,"('repellent', 'pleasant')",-0.10700199,-0.018428873,-0.1394066,-0.0394929,0.0999137
4,0.3113182,0.3040315,"('disliked', 'liked')",-6.9373302,-7.0454283,-3.3130059,-3.3706985,-0.0576926
5,0.9698172,1.0263858,"('distant', 'outgoing')",-0.14749435,-0.16366507,0.4111614,0.4313604,0.020199
6,0.89914685,1.002459,"('distant', 'open')",0.12766045,0.14992985,0.5134037,0.5761945,0.0627908
7,0.3985717,0.36770058,"('insensitive', 'sensitive')",1.2938743,1.3307524,0.846223,0.8492265,0.0030035
8,0.31103423,0.34659657,"('unaffectionate', 'affectionate')",0.9250734,0.87697095,0.6180538,0.6117837,-0.0062701
9,1.4650087,1.516971,"('unaffectionate', 'caring')",2.1423056,2.1100428,1.8036572,1.8135068,0.0098496
10,-0.014405897,-0.023511171,"('unsympathetic', 'sympathetic')",0.34005228,0.392713,0.1628232,0.1846009,0.0217777
11,0.24131775,0.30059075,"('unhelpful', 'helpful')",2.4347897,2.4482715,1.3380537,1.3744311,0.0363774
12,1.4076884,1.5053202,"('unsupportive', 'supportive')",-0.9879775,-1.0191293,0.2098554,0.2430955,0.0332401
13,-0.07009421,-0.20439291,"('impolite', 'polite')",-0.11620812,-0.1421981,-0.0931512,-0.1732955,-0.0801443
14,0.9269488,0.832981,"('antisocial', 'social')",0.37785923,0.30767345,0.652404,0.5703272,-0.0820768
15,1.652877,1.5299798,"('boring', 'funny')",0.40146366,0.36628044,1.0271703,0.9481301,-0.0790402
16,-1.1130412,-1.048603,"('unpopular', 'popular')",0.13245958,0.11887522,-0.4902908,-0.4648639,0.0254269
17,0.7289619,0.82484025,"('nasty', 'nice')",0.21221061,0.19189057,0.4705862,0.5083654,0.0377792
18,0.54217124,0.6588229,"('disagreeable', 'welcoming')",0.060327567,0.03619582,0.3012494,0.3475094,0.04626
19,0.19723399,0.28844076,"('inhospitable', 'hospitable')",-0.058948748,-0.041684322,0.0691426,0.1233782,0.0542356
20,0.5156319,0.5641134,"('rough', 'thoughtful')",0.22749542,0.19864543,0.3715637,0.3813794,0.0098157
21,0.34690177,0.39576408,"('immoral', 'moral')",-0.48903376,-0.3674628,-0.071066,0.0141506,0.0852166
22,-0.7585697,-0.71950966,"('untrustworthy', 'trustworthy')",-0.8430655,-0.808722,-0.8008176,-0.7641158,0.0367018
23,0.8317396,0.82814723,"('insincere', 'sincere')",7.10498,7.102903,3.9683597,3.9655252,-0.0028345
24,0.6061008,0.6160714,"('dishonest', 'honest')",1.2693024,1.1969757,0.9377016,0.9065236,-0.031178
25,-0.13781944,-0.13577956,"('egoistic', 'altruistic')",0.7017594,0.64095163,0.28197,0.252586,-0.029384
26,2.4733386,2.4395819,"('hardhearted', 'benevolent')",1.913696,1.8844235,2.1935172,2.1620026,-0.0315146
27,1.0146503,1.0539706,"('hardhearted', 'softhearted')",1.1740577,1.0627666,1.094354,1.0583686,-0.0359854
28,0.02223978,-0.049810417,"('disloyal', 'loyal')",1.4588696,1.3989363,0.7405547,0.6745629,-0.0659918
